id	chr	start	end	strand	Length	Copies	Annotation/Divergence	0-1uM-PCC-24h	100uM-K99A-24h	10uM-K99A-24h	10uM-PCC-24h	No-Peptide-24h	gene_name	pc1	pc2	kmeans
NM_013678	chr2	26916421	26920170	+	1128.0	1	Surf2|Surf-2|RP23-414L19.6|2 A3|2 19.1 cM|protein-coding	69.921	50.742	36.548	64.061	18.15	Surf2	0.0030370833176595878	0.007250059813028194	1
NM_012055	chr6	7675171	7693182	-	1913.0	1	Asns|-|-|6 A1|6|protein-coding	41.952	41.282	20.054	55.074	14.513	Asns	0.002206353689386716	0.007435866609172753	1
NM_001033122	chr6	129267325	129275369	-	1613.0	1	Cd69|5830438K24Rik|AI452015|AIM|VEA|-|6 F3|6 63.21 cM|protein-coding	296.888	209.827	150.893	268.793	79.456	Cd69	0.012585139862265624	0.03344807894997637	1
NM_021446	chr12	85815455	85824545	-	1178.0	1	0610007P14Rik|1190004E09Rik|AU019315|C77855|ORF11|-|12 D2|12|protein-coding	70.582	63.088	43.15600000000001	81.186	21.812	0610007P14Rik	0.0034679499938766933	0.00700748942607348	1
NM_016871	chr7	19701313	19715429	-	1556.0	1	Tomm40|AW539759|Mom35|Tom40|-|7 A3|7|protein-coding	116.135	83.98899999999998	58.589	112.756	31.266	Tomm40	0.005169447809217017	0.01492955345708186	1
NM_134084	chr14	25694170	25700466	+	1539.0	1	Ppif|AW457192|CyP-D|CyP-F|CypD|PPIase|-|14 A3|14|protein-coding	50.268	33.218	23.705	46.108	13.572	Ppif	0.0021211323058472967	0.00718765829949418	1
NM_013768	chr14	54507182	54517470	-	2622.0	1	Prmt5|Jbp1|Skb1|-|14 C1|14|protein-coding	73.043	55.002	40.946	72.357	20.053	Prmt5	0.003292527054198165	0.007727042890730829	1
NM_028451	chr11	58009064	58062032	+	6594.0	1	Larp1|1810024J12Rik|3110040D16Rik|Larp|mKIAA0731|RP23-293I3.7|11|11 B2|protein-coding	103.066	82.23100000000002	57.882	107.974	30.264	Larp1	0.004743448572552601	0.0116030500783825	1
NM_001166595	chr11	69916712	69921275	-	1208.0	1	Eif5a|AA410058|D19Wsu54e|Eif4d|Eif5a1|eIF-4D|eIF-5A|eIF-5A-1|eIF-5A1|RP23-172M21.7|11 B3|11|protein-coding	717.4639999999998	556.203	376.151	737.9780000000002	210.564	Eif5a	0.03243864565149323	0.09139698655267768	1
NM_007918	chr8	27260327	27275656	+	976.0	1	Eif4ebp1|4e-bp1|AA959816|PHAS-I|-|8 A4-B1|8 15.95 cM|protein-coding	134.526	108.518	71.196	117.756	38.404	Eif4ebp1	0.005533750720516626	0.009622924476430612	1
NM_015743	chr4	48051248	48083352	+	1877.0	1	Nr4a3|AI573420|CHN|CSMF|MINOR|NOR-1|Nor1|TEC|RP23-122N18.2|4|4 B2|protein-coding	158.90200000000004	143.306	75.654	139.843	46.081	Nr4a3	0.006639642663950436	0.010677236655758877	1
NR_105046	chr3	20057811	20118491	+	4617.0	1	Hltf|AF010600|BC057116|P113|Smarca3|Snf2l3|-|3 A2|3 6.15 cM|protein-coding	212.634	150.49	108.046	227.221	67.398	Hltf	0.009430126699823285	0.035655804161830965	1
NM_027817	chr11	61653321	61672777	+	1592.0	1	Grap|8430435N19Rik|BB233594|RP23-278F12.2|11 B2|11|protein-coding	195.903	118.29	113.552	190.818	61.604	Grap	0.007961622815629897	0.02785150918881761	1
NM_020619	chr6	83115506	83118898	+	2764.0	1	Mogs|1810017N02Rik|AI181835|Gcs1|-|6|6 D1|protein-coding	93.838	73.227	48.165	97.554	31.274	Mogs	0.0040334943796117104	0.01314744092046488	1
NM_027342	chr16	36043844	36071515	-	628.0	1	Fam162a|2310056P07Rik|HGTD-P|-|16 B3|16|protein-coding	91.156	63.81800000000001	50.603	84.17	29.307	Fam162a	0.003590118058323258	0.010150292443928982	1
NM_053092	chr8	111993439	112011354	-	2027.0	1	Kars|AA589550|AL024334|AL033315|AL033367|D8Ertd698e|D8Wsu108e|LysRS|mKIAA0070|-|8 D3|8 58.27 cM|protein-coding	105.318	86.87200000000001	56.254	120.957	38.921	Kars	0.004682322834706557	0.01657387616676863	1
NM_026464	chr18	36760239	36763708	+	1489.0	1	Wdr55|2410080P20Rik|C80692|-|18 B2|18|protein-coding	46.045	29.38	20.436	44.162	14.861	Wdr55	0.001834740064986232	0.008324757387342853	1
NM_017480	chr1	60977914	61000321	+	3248.0	1	Icos|AILIM|CCLP|CRP-1|H4|Ly115|CH29-120A16.4|1 C2|1 30.6 cM|protein-coding	79.235	72.286	26.758000000000006	75.575	25.77	Icos	0.003314669398964064	0.011365881441089859	1
NM_010027	chr10	75771233	75773374	-	604.0	1	Ddt|C78655|-|10 C1|10 38.58 cM|protein-coding	76.392	49.308	33.722	65.74	26.106	Ddt	0.002713635219722395	0.011817278366171543	1
NM_011155	chr7	17004641	17027914	-	2054.0	1	Ppp5c|AU020526|PP5|-|7 A2|7 9.15 cM|protein-coding	56.333	39.389	32.038000000000004	62.146	21.797	Ppp5c	0.002298593478536761	0.009535429179909377	1
NM_007759	chr3	87948693	87953372	+	894.0	1	Crabp2|AI893628|Crabp-2|CrabpII|-|3F1|3|protein-coding	25.642	1.0590000000000002	0.5489999999999999	45.345	0.0	Crabp2	0.0020890523407164968	0.01746583484125142	2
NR_105940	chr17	35204475	35204557	-	82.0	1	Mir6974|mmu-mir-6974|-|-|ncRNA	18.399	7.697	8.479	33.927	0.0	Mir6974	0.0016074018278864836	0.007970337226140694	2
NM_008337	chr10	118441047	118445892	+	1201.0	1	Ifng|IFN-g|Ifg|-|10 D2|10 66.75 cM|protein-coding	19.75	9.197	1.09	61.039	1.679	Ifng	0.002402814705968586	0.018644622107667718	2
NM_008510	chr1	164931648	164935510	-	497.0	1	Xcl1|AI661682|ATAC|LTN|Lptn|SCM-1|SCM-1a|Scyc1|-|1 H2.2|1 72.26 cM|protein-coding	14.925	5.9529999999999985	1.81	24.063	1.04	Xcl1	0.0011202608722200946	0.0076374263160207	2
NM_008366	chr3	37120716	37125954	-	940.0	1	Il2|Il-2|DN-144H19.3|3 B-C|3 18.3 cM|protein-coding	167.854	32.732	9.833	249.106	11.0	Il2	0.01165822382078602	0.09305747509284884	2
NM_008501	chr11	4257568	4272514	+	4009.0	1	Lif|-|RP23-329P17.1|11 A1-A2|11 2.94 cM|protein-coding	22.14	7.852	1.285	37.401	1.664	Lif	0.0016989501328293587	0.012636030839697086	2
NM_019507	chr11	97098007	97115331	-	2544.0	1	Tbx21|TBT1|Tbet|Tblym|RP23-428N4.9|11|11 D|protein-coding	23.26	7.752999999999999	0.7879999999999999	53.144	2.926	Tbx21	0.0021437951430584	0.017793935116294245	2
NM_008355	chr11	53631323	53634702	-	1200.0	1	Il13|Il-13|RP23-239O19.1|11 B1.3|11 31.98 cM|protein-coding	29.72	6.3439999999999985	1.909	43.26600000000001	2.499	Il13	0.002005985584827427	0.016115682783847625	2
NM_010552	chr1	20730905	20734496	+	1166.0	1	Il17a|Ctla-8|Ctla8|IL-17|IL-17A|Il17|-|1|1 A|protein-coding	89.315	11.536	4.455	194.781	11.351	Il17a	0.0077715941936351675	0.07021063567745083	2
NM_008479	chr6	124904359	124911705	-	1993.0	1	Lag3|CD223|LAG-3|Ly66|-|6 F2|6|protein-coding	25.065	3.028	0.985	52.863	3.45	Lag3	0.002104341961722936	0.01939148949101601	2
NM_021397	chr7	30589681	30592942	-	1767.0	1	Zbtb32|4930524C15Rik|FAXF|FAZF|PLZP|Rog|Tzfp|-|7 B2-B3|7|protein-coding	16.980999999999998	4.8439999999999985	2.199	29.219	2.428	Zbtb32	0.0012346723251713408	0.009914266432619149	2
NM_145856	chr1	20777146	20784270	-	1173.0	1	Il17f|C87042|IL-17F|-|1 A4|1|protein-coding	55.305	10.425	8.856	83.965	7.801	Il17f	0.003626241238612785	0.029913112913832213	2
NM_008353	chr8	70808449	70821423	+	2854.0	1	Il12rb1|CD212|IL-12R[b]|-|8 B3.3|8 34.21 cM|protein-coding	26.431	11.251	6.0760000000000005	41.637	3.967	Il12rb1	0.0018205517766729609	0.012337511869056595	2
NM_153564	chr3	142496934	142522344	+	3008.0	1	Gbp5|5330409J06Rik|Gbp5a|-|3 H1|3|protein-coding	79.72	44.535	22.108	124.066	14.214	Gbp5	0.0053884311717276225	0.03280341514973478	2
NM_011329	chr11	82176666	82179812	-	500.0	1	Ccl1|BF534335|I-309|Scya1|Tca-3|RP23-446K18.2|11 C|11 49.99 cM|protein-coding	6.872999999999998	0.394	0.245	24.352	3.102	Ccl1	0.0007451791442673057	0.008642334763512059	2
NR_105802	chr3	142623860	142623946	-	86.0	1	Mir6381|mmu-mir-6381|-|-|ncRNA	10.233	5.962999999999999	2.378	26.047	3.607	Mir6381	0.0008985264444323111	0.007521043535522472	2
NM_021274	chr5	92346639	92348889	-	1094.0	1	Cxcl10|C7|CRG-2|INP10|IP-10|IP10|Ifi10|Scyb10|gIP-10|mob-1|-|5 E2|5 46.57 cM|protein-coding	18.77	17.055	3.776	33.356	5.34	Cxcl10	0.0013256150745892508	0.007967684205115039	2
NM_008198	chr17	34856374	34862514	-	2727.0	1	Cfb|AI195813|AI255840|B|Bf|C2|Fb|H2-Bf|RP24-317H19.4|17 B1|17 18.41 cM|protein-coding	15.368	7.45	1.65	24.948	4.152	Cfb	0.0009675178810244588	0.008157855702217144	2
NM_008320	chr8	120736376	120756692	+	2816.0	1	Irf8|AI893568|ICSBP|IRF-8|Icsbp1|Myls|-|8 E1|8 70.05 cM|protein-coding	67.192	39.194	13.769	127.354	21.939	Irf8	0.0046236073365776426	0.037256579008701364	2
NM_011337	chr11	83647843	83649378	-	785.0	1	Ccl3|AI323804|G0S19-1|LD78alpha|MIP-1alpha|MIP1-(a)|MIP1-alpha|Mip1a|Scya3|RP23-320E6.7|11 C|11 51.04 cM|protein-coding	32.512	5.5779999999999985	4.1160000000000005	48.557	15.543	Ccl3	0.0013798449290205194	0.01980518765702033	2
NM_008302	chr17	45567778	45573261	-	2495.0	1	Hsp90ab1|90kDa|AL022974|C81438|Hsp84|Hsp84-1|Hsp90|Hspcb|-|17 B3|17 22.59 cM|protein-coding	1744.609	1555.19	1246.369	1789.8010000000004	399.505	Hsp90ab1	0.08805683858047893	0.020735777045800083	3
NM_007636	chr10	117050998	117063814	-	1944.0	1	Cct2|Cctb|-|10 D2|10|protein-coding	412.396	358.4890000000001	258.145	413.751	102.229	Cct2	0.01990770997365013	0.01979993802394127	3
NM_025814	chr6	67266979	67289302	+	6675.0	1	Serbp1|1200009K13Rik|9330147J08Rik|AL022786|Pairbp1|-|6 C1|6|protein-coding	223.68400000000003	201.334	135.718	216.841	60.661	Serbp1	0.010271158748641448	0.009169760822793258	3
NM_013716	chr11	55469752	55500887	+	2671.0	1	G3bp1|AI849976|B430204O07|C87777|G3bp|mKIAA4115|RP23-336J1.4|11 B1.3|11|protein-coding	126.539	116.951	81.95200000000001	136.08	37.725	G3bp1	0.006042229884100187	0.00682528290742947	3
NM_009391	chr5	129020156	129024321	+	2279.0	1	Ran|-|-|5 G1.3|5|protein-coding	115.279	97.344	70.15100000000001	116.032	32.757	Ran	0.005275893662006786	0.007912122703659692	3
NM_130889	chr4	46451117	46472523	+	1358.0	1	Anp32b|2410015B15Rik|PAL31|PHAPI2a|Ssp29|RP23-117B19.3|4|4 B2|protein-coding	296.626	255.124	187.269	301.866	85.734	Anp32b	0.01362910461848474	0.01772578567787337	3
NM_010579	chr2	155819837	155826925	-	1487.0	1	Eif6|1110004P11|AA408895|CAB|Itgb4bp|eIF-6|imc-415|p27(BBP)|p27BBP|RP23-388H13.5|2 H1|2|protein-coding	141.421	114.307	86.969	144.667	41.095	Eif6	0.0064426209825983426	0.011605300328678441	3
NM_197982	chr8	83715177	83723351	+	1646.0	1	Ddx39|2610307C23Rik|BAT1|DDXL|Ddx39a|URH49|-|8 C2|8|protein-coding	124.094	111.581	84.30799999999998	141.184	40.989	Ddx39	0.005884045447946658	0.008980670046860295	3
NM_001163434	chr2	34772090	34776529	+	2523.0	1	Hspa5|AL022860|AU019543|Bip|D2Wsu141e|D2Wsu17e|Grp78|Hsce70|SEZ-7|Sez7|baffled|mBiP|RP23-446N16.1|2 B|2 22.94 cM|protein-coding	489.091	428.846	288.256	461.53	144.586	Hspa5	0.021167967184457685	0.024846825782753858	3
NM_001077529	chr11	93949814	93955783	-	731.0	1	Nme2|NM23-H2|NM23B|nm23-M2|RP23-378I13.2|11|11 C|protein-coding	138.737	132.316	89.79899999999998	164.34099999999995	49.719	Nme2	0.006592248271365079	0.012145171844490037	3
NM_010817	chr8	107580380	107588482	-	1591.0	1	Psmd7|AW107203|Mov-34|Mov34|-|8 D3|8 54.38 cM|protein-coding	135.364	122.431	92.929	152.605	46.63	Psmd7	0.006254269518270918	0.009164814988498334	3
NM_010448	chr11	51600100	51606881	-	2395.0	1	Hnrnpab|3010025C11Rik|CBF-A|Cgbfa|Hnrpab|RP23-79E13.1|11 B1.3|11|protein-coding	399.953	354.245	251.509	442.011	135.347	Hnrnpab	0.018279475663110355	0.03485418233290696	3
NM_010219	chr6	128430107	128438631	-	2155.0	1	Fkbp4|59kDa|AL022792|AW208983|FKBP-4|FKBP-52|FKBP52|FKPB52|p59|-|6 F3|6|protein-coding	184.142	152.33100000000005	103.225	184.876	56.809	Fkbp4	0.008085609811001019	0.017469885382856643	3
NM_008231	chr3	87906321	87916132	+	2237.0	1	Hdgf|AI118077|D3Ertd299e|-|3 F1|3 38.78 cM|protein-coding	321.006	269.496	207.257	302.286	100.279	Hdgf	0.01342458747301652	0.013594576930183698	3
NM_153806	chr3	122274414	122285271	+	2394.0	1	Dnttip2|4930588M11Rik|AA408582|AU014960|HSU15552|-|3 G1|3|protein-coding	82.835	65.90899999999999	48.621	82.131	26.066	Dnttip2	0.0035491907996701984	0.007555922143749718	3
NM_001164560	chr8	84689247	84699808	+	2064.0	1	Trmt1|6720406L13Rik|6720477L24|D8Ertd812e|-|8 C3|8 41.02 cM|protein-coding	64.303	45.964	37.055	62.458	20.64	Trmt1	0.002641781741186555	0.007264877079202894	3
NM_007531	chr6	124712289	124716945	+	1349.0	1	Phb2|AU044498|BAP|Bap37|Bcap37|REA|-|6 F2|6 59.17 cM|protein-coding	264.899	222.439	154.41	270.428	86.804	Phb2	0.011471292686990832	0.024151478814743787	3
NM_133916	chr5	140419305	140443358	+	2945.0	1	Eif3b|AL033316|AL033334|AL033369|AW208965|D5Wsu45e|EIF3-ETA|EIF3-P110|EIF3-P116|Eif3s9|PRT1|-|5 G2|5 78.97 cM|protein-coding	170.975	141.55200000000005	105.921	175.62099999999995	56.387	Eif3b	0.007400275070587861	0.014169130373729447	3
NM_021303	chr4	156236010	156247616	+	2764.0	1	Noc2l|AA410003|AF155546|NIR|-|4 E2|4|protein-coding	157.488	119.938	89.818	148.939	50.951	Noc2l	0.006378724823342672	0.015014809931442004	3
NM_133953	chr8	110810492	110846803	-	4271.0	1	Sf3b3|1810061H24Rik|5730409A01Rik|AA409318|D8Ertd633e|RSE1|SAP130|mKIAA0017|-|8 E1|8 57.73 cM|protein-coding	131.974	102.971	82.459	118.466	43.275	Sf3b3	0.0051302934965669076	0.0074814663376863684	3
NM_177613	chr10	79682195	79688398	+	1259.0	1	Cdc34|AI327276|UBE2R1|-|10 C1|10 39.72 cM|protein-coding	125.624	107.436	72.93	116.168	41.51600000000001	Cdc34	0.005049167041119366	0.007625327131480245	3
NR_015519	chr11	83223576	83226584	+	1404.0	1	AI662270|AW496474|RP23-381B19.2|11 C|11|ncRNA	115.933	96.509	73.467	117.629	40.027	AI662270	0.004859038598171669	0.008736285379867533	3
NM_001110140	chr5	122456324	122502225	-	4480.0	1	Atp2a2|9530097L16Rik|D5Wsu150e|SERCA2|SERCA2B|mKIAA4195|-|5 F|5 62.38 cM|protein-coding	83.52600000000002	68.459	55.159	92.479	31.47	Atp2a2	0.003565596275066053	0.008423147060650704	3
NM_011969	chr2	180036367	180042464	-	943.0	1	Psma7|C6-I|RP23-23G3.6|2 H4|2|protein-coding	233.448	220.114	156.744	260.383	91.009	Psma7	0.010075870109518924	0.015661672376163102	3
NM_198102	chr6	49243921	49264052	-	1818.0	1	Tra2a|1500010G04Rik|AL022798|G430041M01Rik|mAWMS1|-|6 B2.3|6|protein-coding	80.104	62.121	59.594	91.081	31.964	Tra2a	0.0033511328466558146	0.007537424117141519	3
NM_025403	chr2	112261926	112262898	+	734.0	1	Nop10|1110036B12Rik|NOP10P|Nola3|RP23-63C10.4|2|2 E4|protein-coding	117.331	95.446	72.10300000000002	112.821	42.191	Nop10	0.004588337938180671	0.00881064390389477	3
NM_030724	chr1	167226084	167285127	-	1328.0	1	Uck2|AA407809|AI481316|AU018180|AU020720|TSA903|UK|UMK|Umpk|-|1 H2.3|1|protein-coding	102.308	98.111	65.876	112.417	40.76	Uck2	0.0043169502172158624	0.007129483764385937	3
NM_019913	chr15	77915051	77928994	-	1277.0	1	Txn2|2510006J11Rik|AI788873|Trx2|AL583886.2|15 E1|15|protein-coding	161.06799999999996	128.657	93.873	137.136	58.784	Txn2	0.005653818586332303	0.009737528281475658	3
NM_018799	chr4	129591974	129600648	-	1096.0	1	Eif3i|36kDa|D4Ertd632e|Eif3s2|Trip1|RP23-151A15.2|4 D2.2|4 63.26 cM|protein-coding	169.16099999999997	155.267	108.256	181.805	66.605	Eif3i	0.006999681775449682	0.012666430864911338	3
NM_009870	chr10	127063603	127067282	+	1336.0	1	Cdk4|Crk3|-|10 D3|10|protein-coding	183.598	139.155	105.83	185.979	68.146	Cdk4	0.007248532060716336	0.022312479721944795	3
NM_011192	chr11	101316251	101323530	+	2606.0	1	Psme3|AA410043|AU020960|Ki|PA28gamma|REGgamma|pa28g|RP23-281C18.14-001|11 D|11 64.67 cM|protein-coding	120.851	99.04	66.59100000000001	137.783	50.529	Psme3	0.0049499889067863186	0.01915215545986707	3
NM_008567	chr1	128331591	128359656	-	2882.0	1	Mcm6|ASP-l1|D1Wsu22e|Mcmd6|-|1 E4|1 55.8 cM|protein-coding	54.471	51.94300000000001	33.789	67.66	25.007	Mcm6	0.0023262804904720194	0.007165201090061706	3
NM_025894	chr11	107479528	107498036	+	1710.0	1	Psmd12|1500002F15Rik|AI480719|P55|RP23-319N7.1|11 E1|11|protein-coding	98.716	85.95200000000001	66.635	104.271	38.729	Psmd12	0.00399732702274351	0.006838258282352143	3
NM_027231	chr15	79141367	79151767	+	513.0	1	Polr2f|1810060D16Rik|-|15 E1|15 37.7 cM|protein-coding	148.107	111.727	72.55	150.36700000000005	56.234	Polr2f	0.00576401688670245	0.02327379995694363	3
NM_021395	chr9	44379490	44392369	+	4404.0	1	Hyou1|AI415631|CBP-140|Cab140|Grp170|Orp150|-|9|9 B|protein-coding	80.752	60.899	44.725	72.16199999999998	30.228	Hyou1	0.0028609198150243943	0.007866414951694649	3
NM_008379	chr11	97159710	97187892	-	5885.0	1	Kpnb1|AA409963|IPOB|Impnb|RP23-81D2.3|11|11 D|protein-coding	119.493	103.446	78.574	123.187	46.165	Kpnb1	0.004783025984648029	0.008234928375371526	3
NM_027959	chr12	17266595	17284770	+	2110.0	1	Pdia6|1700015E05Rik|AL023058|C77895|CaBP5|P5|Txndc7|-|12 A1.1|12|protein-coding	145.22799999999995	122.453	93.797	137.381	54.64	Pdia6	0.005487747639675555	0.007768217292016225	3
NM_001195486	chr17	80200080	80207305	-	2245.0	1	Srsf7|35kDa|9430065L19Rik|9G8|NX-96|Sfrs7|-|17 E3|17|protein-coding	135.766	116.161	87.756	129.747	51.56100000000001	Srsf7	0.005155108543114084	0.007227861719107585	3
NM_009225	chr2	130171636	130179364	-	1112.0	1	Snrpb|AL024368|AU018828|SM-B|SM11|SMB|SNRNP-B|RP23-20A6.3|2 F1|2 63.19 cM|protein-coding	315.326	280.702	211.705	286.995	120.694	Snrpb	0.011552772834426498	0.006851023544228601	3
NM_026851	chr14	54426909	54429750	+	405.0	1	Mrpl52|1110047B07Rik|-|14 C2|14|protein-coding	144.349	94.574	89.978	132.47799999999998	55.529	Mrpl52	0.0050081293208680995	0.015516778227501169	3
NM_175103	chr7	126696000	126696693	+	332.0	1	Bola2|1110025L05Rik|BolA-2|-|7 F3|7|protein-coding	179.623	133.191	104.465	162.586	70.38600000000002	Bola2	0.006205459720025262	0.017394270905538613	3
NM_007422	chr1	177763178	177796509	-	2538.0	1	Adss|AI314886|AS|Adss2|-|1 H4|1|protein-coding	92.732	71.10600000000002	53.485	93.258	36.788	Adss	0.003490816590397492	0.01124403910478265	3
NM_001039824	chr9	21067520	21073514	-	775.0	1	Fdx1l|B230118G17Rik|-|9 A3|9|protein-coding	61.32100000000001	45.605	33.986	58.508	24.215	Fdx1l	0.002202147012583431	0.007422402174658686	3
NM_145139	chr15	79075223	79094400	+	1878.0	1	Eif3l|0610011H21Rik|D15N1e|Eif3eip|Eif3ip|Eif3s6ip|HSP-66Y|PAF67|-|15 E1|15 37.7 cM|protein-coding	132.284	105.002	85.109	123.666	52.663	Eif3l	0.00470471021576262	0.0090904493439656	3
NM_145422	chr10	85938637	85957793	-	1965.0	1	Rtcb|AI255213|AI463255|D10Wsu52e|FAAP|HSPC117|-|10 C1|10 41.81 cM|protein-coding	109.494	101.437	75.887	118.963	47.411	Rtcb	0.004299818209656321	0.006864666363469821	3
NM_001204875	chr2	30066474	30072577	+	2806.0	1	Set|2610030F17Rik|5730420M11Rik|AA407739|I-2PP2A|StF-IT-1|TAF-I|RP23-261D24.1|2 B|2|protein-coding	78.977	60.337	48.755	80.74600000000002	32.206	Set	0.0029572344291119565	0.008964291364342892	3
NM_015781	chr10	111473192	111496886	+	1501.0	1	Nap1l1|AA407126|AI256722|D10Ertd68e|NAP-1|-|10 D1|10 58.67 cM|protein-coding	53.606	45.412	30.49	58.348	23.318	Nap1l1	0.0020612894875431872	0.0070899876355757455	3
NM_025939	chr5	76951411	76967505	+	2367.0	1	Paics|2610511I09Rik|ADE2H1|AIRC|PAIS|-|5|5 E1|protein-coding	64.58800000000001	53.879	36.268	66.964	27.259	Paics	0.0024248551024613554	0.007850423804709518	3
NM_009439	chr11	98682554	98695978	+	2133.0	1	Psmd3|AI255837|AntP91a|D11Bwg1349e|Psd3|Tstap91a|RP23-395E10.2|11 D|11 62.39 cM|protein-coding	103.856	93.041	68.357	114.014	46.488	Psmd3	0.003986657753149202	0.009350184494820356	3
NM_009536	chr11	75732887	75765841	+	2070.0	1	Ywhae|AU019196|RP23-78H4.1|11 B2|11 45.92 cM|protein-coding	288.233	269.723	202.165	298.764	122.305	Ywhae	0.01104966968172698	0.011867031136825813	3
NM_145569	chr6	72432799	72439558	-	2793.0	1	Mat2a|D630045P18Rik|-|6 C1|6|protein-coding	93.674	81.322	71.035	107.343	43.962	Mat2a	0.0035879254272270116	0.007274094061566227	3
NM_008617	chr5	135778649	135790386	+	1271.0	1	Mdh2|MDH|Mdh-2|Mor-1|Mor1|-|5 G2|5 75.4 cM|protein-coding	296.751	269.267	217.561	299.332	123.452	Mdh2	0.011207447974884472	0.008228174638502773	3
NM_011070	chr1	171345699	171358170	+	616.0	1	Pfdn2|ESTM27|W48336|-|1 H3|1 79.35 cM|protein-coding	102.661	89.26700000000002	72.238	110.854	46.832	Pfdn2	0.003803101665154861	0.007862797646261065	3
NM_026467	chr9	66946118	66949509	+	458.0	1	Rps27l|1810034D23Rik|-|9|9 D|protein-coding	87.56700000000002	85.26700000000002	53.49	106.024	44.81399999999999	Rps27l	0.0033635844793391077	0.01134898458197563	3
NM_080837	chr17	56176541	56183920	-	905.0	1	D17Wsu104e|Il25|Ly6elg|-|17 D|17 29.2 cM|protein-coding	73.536	55.4	38.414	64.555	31.134	D17Wsu104e	0.0023293402788444268	0.00833793187922039	3
NM_008229	chr10	36974544	37001888	+	1988.0	1	Hdac2|D10Wsu179e|YAF1|Yy1bp|mRPD3|-|10 B1|10 19.44 cM|protein-coding	80.211	65.123	49.828	78.058	33.964	Hdac2	0.002828542460309541	0.007006038032603094	3
NM_016876	chr9	20894349	20898590	-	1055.0	1	Eif3g|44kDa|D0Jmb4|Eif3s4|TU-189B2|eIF3-p44|p44|-|9 A3|9|protein-coding	205.09	166.423	134.134	190.446	87.12899999999998	Eif3g	0.006925060932169767	0.012843915560633372	3
NM_010472	chr1	82839483	82896275	+	3122.0	1	Agfg1|AU045498|C130049H11Rik|C85612|D730048C23Rik|Hrb|RAB|Rip|-|1 C5|1|protein-coding	69.681	59.157	52.48	88.161	37.458	Agfg1	0.002608867049940209	0.0091173002569855	3
NM_001033238	chr16	52031549	52208046	+	6302.0	1	Cblb|AI429560|AI851073|Cbl-b|-|16 B5|16|protein-coding	88.09200000000001	77.435	58.402	95.176	40.895	Cblb	0.003223842186583616	0.00799807621719298	3
NM_010848	chr10	21124930	21160984	-	3403.0	1	Myb|AI550390|M16449|c-myb|-|10 A3|10 9.75 cM|protein-coding	50.922	38.983	27.33	55.592	24.156	Myb	0.0017945858602587766	0.008894290436814776	3
NM_011732	chr4	119277327	119294513	-	2181.0	1	Ybx1|1700102N10Rik|C79409|EF1A|MSY1|Nsep1|YB-1|dbpB|mYB-1a|RP24-363D14.2|4|4 D1|protein-coding	229.58	192.295	132.28	231.79	101.1	Ybx1	0.008152330477399966	0.02536415646568486	3
NM_025624	chr5	147860628	147875778	+	726.0	1	Pomp|2510048O06Rik|Ump1|-|5 G3|5|protein-coding	171.845	141.703	107.262	181.895	79.472	Pomp	0.0061045298873322815	0.019568046592004992	3
NM_011631	chr10	86690841	86705444	-	2739.0	1	Hsp90b1|ERp99|GRP94|TA-3|Targ2|Tra-1|Tra1|endoplasmin|gp96|-|10 C1|10 43.05 cM|protein-coding	347.029	308.371	232.509	340.5130000000001	154.32399999999996	Hsp90b1	0.01208003062762608	0.01864200757258928	3
NM_001077184	chr10	79704358	79711979	+	1395.0	1	Bsg|AI115436|AI325119|CD147|EMMPRIN|HT-7|-|10 C1|10 39.72 cM|protein-coding	163.726	148.879	120.264	185.572	82.941	Bsg	0.005860725216936096	0.012770305565116843	3
NM_026845	chr17	29250835	29263971	-	1209.0	1	Ppil1|1110060O10Rik|AI327391|Cypl1|-|17 A3.3|17|protein-coding	58.338	48.158	34.133	61.442	27.496	Ppil1	0.0020278502500429207	0.007485315430418476	3
NM_001033305	chr4	40270663	40279368	-	528.0	1	Ndufb6|Gm137|RP23-9F23.5|4 A5|4|protein-coding	98.341	86.962	59.877	96.074	44.45399999999999	Ndufb6	0.003355615044726101	0.007661043176008605	3
NM_145941	chr16	20672749	20692883	+	5382.0	1	Eif4g1|E030015G23Rik|eIF4GI|-|16 B1|16|protein-coding	162.173	134.31799999999998	109.862	158.256	73.313	Eif4g1	0.005454750140464857	0.010931683474890284	3
NM_011970	chr4	126677643	126709715	+	839.0	1	Psmb2|AU045357|AW108089|C7-I|D4Wsu33e|HC7-I|RP23-120H2.2|4 D2.2|4 60.9 cM|protein-coding	112.787	101.696	75.949	118.855	53.918	Psmb2	0.003952138244644801	0.00849935009908688	3
NM_025710	chr13	30540312	30545316	-	1309.0	1	Uqcrfs1|4430402G14Rik|AI875505|-|13|13 A3.3|protein-coding	134.144	115.929	83.01700000000002	136.655	62.12600000000001	Uqcrfs1	0.004635178909853928	0.012555557234307315	3
NM_029219	chr4	129058271	129084526	+	2521.0	1	Rnf19b|4930534K13Rik|4930555L03Rik|Ibrdc3|RP23-284L6.1|4|4 D2.3|protein-coding	92.925	86.62299999999998	66.808	105.811	48.377	Rnf19b	0.0032737682468347274	0.0075664919248518685	3
