chr_name	chromosome_id	end	id	id_0_1um_pcc	id_100um_k99a	id_10um_k99a	id_10um_pcc	id_no_peptide	start	tag_count_0_1um_pcc	tag_count_100um_k99a	tag_count_10um_k99a	tag_count_10um_pcc	tag_count_no_peptide
chr1	1	180430648	32171	0.0	0.0	0.0	32171.0	0.0	180430148	0.0	0.0	0.0	8.66	0.0
chr8	10	25628073	30902	0.0	0.0	0.0	30902.0	0.0	25627573	0.0	0.0	0.0	9.82	0.0
chr8	10	40610185	30905	0.0	0.0	0.0	30905.0	0.0	40609685	0.0	0.0	0.0	9.82	0.0
chr1	1	180424263	32170	0.0	0.0	0.0	32170.0	0.0	180423763	0.0	0.0	0.0	8.66	0.0
chr8	10	66868597	30908	0.0	0.0	0.0	30908.0	0.0	66867961	0.0	0.0	0.0	9.82	0.0
chr1	1	177532884	32169	0.0	0.0	0.0	32169.0	0.0	177532384	0.0	0.0	0.0	8.66	0.0
chr1	1	171779742	32168	0.0	0.0	0.0	32168.0	0.0	171779242	0.0	0.0	0.0	8.66	0.0
chr1	1	164953487	32162	0.0	0.0	0.0	32162.0	0.0	164952987	0.0	0.0	0.0	8.66	0.0
chr8	10	71276707	30910	0.0	0.0	0.0	30910.0	0.0	71276207	0.0	0.0	0.0	9.82	0.0
chr7	8	139930981	30897	0.0	0.0	0.0	30897.0	0.0	139930241	0.0	0.0	0.0	9.82	0.0
chr4	5	145277751	32303	0.0	0.0	0.0	32303.0	0.0	145277251	0.0	0.0	0.0	8.66	0.0
chr2	2	179623639	32233	0.0	0.0	0.0	32233.0	0.0	179623139	0.0	0.0	0.0	8.66	0.0
chr6	7	51173987	30796	0.0	0.0	0.0	30796.0	0.0	51173487	0.0	0.0	0.0	9.82	0.0
chr3	4	139069361	30661	0.0	0.0	0.0	30661.0	0.0	139068861	0.0	0.0	0.0	9.82	0.0
chr3	4	142640899	30662	0.0	0.0	0.0	30662.0	0.0	142640399	0.0	0.0	0.0	9.82	0.0
chr4	5	41354284	32274	0.0	0.0	0.0	32274.0	0.0	41353784	0.0	0.0	0.0	8.66	0.0
chr3	4	146712255	30664	0.0	0.0	0.0	30664.0	0.0	146711573	0.0	0.0	0.0	9.82	0.0
chr4	5	8726593	30670	0.0	0.0	0.0	30670.0	0.0	8726093	0.0	0.0	0.0	9.82	0.0
chr4	5	8771824	30671	0.0	0.0	0.0	30671.0	0.0	8771324	0.0	0.0	0.0	9.82	0.0
chr4	5	33107979	32272	0.0	0.0	0.0	32272.0	0.0	33107479	0.0	0.0	0.0	8.66	0.0
chr4	5	9973665	30672	0.0	0.0	0.0	30672.0	0.0	9973165	0.0	0.0	0.0	9.82	0.0
chr4	5	58235424	30677	0.0	0.0	0.0	30677.0	0.0	58234924	0.0	0.0	0.0	9.82	0.0
chr4	5	59533005	30679	0.0	0.0	0.0	30679.0	0.0	59532505	0.0	0.0	0.0	9.82	0.0
chr4	5	62641686	30680	0.0	0.0	0.0	30680.0	0.0	62641186	0.0	0.0	0.0	9.82	0.0
chr4	5	62678985	30681	0.0	0.0	0.0	30681.0	0.0	62678485	0.0	0.0	0.0	9.82	0.0
chr4	5	62753644	30682	0.0	0.0	0.0	30682.0	0.0	62752994	0.0	0.0	0.0	9.82	0.0
chr4	5	63053796	30683	0.0	0.0	0.0	30683.0	0.0	63053296	0.0	0.0	0.0	9.82	0.0
chr4	5	101204130	30686	0.0	0.0	0.0	30686.0	0.0	101203630	0.0	0.0	0.0	9.82	0.0
chr4	5	106196762	30688	0.0	0.0	0.0	30688.0	0.0	106196262	0.0	0.0	0.0	9.82	0.0
chr4	5	7015981	32270	0.0	0.0	0.0	32270.0	0.0	7015481	0.0	0.0	0.0	8.66	0.0
chr4	5	116690417	30692	0.0	0.0	0.0	30692.0	0.0	116689917	0.0	0.0	0.0	9.82	0.0
chr1	1	72198715	32917	0.0	0.0	0.0	32917.0	0.0	72198215	0.0	0.0	0.0	8.09	0.0
chr4	5	127041095	30698	0.0	0.0	0.0	30698.0	0.0	127040595	0.0	0.0	0.0	9.82	0.0
chr3	4	144590227	32269	0.0	0.0	0.0	32269.0	0.0	144589727	0.0	0.0	0.0	8.66	0.0
chr4	5	129194406	30700	0.0	0.0	0.0	30700.0	0.0	129193906	0.0	0.0	0.0	9.82	0.0
chr4	5	133563460	30707	0.0	0.0	0.0	30707.0	0.0	133562960	0.0	0.0	0.0	9.82	0.0
chr3	4	138999679	30660	0.0	0.0	0.0	30660.0	0.0	138999179	0.0	0.0	0.0	9.82	0.0
chr3	4	138347930	30659	0.0	0.0	0.0	30659.0	0.0	138347430	0.0	0.0	0.0	9.82	0.0
chr3	4	131206743	30657	0.0	0.0	0.0	30657.0	0.0	131206243	0.0	0.0	0.0	9.82	0.0
chr4	5	46460832	32277	0.0	0.0	0.0	32277.0	0.0	46460332	0.0	0.0	0.0	8.66	0.0
chr4	5	130672769	32297	0.0	0.0	0.0	32297.0	0.0	130672269	0.0	0.0	0.0	8.66	0.0
chr2	2	148397318	30610	0.0	0.0	0.0	30610.0	0.0	148396818	0.0	0.0	0.0	9.82	0.0
chr4	5	119969996	32291	0.0	0.0	0.0	32291.0	0.0	119969496	0.0	0.0	0.0	8.66	0.0
chr4	5	109485602	32289	0.0	0.0	0.0	32289.0	0.0	109485102	0.0	0.0	0.0	8.66	0.0
chr2	2	148686750	30611	0.0	0.0	0.0	30611.0	0.0	148686250	0.0	0.0	0.0	9.82	0.0
chr2	2	150915717	30612	0.0	0.0	0.0	30612.0	0.0	150915217	0.0	0.0	0.0	9.82	0.0
chr4	5	109461219	32288	0.0	0.0	0.0	32288.0	0.0	109460719	0.0	0.0	0.0	8.66	0.0
chr1	1	79669177	32920	0.0	0.0	0.0	32920.0	0.0	79668677	0.0	0.0	0.0	8.09	0.0
chr2	2	161095856	30619	0.0	0.0	0.0	30619.0	0.0	161095356	0.0	0.0	0.0	9.82	0.0
chr2	2	165861046	30622	0.0	0.0	0.0	30622.0	0.0	165860546	0.0	0.0	0.0	9.82	0.0
chr2	2	166235087	30623	0.0	0.0	0.0	30623.0	0.0	166234587	0.0	0.0	0.0	9.82	0.0
chr4	5	137858451	30709	0.0	0.0	0.0	30709.0	0.0	137857951	0.0	0.0	0.0	9.82	0.0
chr2	2	172916921	30625	0.0	0.0	0.0	30625.0	0.0	172916421	0.0	0.0	0.0	9.82	0.0
chr1	1	74309092	32919	0.0	0.0	0.0	32919.0	0.0	74308592	0.0	0.0	0.0	8.09	0.0
chr3	4	31368168	30631	0.0	0.0	0.0	30631.0	0.0	31367522	0.0	0.0	0.0	9.82	0.0
chr3	4	95628663	30640	0.0	0.0	0.0	30640.0	0.0	95628163	0.0	0.0	0.0	9.82	0.0
chr3	4	98031966	30642	0.0	0.0	0.0	30642.0	0.0	98031466	0.0	0.0	0.0	9.82	0.0
chr16	17	93733735	32794	0.0	0.0	0.0	32794.0	0.0	93733235	0.0	0.0	0.0	8.66	0.0
chr3	4	101917961	30647	0.0	0.0	0.0	30647.0	0.0	101917461	0.0	0.0	0.0	9.82	0.0
chr4	5	46606763	32278	0.0	0.0	0.0	32278.0	0.0	46606263	0.0	0.0	0.0	8.66	0.0
chr3	4	105761485	30649	0.0	0.0	0.0	30649.0	0.0	105760985	0.0	0.0	0.0	9.82	0.0
chr3	4	109438819	30652	0.0	0.0	0.0	30652.0	0.0	109438319	0.0	0.0	0.0	9.82	0.0
chr3	4	126924060	30653	0.0	0.0	0.0	30653.0	0.0	126923560	0.0	0.0	0.0	9.82	0.0
chr3	4	131182145	30655	0.0	0.0	0.0	30655.0	0.0	131181645	0.0	0.0	0.0	9.82	0.0
chr3	4	22163685	30628	0.0	0.0	0.0	30628.0	0.0	22163185	0.0	0.0	0.0	9.82	0.0
chr2	2	181524283	32234	0.0	0.0	0.0	32234.0	0.0	181523783	0.0	0.0	0.0	8.66	0.0
chr4	5	139237272	30710	0.0	0.0	0.0	30710.0	0.0	139236632	0.0	0.0	0.0	9.82	0.0
chr4	5	141158607	30713	0.0	0.0	0.0	30713.0	0.0	141158107	0.0	0.0	0.0	9.82	0.0
chr5	6	111573735	30751	0.0	0.0	0.0	30751.0	0.0	111573235	0.0	0.0	0.0	9.82	0.0
chr5	6	114917428	30753	0.0	0.0	0.0	30753.0	0.0	114916928	0.0	0.0	0.0	9.82	0.0
chr5	6	115694130	30754	0.0	0.0	0.0	30754.0	0.0	115693630	0.0	0.0	0.0	9.82	0.0
chr5	6	118602918	30756	0.0	0.0	0.0	30756.0	0.0	118602418	0.0	0.0	0.0	9.82	0.0
chr5	6	121591730	30760	0.0	0.0	0.0	30760.0	0.0	121591230	0.0	0.0	0.0	9.82	0.0
chr3	4	37682561	32240	0.0	0.0	0.0	32240.0	0.0	37682061	0.0	0.0	0.0	8.66	0.0
chr1	1	64541427	32916	0.0	0.0	0.0	32916.0	0.0	64540927	0.0	0.0	0.0	8.09	0.0
chr5	6	122980919	30766	0.0	0.0	0.0	30766.0	0.0	122980419	0.0	0.0	0.0	9.82	0.0
chr5	6	124330824	30767	0.0	0.0	0.0	30767.0	0.0	124330324	0.0	0.0	0.0	9.82	0.0
chr3	4	22111907	32239	0.0	0.0	0.0	32239.0	0.0	22111407	0.0	0.0	0.0	8.66	0.0
chr5	6	140219544	30771	0.0	0.0	0.0	30771.0	0.0	140219044	0.0	0.0	0.0	9.82	0.0
chr5	6	143055791	30775	0.0	0.0	0.0	30775.0	0.0	143055291	0.0	0.0	0.0	9.82	0.0
chr5	6	143511420	30777	0.0	0.0	0.0	30777.0	0.0	143510920	0.0	0.0	0.0	9.82	0.0
chr5	6	144105518	30778	0.0	0.0	0.0	30778.0	0.0	144105018	0.0	0.0	0.0	9.82	0.0
chr16	17	96655177	32800	0.0	0.0	0.0	32800.0	0.0	96654677	0.0	0.0	0.0	8.66	0.0
chr5	6	148910213	30782	0.0	0.0	0.0	30782.0	0.0	148909713	0.0	0.0	0.0	9.82	0.0
chr6	7	8524964	30784	0.0	0.0	0.0	30784.0	0.0	8524464	0.0	0.0	0.0	9.82	0.0
chr1	1	58739766	32912	0.0	0.0	0.0	32912.0	0.0	58739266	0.0	0.0	0.0	8.09	0.0
chr6	7	30085102	30786	0.0	0.0	0.0	30786.0	0.0	30084602	0.0	0.0	0.0	9.82	0.0
chr6	7	30294672	30787	0.0	0.0	0.0	30787.0	0.0	30294172	0.0	0.0	0.0	9.82	0.0
chr6	7	31211584	30788	0.0	0.0	0.0	30788.0	0.0	31211084	0.0	0.0	0.0	9.82	0.0
chr3	4	20295514	32237	0.0	0.0	0.0	32237.0	0.0	20295014	0.0	0.0	0.0	8.66	0.0
chr3	4	19223786	32236	0.0	0.0	0.0	32236.0	0.0	19223286	0.0	0.0	0.0	8.66	0.0
chr5	6	110274343	30748	0.0	0.0	0.0	30748.0	0.0	110273843	0.0	0.0	0.0	9.82	0.0
chr5	6	107762150	30747	0.0	0.0	0.0	30747.0	0.0	107761650	0.0	0.0	0.0	9.82	0.0
chr3	4	52405054	32243	0.0	0.0	0.0	32243.0	0.0	52404554	0.0	0.0	0.0	8.66	0.0
chr5	6	104426552	30743	0.0	0.0	0.0	30743.0	0.0	104426052	0.0	0.0	0.0	9.82	0.0
chr3	4	135568555	32268	0.0	0.0	0.0	32268.0	0.0	135568055	0.0	0.0	0.0	8.66	0.0
chr4	5	143189023	30714	0.0	0.0	0.0	30714.0	0.0	143188523	0.0	0.0	0.0	9.82	0.0
chr4	5	149866049	30716	0.0	0.0	0.0	30716.0	0.0	149865385	0.0	0.0	0.0	9.82	0.0
chr4	5	150379980	30717	0.0	0.0	0.0	30717.0	0.0	150379480	0.0	0.0	0.0	9.82	0.0
chr5	6	17830471	30720	0.0	0.0	0.0	30720.0	0.0	17829971	0.0	0.0	0.0	9.82	0.0
chr5	6	23447378	30721	0.0	0.0	0.0	30721.0	0.0	23446878	0.0	0.0	0.0	9.82	0.0
chr5	6	29742915	30723	0.0	0.0	0.0	30723.0	0.0	29742415	0.0	0.0	0.0	9.82	0.0
chr3	4	129657353	32266	0.0	0.0	0.0	32266.0	0.0	129656853	0.0	0.0	0.0	8.66	0.0
chr3	4	126914285	32264	0.0	0.0	0.0	32264.0	0.0	126913785	0.0	0.0	0.0	8.66	0.0
chr3	4	115809516	32262	0.0	0.0	0.0	32262.0	0.0	115809016	0.0	0.0	0.0	8.66	0.0
chr3	4	107688663	32261	0.0	0.0	0.0	32261.0	0.0	107688163	0.0	0.0	0.0	8.66	0.0
chr4	5	140707889	30712	0.0	0.0	0.0	30712.0	0.0	140707247	0.0	0.0	0.0	9.82	0.0
chr5	6	38273690	30727	0.0	0.0	0.0	30727.0	0.0	38273190	0.0	0.0	0.0	9.82	0.0
chr3	4	106454992	32259	0.0	0.0	0.0	32259.0	0.0	106454492	0.0	0.0	0.0	8.66	0.0
chr5	6	43353035	30728	0.0	0.0	0.0	30728.0	0.0	43352535	0.0	0.0	0.0	9.82	0.0
chr3	4	105857902	32258	0.0	0.0	0.0	32258.0	0.0	105857402	0.0	0.0	0.0	8.66	0.0
chr5	6	73153617	30734	0.0	0.0	0.0	30734.0	0.0	73153117	0.0	0.0	0.0	9.82	0.0
chr5	6	74434457	30735	0.0	0.0	0.0	30735.0	0.0	74433957	0.0	0.0	0.0	9.82	0.0
chr3	4	105773941	32257	0.0	0.0	0.0	32257.0	0.0	105773441	0.0	0.0	0.0	8.66	0.0
chr3	4	93524420	32251	0.0	0.0	0.0	32251.0	0.0	93523920	0.0	0.0	0.0	8.66	0.0
chr3	4	84076205	32249	0.0	0.0	0.0	32249.0	0.0	84075705	0.0	0.0	0.0	8.66	0.0
chr5	6	100586381	30741	0.0	0.0	0.0	30741.0	0.0	100585881	0.0	0.0	0.0	9.82	0.0
chr5	6	102779586	30742	0.0	0.0	0.0	30742.0	0.0	102779086	0.0	0.0	0.0	9.82	0.0
chr3	4	79233948	32248	0.0	0.0	0.0	32248.0	0.0	79233448	0.0	0.0	0.0	8.66	0.0
chr3	4	106812405	32260	0.0	0.0	0.0	32260.0	0.0	106811905	0.0	0.0	0.0	8.66	0.0
chr16	17	24948377	34304	0.0	0.0	0.0	34304.0	0.0	24947877	0.0	0.0	0.0	7.51	0.0
chr9	12	86618307	25842	0.0	0.0	0.0	25842.0	0.0	86617807	0.0	0.0	0.0	15.0	0.0
chr9	12	50496585	28760	0.0	0.0	0.0	28760.0	0.0	50496085	0.0	0.0	0.0	11.6	0.0
chr15	16	6049601	33707	0.0	0.0	0.0	33707.0	0.0	6049101	0.0	0.0	0.0	8.09	0.0
chr15	16	5447904	33706	0.0	0.0	0.0	33706.0	0.0	5447404	0.0	0.0	0.0	8.09	0.0
chr11	13	77382305	21710	0.0	0.0	0.0	21710.0	0.0	77381653	0.0	0.0	0.0	21.4	0.0
chr11	13	78864374	21712	0.0	0.0	0.0	21712.0	0.0	78863610	0.0	0.0	0.0	21.4	0.0
chr14	11	105266072	33700	0.0	0.0	0.0	33700.0	0.0	105265572	0.0	0.0	0.0	8.09	0.0
chr14	11	101513027	33698	0.0	0.0	0.0	33698.0	0.0	101512527	0.0	0.0	0.0	8.09	0.0
chrX	3	50850528	21804	0.0	0.0	0.0	21804.0	0.0	50849236	0.0	0.0	0.0	21.4	0.0
chr14	11	76782378	33695	0.0	0.0	0.0	33695.0	0.0	76781878	0.0	0.0	0.0	8.09	0.0
chr14	11	75504591	33694	0.0	0.0	0.0	33694.0	0.0	75504091	0.0	0.0	0.0	8.09	0.0
chr2	2	70830551	21833	0.0	0.0	0.0	21833.0	0.0	70830051	0.0	0.0	0.0	20.8	0.0
chr2	2	72284300	21834	0.0	0.0	0.0	21834.0	0.0	72283352	0.0	0.0	0.0	20.8	0.0
chr14	11	70764084	33691	0.0	0.0	0.0	33691.0	0.0	70763584	0.0	0.0	0.0	8.09	0.0
chr3	4	108712904	21853	0.0	0.0	0.0	21853.0	0.0	108712404	0.0	0.0	0.0	20.8	0.0
chr4	5	57681722	21863	0.0	0.0	0.0	21863.0	0.0	57681092	0.0	0.0	0.0	20.8	0.0
chr6	7	48734963	21891	0.0	0.0	0.0	21891.0	0.0	48734463	0.0	0.0	0.0	20.8	0.0
chr6	7	97317672	21896	0.0	0.0	0.0	21896.0	0.0	97316872	0.0	0.0	0.0	20.8	0.0
chr6	7	140680102	21904	0.0	0.0	0.0	21904.0	0.0	140679602	0.0	0.0	0.0	20.8	0.0
chr7	8	16366735	21906	0.0	0.0	0.0	21906.0	0.0	16366235	0.0	0.0	0.0	20.8	0.0
chr7	8	24395720	21909	0.0	0.0	0.0	21909.0	0.0	24395220	0.0	0.0	0.0	20.8	0.0
chr11	13	32325143	21964	0.0	0.0	0.0	21964.0	0.0	32324643	0.0	0.0	0.0	20.8	0.0
chr14	11	69056274	33689	0.0	0.0	0.0	33689.0	0.0	69055774	0.0	0.0	0.0	8.09	0.0
chr13	14	89401933	21995	0.0	0.0	0.0	21995.0	0.0	89401433	0.0	0.0	0.0	20.8	0.0
chr13	14	101533616	21998	0.0	0.0	0.0	21998.0	0.0	101533116	0.0	0.0	0.0	20.8	0.0
chr15	16	8419715	33709	0.0	0.0	0.0	33709.0	0.0	8419215	0.0	0.0	0.0	8.09	0.0
chr1	1	43888477	22067	0.0	0.0	0.0	22067.0	0.0	43887977	0.0	0.0	0.0	20.2	0.0
chr3	4	37680846	21567	0.0	0.0	0.0	21567.0	0.0	37680346	0.0	0.0	0.0	21.4	0.0
chr18	20	68931949	21508	0.0	0.0	0.0	21508.0	0.0	68931449	0.0	0.0	0.0	22.0	0.0
chr15	16	57853885	33726	0.0	0.0	0.0	33726.0	0.0	57853385	0.0	0.0	0.0	8.09	0.0
chr2	2	112309972	21248	0.0	0.0	0.0	21248.0	0.0	112309302	0.0	0.0	0.0	22.0	0.0
chr2	2	144275712	21252	0.0	0.0	0.0	21252.0	0.0	144275212	0.0	0.0	0.0	22.0	0.0
chr15	16	53161263	33725	0.0	0.0	0.0	33725.0	0.0	53160763	0.0	0.0	0.0	8.09	0.0
chr15	16	51987482	33724	0.0	0.0	0.0	33724.0	0.0	51986982	0.0	0.0	0.0	8.09	0.0
chr15	16	44667634	33722	0.0	0.0	0.0	33722.0	0.0	44667134	0.0	0.0	0.0	8.09	0.0
chr15	16	42963273	33721	0.0	0.0	0.0	33721.0	0.0	42962773	0.0	0.0	0.0	8.09	0.0
chr5	6	72210831	21309	0.0	0.0	0.0	21309.0	0.0	72209685	0.0	0.0	0.0	22.0	0.0
chr5	6	139398253	21321	0.0	0.0	0.0	21321.0	0.0	139397619	0.0	0.0	0.0	22.0	0.0
chr6	7	50030350	21328	0.0	0.0	0.0	21328.0	0.0	50029564	0.0	0.0	0.0	22.0	0.0
chr6	7	94666602	21334	0.0	0.0	0.0	21334.0	0.0	94665678	0.0	0.0	0.0	22.0	0.0
chr15	16	38709396	33719	0.0	0.0	0.0	33719.0	0.0	38708896	0.0	0.0	0.0	8.09	0.0
chr8	10	95802370	21363	0.0	0.0	0.0	21363.0	0.0	95801746	0.0	0.0	0.0	22.0	0.0
chr9	12	54676884	21376	0.0	0.0	0.0	21376.0	0.0	54676384	0.0	0.0	0.0	22.0	0.0
chr15	16	38071559	33717	0.0	0.0	0.0	33717.0	0.0	38071059	0.0	0.0	0.0	8.09	0.0
chr15	16	36306855	33716	0.0	0.0	0.0	33716.0	0.0	36306355	0.0	0.0	0.0	8.09	0.0
chr15	16	34092310	33715	0.0	0.0	0.0	33715.0	0.0	34091810	0.0	0.0	0.0	8.09	0.0
chr11	13	20552921	21406	0.0	0.0	0.0	21406.0	0.0	20552421	0.0	0.0	0.0	22.0	0.0
chr11	13	35325598	21407	0.0	0.0	0.0	21407.0	0.0	35324338	0.0	0.0	0.0	22.0	0.0
chr15	16	27960028	33712	0.0	0.0	0.0	33712.0	0.0	27959528	0.0	0.0	0.0	8.09	0.0
chr15	16	25691976	33710	0.0	0.0	0.0	33710.0	0.0	25691476	0.0	0.0	0.0	8.09	0.0
chr13	14	117022191	21453	0.0	0.0	0.0	21453.0	0.0	117021559	0.0	0.0	0.0	22.0	0.0
chr15	16	67129531	21467	0.0	0.0	0.0	21467.0	0.0	67129031	0.0	0.0	0.0	22.0	0.0
chr1	1	80641713	21535	0.0	0.0	0.0	21535.0	0.0	80641213	0.0	0.0	0.0	21.4	0.0
chr14	11	66215568	33687	0.0	0.0	0.0	33687.0	0.0	66215068	0.0	0.0	0.0	8.09	0.0
chr1	1	183420411	22083	0.0	0.0	0.0	22083.0	0.0	183419787	0.0	0.0	0.0	20.2	0.0
chr14	11	56281728	33681	0.0	0.0	0.0	33681.0	0.0	56281228	0.0	0.0	0.0	8.09	0.0
chr13	14	103912873	33659	0.0	0.0	0.0	33659.0	0.0	103912373	0.0	0.0	0.0	8.09	0.0
chr13	14	98903965	33658	0.0	0.0	0.0	33658.0	0.0	98903465	0.0	0.0	0.0	8.09	0.0
chr1	1	40445616	22431	0.0	0.0	0.0	22431.0	0.0	40444850	0.0	0.0	0.0	19.6	0.0
chr13	14	98308529	33657	0.0	0.0	0.0	33657.0	0.0	98308029	0.0	0.0	0.0	8.09	0.0
chr2	2	26622680	22452	0.0	0.0	0.0	22452.0	0.0	26622180	0.0	0.0	0.0	19.6	0.0
chr2	2	29388116	22454	0.0	0.0	0.0	22454.0	0.0	29387616	0.0	0.0	0.0	19.6	0.0
chr4	5	149401656	22501	0.0	0.0	0.0	22501.0	0.0	149401156	0.0	0.0	0.0	19.6	0.0
chr6	7	143830599	22550	0.0	0.0	0.0	22550.0	0.0	143829975	0.0	0.0	0.0	19.6	0.0
chr7	8	75800196	22565	0.0	0.0	0.0	22565.0	0.0	75799696	0.0	0.0	0.0	19.6	0.0
chr13	14	95162188	33653	0.0	0.0	0.0	33653.0	0.0	95161688	0.0	0.0	0.0	8.09	0.0
chr13	14	94066764	33652	0.0	0.0	0.0	33652.0	0.0	94066264	0.0	0.0	0.0	8.09	0.0
chr7	8	125484339	22574	0.0	0.0	0.0	22574.0	0.0	125483709	0.0	0.0	0.0	19.6	0.0
chr8	10	105174327	22592	0.0	0.0	0.0	22592.0	0.0	105173117	0.0	0.0	0.0	19.6	0.0
chr13	14	93726219	33651	0.0	0.0	0.0	33651.0	0.0	93725719	0.0	0.0	0.0	8.09	0.0
chr13	14	85193476	33649	0.0	0.0	0.0	33649.0	0.0	85192976	0.0	0.0	0.0	8.09	0.0
chr9	12	124069367	22628	0.0	0.0	0.0	22628.0	0.0	124068867	0.0	0.0	0.0	19.6	0.0
chr9	12	124145634	22629	0.0	0.0	0.0	22629.0	0.0	124145134	0.0	0.0	0.0	19.6	0.0
chr10	9	75397755	22635	0.0	0.0	0.0	22635.0	0.0	75397255	0.0	0.0	0.0	19.6	0.0
chr10	9	75536503	22636	0.0	0.0	0.0	22636.0	0.0	75536003	0.0	0.0	0.0	19.6	0.0
chr10	9	85431575	22638	0.0	0.0	0.0	22638.0	0.0	85430757	0.0	0.0	0.0	19.6	0.0
chr11	13	11723711	22646	0.0	0.0	0.0	22646.0	0.0	11723211	0.0	0.0	0.0	19.6	0.0
chr11	13	22866402	22648	0.0	0.0	0.0	22648.0	0.0	22865902	0.0	0.0	0.0	19.6	0.0
chr11	13	46509942	22649	0.0	0.0	0.0	22649.0	0.0	46509144	0.0	0.0	0.0	19.6	0.0
chr13	14	107860152	33660	0.0	0.0	0.0	33660.0	0.0	107859652	0.0	0.0	0.0	8.09	0.0
chr15	16	4124949	22364	0.0	0.0	0.0	22364.0	0.0	4124077	0.0	0.0	0.0	20.2	0.0
chr14	11	122908712	22363	0.0	0.0	0.0	22363.0	0.0	122908212	0.0	0.0	0.0	20.2	0.0
chr13	14	42111132	22344	0.0	0.0	0.0	22344.0	0.0	42110350	0.0	0.0	0.0	20.2	0.0
chr2	2	122657171	22103	0.0	0.0	0.0	22103.0	0.0	122656377	0.0	0.0	0.0	20.2	0.0
chr3	4	135723750	22124	0.0	0.0	0.0	22124.0	0.0	135722992	0.0	0.0	0.0	20.2	0.0
chr14	11	53039801	33679	0.0	0.0	0.0	33679.0	0.0	53039301	0.0	0.0	0.0	8.09	0.0
chr14	11	45201062	33678	0.0	0.0	0.0	33678.0	0.0	45200562	0.0	0.0	0.0	8.09	0.0
chr4	5	137374177	22148	0.0	0.0	0.0	22148.0	0.0	137373677	0.0	0.0	0.0	20.2	0.0
chr14	11	34080792	33676	0.0	0.0	0.0	33676.0	0.0	34080292	0.0	0.0	0.0	8.09	0.0
chr5	6	36558103	22154	0.0	0.0	0.0	22154.0	0.0	36557603	0.0	0.0	0.0	20.2	0.0
chr14	11	27414156	33674	0.0	0.0	0.0	33674.0	0.0	27413656	0.0	0.0	0.0	8.09	0.0
chr14	11	26581982	33672	0.0	0.0	0.0	33672.0	0.0	26581482	0.0	0.0	0.0	8.09	0.0
chr6	7	90746741	22184	0.0	0.0	0.0	22184.0	0.0	90746115	0.0	0.0	0.0	20.2	0.0
chr6	7	145338836	22196	0.0	0.0	0.0	22196.0	0.0	145337370	0.0	0.0	0.0	20.2	0.0
chr1	1	161774824	21230	0.0	0.0	0.0	21230.0	0.0	161774324	0.0	0.0	0.0	22.0	0.0
chr7	8	48901322	22202	0.0	0.0	0.0	22202.0	0.0	48900454	0.0	0.0	0.0	20.2	0.0
chr8	10	84953489	22233	0.0	0.0	0.0	22233.0	0.0	84952989	0.0	0.0	0.0	20.2	0.0
chr14	11	20964369	33669	0.0	0.0	0.0	33669.0	0.0	20963869	0.0	0.0	0.0	8.09	0.0
chr8	10	116619999	22241	0.0	0.0	0.0	22241.0	0.0	116619499	0.0	0.0	0.0	20.2	0.0
chr9	12	32987902	22251	0.0	0.0	0.0	22251.0	0.0	32986990	0.0	0.0	0.0	20.2	0.0
chr14	11	18033235	33668	0.0	0.0	0.0	33668.0	0.0	18032735	0.0	0.0	0.0	8.09	0.0
chr13	14	113608840	33663	0.0	0.0	0.0	33663.0	0.0	113608340	0.0	0.0	0.0	8.09	0.0
chr11	13	69233663	22305	0.0	0.0	0.0	22305.0	0.0	69233163	0.0	0.0	0.0	20.2	0.0
chr11	13	73085141	22310	0.0	0.0	0.0	22310.0	0.0	73084641	0.0	0.0	0.0	20.2	0.0
chr13	14	110798754	33662	0.0	0.0	0.0	33662.0	0.0	110798254	0.0	0.0	0.0	8.09	0.0
chr11	13	100589466	22321	0.0	0.0	0.0	22321.0	0.0	100588838	0.0	0.0	0.0	20.2	0.0
chr13	14	41824242	22343	0.0	0.0	0.0	22343.0	0.0	41823560	0.0	0.0	0.0	20.2	0.0
chr7	8	114357251	22217	0.0	0.0	0.0	22217.0	0.0	114356499	0.0	0.0	0.0	20.2	0.0
chr15	16	59585880	33727	0.0	0.0	0.0	33727.0	0.0	59585380	0.0	0.0	0.0	8.09	0.0
chr19	21	29484696	21196	0.0	0.0	0.0	21196.0	0.0	29483736	0.0	0.0	0.0	22.5	0.0
chr15	16	59662629	33728	0.0	0.0	0.0	33728.0	0.0	59662129	0.0	0.0	0.0	8.09	0.0
chr17	18	51756473	33824	0.0	0.0	0.0	33824.0	0.0	51755973	0.0	0.0	0.0	8.09	0.0
chr18	20	68283244	20097	0.0	0.0	0.0	20097.0	0.0	68282382	0.0	0.0	0.0	24.8	0.0
chr17	18	50535151	33823	0.0	0.0	0.0	33823.0	0.0	50534651	0.0	0.0	0.0	8.09	0.0
chr17	18	47573395	33820	0.0	0.0	0.0	33820.0	0.0	47572895	0.0	0.0	0.0	8.09	0.0
chr17	18	42872086	33812	0.0	0.0	0.0	33812.0	0.0	42871586	0.0	0.0	0.0	8.09	0.0
chr7	8	75667422	20200	0.0	0.0	0.0	20200.0	0.0	75666922	0.0	0.0	0.0	24.3	0.0
chr7	8	130698632	20205	0.0	0.0	0.0	20205.0	0.0	130698002	0.0	0.0	0.0	24.3	0.0
