# HOMER Peaks
# Peak finding parameters:
# tag directory = /data/mm10/CD4/ChIP/H3K27Ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined
#
# total super enhancers = 621
# super enhancer stitching window = 12500
# super enhancer slope threshold = 1.00
# super enhancer slope moving window = 10
#
# total peaks = 18234
# peak size = 164
# peaks found using tags on both strands
# minimum distance between peaks = 12500
# fragment length = 164
# genome size = 2000000000
# Total tags = 47749296.0
# Total tags in peaks = 18075245.0
# Approximate IP efficiency = 37.85%
# tags per bp = 0.023430
# expected tags per peak = 3.843
# maximum tags considered per bp = 2.0
# effective number of tags used for normalization = 10000000.0
# Individual peaks have been stitched together into variable length regions
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 3.022510e-06
# FDR tag threshold = 16.0
# number of putative peaks = 964463
#
# input tag directory = /data/mm10/CD4/ChIP/Input/AND-CD4TCell-Input-MNase-Combined/
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 318870
#
# size of region used for local filtering = 10000
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 0
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 262
#
# cmd = findPeaks /data/mm10/CD4/ChIP/H3K27Ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined -i /data/mm10/CD4/ChIP/Input/AND-CD4TCell-Input-MNase-Combined/ -style super -o /data/mm10/CD4/ChIP/H3K27Ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined_superenhancers.txt -L 0
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	superEnhancer slope	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Clonal Fold Change
chr8-21280	chr8	119770114	119867745	+	1188.7	4.101	21.000000	1.01
chr12-8007	chr12	112937321	113075644	+	1182.2	3.641	29.000000	1.06
chr6-45166	chr6	140595052	140724683	+	1180.4	3.461	17.000000	0.96
chr13-30418	chr13	45831196	45966276	+	1180.3	3.090	17.000000	0.90
chr1-31415	chr1	91041452	91113980	+	1179.5	3.228	21.000000	0.85
chr16-10662	chr16	4623632	4791026	+	1178.8	3.011	23.000000	1.00
chr11-72931	chr11	79591422	79680135	+	1176.8	2.122	16.000000	0.96
chr9-31806	chr9	40317616	40469728	+	1175.5	2.114	19.000000	1.08
chr4-47912	chr4	63817838	63948105	+	1175.1	2.283	16.000000	0.96
chr13-37527	chr13	91356986	91542854	+	1173.8	2.231	16.000000	0.90
chr16-12282	chr16	11397352	11529620	+	1173.2	2.194	22.000000	1.07
chr3-41697	chr3	69107204	69235498	+	1171.3	3.060	16.000000	0.96
chr11-70563	chr11	57607472	57734277	+	1169.6	2.840	16.000000	0.96
chr11-4671	chr11	83058105	83125996	+	1168.5	3.001	40.000000	1.04
chr9-35479	chr9	14171635	14314771	+	1168.1	2.823	18.000000	1.04
chr13-32576	chr13	101654924	101768951	+	1167.5	2.735	17.000000	0.84
chr18-14074	chr18	56366336	56476525	+	1161.1	2.463	19.000000	0.90
chr15-34252	chr15	76229666	76351705	+	1160.9	2.241	18.000000	1.04
chr12-1309	chr12	76837453	76963011	+	1159.6	2.762	46.000000	1.04
chr4-52259	chr4	149645715	149737134	+	1159.2	3.431	16.000000	0.84
chr14-26975	chr14	79473195	79562852	+	1159.1	3.554	18.000000	1.03
chr18-14590	chr18	70520969	70645087	+	1158.6	2.415	19.000000	1.14
chr12-5177	chr12	17372614	17554545	+	1158.0	2.765	32.000000	1.06
chr2-57197	chr2	22740977	22821403	+	1154.3	3.047	17.000000	1.22
chr19-7776	chr19	8695622	8844754	+	1150.4	3.147	26.000000	0.90
chr14-35826	chr14	75398636	75570838	+	1149.2	3.449	16.000000	0.97
chr8-2913	chr8	83714845	83799933	+	1148.7	3.698	38.000000	1.09
chr4-39371	chr4	8887991	9032251	+	1146.6	4.370	17.000000	0.84
chr10-53689	chr10	81283186	81438110	+	1143.9	3.755	16.000000	0.97
chr2-44507	chr2	34893913	35006217	+	1143.0	3.405	19.000000	1.02
chr11-42067	chr11	79002435	79153280	+	1141.3	3.341	20.000000	1.29
chr6-27511	chr6	72918860	73018976	+	1139.6	3.528	20.000000	0.85
chr6-45501	chr6	145074614	145212464	+	1135.5	5.648	17.000000	0.96
chr8-17621	chr8	70506056	70640165	+	1135.0	5.175	22.000000	0.94
chr11-53996	chr11	69033751	69134395	+	1132.9	5.083	18.000000	1.09
chr7-53244	chr7	126695094	126814552	+	1132.0	5.273	17.000000	0.96
chr1-51673	chr1	39886063	40009234	+	1130.5	5.394	17.000000	0.84
chr4-44125	chr4	139167101	139311754	+	1117.6	4.688	17.000000	0.90
chr5-40094	chr5	124411813	124560514	+	1117.3	4.659	18.000000	1.02
chr7-42545	chr7	45051655	45154593	+	1116.9	4.273	18.000000	1.02
chr14-13822	chr14	54350699	54500477	+	1114.2	4.258	23.000000	0.90
chr17-29583	chr17	28407306	28532418	+	1111.8	4.018	18.000000	0.90
chr4-43540	chr4	133649809	133757712	+	1111.4	2.236	17.000000	0.96
chr11-44647	chr11	3247952	3372611	+	1111.0	2.387	19.000000	0.96
chr2-62324	chr2	131985389	132080415	+	1110.9	2.510	17.000000	1.04
chr17-17075	chr17	26465172	26577073	+	1110.1	2.506	22.000000	1.00
chr12-34844	chr12	17689509	17795297	+	1109.8	2.291	17.000000	0.90
chr15-17415	chr15	66437279	66542313	+	1106.1	2.648	23.000000	0.95
chr2-66807	chr2	25448896	25559068	+	1105.0	2.660	16.000000	0.84
chr9-40526	chr9	123923093	123997612	+	1104.0	2.633	18.000000	0.90
chr11-74160	chr11	95324622	95426124	+	1101.3	2.813	16.000000	0.96
chr11-47126	chr11	68407324	68503597	+	1100.0	3.099	19.000000	0.85
chr7-49141	chr7	45680838	45814990	+	1097.8	3.125	17.000000	1.03
chr8-17229	chr8	25557211	25662080	+	1097.3	2.961	22.000000	0.95
chr5-12768	chr5	142366698	142465832	+	1097.3	3.289	27.000000	1.02
chr1-63897	chr1	125388115	125526605	+	1095.6	3.248	16.000000	1.09
chr5-54606	chr5	124150002	124277302	+	1093.9	3.072	16.000000	0.96
chr12-16550	chr12	108613100	108686953	+	1090.0	2.803	23.000000	0.85
chr3-7958	chr3	135565298	135699830	+	1089.8	2.935	30.000000	0.86
chr6-27824	chr6	87467491	87556862	+	1087.0	3.207	20.000000	1.01
chr16-6016	chr16	91512365	91649540	+	1084.6	3.283	29.000000	1.11
chr2-58971	chr2	43724340	43814053	+	1084.2	3.289	17.000000	0.90
chr11-27973	chr11	45780847	45898154	+	1083.4	2.613	23.000000	0.99
chr10-24458	chr10	128687408	128829455	+	1082.2	2.910	22.000000	0.81
chr12-39166	chr12	110436899	110542883	+	1080.8	2.829	17.000000	0.85
chr11-45531	chr11	30122370	30217693	+	1078.7	2.378	19.000000	0.95
chr11-59974	chr11	34693557	34799317	+	1077.0	2.756	17.000000	0.90
chr15-43869	chr15	53212552	53352372	+	1076.5	2.851	16.000000	1.03
chr15-40499	chr15	81235704	81361708	+	1074.8	2.860	17.000000	0.84
chr9-34144	chr9	107248503	107341245	+	1072.5	3.317	19.000000	0.96
chr11-69043	chr11	33990863	34078803	+	1072.3	3.371	16.000000	1.12
chr1-49432	chr1	165641734	165736276	+	1070.0	3.147	18.000000	1.09
chr7-59192	chr7	89996985	90100143	+	1068.7	3.553	16.000000	0.96
chr8-40311	chr8	69888063	70007142	+	1067.5	3.264	16.000000	1.04
chr7-57482	chr7	66108882	66233925	+	1063.8	3.054	16.000000	0.90
chr7-29597	chr7	80014627	80125539	+	1061.4	3.035	21.000000	0.95
chr17-39541	chr17	23534470	23645361	+	1060.8	2.868	16.000000	0.89
chr17-16316	chr17	83267285	83408008	+	1058.2	3.000	23.000000	0.90
chr11-48785	chr11	96943409	97052665	+	1058.0	3.309	19.000000	0.90
chr19-24590	chr19	46438026	46536380	+	1056.8	2.734	17.000000	0.90
chr15-44209	chr15	58975048	59108017	+	1056.7	2.792	16.000000	0.96
chr12-42184	chr12	55414798	55506375	+	1055.3	2.809	16.000000	0.97
chr6-8554	chr6	70762840	70878553	+	1053.2	2.379	30.000000	1.12
chr6-53217	chr6	145834839	146020080	+	1050.5	3.114	16.000000	1.04
chr9-18624	chr9	7810939	7903655	+	1049.7	3.187	23.000000	0.86
chr3-41170	chr3	52785569	52907785	+	1047.0	4.152	16.000000	1.12
chr8-35712	chr8	86617624	86757752	+	1046.3	3.893	17.000000	0.90
chr19-26210	chr19	9882911	9993470	+	1046.0	3.745	16.000000	0.84
chr11-48297	chr11	86738948	86873713	+	1042.0	3.635	19.000000	1.01
chr14-22074	chr14	40902738	40974863	+	1040.4	3.581	19.000000	1.01
chr9-45650	chr9	108989435	109096312	+	1035.3	3.499	17.000000	0.90
chr16-27983	chr16	3870674	4004574	+	1035.2	3.644	16.000000	0.97
chr11-45978	chr11	46053282	46135985	+	1034.0	4.204	19.000000	0.96
chr5-45182	chr5	107917271	108001550	+	1031.8	3.573	17.000000	1.04
chr6-18695	chr6	54040087	54164450	+	1031.3	3.314	23.000000	0.90
chr2-67875	chr2	32008269	32088730	+	1029.0	2.368	16.000000	0.96
chr16-31324	chr16	55872104	55996772	+	1027.5	2.559	16.000000	1.06
chr9-25516	chr9	66185931	66309135	+	1024.4	2.396	21.000000	0.95
chr5-43411	chr5	64430966	64537621	+	1023.6	2.007	17.000000	0.96
chr10-29885	chr10	78059574	78200078	+	1023.3	2.137	20.000000	0.90
chr10-56244	chr10	121410914	121521078	+	1023.2	2.017	16.000000	1.11
chr6-53511	chr6	149126864	149263927	+	1022.0	2.695	16.000000	0.90
chr3-32573	chr3	105727405	105861894	+	1021.6	2.855	18.000000	0.90
chr16-27058	chr16	78476339	78606698	+	1021.4	2.762	17.000000	0.96
chr16-32518	chr16	94167501	94270034	+	1020.3	2.952	16.000000	1.03
chr3-15416	chr3	129520757	129633809	+	1018.6	3.243	24.000000	0.86
chr9-48911	chr9	43973883	44054652	+	1013.7	3.445	16.000000	0.96
chr4-37674	chr4	134058062	134137133	+	1009.7	3.416	18.000000	1.09
chr19-28971	chr19	57051469	57136136	+	1009.4	3.392	16.000000	0.96
chr3-24310	chr3	95174184	95296574	+	1008.1	3.350	20.000000	1.18
chr19-10896	chr19	8918920	9001222	+	1006.5	3.062	23.000000	0.95
chr17-41606	chr17	35803270	35925471	+	1004.3	2.506	16.000000	0.96
chr2-32202	chr2	152768617	152886461	+	1004.1	1.794	22.000000	1.00
chr14-31035	chr14	79225342	79346656	+	1004.0	1.844	17.000000	1.12
chr2-60105	chr2	75679272	75792975	+	1003.0	1.848	17.000000	1.06
chr2-42663	chr2	174555569	174639710	+	1002.8	1.687	20.000000	0.95
chr12-35785	chr12	51807907	51895855	+	1000.8	1.548	17.000000	0.96
chr6-44532	chr6	128782875	128872924	+	1000.4	1.929	17.000000	0.90
chr7-26601	chr7	101041310	101142890	+	999.9	1.987	22.000000	0.95
chr3-38330	chr3	115923142	116008588	+	998.6	1.929	17.000000	0.90
chr5-7859	chr5	120612434	120717085	+	997.8	2.365	31.000000	1.31
chr6-51596	chr6	125211226	125276723	+	996.3	2.863	16.000000	0.96
chr8-29330	chr8	34139957	34242927	+	994.1	4.062	18.000000	1.01
chr5-34398	chr5	122968650	123059429	+	993.8	4.062	19.000000	0.96
chr3-16268	chr3	68929874	69045672	+	993.1	4.035	23.000000	0.94
chr13-26306	chr13	46689902	46801587	+	990.7	3.917	18.000000	1.02
chr8-39674	chr8	36081817	36194715	+	986.0	4.096	16.000000	0.90
chr15-22069	chr15	57692838	57841021	+	979.5	3.903	21.000000	1.01
chr12-39927	chr12	3793295	3913852	+	979.0	3.882	16.000000	1.12
chr2-34856	chr2	60737356	60889095	+	977.8	4.235	21.000000	0.90
chr4-26869	chr4	63355244	63442546	+	977.6	4.085	20.000000	1.02
chr1-55533	chr1	134053538	134109048	+	975.3	3.634	17.000000	1.04
chr19-9007	chr19	29142126	29274974	+	974.0	2.393	25.000000	1.07
chr4-52340	chr4	149839323	149954686	+	973.8	2.358	16.000000	0.88
chr2-59555	chr2	62335257	62463553	+	971.3	2.424	17.000000	1.31
chr11-66359	chr11	116336975	116446073	+	969.6	2.500	17.000000	0.90
chr1-58539	chr1	191363326	191463298	+	967.3	2.149	17.000000	1.03
chr11-72124	chr11	75173809	75296925	+	967.2	1.975	16.000000	1.04
chr6-36832	chr6	91015459	91130699	+	966.8	2.080	18.000000	1.03
chr17-40280	chr17	28206367	28315701	+	965.4	1.619	16.000000	1.12
chr3-39376	chr3	152869803	152970619	+	964.8	1.497	17.000000	1.11
chr7-55846	chr7	28764865	28850858	+	964.2	1.104	16.000000	0.96
chr12-42376	chr12	69183316	69305519	+	963.9	1.273	16.000000	0.90
chr3-36503	chr3	89368249	89462752	+	963.1	1.461	17.000000	1.09
chr13-36839	chr13	63207682	63337030	+	963.0	1.296	16.000000	1.20
chr16-22349	chr16	43615465	43730319	+	961.9	1.218	18.000000	0.85
chr10-47410	chr10	99165516	99270327	+	961.7	1.561	17.000000	0.96
chr16-29535	chr16	24150589	24275997	+	960.7	1.801	16.000000	0.90
chr6-26495	chr6	30246792	30355926	+	959.3	1.855	20.000000	0.85
chr10-49126	chr10	12789025	12888781	+	958.7	2.099	16.000000	0.96
chr5-19617	chr5	107677918	107788408	+	958.5	1.939	23.000000	1.05
chr8-42566	chr8	105983307	106084278	+	956.2	2.485	16.000000	0.90
chr5-36209	chr5	23375534	23466051	+	954.6	2.759	18.000000	0.96
chr18-21963	chr18	38992350	39088991	+	953.5	2.841	16.000000	0.90
chr8-31831	chr8	116581018	116694295	+	952.2	3.116	18.000000	0.84
chr3-18371	chr3	60460246	60542728	+	952.0	3.563	22.000000	0.95
chr4-29629	chr4	11073721	11165288	+	948.9	3.350	19.000000	1.02
chr6-35129	chr6	41084910	41235993	+	946.5	3.124	18.000000	1.02
chr3-27421	chr3	88090802	88178514	+	944.7	3.231	19.000000	1.11
chr5-37491	chr5	64952163	65057781	+	942.7	4.025	18.000000	0.96
chr13-38117	chr13	97739866	97904288	+	940.1	4.111	16.000000	0.90
chr2-28046	chr2	126584119	126682673	+	938.9	4.258	23.000000	0.99
chr14-23429	chr14	77794406	77911479	+	938.5	3.989	19.000000	1.08
chr16-32610	chr16	94546217	94699383	+	936.9	3.926	16.000000	0.90
chr12-43619	chr12	80046810	80146839	+	931.4	3.607	16.000000	0.96
chr15-48133	chr15	97742346	97849787	+	930.8	3.519	16.000000	0.90
chr1-53418	chr1	82787958	82878383	+	926.9	3.285	17.000000	0.96
chr17-32782	chr17	86615927	86753485	+	925.9	3.309	18.000000	1.02
chr14-35552	chr14	73303802	73417018	+	924.5	3.105	16.000000	0.96
chr11-74786	chr11	98898936	98971153	+	924.1	2.088	16.000000	0.96
chr3-42640	chr3	89858891	89923945	+	922.0	2.243	16.000000	1.04
chr5-32010	chr5	37036585	37120243	+	922.0	1.513	19.000000	1.08
chr8-19163	chr8	128357276	128490521	+	921.5	1.816	22.000000	0.95
chr7-48284	chr7	28334733	28405257	+	920.9	1.624	17.000000	0.96
chr2-45390	chr2	73424755	73496713	+	920.7	1.631	19.000000	1.08
chr4-42596	chr4	120944440	121039889	+	919.3	1.303	17.000000	0.84
chr13-22630	chr13	44724767	44852127	+	919.2	1.487	19.000000	1.01
chr9-49182	chr9	44952756	45016345	+	916.6	1.811	16.000000	0.90
chr12-16948	chr12	11196155	11324664	+	916.1	2.204	22.000000	1.01
chr9-31287	chr9	21524920	21655451	+	915.7	2.536	19.000000	1.06
chr15-46983	chr15	82120921	82203009	+	915.3	2.286	16.000000	0.96
chr7-35712	chr7	142334571	142403998	+	914.4	2.278	20.000000	1.08
chr2-49976	chr2	26471938	26561701	+	912.2	1.854	18.000000	1.03
chr17-6568	chr17	87281852	87376773	+	909.6	1.824	31.000000	1.00
chr14-35763	chr14	75166960	75239985	+	907.6	1.834	16.000000	0.90
chr19-17449	chr19	6941134	7041210	+	907.5	2.036	19.000000	1.01
chr2-33801	chr2	25152177	25273095	+	907.4	1.887	21.000000	1.20
chr6-37819	chr6	117863017	117938010	+	907.0	1.612	18.000000	1.12
chr11-64409	chr11	97650352	97745136	+	906.8	1.173	17.000000	1.01
chr17-21758	chr17	7852035	7945976	+	906.3	1.027	20.000000	0.95
chr9-48802	chr9	42053224	42162015	+	904.9	1.182	16.000000	1.18
chr7-41237	chr7	15977130	16058973	+	904.7	1.184	18.000000	1.08
chr14-28725	chr14	31376207	31443172	+	903.9	1.659	17.000000	1.04
chr13-19551	chr13	43166613	43273560	+	903.5	1.948	20.000000	1.01
chr8-33606	chr8	25047960	25149484	+	902.4	1.887	17.000000	1.09
chr12-36258	chr12	70053810	70158373	+	901.4	1.630	17.000000	0.90
chr18-14643	chr18	73743864	73861969	+	901.3	2.033	19.000000	0.96
chr4-7712	chr4	133774858	133888441	+	898.5	1.945	31.000000	0.99
chr2-14935	chr2	30587440	30663984	+	896.7	1.916	28.000000	0.97
chr9-44088	chr9	66849301	66946927	+	896.5	1.705	17.000000	1.27
chr11-31581	chr11	48787392	48881264	+	896.5	2.210	22.000000	0.90
chr3-35135	chr3	52259127	52355126	+	894.2	2.217	17.000000	0.96
chr5-28017	chr5	53994779	54115321	+	893.9	1.804	20.000000	0.94
chr6-25969	chr6	142908369	142965464	+	893.7	1.474	21.000000	1.01
chr1-64430	chr1	131126244	131210567	+	893.6	1.585	16.000000	0.90
chr14-36675	chr14	121306789	121391440	+	890.0	2.301	16.000000	0.90
chr8-23414	chr8	88631421	88701706	+	889.9	2.233	20.000000	0.96
chr13-4569	chr13	111892695	112020079	+	889.2	2.668	33.000000	1.05
chr2-40199	chr2	93416004	93470824	+	889.1	3.390	20.000000	0.90
chr18-21754	chr18	35692995	35792583	+	888.4	3.509	16.000000	1.03
chr15-43967	chr15	55787264	55868851	+	884.6	2.946	16.000000	0.90
chr10-42167	chr10	7809900	7860180	+	882.7	2.949	17.000000	1.03
chr17-40061	chr17	26968250	27084541	+	880.1	2.877	16.000000	0.90
chr4-36856	chr4	123497374	123583140	+	876.2	3.005	18.000000	0.95
chr16-12621	chr16	30967743	31081763	+	875.5	3.225	22.000000	0.90
chr16-759	chr16	93711052	93837441	+	874.9	2.668	49.000000	1.12
chr10-43587	chr10	39161536	39268776	+	874.8	3.898	17.000000	0.96
chr11-52782	chr11	51571909	51658755	+	874.4	3.426	18.000000	0.90
chr6-45648	chr6	146070286	146171214	+	873.7	2.721	17.000000	0.90
chr5-46781	chr5	125388612	125504010	+	871.8	2.981	17.000000	0.96
chr5-27747	chr5	34500827	34594407	+	870.9	3.152	20.000000	1.01
chr10-33866	chr10	66994674	67115649	+	862.6	3.303	19.000000	1.09
chr8-11782	chr8	3308400	3434368	+	862.5	3.264	25.000000	1.20
chr17-32736	chr17	86297027	86400587	+	862.2	3.202	18.000000	0.96
chr2-52663	chr2	102848124	102914985	+	860.2	2.998	18.000000	1.03
chr9-47272	chr9	14005714	14118550	+	858.7	2.844	16.000000	0.97
chr1-51476	chr1	37466255	37552130	+	857.8	1.317	17.000000	0.96
chr1-37915	chr1	173404475	173511262	+	857.6	1.507	20.000000	1.01
chr12-46339	chr12	112583234	112703175	+	857.2	1.660	16.000000	0.97
chr5-1619	chr5	103691675	103810671	+	856.4	1.382	46.000000	1.01
chr13-33239	chr13	117194161	117261925	+	856.3	1.170	17.000000	0.90
chr6-33197	chr6	125422703	125510859	+	855.9	1.497	19.000000	0.95
chr14-31451	chr14	120271989	120407244	+	854.8	1.684	17.000000	0.90
chr12-46386	chr12	112804742	112880410	+	853.7	2.426	16.000000	1.04
chr1-39251	chr1	40460703	40544419	+	853.1	2.281	19.000000	0.90
chr12-4647	chr12	12262222	12325462	+	852.6	2.370	33.000000	1.15
chr15-26081	chr15	76606279	76727876	+	850.1	2.491	20.000000	0.85
chr5-14907	chr5	64294401	64416529	+	848.9	2.666	25.000000	0.86
chr9-47743	chr9	21304292	21392103	+	844.7	2.548	16.000000	1.35
chr3-20964	chr3	83913238	84048329	+	844.6	2.524	21.000000	1.01
chr9-22395	chr9	65528287	65590698	+	844.1	2.542	22.000000	1.07
chr9-16201	chr9	110640261	110711884	+	843.0	2.060	25.000000	0.99
chr16-17295	chr16	76298153	76380303	+	841.0	2.007	20.000000	0.95
chr7-31302	chr7	140982259	141100640	+	840.6	1.488	21.000000	0.95
chr3-44248	chr3	107029516	107111145	+	840.1	1.647	16.000000	0.96
chr16-26105	chr16	44956817	45045619	+	839.6	1.694	17.000000	1.04
chr15-46445	chr15	79864449	79959002	+	839.4	1.975	16.000000	0.90
chr9-24050	chr9	21072875	21201213	+	838.6	2.480	21.000000	1.01
chr16-19071	chr16	33681639	33769832	+	837.1	2.617	19.000000	0.81
chr10-47554	chr10	111156128	111254122	+	836.1	2.535	17.000000	0.96
chr10-33922	chr10	67571486	67665287	+	835.3	2.441	19.000000	1.08
chr10-19184	chr10	6953209	7014601	+	832.9	2.529	23.000000	1.20
chr11-28889	chr11	75530575	75606253	+	828.3	2.527	23.000000	1.44
chr19-17294	chr19	5635828	5732027	+	827.1	2.398	19.000000	0.90
chr10-49820	chr10	19933695	20021101	+	827.0	2.237	16.000000	0.90
chr11-49160	chr11	100544875	100627422	+	827.0	2.192	19.000000	0.96
chr12-44242	chr12	85414452	85497716	+	826.4	2.166	16.000000	0.90
chr8-36815	chr8	115127808	115248128	+	825.6	1.660	17.000000	1.03
chr11-14116	chr11	31981737	32067675	+	824.7	1.464	29.000000	1.06
chr17-30105	chr17	32319967	32435196	+	824.6	1.457	18.000000	0.94
chr7-51798	chr7	101923392	102026020	+	824.1	1.703	17.000000	0.90
chr12-26907	chr12	70967559	71057873	+	821.7	1.797	19.000000	1.08
chr10-47980	chr10	118703283	118830154	+	819.7	1.714	17.000000	1.12
chr7-53297	chr7	126972435	127052196	+	819.6	1.634	17.000000	0.90
chr1-53333	chr1	80579985	80676330	+	819.5	1.700	17.000000	0.85
chr2-59970	chr2	72959010	73060000	+	818.2	1.941	17.000000	0.90
chr4-21501	chr4	129525516	129587809	+	817.2	1.736	22.000000	1.06
chr10-38748	chr10	62500797	62557282	+	816.8	1.495	18.000000	1.03
chr5-49770	chr5	34158016	34250128	+	816.3	1.876	16.000000	0.96
chr12-22836	chr12	33111576	33219199	+	815.9	2.017	20.000000	1.14
chr3-44207	chr3	106771598	106844929	+	814.1	2.207	16.000000	0.90
chr6-38846	chr6	134873795	134955806	+	812.8	2.410	18.000000	1.11
chr9-47647	chr9	20916797	21031651	+	812.0	2.375	16.000000	0.96
chr17-4039	chr17	31011795	31110696	+	809.9	2.432	35.000000	0.94
chr19-28855	chr19	53838625	53908548	+	809.2	2.475	16.000000	1.12
chr6-34505	chr6	22373796	22459872	+	806.9	2.224	18.000000	0.96
chr14-31408	chr14	118840197	118971412	+	804.8	2.317	17.000000	1.04
chr5-21860	chr5	73206043	73301827	+	804.6	2.203	22.000000	0.90
chr14-11847	chr14	19889855	19995490	+	803.8	1.881	24.000000	1.05
chr11-18618	chr11	96435222	96510978	+	803.1	1.734	27.000000	1.02
chr15-44132	chr15	58124851	58216169	+	802.6	1.315	16.000000	1.04
chr2-30673	chr2	59438977	59528141	+	800.9	1.062	22.000000	0.85
chr10-39142	chr10	75276889	75365779	+	800.7	1.134	18.000000	0.96
chr17-39478	chr17	21446778	21517206	+	800.2	1.615	16.000000	1.06
chr3-20138	chr3	19366509	19459397	+	800.2	1.559	21.000000	1.01
chr2-49487	chr2	13697734	13797555	+	800.1	1.634	18.000000	1.09
chr5-22894	chr5	122638275	122746008	+	799.3	1.350	22.000000	1.01
chr5-43566	chr5	64860109	64938238	+	798.7	1.624	17.000000	1.09
chr5-30840	chr5	142880038	142936414	+	795.5	1.771	20.000000	0.95
chr2-22761	chr2	167313992	167388848	+	795.1	1.861	25.000000	0.94
chr5-53778	chr5	118556955	118688692	+	794.2	1.867	16.000000	1.04
chr13-24289	chr13	109776536	109848073	+	793.9	1.786	19.000000	0.96
chr7-53570	chr7	128345176	128418438	+	792.3	2.167	17.000000	0.96
chr14-30056	chr14	64834745	64979967	+	791.1	1.570	17.000000	0.96
chr8-25555	chr8	35585677	35685053	+	790.7	1.730	19.000000	1.01
chr18-7894	chr18	89191793	89273932	+	790.5	1.694	24.000000	0.86
chr13-11331	chr13	23683022	23764086	+	790.1	1.675	24.000000	0.90
chr7-40029	chr7	126105691	126200823	+	787.6	1.751	19.000000	0.95
chr10-14100	chr10	41552097	41661311	+	787.4	1.700	26.000000	1.06
chr15-27145	chr15	96583316	96666302	+	786.2	1.800	20.000000	0.95
chr17-27209	chr17	56251347	56349325	+	785.5	1.768	19.000000	0.85
chr6-33774	chr6	136915439	136981862	+	785.3	1.983	19.000000	1.35
chr3-21181	chr3	89163699	89253591	+	783.3	1.516	21.000000	0.95
chr2-75588	chr2	172359939	172441679	+	782.4	1.483	16.000000	0.90
chr17-42066	chr17	47485215	47567505	+	781.4	1.290	16.000000	0.90
chr17-15921	chr17	53557610	53657270	+	781.4	1.197	23.000000	0.90
chr15-39994	chr15	78859217	78941499	+	779.9	1.414	17.000000	1.18
chr9-39219	chr9	106148482	106233593	+	779.8	1.056	18.000000	1.01
chr4-40303	chr4	43931349	43992981	+	779.8	1.094	17.000000	1.09
