id	chr_name	start	end	chromosome_id	tag_count_no_peptide	id_no_peptide	tag_count_1um_k99a	id_1um_k99a	tag_count_1um_pcc	id_1um_pcc
1871	chr12	17713418	17719116	15	146.0	1871	122.2	3901.0	131.5	3693.0
1872	chr7	104444341	104449435	8	145.8	1872	181.9	1988.0	197.2	1836.0
1873	chr9	107307842	107314790	12	145.8	1873	294.6	799.0	1366.5	26.0
1874	chr11	11654565	11660083	13	145.8	1874	166.7	2298.0	154.6	2795.0
1877	chr18	68225493	68231679	20	145.6	1877	192.6	1822.0	138.2	3345.0
1879	chr17	72922428	72927450	18	145.6	1879	477.6	265.0	521.2	254.0
1880	chr14	75832679	75836775	11	145.6	1880	179.5	2039.0	219.0	1535.0
1882	chr9	22118262	22126600	12	145.6	1882	141.7	3027.0	123.4	4148.0
1883	chr6	99424996	99430324	7	145.6	1883	720.7	100.0	808.9	105.0
1884	chr5	72158195	72166545	6	145.6	1884	272.0	955.0	120.8	4313.0
1885	chr1	82805642	82810972	1	145.6	1885	202.6	1641.0	175.9	2203.0
1887	chr9	32659254	32665100	12	145.3	1887	334.5	622.0	105.9	5407.0
1888	chr9	40441002	40449668	12	145.1	1888	408.0	389.0	198.5	1817.0
1890	chr6	8483647	8487571	7	144.9	1890	260.1	1041.0	239.0	1282.0
1895	chr10	80154532	80162540	9	144.9	1895	145.3	2902.0	136.5	3446.0
1896	chr7	46056960	46061456	8	144.7	1896	147.6	2823.0	115.0	4680.0
1899	chr5	120695045	120701071	6	144.7	1899	58.1	11314.0	91.9	6836.0
1901	chr9	57968092	57974468	12	144.5	1901	130.1	3510.0	349.6	620.0
1902	chr10	40383763	40388765	9	144.5	1902	207.9	1558.0	70.2	9847.0
1904	chr2	58191096	58197018	2	144.3	1904	1765.5	7.0	703.4	139.0
1905	chr4	6441893	6447971	5	144.3	1905	182.5	1979.0	215.1	1590.0
1906	chr4	155197591	155203357	5	144.3	1906	255.5	1080.0	262.0	1091.0
1907	chr6	140705958	140710380	7	144.3	1907	169.4	2234.0	144.3	3121.0
1908	chr14	50823162	50828276	11	144.3	1908	156.5	2538.0	58.6	12096.0
1910	chr15	64073807	64080751	16	144.1	1910	202.7	1639.0	272.1	1013.0
1911	chr9	13319843	13324667	12	144.1	1911	284.3	858.0	290.0	899.0
1912	chr6	39283537	39289351	7	143.9	1912	157.2	2519.0	94.7	6496.0
1913	chr7	125616380	125623568	8	143.9	1913	148.6	2787.0	88.1	7288.0
1914	chr8	83769486	83774710	10	143.9	1914	447.6	311.0	156.3	2745.0
1915	chr10	75662582	75668684	9	143.9	1915	117.0	4184.0	105.1	5496.0
1916	chr12	107156584	107162006	15	143.9	1916	274.7	930.0	153.9	2803.0
1917	chr13	101708889	101717923	14	143.9	1917	161.7	2428.0	133.7	3585.0
1919	chr13	75823720	75827400	14	143.7	1919	187.1	1891.0	124.7	4073.0
1920	chr17	6740554	6747254	18	143.7	1920	180.9	2006.0	233.2	1355.0
1921	chr15	61537420	61544734	16	143.7	1921	206.5	1580.0	302.9	820.0
1926	chr1	160004550	160009692	1	143.7	1926	158.9	2477.0	152.9	2846.0
1929	chr18	35743198	35748158	20	143.5	1929	461.0	292.0	150.7	2911.0
1930	chr4	139577371	139583123	5	143.2	1930	150.7	2718.0	251.3	1174.0
1931	chr6	122808190	122813796	7	143.2	1931	180.7	2009.0	161.9	2555.0
1932	chr10	44447312	44452380	9	143.2	1932	271.1	961.0	370.7	552.0
1933	chr13	48976224	48983124	14	143.2	1933	160.8	2442.0	126.8	3955.0
1934	chr18	56711623	56718609	20	143.2	1934	213.9	1480.0	105.3	5478.0
1935	chr15	60121270	60127042	16	143.0	1935	685.7	112.0	218.7	1539.0
1937	chr16	43707079	43712143	17	143.0	1937	187.1	1893.0	168.6	2373.0
1938	chr15	12007114	12013080	16	143.0	1938	240.5	1198.0	344.3	640.0
1939	chr3	115898200	115906148	4	143.0	1939	229.7	1300.0	37.7	17211.0
1941	chr7	121058329	121064913	8	142.8	1941	36.1	16911.0	87.0	7410.0
1942	chr10	10184869	10188145	9	142.8	1942	221.6	1385.0	228.0	1419.0
1943	chr13	42100426	42105338	14	142.8	1943	167.3	2271.0	176.8	2177.0
1944	chr17	31321756	31327864	18	142.8	1944	150.5	2721.0	92.1	6793.0
1945	chr19	53866248	53873678	21	142.8	1945	150.3	2729.0	238.3	1290.0
1946	chr10	117863300	117869300	9	142.6	1946	188.6	1872.0	206.3	1697.0
1947	chr15	55842324	55849294	16	142.6	1947	192.9	1809.0	236.6	1311.0
1948	chr11	115171059	115178155	13	142.6	1948	177.8	2068.0	218.3	1549.0
1949	chr2	122650654	122653852	2	142.6	1949	203.8	1619.0	191.4	1922.0
1952	chr12	85255142	85260262	15	142.4	1952	196.7	1745.0	105.9	5416.0
1953	chr19	61198823	61200265	21	142.4	1953	198.1	1720.0		
1954	chr15	59595799	59600969	16	142.4	1954	216.1	1448.0	248.7	1196.0
1955	chr14	52139637	52143967	11	142.4	1955	131.8	3425.0	120.8	4306.0
1957	chr10	21220716	21227506	9	142.4	1957	183.3	1964.0	68.5	10146.0
1960	chr4	136176913	136183331	5	142.2	1960	176.1	2104.0	163.4	2515.0
1962	chr5	148865406	148870532	6	142.2	1962	220.1	1401.0	103.6	5648.0
1963	chr8	13985531	13992239	10	142.2	1963	302.6	750.0	64.2	10977.0
1969	chr11	87932646	87940122	13	141.8	1969	144.0	2959.0		
1970	chr4	155175084	155180856	5	141.8	1970	166.1	2306.0	94.5	6518.0
1972	chr12	16167859	16172991	15	141.6	1972	222.1	1380.0	234.9	1334.0
1973	chr17	72960842	72968406	18	141.6	1973	110.8	4598.0	179.6	2118.0
1975	chr18	62185583	62192315	20	141.6	1975	155.0	2582.0	78.2	8606.0
1979	chr11	77517587	77522791	13	141.4	1979	143.8	2965.0	118.2	4483.0
1981	chr5	107198651	107205445	6	141.2	1981	168.5	2248.0	107.2	5301.0
1983	chr15	78611046	78615802	16	141.2	1983	175.8	2114.0	110.7	5013.0
1984	chr13	97855675	97862533	14	140.9	1984	128.3	3589.0	76.4	8848.0
1989	chr1	39839744	39845052	1	140.7	1989	181.8	1992.0	129.0	3858.0
1991	chr14	66239742	66245276	11	140.7	1991	181.9	1990.0	147.9	2991.0
1992	chr19	44251124	44257300	21	140.7	1992	141.2	3045.0	271.5	1018.0
1993	chr1	191954151	191958805	1	140.5	1993	167.2	2283.0	158.0	2694.0
1994	chr2	19297834	19302706	2	140.5	1994	165.4	2321.0	90.9	6956.0
1995	chr4	128732714	128739146	5	140.5	1995	257.9	1057.0	172.7	2267.0
1996	chr5	113537567	113542765	6	140.5	1996	157.7	2505.0	139.7	3287.0
1997	chr9	116159099	116165259	12	140.5	1997	559.4	197.0	214.9	1596.0
1998	chr15	73730508	73734804	16	140.5	1998	197.2	1734.0	153.3	2825.0
2000	chr19	11352262	11359436	21	140.3	2000	193.3	1807.0	174.8	2223.0
2001	chr9	122190934	122197030	12	140.3	2001	132.5	3389.0	63.3	11145.0
2002	chr5	122217714	122223046	6	140.3	2002	134.7	3289.0	118.6	4459.0
2003	chr5	147336744	147342768	6	140.3	2003	172.8	2173.0	127.0	3950.0
2004	chr5	72180369	72185549	6	140.3	2004	185.2	1928.0	152.4	2867.0
2005	chr2	128372315	128378709	2	140.1	2005	183.5	1960.0	233.8	1348.0
2006	chr12	36132539	36138341	15	140.1	2006	147.9	2812.0	106.6	5353.0
2008	chr12	76085539	76089945	15	139.9	2008	159.3	2470.0	162.1	2544.0
2009	chr17	84263087	84269269	18	139.9	2009	218.7	1418.0	160.4	2603.0
2010	chr15	64099548	64107410	16	139.9	2010	73.4	8569.0	97.7	6174.0
2011	chr12	82243848	82249070	15	139.9	2011	162.2	2413.0	174.4	2233.0
2013	chr11	68450657	68455557	13	139.9	2013	187.8	1884.0	1278.0	29.0
2015	chr5	115487872	115492708	6	139.9	2015	140.9	3054.0	121.0	4300.0
2016	chr4	40821891	40827463	5	139.9	2016	140.0	3080.0	178.5	2134.0
2017	chr2	155976712	155981218	2	139.9	2017	163.6	2375.0	148.6	2970.0
2018	chr2	166630475	166637411	2	139.7	2018	110.0	4664.0	113.0	4831.0
2019	chr5	65003592	65010042	6	139.7	2019	177.6	2075.0	164.7	2469.0
2021	chr2	29095436	29101838	2	139.5	2021	223.9	1362.0	224.3	1462.0
2022	chr7	25119780	25126706	8	139.5	2022	57.0	11526.0	105.7	5439.0
2024	chr15	36301354	36306634	16	139.5	2024	163.2	2385.0	117.8	4500.0
2025	chr16	35916521	35922179	17	139.5	2025	189.2	1861.0	199.8	1793.0
2028	chr11	60030809	60035315	13	139.3	2028	164.8	2344.0	125.7	4015.0
2029	chr6	126807753	126813025	7	139.3	2029	173.0	2170.0	47.4	14619.0
2031	chr2	165979845	165985445	2	139.3	2031	163.2	2393.0	204.1	1722.0
2032	chr5	124951956	124957680	6	139.1	2032	167.0	2288.0	93.7	6636.0
2033	chr10	26360844	26368150	9	139.1	2033	295.2	796.0	315.8	754.0
2036	chr9	96436552	96439850	12	138.9	2036	189.8	1852.0	178.7	2130.0
2037	chr15	64020351	64027483	16	138.9	2037	142.3	3007.0	193.6	1883.0
2038	chr13	13528799	13534459	14	138.9	2038	154.6	2590.0	120.6	4319.0
2040	chr15	81511264	81516414	16	138.9	2040	165.1	2330.0	135.4	3502.0
2041	chr5	147049041	147054395	6	138.9	2041	181.9	1987.0	167.3	2403.0
2042	chr1	54851710	54860340	1	138.9	2042	607.3	162.0	181.5	2073.0
2046	chr11	104620088	104626168	13	138.6	2046	100.5	5413.0	91.7	6848.0
2048	chr9	121452789	121457893	12	138.6	2048	168.9	2242.0	123.6	4138.0
2049	chr14	27248536	27255230	11	138.4	2049	103.8	5115.0	102.3	5753.0
2052	chr6	54734377	54740435	7	138.4	2052	176.6	2094.0	176.5	2183.0
2054	chr19	40253798	40260290	21	138.2	2054	184.5	1939.0	89.8	7090.0
2055	chr16	89832239	89839517	17	138.2	2055	167.5	2269.0	187.3	1978.0
2056	chr15	9561080	9567710	16	138.2	2056	164.4	2347.0	581.5	198.0
2057	chr11	52338788	52345790	13	138.2	2057	240.5	1197.0	295.0	864.0
2059	chr3	52616028	52620812	4	138.2	2059	177.8	2070.0	80.7	8218.0
2065	chr9	62364457	62371105	12	138.0	2065	162.0	2419.0	40.0	16479.0
2067	chr14	79289821	79295913	11	138.0	2067	334.2	626.0	137.6	3390.0
2070	chr15	36778647	36785847	16	137.8	2070	173.0	2172.0	46.1	14895.0
2071	chr15	36370669	36377199	16	137.8	2071	150.0	2738.0	127.7	3909.0
2072	chr10	130340984	130349812	9	137.8	2072	412.2	381.0	167.5	2396.0
2073	chr10	94827351	94830043	9	137.8	2073	194.3	1784.0	237.3	1299.0
2075	chr6	134697751	134701429	7	137.8	2075	153.4	2619.0	111.7	4925.0
2076	chr3	52269397	52276029	4	137.8	2076	268.2	978.0	225.4	1450.0
2077	chr2	166698281	166704053	2	137.6	2077	77.0	8036.0	68.2	10212.0
2078	chr5	105611323	105618685	6	137.6	2078	208.1	1554.0	395.1	486.0
2079	chr5	134257058	134264622	6	137.6	2079	326.8	644.0	94.9	6474.0
2081	chr10	96261686	96267530	9	137.6	2081	191.0	1843.0	161.5	2572.0
2082	chr12	100879633	100884055	15	137.6	2082	165.6	2318.0	330.7	698.0
2083	chr19	37556661	37562577	21	137.6	2083	149.8	2742.0	148.3	2973.0
2085	chr14	54059810	54067570	11	137.4	2085	201.0	1664.0	165.3	2452.0
2086	chr14	70275474	70281522	11	137.4	2086	240.4	1200.0	677.5	148.0
2087	chr10	19490389	19496557	9	137.4	2087	178.7	2054.0	120.6	4333.0
2088	chr11	116421116	116427298	13	137.4	2088	254.4	1087.0	371.8	546.0
2089	chr4	46452289	46458973	5	137.4	2089	131.6	3442.0	125.3	4038.0
2094	chr4	48042451	48047625	5	137.0	2094	180.7	2007.0	310.9	784.0
2095	chr7	122937049	122942467	8	137.0	2095	163.6	2372.0	123.6	4143.0
2096	chr8	124264119	124270245	10	137.0	2096	641.7	142.0	781.8	115.0
2097	chr14	25469250	25474110	11	137.0	2097	293.1	810.0	735.5	128.0
2099	chr16	49934447	49939887	17	137.0	2099	177.8	2073.0	346.2	635.0
2100	chr4	139195503	139200363	5	137.0	2100	329.5	637.0	205.2	1711.0
2101	chr11	104626310	104630938	13	136.8	2101	148.8	2780.0	172.5	2274.0
2102	chr13	106996462	107001702	14	136.8	2102	145.0	2921.0	31.6	19054.0
2103	chr10	93121785	93127169	9	136.8	2103	182.5	1981.0	142.3	3181.0
2104	chr2	11206880	11212394	2	136.5	2104	2252.0	2.0	1795.6	9.0
2106	chr8	115231647	115237753	10	136.5	2106	149.8	2741.0	94.5	6504.0
2107	chr11	57951397	57956029	13	136.5	2107	145.2	2911.0	208.6	1663.0
2109	chr14	73346537	73353379	11	136.5	2109	169.4	2236.0	53.8	13103.0
2110	chr15	53264556	53268272	16	136.5	2110	176.6	2095.0	126.4	3979.0
2113	chr19	29235403	29242869	21	136.5	2113	180.2	2026.0	162.6	2534.0
2114	chr4	32276767	32283851	5	136.5	2114	298.8	778.0	941.5	71.0
2116	chr8	114787511	114792097	10	136.3	2116	171.1	2206.0	65.2	10768.0
2120	chr2	18935807	18941277	2	136.1	2120	199.3	1698.0	200.0	1785.0
2121	chr7	38092433	38098691	8	136.1	2121	177.3	2081.0	277.7	976.0
2122	chr11	52073746	52080876	13	136.1	2122	155.0	2580.0	149.2	2950.0
2123	chr14	25480245	25486301	11	136.1	2123	272.7	947.0	136.1	3467.0
2125	chr7	25272199	25278307	8	136.1	2125	164.4	2351.0	205.0	1713.0
2126	chr9	110642525	110648241	12	135.9	2126	75.1	8287.0	136.3	3451.0
2128	chr10	80030563	80036743	9	135.9	2128	130.1	3512.0	165.1	2456.0
2131	chr7	28940562	28947926	8	135.9	2131	170.4	2216.0	39.0	16837.0
2133	chr1	92101004	92105062	1	135.9	2133	309.8	718.0	110.9	5008.0
2135	chr11	97139859	97145207	13	135.7	2135	150.0	2737.0	235.5	1327.0
2136	chr5	134675286	134678880	6	135.7	2136	148.1	2808.0	147.3	3019.0
2137	chr9	75398896	75405170	12	135.7	2137	143.3	2971.0	173.5	2252.0
2138	chr2	27403066	27408092	2	135.5	2138	110.1	4653.0	255.8	1138.0
2139	chr11	75933226	75938682	13	135.5	2139	133.8	3326.0	135.6	3490.0
2141	chr3	89903429	89909179	4	135.3	2141	394.1	426.0	349.4	621.0
2142	chr11	77382630	77389542	13	135.3	2142	207.4	1562.0	172.0	2287.0
2143	chr1	179554478	179561424	1	135.1	2143	177.0	2090.0	91.7	6861.0
2144	chr7	27540054	27545548	8	135.1	2144	167.9	2257.0	78.4	8592.0
2145	chr10	96595574	96601026	9	135.1	2145	1194.1	25.0	131.8	3676.0
2146	chr17	88401340	88405630	18	135.1	2146	154.3	2600.0	141.9	3197.0
2149	chr9	32515441	32522737	12	134.9	2149	184.5	1943.0	1461.2	21.0
2150	chr14	70282106	70288036	11	134.7	2150	276.8	912.0	677.5	148.0
2152	chr5	139162973	139168441	6	134.7	2152	162.9	2403.0	128.7	3873.0
2154	chr6	59411178	59419058	7	134.7	2154	192.8	1815.0	80.3	8306.0
2157	chr7	106650035	106655161	8	134.5	2157	141.7	3026.0	132.6	3644.0
2159	chr12	113040217	113045885	15	134.5	2159	206.9	1573.0	66.1	10564.0
2160	chr15	66841623	66847823	16	134.5	2160	821.4	72.0	1252.6	32.0
2161	chr15	97576036	97582204	16	134.2	2161	263.9	1010.0	134.6	3552.0
2166	chr9	75431835	75437367	12	134.0	2166	164.9	2338.0	187.3	1982.0
2168	chr14	56280637	56288075	11	134.0	2168	213.4	1484.0	173.1	2257.0
2169	chr17	48424158	48428952	18	134.0	2169	167.7	2264.0	152.4	2863.0
2171	chr5	36550875	36555349	6	133.8	2171	462.8	288.0	122.1	4231.0
2172	chr9	116244881	116251711	12	133.8	2172	133.8	3322.0	174.6	2228.0
2173	chr12	79439757	79445863	15	133.6	2173	192.4	1823.0	92.4	6759.0
2174	chr14	27386234	27394770	11	133.6	2174	493.8	244.0	59.4	11901.0
2175	chr12	107990451	107996003	15	133.6	2175	396.4	418.0	477.1	320.0
2177	chr1	43472274	43477094	1	133.6	2177	653.9	135.0	584.1	196.0
2178	chr9	31278326	31282164	12	133.6	2178	161.0	2438.0	170.9	2317.0
2179	chr2	26548619	26552939	2	133.4	2179	155.1	2574.0	174.0	2240.0
2180	chr3	95716778	95724702	4	133.4	2180	128.9	3566.0		
2181	chr4	101213818	101220964	5	133.4	2181	268.5	975.0	192.3	1903.0
2182	chr6	37462126	37466166	7	133.4	2182	164.8	2343.0	144.7	3105.0
2183	chr12	17506263	17512159	15	133.4	2183	165.8	2312.0	166.0	2435.0
2184	chr15	64231840	64236768	16	133.4	2184	210.1	1532.0	213.4	1614.0
2186	chr13	113597648	113604822	14	133.2	2186	131.1	3464.0	164.1	2490.0
2187	chr11	86831083	86837451	13	133.2	2187	125.8	3732.0	97.7	6176.0
2188	chr15	82183089	82188621	16	133.2	2188	119.6	4040.0		
2189	chr9	80077792	80084602	12	133.2	2189	163.2	2389.0	140.2	3273.0
2190	chr1	138287134	138294120	1	133.2	2190	186.1	1915.0	191.8	1915.0
2191	chr5	65917973	65923829	6	133.2	2191	166.8	2293.0	139.7	3285.0
2192	chr1	180292871	180299497	1	133.0	2192	83.7	7158.0	75.8	8969.0
2193	chr2	156875540	156880482	2	133.0	2193	287.1	842.0	158.5	2675.0
2198	chr8	119421405	119426449	10	132.8	2198	164.4	2350.0	159.3	2644.0
2200	chr7	46388302	46392690	8	132.8	2200	192.9	1813.0	107.0	5318.0
2203	chr5	142411463	142417847	6	132.6	2203	76.5	8111.0	87.0	7423.0
2205	chr7	64057050	64063352	8	132.6	2205	145.3	2904.0	163.6	2504.0
2207	chr4	121002272	121008600	5	132.6	2207	219.2	1413.0	202.8	1747.0
2209	chr5	107749048	107755596	6	132.4	2209	224.7	1351.0	285.1	926.0
2210	chr9	73084760	73090170	12	132.4	2210	123.5	3836.0	228.0	1418.0
2215	chr1	80642223	80648719	1	132.1	2215	297.7	784.0	448.0	376.0
2216	chr2	13405698	13411184	2	132.1	2216	143.3	2976.0	405.4	463.0
2219	chr13	13522988	13527228	14	132.1	2219	149.1	2765.0	113.2	4802.0
2221	chr9	123946488	123953542	12	131.9	2221	991.1	46.0	60.5	11715.0
2222	chr11	32016993	32023031	13	131.9	2222	450.1	306.0	294.5	871.0
2223	chr6	120079988	120086158	7	131.9	2223	164.1	2359.0	268.0	1043.0
2224	chr2	13556007	13561635	2	131.9	2224	194.3	1785.0	294.1	872.0
2226	chr10	17770460	17776718	9	131.7	2226	197.4	1727.0	125.5	4020.0
2229	chr15	6522301	6526367	16	131.7	2229	164.4	2348.0	245.2	1227.0
2230	chr1	184003447	184008095	1	131.5	2230	193.3	1803.0	171.6	2291.0
2232	chr4	101248293	101255561	5	131.5	2232	173.5	2163.0	169.0	2359.0
2234	chr11	6388383	6392817	13	131.5	2234	182.1	1983.0	223.7	1472.0
2235	chr14	40945517	40950133	11	131.5	2235	809.2	74.0	640.9	174.0
2236	chr12	79681597	79687639	15	131.3	2236	187.4	1888.0	90.6	6969.0
2237	chr17	50154845	50161117	18	131.3	2237	165.6	2317.0	237.5	1297.0
2238	chr2	117418782	117424432	2	131.3	2238	410.8	382.0	339.3	659.0
2239	chr11	32484437	32491783	13	131.3	2239	179.7	2037.0	106.8	5334.0
2240	chr4	137387032	137389850	5	131.3	2240	139.3	3109.0	158.9	2659.0
2241	chr4	150566829	150573525	5	131.1	2241	278.0	901.0	199.4	1800.0
2242	chr9	66911003	66917593	12	131.1	2242	234.5	1262.0	277.7	977.0
2243	chr13	24371856	24376594	14	131.1	2243	206.5	1579.0	108.7	5167.0
2245	chr2	170182282	170187196	2	130.9	2245	149.3	2763.0	146.6	3036.0
2246	chr11	88579172	88586560	13	130.9	2246	145.3	2903.0	268.7	1037.0
2247	chr11	97816863	97823359	13	130.9	2247	133.5	3337.0	119.9	4372.0
2248	chr19	46516518	46522924	21	130.9	2248	132.1	3403.0	240.1	1271.0
2249	chr11	31943702	31949190	13	130.7	2249	122.2	3902.0	75.6	8988.0
2250	chr17	28010633	28015667	18	130.7	2250	23.7	21638.0	108.9	5145.0
2251	chr11	11525333	11531759	13	130.7	2251	138.8	3125.0	150.3	2923.0
2252	chr2	71798416	71803564	2	130.7	2252	127.0	3670.0	137.6	3399.0
2254	chr6	140558563	140562663	7	130.5	2254	144.3	2944.0	165.1	2455.0
2255	chr8	126754335	126759643	10	130.5	2255	188.6	1871.0	77.1	8780.0
2257	chr12	26066742	26070318	15	130.5	2257	204.6	1607.0	163.2	2522.0
2258	chr5	98016236	98020360	6	130.3	2258	176.1	2105.0	192.3	1904.0
2259	chr11	106532908	106538388	13	130.3	2259	294.1	804.0	98.0	6164.0
2261	chr12	108764438	108767436	15	130.1	2261	181.9	1989.0	164.9	2464.0
2264	chr15	100179759	100185317	16	130.1	2264	151.5	2687.0	138.2	3351.0
2266	chr7	125580126	125586130	8	130.1	2266	187.8	1883.0	186.4	2000.0
2267	chr8	105725446	105729704	10	130.1	2267	151.7	2681.0	92.6	6733.0
2268	chr6	99449113	99454565	7	130.1	2268	152.7	2634.0	159.3	2643.0
2271	chr1	192743986	192749272	1	129.8	2271	144.8	2926.0	67.8	10290.0
2272	chr7	90059219	90062577	8	129.8	2272	144.0	2958.0	200.7	1778.0
2273	chr15	5410157	5417177	16	129.6	2273	112.4	4482.0	45.9	14956.0
2275	chr17	29522125	29525557	18	129.6	2275	173.2	2166.0	133.7	3587.0
2276	chr4	59250834	59255276	5	129.6	2276	177.1	2089.0	541.9	230.0
2278	chr2	71813616	71817742	2	129.6	2278	354.8	538.0	293.2	876.0
2279	chr1	37028430	37033246	1	129.4	2279	197.1	1739.0	106.4	5380.0
2281	chr4	8718169	8723837	5	129.4	2281	169.7	2227.0	124.2	4109.0
2282	chr7	39653620	39656996	8	129.4	2282	182.8	1975.0	139.5	3298.0
2284	chr15	100055303	100062887	16	129.4	2284	34.4	17465.0	320.6	739.0
2287	chr14	47391790	47396166	11	129.2	2287	166.8	2295.0	114.8	4690.0
2289	chr5	64674981	64680023	6	129.2	2289	360.3	526.0	81.2	8152.0
2290	chr16	49789779	49794807	17	129.2	2290	179.5	2040.0	476.0	321.0
2292	chr2	30624371	30628161	2	129.2	2292	151.9	2676.0	136.1	3473.0
2293	chr1	184022006	184027730	1	129.2	2293	395.7	420.0	116.0	4610.0
2294	chr3	84653224	84659114	4	129.2	2294	33.8	17674.0	49.7	14039.0
2295	chr4	33268985	33276123	5	129.0	2295	162.9	2404.0	196.8	1841.0
2297	chr5	72634126	72638446	6	129.0	2297	226.3	1336.0	168.1	2383.0
2301	chr11	97725965	97731767	13	129.0	2301	117.9	4134.0	83.1	7896.0
2302	chr15	62091070	62097044	16	129.0	2302	77.7	7915.0		
2306	chr12	73775042	73781274	15	128.8	2306	95.5	5856.0	60.9	11598.0
2307	chr9	99007205	99012267	12	128.8	2307	152.7	2637.0	160.2	2607.0
2308	chr3	93595092	93601450	4	128.8	2308	144.1	2949.0	356.3	591.0
2309	chr1	87811180	87818536	1	128.8	2309	53.1	12433.0	63.3	11147.0
2311	chr7	109739372	109745300	8	128.6	2311	214.1	1478.0	96.7	6294.0
2312	chr9	32670309	32675977	12	128.6	2312	81.8	7396.0	96.5	6313.0
2315	chr15	27722593	27726593	16	128.6	2315	176.3	2101.0	155.4	2766.0
2316	chr19	32299622	32305458	21	128.6	2316	140.5	3070.0	88.5	7236.0
2318	chrX	167226195	167234423	3	128.4	2318	92.1	6177.0	192.5	1901.0
2319	chr16	32128294	32132450	17	128.4	2319	225.2	1347.0	121.6	4248.0
2320	chr13	43267656	43273994	14	128.4	2320	178.9	2052.0	31.9	18981.0
2321	chr2	173045701	173051361	2	128.4	2321	143.3	2975.0	212.9	1616.0
2322	chr9	61665958	61670672	12	128.4	2322	248.6	1130.0	447.0	379.0
2323	chr4	129881187	129885963	5	128.4	2323	144.8	2927.0	108.5	5202.0
2325	chr1	87826666	87831150	1	128.2	2325	179.9	2031.0	195.5	1861.0
2326	chr2	157117799	157126011	2	128.2	2326	128.2	3603.0	174.0	2241.0
2327	chr4	32146445	32152259	5	128.2	2327	258.4	1054.0	405.6	461.0
2330	chr11	54563076	54572490	13	128.2	2330	172.5	2179.0	97.3	6242.0
2331	chr15	59519613	59526009	16	128.2	2331	202.9	1637.0	254.5	1149.0
2332	chr14	14630332	14634478	11	128.0	2332	157.7	2508.0	147.9	2992.0
2333	chr15	85980149	85984469	16	128.0	2333	163.2	2384.0	153.7	2808.0
2334	chr9	122229489	122235783	12	128.0	2334	165.3	2329.0	333.5	679.0
2336	chr1	127210581	127215979	1	128.0	2336	147.8	2820.0		
2338	chr7	106525518	106531198	8	127.8	2338	180.1	2029.0	175.9	2201.0
2340	chr9	21458971	21465785	12	127.8	2340	46.4	14057.0	102.7	5727.0
2341	chr12	55432066	55437752	15	127.8	2341	140.0	3085.0	121.4	4267.0
2343	chr16	91432652	91440078	17	127.8	2343	381.9	458.0	57.9	12223.0
2344	chr6	86471068	86474396	7	127.5	2344	164.1	2357.0	188.2	1964.0
2347	chr4	106837392	106843464	5	127.5	2347	133.1	3355.0	52.7	13385.0
2348	chr3	69201418	69206786	4	127.5	2348	162.2	2416.0	155.2	2778.0
2352	chr1	164069359	164074957	1	127.3	2352	423.0	362.0	864.6	92.0
2354	chr7	122386321	122390835	8	127.3	2354	152.6	2646.0	192.7	1897.0
2355	chr7	143710714	143715026	8	127.3	2355	128.7	3570.0	94.7	6501.0
2362	chr17	86298408	86302828	18	127.1	2362	130.4	3502.0	153.3	2826.0
2363	chr5	142441385	142447373	6	127.1	2363	258.6	1052.0	128.3	3883.0
2366	chr6	86866560	86874558	7	127.1	2366	71.0	9004.0	32.5	18811.0
2367	chr10	39491161	39496841	9	126.9	2367	153.3	2626.0	353.5	602.0
2368	chr5	114503045	114506559	6	126.9	2368	146.9	2845.0	104.6	5540.0
2370	chr15	77786842	77791888	16	126.9	2370	176.1	2107.0	100.3	5935.0
2371	chr16	95746861	95751753	17	126.9	2371	300.3	765.0	142.3	3178.0
2372	chr5	36356709	36361947	6	126.9	2372	129.0	3558.0	120.6	4335.0
2373	chr19	6869266	6873656	21	126.9	2373	157.5	2512.0	122.7	4186.0
2374	chr3	35719348	35724788	4	126.9	2374	195.5	1757.0	153.1	2833.0
2375	chr2	22812840	22819292	2	126.9	2375	738.1	95.0	442.2	388.0
2378	chr1	136577347	136583221	1	126.9	2378	153.8	2610.0	197.6	1825.0
2381	chr5	9084322	9091000	6	126.7	2381	139.9	3090.0	169.7	2345.0
2385	chr19	21711771	21715785	21	126.7	2385	180.4	2022.0	156.5	2740.0
2386	chr13	59654103	59659515	14	126.5	2386	76.5	8104.0	80.3	8263.0
2387	chr19	29412996	29419912	21	126.5	2387	139.9	3088.0	164.7	2466.0
2391	chr1	34470308	34475094	1	126.5	2391	112.9	4458.0	147.7	3008.0
2392	chr10	63228632	63234108	9	126.5	2392	117.7	4138.0	66.3	10517.0
2393	chr11	4190752	4196134	13	126.5	2393	133.8	3325.0	483.3	309.0
2394	chr11	3345270	3351480	13	126.3	2394	84.0	7098.0	58.6	12106.0
2395	chrX	48138798	48144388	3	126.3	2395	247.1	1145.0	343.6	643.0
2400	chr10	40418022	40424146	9	126.3	2400	152.0	2668.0	136.3	3457.0
2402	chr5	107220845	107227063	6	126.3	2402	134.4	3307.0	51.0	13750.0
2403	chr3	129549288	129554626	4	126.3	2403	201.0	1668.0	114.5	4709.0
2404	chr2	34786775	34792123	2	126.3	2404	125.6	3743.0	91.1	6927.0
