id	chr_name	start	end	chromosome_id	tag_count_1um_k99a	id_1um_k99a	tag_count_no_peptide	id_no_peptide	tag_count_1um_pcc	id_1um_pcc
2498	chr2	150132949	150137537	2	158.1	2498	134.5	2155.0	156.1	2748.0
2499	chr6	86663892	86671356	7	158.1	2499	108.7	3113.0	175.9	2200.0
2500	chr11	70237107	70241029	13	158.1	2500	129.0	2300.0	151.8	2881.0
2510	chr10	59997559	60003989	9	157.5	2510	129.0	2299.0	175.7	2206.0
2511	chr12	36154686	36158952	15	157.5	2511	112.9	2899.0		
2513	chr17	23595223	23601063	18	157.4	2513	149.9	1775.0	113.0	4819.0
2514	chr11	116028530	116033390	13	157.4	2514	150.8	1762.0	158.0	2686.0
2515	chr11	62574029	62577549	13	157.4	2515	132.1	2218.0	172.5	2273.0
2517	chr5	24839254	24844796	6	157.4	2517	104.5	3344.0	188.6	1958.0
2518	chr3	116655191	116663433	4	157.2	2518	64.9	7582.0	178.3	2139.0
2520	chr11	69086953	69091661	13	157.2	2520	134.9	2147.0	135.0	3526.0
2528	chr8	36094543	36102233	10	157.0	2528			44.4	15357.0
2530	chr6	25805379	25810487	7	157.0	2530	99.1	3728.0	119.9	4379.0
2532	chr5	8422304	8428046	6	156.9	2532	116.4	2759.0	168.1	2381.0
2533	chr5	147070518	147079242	6	156.7	2533	82.7	5115.0	236.0	1324.0
2534	chr10	62337997	62342553	9	156.7	2534	132.4	2211.0	180.2	2100.0
2536	chr2	129196642	129202682	2	156.5	2536	96.1	3926.0	116.0	4609.0
2539	chr17	45554881	45559927	18	156.5	2539	129.0	2303.0	188.8	1953.0
2540	chr9	65214028	65220576	12	156.3	2540	98.4	3768.0	118.2	4485.0
2542	chr7	80944929	80948917	8	156.3	2542	113.1	2898.0	149.0	2955.0
2545	chr7	45703843	45710187	8	156.2	2545	95.1	3988.0	85.7	7583.0
2549	chr7	28980722	28988074	8	156.0	2549	153.9	1702.0	127.2	3936.0
2550	chr13	44728590	44735214	14	156.0	2550	104.1	3367.0	129.4	3829.0
2551	chr1	34847581	34852927	1	155.8	2551	55.5	9299.0	192.0	1912.0
2552	chr1	74386931	74393287	1	155.8	2552	124.8	2440.0	74.5	9179.0
2555	chr17	51833148	51839784	18	155.8	2555	58.0	8768.0	122.7	4188.0
2557	chr16	48767113	48772605	17	155.7	2557	66.6	7287.0	137.4	3402.0
2558	chr1	161032402	161037888	1	155.7	2558	97.0	3865.0	252.5	1163.0
2559	chr10	63020352	63026176	9	155.7	2559	99.1	3724.0	125.5	4024.0
2560	chr3	123506642	123511248	4	155.5	2560	122.7	2523.0	175.0	2216.0
2561	chr7	4809819	4814963	8	155.5	2561	104.3	3356.0	150.7	2917.0
2566	chr19	46616731	46624231	21	155.5	2566	103.9	3380.0	231.4	1380.0
2569	chr14	103093063	103101225	11	155.3	2569	99.9	3657.0	100.1	5960.0
2570	chr15	103239001	103242815	16	155.3	2570	87.3	4650.0	252.5	1161.0
2573	chr1	63113749	63120463	1	155.1	2573	119.8	2632.0	51.2	13701.0
2575	chr6	57579822	57585284	7	155.1	2575	109.3	3078.0	161.3	2580.0
2577	chr18	60209684	60215760	20	155.1	2577	91.9	4243.0	153.9	2802.0
2587	chr12	51826642	51833804	15	154.8	2587	66.8	7242.0	100.8	5905.0
2588	chr7	76229950	76236312	8	154.8	2588	139.1	2035.0		
2589	chr4	138971824	138977258	5	154.8	2589	161.9	1551.0	192.9	1893.0
2591	chr14	59200002	59204720	11	154.6	2591	85.0	4859.0	164.1	2489.0
2593	chr10	93303204	93311566	9	154.5	2593	104.5	3342.0	214.9	1597.0
2594	chr16	3974538	3978748	17	154.5	2594	118.1	2685.0	148.8	2962.0
2595	chr16	55818858	55823912	17	154.5	2595	106.6	3219.0	163.4	2510.0
2596	chr4	33245626	33251554	5	154.3	2596	103.9	3390.0	130.3	3782.0
2597	chr5	21185907	21190127	6	154.3	2597	129.0	2296.0	135.4	3507.0
2601	chr17	21449630	21455232	18	154.1	2601	96.5	3879.0	146.6	3037.0
2605	chr1	86524453	86530847	1	154.1	2605	111.8	2952.0	93.4	6659.0
2607	chr7	104463156	104467194	8	153.9	2607	113.9	2862.0	174.6	2227.0
2608	chr12	69473722	69477440	15	153.9	2608	178.6	1272.0	231.0	1385.0
2612	chr4	156198342	156204084	5	153.8	2612	162.5	1537.0	203.0	1743.0
2613	chr9	114729145	114735647	12	153.8	2613	108.7	3111.0	121.4	4272.0
2618	chr10	41884469	41890353	9	153.6	2618	96.3	3895.0	177.4	2165.0
2621	chr10	75832704	75837354	9	153.4	2621	141.8	1968.0	295.2	861.0
2622	chr3	106720683	106723581	4	153.4	2622	121.3	2570.0	156.7	2733.0
2623	chr1	93823597	93826805	1	153.3	2623	132.8	2201.0	132.4	3657.0
2624	chr1	172307184	172313346	1	153.3	2624	110.4	3036.0	159.5	2639.0
2625	chr9	107768076	107771972	12	153.3	2625	121.5	2565.0	143.2	3148.0
2627	chr13	66903405	66906869	14	153.3	2627	117.3	2715.0	129.2	3848.0
2628	chr15	81856092	81860566	16	153.1	2628	157.9	1631.0	184.3	2030.0
2629	chr17	33554006	33559346	18	153.1	2629	142.0	1967.0	145.5	3066.0
2630	chr2	61591359	61596613	2	153.1	2630	117.9	2694.0	153.3	2829.0
2635	chr7	127027209	127033407	8	152.7	2635	58.0	8777.0	91.3	6888.0
2640	chr15	31597986	31603004	16	152.7	2640	111.2	2983.0	179.8	2114.0
2642	chr19	34601110	34603054	21	152.7	2642	123.4	2497.0	103.1	5682.0
2643	chr8	84061936	84066158	10	152.6	2643	122.1	2544.0	183.2	2050.0
2645	chr1	43446358	43453322	1	152.6	2645	154.8	1684.0	109.8	5091.0
2647	chr5	140417366	140423544	6	152.6	2647	94.5	4037.0	140.8	3246.0
2649	chr8	122544762	122551116	10	152.4	2649	141.4	1977.0	208.4	1665.0
2650	chr11	86806328	86811970	13	152.4	2650	62.8	7921.0	59.0	12027.0
2653	chr19	7556667	7561113	21	152.2	2653	134.2	2162.0	152.2	2872.0
2663	chr2	14072340	14075900	2	152.2	2663	110.2	3049.0	153.3	2828.0
2664	chr1	118454811	118461035	1	152.0	2664	100.7	3609.0	168.6	2374.0
2666	chr2	51930985	51935949	2	152.0	2666	138.2	2060.0	183.9	2039.0
2667	chr2	92455558	92460682	2	152.0	2667	56.8	9033.0	163.2	2518.0
2670	chr3	104817121	104822967	4	151.9	2670	97.8	3807.0	110.2	5054.0
2671	chr12	4232766	4235912	15	151.9	2671	125.0	2437.0	162.1	2543.0
2673	chr11	79140465	79147857	13	151.9	2673	49.4	10697.0	216.4	1572.0
2677	chr2	62643098	62647630	2	151.7	2677	90.1	4410.0	141.2	3222.0
2682	chr9	95954042	95959044	12	151.7	2682	96.3	3902.0	98.8	6078.0
2683	chr11	90246854	90253328	13	151.7	2683	102.2	3488.0	139.5	3292.0
2684	chr15	76239393	76243729	16	151.7	2684	180.3	1257.0	261.2	1102.0
2686	chr12	4916270	4924172	15	151.5	2686	86.7	4716.0	96.5	6311.0
2689	chr1	173937473	173944467	1	151.5	2689	66.8	7261.0	149.6	2943.0
2690	chr3	95525870	95530156	4	151.4	2690	114.1	2852.0	125.1	4054.0
2693	chr11	101551413	101553859	13	151.2	2693	115.4	2799.0	152.0	2874.0
2697	chr3	103787527	103793121	4	151.0	2697	33.1	15248.0	178.3	2138.0
2698	chr15	25841056	25847354	16	151.0	2698	129.4	2283.0	98.2	6139.0
2699	chr17	29031514	29036142	18	151.0	2699	115.0	2813.0	177.0	2172.0
2700	chrX	73715000	73720764	3	151.0	2700	122.7	2525.0	163.6	2499.0
2705	chr8	71365492	71368918	10	150.8	2705	158.7	1610.0	191.2	1924.0
2706	chr11	78242967	78247533	13	150.8	2706	122.3	2534.0	173.5	2248.0
2707	chr1	91179667	91186775	1	150.8	2707	171.5	1384.0	93.0	6709.0
2713	chr13	38956344	38962598	14	150.7	2713	108.9	3097.0	120.8	4307.0
2714	chr11	61141421	61144073	13	150.7	2714	116.9	2735.0	166.2	2424.0
2717	chr5	30959635	30963057	6	150.7	2717	149.7	1785.0	127.5	3925.0
2719	chr4	101260553	101266063	5	150.7	2719	128.6	2310.0	176.1	2191.0
2720	chr3	86139816	86145726	4	150.7	2720	138.2	2058.0	180.6	2084.0
2722	chr14	19973125	19977735	11	150.5	2722	146.8	1851.0	166.4	2422.0
2726	chr5	99970106	99979862	6	150.5	2726	48.2	11031.0	30.1	19662.0
2728	chr11	3288322	3293752	13	150.3	2728	132.8	2197.0	197.0	1840.0
2731	chr19	26745834	26751458	21	150.2	2731	109.9	3051.0	180.6	2091.0
2734	chr6	17633056	17640700	7	150.2	2734			99.7	6008.0
2736	chr2	24973894	24978616	2	150.0	2736	147.6	1825.0	134.3	3559.0
2740	chr19	55252284	55255498	21	150.0	2740	118.7	2664.0	161.9	2549.0
2743	chr9	119338263	119344255	12	149.8	2743	111.6	2960.0	160.2	2610.0
2744	chr11	80382510	80388064	13	149.8	2744	101.2	3566.0	137.6	3394.0
2747	chr5	30154018	30158064	6	149.8	2747	119.8	2628.0	135.6	3493.0
2748	chr2	39006674	39012588	2	149.6	2748	112.0	2940.0	163.6	2506.0
2749	chr9	5306602	5312868	12	149.6	2749	79.4	5507.0	165.1	2457.0
2750	chr11	20198643	20202915	13	149.6	2750	107.9	3149.0	127.5	3921.0
2752	chr7	45715005	45720923	8	149.5	2752	147.6	1829.0	157.0	2725.0
2753	chr11	106773612	106781048	13	149.5	2753	106.0	3263.0	94.1	6575.0
2754	chr18	73812541	73817899	20	149.5	2754	93.8	4087.0	129.4	3825.0
2756	chr14	73044615	73050513	11	149.3	2756	116.9	2732.0	139.1	3312.0
2760	chr11	20737058	20744038	13	149.3	2760	86.5	4729.0	144.0	3128.0
2761	chr1	58651360	58654302	1	149.3	2761	113.5	2884.0	143.4	3146.0
2762	chr5	143523565	143528971	6	149.3	2762	116.9	2738.0	172.5	2278.0
2764	chr4	62501334	62503226	5	149.1	2764	118.5	2672.0	164.3	2484.0
2766	chr6	28419101	28424517	7	149.1	2766	128.4	2324.0	157.2	2716.0
2767	chr1	172146733	172152179	1	149.1	2767	111.8	2950.0	124.4	4095.0
2771	chr1	177791572	177797600	1	149.0	2771	87.1	4691.0	306.2	806.0
2772	chr5	98028446	98034076	6	149.0	2772	93.2	4140.0	100.8	5907.0
2773	chr6	47807212	47814802	7	149.0	2773			141.0	3231.0
2774	chr9	42465876	42472546	12	149.0	2774	44.2	11982.0	105.3	5468.0
2775	chr16	43661499	43667545	17	149.0	2775	112.7	2915.0	298.6	843.0
2776	chr17	80562435	80565333	18	149.0	2776	112.9	2900.0	129.6	3813.0
2778	chr10	20310203	20314469	9	148.8	2778	116.0	2771.0		
2785	chr5	31696741	31701899	6	148.8	2785	129.2	2286.0	158.0	2690.0
2788	chr17	25269525	25275263	18	148.6	2788	152.0	1738.0	161.9	2551.0
2792	chr13	32964472	32969102	14	148.4	2792	115.2	2810.0	215.1	1592.0
2793	chr11	118336108	118342512	13	148.4	2793	361.1	271.0	180.6	2088.0
2797	chr5	91960019	91964149	6	148.3	2797	118.3	2680.0	213.6	1611.0
2799	chr8	72187495	72191711	10	148.3	2799	145.6	1886.0	167.5	2395.0
2800	chr17	46553148	46559562	18	148.3	2800	124.4	2464.0	119.3	4413.0
2801	chr8	34105788	34111174	10	148.1	2801	94.9	3999.0	150.7	2916.0
2804	chr11	115462048	115467688	13	148.1	2804	153.1	1716.0	104.4	5558.0
2805	chr9	124422592	124426494	12	148.1	2805	118.5	2666.0	152.6	2847.0
2806	chr7	102015915	102019979	8	148.1	2806	115.2	2806.0	105.3	5487.0
2810	chr2	3511538	3514534	2	147.9	2810	112.0	2941.0	193.1	1888.0
2814	chr9	63753829	63759155	12	147.8	2814	73.3	6268.0	190.1	1934.0
2815	chr19	10575761	10581763	21	147.8	2815	113.5	2877.0	140.8	3238.0
2816	chr13	14038250	14041060	14	147.8	2816	112.5	2918.0		
2819	chr6	56899087	56903647	7	147.8	2819	119.6	2641.0	112.8	4841.0
2821	chr7	122968743	122975929	8	147.8	2821	121.9	2556.0	150.7	2915.0
2825	chr10	17720613	17725747	9	147.6	2825	121.5	2567.0	138.0	3370.0
2826	chr11	78175352	78180600	13	147.6	2826	101.2	3567.0	320.8	737.0
2831	chr17	35240104	35246332	18	147.4	2831	134.2	2163.0	124.2	4099.0
2832	chr10	81326417	81331613	9	147.4	2832	128.6	2313.0	112.2	4892.0
2837	chr7	126582593	126586225	8	147.2	2837	150.6	1767.0	118.8	4443.0
2840	chr7	109749006	109754280	8	147.1	2840	109.9	3057.0	92.1	6799.0
2841	chr10	34281086	34285808	9	147.1	2841	109.1	3088.0	124.7	4067.0
2846	chrX	96095459	96101887	3	146.9	2846	107.6	3156.0	182.6	2057.0
2847	chr10	115248297	115253355	9	146.7	2847	83.4	5042.0	120.6	4332.0
2849	chr16	37538542	37541154	17	146.7	2849	97.4	3829.0	193.3	1887.0
2850	chr13	54685879	54689865	14	146.7	2850	107.6	3158.0	160.0	2619.0
2851	chr11	93993940	93997842	13	146.7	2851	111.4	2973.0	157.8	2699.0
2854	chr3	35751823	35761451	4	146.7	2854	38.1	13690.0	130.5	3762.0
2855	chr2	112263672	112269794	2	146.7	2855	57.4	8892.0	85.9	7554.0
2857	chr5	62762887	62767869	6	146.6	2857	94.7	4016.0	160.4	2606.0
2859	chr9	57146861	57149495	12	146.6	2859	147.6	1831.0	125.1	4055.0
2860	chr11	6624673	6627901	13	146.6	2860	124.6	2450.0	166.2	2425.0
2862	chr16	14316318	14318442	17	146.6	2862	112.0	2936.0	160.8	2589.0
2863	chr16	56024205	56031097	17	146.6	2863	93.2	4133.0	114.3	4719.0
2865	chr15	99028788	99034018	16	146.4	2865	148.1	1816.0	164.5	2475.0
2867	chr9	123848758	123853686	12	146.4	2867	91.3	4293.0	133.5	3599.0
2870	chr4	140811738	140817820	5	146.2	2870	142.2	1961.0	136.1	3470.0
2871	chr7	127295215	127298833	8	146.2	2871	120.8	2587.0	139.5	3297.0
2872	chr10	30653294	30657712	9	146.2	2872	107.2	3184.0	164.3	2486.0
2873	chr10	67095874	67103016	9	146.2	2873	64.3	7652.0	242.4	1249.0
2876	chr4	62406985	62410555	5	146.0	2876	111.6	2967.0	154.6	2793.0
2879	chr19	42127752	42131738	21	145.9	2879	111.6	2955.0	195.7	1859.0
2883	chr12	87265493	87267925	15	145.7	2883	111.8	2946.0	202.0	1755.0
2884	chr17	35170161	35176789	18	145.7	2884	124.2	2466.0	134.3	3563.0
2885	chr16	27386465	27391867	17	145.7	2885	111.8	2947.0	229.7	1400.0
2889	chr10	96226816	96232898	9	145.7	2889	140.9	1986.0	205.2	1712.0
2890	chr8	84232132	84238240	10	145.7	2890	102.0	3499.0	178.9	2125.0
2891	chr8	72214995	72221257	10	145.7	2891	50.1	10522.0	66.5	10498.0
2892	chr6	34474642	34477650	7	145.7	2892	104.1	3374.0	157.4	2715.0
2893	chr6	5294732	5299302	7	145.7	2893	111.2	2990.0	141.5	3216.0
2895	chr1	178334559	178340051	1	145.5	2895	81.5	5275.0	42.0	15980.0
2898	chr5	3799250	3805698	6	145.5	2898	85.0	4871.0	180.4	2092.0
2906	chr1	66812709	66818349	1	145.3	2906	93.2	4142.0	132.0	3675.0
2908	chr6	83502196	83507900	7	145.3	2908	136.3	2119.0	154.8	2791.0
2914	chr15	8441249	8447749	16	145.2	2914	111.8	2944.0	155.4	2767.0
2916	chr5	108627118	108631144	6	145.2	2916	102.2	3495.0	169.9	2337.0
2917	chr5	41842770	41846692	6	145.2	2917	98.8	3746.0	155.0	2782.0
2919	chr2	25194008	25199642	2	145.2	2919	122.1	2547.0	186.4	2004.0
2920	chr11	104437065	104445133	13	145.0	2920	40.6	12930.0	120.6	4330.0
2923	chr7	12977231	12982169	8	145.0	2923	97.2	3846.0	174.8	2222.0
2924	chr10	39611416	39615464	9	145.0	2924	129.0	2298.0	149.4	2945.0
2925	chr1	130461930	130467096	1	144.8	2925	115.0	2819.0	90.4	7008.0
2930	chr13	49213541	49217703	14	144.8	2930	147.2	1844.0	75.8	8964.0
2931	chr19	43671496	43676720	21	144.8	2931	148.1	1818.0	138.0	3362.0
2933	chr17	56288166	56293042	18	144.7	2933	158.5	1616.0	156.5	2739.0
2935	chr14	37132662	37136688	11	144.7	2935	108.1	3143.0	128.5	3879.0
2936	chr1	75208815	75215059	1	144.7	2936	108.1	3138.0	105.9	5425.0
2938	chr12	8919641	8924447	15	144.5	2938	101.6	3537.0	124.4	4089.0
2939	chr18	35770527	35777541	20	144.5	2939	44.2	11991.0	123.4	4149.0
2943	chr15	89428350	89431474	16	144.3	2943	114.3	2840.0	126.8	3954.0
2947	chr1	43931316	43935890	1	144.3	2947	138.9	2044.0	109.8	5092.0
2948	chr2	155235680	155241706	2	144.1	2948	95.3	3970.0	54.5	12974.0
2951	chr6	34873828	34877996	7	144.1	2951	134.2	2164.0	159.8	2626.0
2954	chr11	83221913	83226993	13	144.1	2954	116.0	2770.0	192.3	1907.0
2957	chr9	62807653	62813115	12	144.0	2957	120.8	2588.0	121.6	4246.0
2960	chr3	87905367	87911237	4	144.0	2960	70.4	6703.0	135.4	3510.0
2961	chr1	92932870	92936566	1	144.0	2961	102.6	3464.0	159.1	2650.0
2964	chr10	30616504	30620456	9	143.8	2964	98.8	3738.0	129.8	3805.0
2966	chr14	122104229	122109939	11	143.8	2966	92.4	4201.0	127.9	3903.0
2969	chr13	59817428	59824166	14	143.5	2969	111.4	2971.0	101.2	5849.0
2970	chr18	82470201	82474559	20	143.5	2970	124.6	2451.0	486.1	303.0
2973	chr15	102456778	102462098	16	143.3	2973	138.4	2050.0	155.9	2752.0
2974	chr8	111536295	111542459	10	143.3	2974	54.7	9487.0	180.0	2102.0
2978	chr4	126258542	126263462	5	143.1	2978	50.3	10499.0	323.4	729.0
2979	chr7	16307216	16314620	8	143.1	2979	122.9	2520.0	268.3	1039.0
2985	chr2	83721038	83727778	2	142.9	2985	66.0	7398.0	144.5	3114.0
2987	chr14	55559148	55561754	11	142.9	2987	156.2	1661.0	180.9	2079.0
2988	chr16	11132305	11136997	17	142.9	2988	106.0	3258.0	115.8	4614.0
2989	chr17	64598822	64605122	18	142.8	2989	43.1	12275.0	173.5	2247.0
2990	chr10	115381375	115387393	9	142.8	2990	104.9	3321.0	142.3	3175.0
2991	chr11	96975646	96980486	13	142.8	2991	138.6	2045.0	99.9	5979.0
2993	chr19	5687693	5693667	21	142.6	2993	174.9	1340.0	132.2	3660.0
2995	chr1	21217082	21220018	1	142.6	2995	116.2	2769.0		
2999	chr1	136623441	136630823	1	142.4	2999	51.7	10152.0	140.8	3249.0
3001	chr4	46136142	46140778	5	142.4	3001	114.8	2823.0	158.5	2674.0
3002	chr7	25217890	25221926	8	142.4	3002	120.4	2606.0	166.9	2410.0
3003	chr7	92666983	92671365	8	142.4	3003	98.2	3781.0	159.8	2625.0
3005	chr11	40752963	40757693	13	142.4	3005	97.4	3833.0	169.0	2362.0
3006	chr14	54683977	54689963	11	142.4	3006	120.6	2592.0	144.9	3096.0
3009	chr7	140854977	140859337	8	142.3	3009	136.5	2105.0	175.0	2217.0
3011	chr2	152668967	152674673	2	142.1	3011	121.7	2564.0	130.9	3732.0
3012	chr5	108460634	108466668	6	142.1	3012	35.4	14538.0	130.7	3747.0
3013	chr6	54968327	54973631	7	142.1	3013	106.0	3266.0	145.5	3074.0
3014	chr10	89744230	89749764	9	142.1	3014	74.3	6120.0	200.9	1772.0
3016	chr12	69370595	69376551	15	142.1	3016	100.7	3601.0	180.4	2093.0
3017	chr3	84035353	84042331	4	141.9	3017	102.0	3510.0	212.1	1628.0
3021	chr1	156672162	156675846	1	141.9	3021	122.7	2522.0	174.8	2224.0
3025	chr6	124749141	124756113	7	141.7	3025	118.1	2688.0	95.8	6385.0
3028	chr9	123526650	123532512	12	141.7	3028	88.6	4536.0	147.5	3016.0
3031	chr11	94988764	94994902	13	141.6	3031	153.3	1713.0	164.5	2481.0
3035	chr11	58976330	58982988	13	141.6	3035	89.8	4423.0	111.1	4980.0
3037	chr5	122705747	122709333	6	141.6	3037	118.7	2662.0	140.8	3247.0
3040	chr9	20606543	20608273	12	141.4	3040	117.3	2716.0	138.4	3335.0
3041	chr9	44042039	44046631	12	141.4	3041	125.0	2438.0	173.3	2255.0
3043	chr14	55587125	55592469	11	141.4	3043	218.6	840.0	189.5	1944.0
3047	chr13	96669102	96673580	14	141.2	3047	118.1	2681.0	147.5	3009.0
3048	chr10	80014179	80020971	9	141.2	3048	141.4	1978.0	298.2	846.0
3051	chr5	32456971	32463175	6	141.1	3051	99.7	3673.0	114.5	4701.0
3052	chr12	76764189	76767415	15	141.1	3052	101.4	3551.0	129.6	3817.0
3057	chr10	91121677	91125547	9	140.9	3057	119.4	2647.0	126.2	3994.0
3058	chr11	82989869	82992627	13	140.9	3058	125.9	2420.0	144.0	3124.0
3059	chr7	4865070	4867606	8	140.7	3059	121.5	2568.0	133.7	3592.0
3063	chr2	60379387	60383595	2	140.7	3063	111.0	3004.0	292.2	880.0
3064	chr1	37888285	37891955	1	140.7	3064	118.5	2671.0	101.0	5881.0
3065	chr1	138961905	138967773	1	140.5	3065	40.4	13022.0	32.1	18952.0
3068	chr7	67644242	67646636	8	140.5	3068	103.2	3428.0	150.5	2920.0
3069	chr16	38710789	38714975	17	140.5	3069	106.4	3230.0	101.0	5875.0
3071	chr7	112022451	112026041	8	140.4	3071	92.1	4233.0	126.2	3999.0
3072	chr7	99534054	99538716	8	140.2	3072	125.4	2429.0	110.2	5050.0
3077	chr18	50051462	50058382	20	140.0	3077	92.1	4220.0	114.3	4720.0
3079	chr17	24166639	24172843	18	140.0	3079	126.3	2397.0	144.9	3093.0
3081	chr15	100039313	100043953	16	140.0	3081	106.4	3231.0	152.6	2850.0
3086	chr11	4234827	4238569	13	139.9	3086	137.2	2092.0	178.1	2147.0
3087	chr16	3742297	3745641	17	139.9	3087	125.7	2424.0	145.1	3091.0
3092	chr3	121290849	121293299	4	139.7	3092	104.7	3337.0	148.1	2987.0
3094	chr6	83793360	83796530	7	139.7	3094	105.8	3281.0	128.7	3871.0
3096	chr10	42499286	42504514	9	139.7	3096	97.6	3820.0	100.8	5898.0
3097	chr18	63691220	63694316	20	139.7	3097	105.8	3274.0	138.2	3346.0
3098	chr19	8710030	8715306	21	139.7	3098	120.4	2600.0	180.6	2090.0
3099	chr19	4200334	4205344	21	139.5	3099	126.3	2396.0	172.7	2272.0
3100	chr17	87104791	87108925	18	139.5	3100	79.0	5555.0	142.3	3177.0
3101	chr12	91586242	91591172	15	139.5	3101	109.3	3080.0	148.8	2965.0
3103	chr7	17024140	17028842	8	139.5	3103	123.1	2515.0	197.0	1839.0
3104	chr3	90513105	90516747	4	139.5	3104	117.7	2706.0	147.0	3028.0
3105	chr1	40323736	40326308	1	139.5	3105	106.8	3215.0	118.8	4450.0
3106	chr3	153909934	153914428	4	139.5	3106	107.0	3198.0	161.0	2585.0
3107	chr1	155972169	155975195	1	139.3	3107	111.0	2998.0	121.6	4262.0
3108	chr2	35108740	35112936	2	139.3	3108	110.2	3048.0	162.8	2528.0
3112	chr16	35936220	35941750	17	139.3	3112	96.1	3912.0	158.9	2657.0
3113	chr17	32944593	32949139	18	139.3	3113	110.4	3029.0	103.6	5637.0
3114	chr9	110475506	110477942	12	139.2	3114	128.8	2304.0	186.9	1993.0
3118	chr9	65577211	65581391	12	139.2	3118	126.1	2414.0	147.9	2990.0
3120	chr1	128356271	128361201	1	139.0	3120	99.9	3662.0	140.4	3263.0
3121	chr2	180699490	180705572	2	139.0	3121	98.8	3744.0	42.2	15917.0
3123	chr5	137596874	137603428	6	139.0	3123	34.1	14931.0	141.0	3233.0
3124	chr13	76015611	76020745	14	139.0	3124	88.8	4511.0	127.7	3911.0
3126	chr13	100667850	100671594	14	138.8	3126	126.5	2388.0	123.6	4141.0
3129	chr6	88901167	88905311	7	138.8	3129	115.6	2791.0	116.0	4607.0
3132	chr16	77014167	77018239	17	138.6	3132	103.7	3396.0	151.8	2880.0
3133	chr16	94570629	94578761	17	138.6	3133	122.1	2538.0	82.5	7973.0
3136	chr3	88620514	88625370	4	138.5	3136	244.2	674.0	223.3	1483.0
3138	chr13	93770898	93776326	14	138.5	3138	78.3	5631.0	100.8	5897.0
3141	chr9	46010958	46015854	12	138.3	3141	122.1	2542.0	193.1	1890.0
3142	chr9	121702480	121707582	12	138.3	3142	140.3	1999.0	100.5	5927.0
3146	chr6	87836461	87841441	7	138.1	3146	119.8	2629.0	119.9	4381.0
3147	chr6	112694653	112698733	7	138.1	3147	92.6	4194.0	112.4	4876.0
3148	chr10	128301971	128305277	9	138.1	3148	104.7	3331.0	164.7	2465.0
3149	chr12	4590565	4597127	15	138.1	3149	81.5	5263.0	133.1	3628.0
3151	chr17	34119376	34125320	18	138.1	3151	160.8	1571.0	232.7	1363.0
3152	chr7	142383348	142388200	8	138.0	3152	118.5	2669.0	157.8	2702.0
3155	chr8	84125072	84129780	10	138.0	3155	95.5	3957.0	137.4	3412.0
3156	chr19	6360781	6365911	21	138.0	3156	120.2	2607.0	131.8	3677.0
3158	chr2	167349223	167354091	2	138.0	3158	119.2	2653.0	68.9	10097.0
3161	chr10	18233664	18236306	9	137.8	3161				
3162	chr15	5105498	5109696	16	137.8	3162	104.3	3351.0	123.2	4163.0
3166	chr7	25657433	25660017	8	137.6	3166	92.1	4227.0		
3170	chr8	71674098	71679324	10	137.4	3170	126.7	2383.0	133.5	3594.0
3172	chr11	109468396	109473706	13	137.4	3172	112.3	2924.0	150.9	2908.0
3173	chr11	20630683	20636411	13	137.4	3173	33.7	15023.0	81.0	8167.0
3174	chr7	18998583	19003869	8	137.4	3174	91.1	4308.0	119.9	4383.0
3176	chr6	51467056	51472782	7	137.4	3176	102.6	3461.0	167.7	2391.0
3179	chr1	6212320	6216312	1	137.3	3179	112.7	2908.0	117.3	4529.0
3182	chr11	60106005	60112123	13	137.3	3182	41.9	12604.0	388.6	505.0
3185	chr7	141171576	141174138	8	137.1	3185	113.7	2871.0	131.8	3684.0
3187	chr13	3535923	3540993	14	137.1	3187	111.0	2997.0	113.0	4823.0
3188	chr10	128409100	128414710	9	137.1	3188	108.7	3109.0	122.7	4189.0
3189	chr5	120747025	120751145	6	137.1	3189	124.4	2455.0	111.1	4988.0
3192	chr5	109556232	109559650	6	137.1	3192	100.9	3593.0	160.8	2593.0
3193	chr2	151540924	151546700	2	136.9	3193	65.3	7503.0	165.6	2444.0
3194	chr3	135687587	135692931	4	136.9	3194	98.6	3757.0	78.2	8616.0
3195	chr4	126253789	126257975	5	136.9	3195	102.2	3496.0	323.4	729.0
3198	chr10	127641737	127644219	9	136.9	3198	123.8	2480.0	161.9	2554.0
3199	chr16	91684548	91690630	17	136.9	3199	109.1	3084.0	130.7	3738.0
3201	chr15	97813357	97819977	16	136.8	3201	52.1	10036.0	395.5	484.0
3203	chr10	18021605	18024723	9	136.8	3203	92.4	4202.0	140.8	3236.0
3207	chr2	166668722	166674942	2	136.6	3207	135.5	2140.0	102.5	5744.0
3208	chr6	48553327	48556259	7	136.6	3208	141.2	1982.0	96.7	6284.0
3210	chr11	100856351	100861827	13	136.6	3210	48.6	10884.0	247.8	1207.0
3214	chr11	69577506	69583134	13	136.4	3214	124.4	2460.0	159.8	2624.0
3215	chr10	117838670	117845984	9	136.4	3215	97.2	3840.0	40.3	16436.0
3216	chr9	73044316	73048932	12	136.4	3216	108.5	3131.0	158.9	2656.0
3217	chr7	126789198	126796010	8	136.4	3217	131.5	2233.0	107.0	5317.0
3218	chr7	4498083	4503365	8	136.4	3218	121.5	2569.0	129.6	3819.0
