id	chr_name	start	end	chromosome_id	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_10um_pcc	id_10um_pcc
5107	chr12	102611043	102614261	15	119.2	5107	134.3	3848.0	125.9	4409.0	130.6	1707.0	122.5	2652.0
5110	chr13	110017783	110019283	14	119.2	5110	112.6	5531.0	93.1	7667.0	79.2	5012.0	75.7	6888.0
5115	chr17	6826810	6828946	18	119.2	5115	102.6	6540.0	115.9	5250.0	38.5	13130.0	55.5	10548.0
5116	chr18	38184366	38186130	20	119.2	5116	148.5	3067.0	133.2	3941.0	54.9	8869.0	68.7	7995.0
5117	chr18	62163286	62165622	20	119.2	5117	75.9	10050.0	71.6	10674.0	17.5	22350.0	166.4	1338.0
5120	chrX	35889904	35893960	3	119.2	5120	117.6	5076.0	123.2	4613.0	112.0	2443.0	101.7	3992.0
5123	chr1	171844221	171846237	1	118.6	5123	127.7	4208.0	271.0	756.0				
5124	chr1	181852249	181853815	1	118.6	5124	113.5	5398.0	150.1	3012.0	83.1	4545.0	78.6	6420.0
5127	chr2	72995455	72998043	2	118.6	5127	150.2	2964.0	116.3	5161.0			63.5	8826.0
5133	chr3	130945240	130947310	4	118.6	5133	106.8	6070.0	106.7	6099.0	79.2	4976.0	106.3	3584.0
5137	chr4	132944882	132946584	5	118.6	5137	120.1	4803.0	129.6	4129.0	83.1	4557.0	82.6	5930.0
5139	chr5	64504327	64506481	6	118.6	5139	125.1	4409.0	96.7	7227.0	74.7	5554.0	84.3	5694.0
5142	chr5	124212885	124215477	6	118.6	5142	144.3	3252.0	137.8	3652.0	150.4	1244.0	130.0	2303.0
5144	chr7	64157551	64160771	8	118.6	5144	156.0	2730.0	114.5	5347.0			14.4	26243.0
5146	chr9	66585163	66589663	12	118.6	5146	313.7	578.0	99.9	6848.0	72.4	5894.0	77.4	6601.0
5148	chr9	117901731	117903217	12	118.6	5148	132.7	3932.0	123.6	4582.0	80.3	4871.0	72.2	7389.0
5151	chr10	117951688	117954270	9	118.6	5151	121.8	4697.0	133.7	3909.0	70.7	6119.0	90.7	5002.0
5154	chr11	70028344	70030212	13	118.6	5154	97.6	7084.0	109.5	5850.0	122.2	1999.0	73.4	7219.0
5156	chr13	111474964	111478694	14	118.6	5156	69.2	11114.0	212.1	1360.0	19.8	20945.0	27.1	19046.0
5157	chr13	111867720	111869872	14	118.6	5157	131.8	3996.0	119.1	4926.0	64.5	7083.0	94.2	4670.0
5162	chr18	75454334	75457064	20	118.6	5162	36.7	18484.0	78.9	9589.0	111.4	2462.0	124.8	2540.0
5170	chr2	158705583	158708447	2	117.9	5170	109.3	5802.0	118.2	4980.0	112.5	2390.0	99.9	4088.0
5172	chr2	168158009	168159901	2	117.9	5172	103.5	6398.0	95.3	7372.0	84.8	4341.0	78.0	6498.0
5178	chr4	134795477	134797743	5	117.9	5178	141.8	3364.0	105.4	6246.0	74.1	5627.0	75.7	6840.0
5182	chr5	65919219	65922337	6	117.9	5182	55.1	13756.0	43.8	16106.0	39.0	12847.0	27.7	18678.0
5187	chr6	146221035	146223149	7	117.9	5187	107.6	6008.0	98.5	6989.0	98.4	3218.0	85.5	5575.0
5189	chr7	143828680	143831748	8	117.9	5189	100.1	6783.0	98.1	7049.0	65.0	6953.0	98.2	4279.0
5195	chr10	4631610	4633542	9	117.9	5195	112.6	5512.0	95.8	7343.0	54.3	8945.0		
5196	chr10	12804409	12807555	9	117.9	5196	89.3	8071.0	103.1	6517.0	96.7	3356.0	119.0	2822.0
5197	chr10	19960889	19963857	9	117.9	5197	142.7	3334.0	82.1	9103.0	82.6	4646.0	17.9	23681.0
5202	chr11	52075551	52077585	13	117.9	5202	126.0	4365.0	133.7	3910.0	69.0	6356.0	121.9	2681.0
5205	chr11	109374591	109377429	13	117.9	5205	51.7	14580.0	42.9	16355.0			12.1	28322.0
5207	chr12	73685548	73688240	15	117.9	5207	148.5	3060.0	125.5	4452.0	98.4	3231.0	109.8	3398.0
5209	chr12	99639639	99641785	15	117.9	5209	116.8	5121.0	126.8	4327.0	91.1	3825.0	93.6	4723.0
5211	chr13	96982895	96984283	14	117.9	5211	125.1	4431.0	117.2	5098.0	72.4	5911.0	113.2	3167.0
5213	chr14	31661133	31663145	11	117.9	5213	147.7	3104.0	151.5	2967.0	121.0	2049.0	117.8	2894.0
5217	chr17	56883580	56886356	18	117.9	5217	133.5	3902.0	101.7	6675.0	97.3	3324.0	98.2	4299.0
5229	chr3	107089507	107092099	4	117.3	5229	125.1	4397.0	125.9	4389.0	93.3	3619.0	87.2	5357.0
5231	chr4	57781275	57783231	5	117.3	5231	104.3	6328.0	103.6	6470.0	69.0	6307.0	78.6	6431.0
5237	chr6	122824990	122827518	7	117.3	5237	115.1	5258.0	8.21	31565.0	75.2	5493.0	68.7	7937.0
5240	chr7	141480939	141483049	8	117.3	5240	77.6	9707.0	79.8	9433.0	71.3	6024.0	86.1	5514.0
5241	chr8	70743645	70745723	10	117.3	5241	106.8	6093.0	97.2	7165.0	83.7	4501.0	80.3	6216.0
5242	chr8	90954379	90955969	10	117.3	5242	121.0	4753.0	112.2	5578.0	60.5	7715.0	76.8	6670.0
5244	chr10	44379589	44381395	9	117.3	5244	139.3	3528.0	113.6	5443.0	112.0	2428.0	94.7	4607.0
5248	chr11	77886666	77888956	13	117.3	5248	90.9	7867.0	109.5	5853.0	86.0	4258.0	97.6	4346.0
5249	chr11	83077023	83079319	13	117.3	5249	156.0	2741.0	156.5	2754.0	42.4	11893.0	31.8	17235.0
5256	chr14	59395439	59397757	11	117.3	5256	138.5	3584.0	120.9	4790.0	74.7	5594.0	84.9	5662.0
5257	chr14	121354207	121357587	11	117.3	5257	46.7	15784.0	23.7	22018.0	50.9	9769.0	47.4	12428.0
5262	chr19	33101338	33103194	21	117.3	5262	146.8	3150.0	99.9	6875.0	117.6	2193.0	73.4	7250.0
5269	chr2	181376539	181378567	2	116.7	5269	103.5	6399.0	63.0	12143.0			24.8	19868.0
5274	chr4	129881664	129883944	5	116.7	5274	114.3	5329.0	120.0	4837.0	91.1	3800.0	86.1	5501.0
5276	chr4	139615072	139617900	5	116.7	5276	110.1	5738.0	117.7	5021.0	69.6	6238.0	69.9	7720.0
5277	chr5	77244619	77246669	6	116.7	5277	90.1	7929.0	112.2	5562.0	84.8	4344.0	86.1	5505.0
5279	chr5	137510940	137513464	6	116.7	5279	62.6	12234.0	49.7	14788.0	55.4	8674.0	65.9	8420.0
5281	chr6	38873192	38875098	7	116.7	5281	128.5	4153.0	128.2	4226.0	81.4	4753.0	89.5	5112.0
5285	chr7	139398626	139401324	8	116.7	5285	142.7	3329.0	48.8	15001.0	102.4	2957.0	93.0	4758.0
5290	chr10	62664461	62666359	9	116.7	5290	137.7	3634.0	121.3	4746.0	72.4	5899.0	87.2	5386.0
5291	chr10	62864974	62866428	9	116.7	5291	138.5	3570.0	122.3	4675.0	69.6	6254.0	69.9	7758.0
5295	chr11	96310884	96312576	13	116.7	5295	116.0	5205.0	116.8	5138.0	78.6	5077.0	88.4	5267.0
5296	chr11	96454863	96457041	13	116.7	5296	151.0	2946.0	116.8	5139.0	117.6	2185.0	116.7	2955.0
5298	chr12	99466691	99468889	15	116.7	5298	106.8	6111.0	105.8	6221.0	76.9	5301.0	84.3	5733.0
5300	chr13	42244442	42246920	14	116.7	5300	20.0	24715.0	13.7	27001.0	14.7	24232.0	23.1	20823.0
5301	chr13	51775661	51779523	14	116.7	5301	59.2	12984.0	73.4	10374.0	50.9	9761.0	51.4	11441.0
5310	chr17	84858855	84861377	18	116.7	5310	109.3	5873.0	130.0	4120.0	114.8	2325.0	98.2	4300.0
5311	chr18	38482844	38484602	20	116.7	5311	125.1	4452.0	116.3	5208.0	88.8	4018.0	96.5	4470.0
5316	chr1	86529345	86530755	1	116.1	5316	116.0	5151.0	128.2	4217.0	88.2	4025.0	105.1	3652.0
5319	chr2	26549934	26553384	2	116.1	5319	107.6	5980.0	109.9	5777.0	106.3	2701.0	90.1	5034.0
5321	chr2	166785978	166787660	2	116.1	5321	118.5	4938.0	116.3	5164.0	78.0	5111.0	91.8	4859.0
5326	chr5	115237800	115240064	6	116.1	5326	124.3	4477.0	112.7	5509.0	73.5	5719.0	93.6	4697.0
5335	chr9	66304693	66306751	12	116.1	5335	123.5	4557.0	109.0	5889.0	79.2	4996.0	96.5	4447.0
5339	chr10	128522988	128524768	9	116.1	5339	215.3	1315.0	197.1	1624.0	63.9	7174.0	68.7	7962.0
5340	chr11	4260704	4263582	13	116.1	5340	79.3	9485.0	84.4	8781.0	75.2	5513.0	151.3	1629.0
5342	chr11	86893007	86894661	13	116.1	5342	147.7	3099.0	109.9	5809.0	84.8	4371.0	93.6	4721.0
5343	chr11	102309320	102311550	13	116.1	5343	66.7	11546.0	94.9	7452.0	64.5	7068.0	61.8	9205.0
5346	chr14	53958276	53962258	11	116.1	5346	156.9	2710.0	131.4	4037.0	93.9	3606.0	75.7	6890.0
5347	chr14	76151622	76153908	11	116.1	5347	109.3	5861.0	130.9	4064.0	66.2	6808.0	86.6	5463.0
5361	chr2	122651185	122653311	2	115.5	5361	97.6	7036.0	106.7	6098.0	105.2	2764.0	95.3	4528.0
5364	chr2	173045634	173048584	2	115.5	5364	116.0	5163.0	123.6	4570.0	97.3	3288.0	99.9	4089.0
5367	chr3	93443425	93445707	4	115.5	5367	159.4	2590.0	124.5	4497.0	38.5	13007.0	11.6	28592.0
5369	chr4	46597303	46600397	5	115.5	5369	121.0	4732.0			84.3	4409.0	23.7	20397.0
5371	chr4	133870860	133873154	5	115.5	5371	111.8	5569.0	106.7	6103.0	84.3	4411.0	95.9	4489.0
5372	chr4	150582484	150585074	5	115.5	5372	231.9	1109.0	147.4	3138.0			110.9	3298.0
5377	chr5	146653856	146656478	6	115.5	5377	113.5	5423.0	89.0	8161.0	87.1	4137.0	90.7	4984.0
5384	chr7	80027249	80029245	8	115.5	5384	118.5	4968.0	116.8	5129.0	85.4	4291.0	88.4	5243.0
5386	chr7	140205502	140208228	8	115.5	5386	166.9	2315.0	152.4	2919.0	124.4	1918.0	134.0	2155.0
5398	chr11	97309288	97310914	13	115.5	5398	103.5	6442.0	130.0	4113.0	88.8	4002.0	97.0	4397.0
5400	chr12	86822885	86826313	15	115.5	5400	108.5	5948.0	117.2	5097.0	110.8	2483.0	107.4	3515.0
5402	chr14	122063086	122066414	11	115.5	5402	257.8	884.0	208.5	1423.0			106.9	3564.0
5403	chr15	76203168	76205226	16	115.5	5403	66.7	11580.0	91.7	7865.0	84.8	4381.0	93.0	4778.0
5404	chr16	38651506	38654624	17	115.5	5404	131.8	3999.0	33.8	18757.0				
5406	chr17	50469540	50471718	18	115.5	5406	95.9	7278.0	103.1	6538.0	64.5	7100.0	67.0	8281.0
5409	chr18	66470647	66472829	20	115.5	5409	112.6	5543.0	105.4	6281.0	96.1	3407.0	93.0	4796.0
5416	chr2	68380767	68383293	2	114.8	5416	82.6	8918.0	120.0	4833.0	13.6	24794.0	98.8	4202.0
5420	chr3	58580465	58583117	4	114.8	5420	126.0	4336.0	89.4	8108.0	92.8	3667.0	109.2	3416.0
5421	chr3	107328613	107331645	4	114.8	5421	95.1	7306.0	60.7	12563.0	52.0	9444.0	102.2	3902.0
5423	chr4	141425154	141427440	5	114.8	5423	67.6	11352.0	84.4	8753.0	37.9	13193.0	91.3	4923.0
5428	chr7	16294422	16296964	8	114.8	5428	40.0	17389.0	120.0	4844.0	23.8	18662.0	50.8	11514.0
5434	chr8	83571939	83574039	10	114.8	5434	79.3	9466.0	97.2	7167.0	64.5	7054.0	72.2	7382.0
5440	chr9	110683448	110686536	12	114.8	5440	71.8	10671.0	93.5	7607.0	13.6	24989.0	101.1	4015.0
5443	chr11	11656173	11658885	13	114.8	5443	95.1	7357.0	88.0	8297.0	109.7	2545.0	106.9	3559.0
5445	chr11	87724613	87727101	13	114.8	5445	97.6	7086.0	94.0	7558.0	84.8	4372.0	112.1	3231.0
5449	chr13	23444648	23446910	14	114.8	5449	105.1	6288.0	116.3	5193.0				
5451	chr13	48543526	48546090	14	114.8	5451	64.2	12002.0	65.2	11770.0	63.3	7279.0	80.3	6235.0
5452	chr14	19968545	19970399	11	114.8	5452	77.6	9756.0	71.2	10740.0	60.5	7752.0	80.3	6239.0
5453	chr14	74845518	74848822	11	114.8	5453	78.4	9619.0	49.7	14841.0	65.0	6994.0	65.9	8486.0
5454	chr14	103348597	103350623	11	114.8	5454	128.5	4191.0	128.6	4212.0	82.6	4660.0	95.9	4510.0
5457	chr16	4002859	4004859	17	114.8	5457	141.8	3399.0	116.8	5153.0	39.6	12766.0	53.7	10946.0
5459	chr16	30509515	30512229	17	114.8	5459	149.3	3031.0	126.4	4374.0	89.9	3918.0	64.1	8798.0
5468	chr1	92177978	92179700	1	114.2	5468	166.0	2333.0	163.8	2452.0	121.6	2008.0	130.5	2281.0
5469	chr1	127316934	127321340	1	114.2	5469	121.0	4723.0			90.5	3842.0	110.9	3294.0
5472	chr1	165816173	165818581	1	114.2	5472	207.7	1422.0	167.4	2359.0	84.3	4393.0	76.2	6726.0
5474	chr2	118747020	118748700	2	114.2	5474	120.1	4794.0	137.3	3678.0	57.7	8190.0	98.2	4256.0
5476	chr2	170344030	170347282	2	114.2	5476	13.3	28441.0	15.5	25756.0	101.8	2989.0	85.5	5563.0
5487	chr6	124722478	124724840	7	114.2	5487	83.4	8824.0	90.8	7950.0	142.5	1399.0	82.0	6005.0
5492	chr7	31084923	31088293	8	114.2	5492	32.5	19626.0	97.6	7102.0	95.6	3431.0	58.9	9754.0
5493	chr7	39551611	39554013	8	114.2	5493	90.9	7842.0	119.5	4884.0	82.6	4631.0	90.1	5053.0
5502	chr9	77909807	77912125	12	114.2	5502	37.5	18125.0	96.7	7244.0	31.7	15405.0	32.9	16763.0
5503	chr10	42886779	42890229	9	114.2	5503	100.1	6793.0	16.0	25589.0	61.6	7530.0	8.09	33435.0
5506	chr11	33931896	33933626	13	114.2	5506	60.1	12794.0	105.8	6210.0	78.0	5144.0	101.7	3973.0
5508	chr11	97017488	97019964	13	114.2	5508	63.4	12137.0	91.2	7907.0	14.7	24182.0	83.8	5810.0
5511	chr13	10065358	10067354	14	114.2	5511	107.6	6036.0	101.3	6718.0	54.9	8833.0	75.7	6883.0
5512	chr13	44734210	44736564	14	114.2	5512	215.3	1317.0	10.0	30028.0	11.3	27269.0	95.3	4563.0
5513	chr13	51736317	51739211	14	114.2	5513	102.6	6528.0	106.7	6125.0	128.9	1768.0	89.5	5135.0
5514	chr14	34660999	34663001	11	114.2	5514	155.2	2786.0	130.5	4087.0	88.8	4008.0	102.8	3880.0
5516	chr14	70658480	70660190	11	114.2	5516	117.6	5065.0	110.4	5763.0	82.6	4659.0	89.0	5201.0
5517	chr14	121950023	121952753	11	114.2	5517	141.8	3393.0	898.7	23.0	18.1	21905.0	72.2	7408.0
5518	chr15	36784454	36787200	16	114.2	5518	150.2	2986.0	22.8	22367.0			140.9	1922.0
5522	chr16	92018343	92020877	17	114.2	5522	103.5	6461.0	99.0	6968.0	65.6	6911.0	90.7	5023.0
5523	chr17	23789475	23791721	18	114.2	5523	99.3	6912.0	99.9	6870.0	70.7	6137.0	70.5	7669.0
5528	chr18	14656098	14658204	20	114.2	5528	150.2	2992.0	158.3	2681.0	104.6	2816.0	116.1	3006.0
5533	chr1	173435717	173437791	1	113.6	5533	106.8	6057.0	112.2	5549.0	82.0	4670.0	81.4	6056.0
5537	chr4	32374512	32378292	5	113.6	5537	12.5	29133.0	7.3	32762.0	45.8	10925.0	161.7	1410.0
5538	chr4	32424530	32427170	5	113.6	5538	52.6	14300.0	21.0	23027.0	87.7	4082.0	110.3	3344.0
5539	chr4	45401709	45404537	5	113.6	5539	91.8	7717.0	94.0	7537.0			90.7	4979.0
5542	chr4	140813776	140816388	5	113.6	5542	204.4	1478.0	176.5	2070.0	53.7	9047.0	124.8	2515.0
5543	chr5	149245405	149248205	6	113.6	5543	18.4	25381.0	90.3	8004.0	30.0	16014.0	42.7	13602.0
5549	chr6	120485746	120488126	7	113.6	5549	107.6	6005.0	90.3	8008.0	194.0	709.0	191.8	970.0
5553	chr7	68128794	68131046	8	113.6	5553	122.6	4618.0	125.0	4472.0	89.9	3900.0	90.1	5055.0
5554	chr7	73587247	73590465	8	113.6	5554	76.8	9846.0	72.5	10508.0	63.3	7243.0	93.0	4757.0
5556	chr7	106549967	106552957	8	113.6	5556			121.3	4744.0	40.7	12356.0	88.4	5244.0
5561	chr8	116586534	116589024	10	113.6	5561	126.0	4357.0	111.8	5632.0			73.4	7206.0
5562	chr9	13893333	13896039	12	113.6	5562	85.1	8617.0	92.2	7790.0	113.1	2378.0	86.1	5519.0
5565	chr9	80080082	80082866	12	113.6	5565	75.1	10139.0	67.1	11415.0	74.7	5575.0	80.3	6220.0
5567	chr10	62542833	62545369	9	113.6	5567	100.1	6794.0	99.9	6851.0	93.9	3585.0	113.2	3159.0
5568	chr10	93123349	93125493	9	113.6	5568	121.8	4696.0	104.5	6379.0	86.0	4255.0	84.9	5643.0
5571	chr11	57950448	57952382	13	113.6	5571	100.1	6797.0	107.7	6016.0	88.8	4001.0	91.8	4887.0
5574	chr11	94275219	94278173	13	113.6	5574	108.5	5945.0	108.6	5944.0	45.2	11117.0	40.4	14350.0
5577	chr13	21274813	21277423	14	113.6	5577	111.8	5607.0	120.0	4857.0	97.3	3316.0	62.4	9094.0
5579	chr13	22005849	22007829	14	113.6	5579	128.5	4189.0	122.7	4647.0	70.7	6128.0	84.9	5658.0
5587	chr17	87343403	87345517	18	113.6	5587	132.7	3956.0	157.4	2717.0	125.6	1880.0	93.0	4791.0
5591	chrX	159676036	159679994	3	113.6	5591	16.7	26637.0	41.5	16742.0	94.4	3560.0	138.1	2022.0
5592	chr1	152286842	152288676	1	113.0	5592	110.1	5725.0	98.5	6976.0	52.6	9286.0	86.1	5483.0
5594	chr2	61513227	61515853	2	113.0	5594	88.4	8130.0	70.7	10765.0	40.2	12464.0	78.6	6423.0
5595	chr2	65187754	65190450	2	113.0	5595	85.9	8459.0	85.3	8612.0	90.5	3844.0	51.4	11350.0
5601	chr4	62683936	62686930	5	113.0	5601	114.3	5328.0	95.3	7377.0	110.3	2504.0	109.8	3378.0
5609	chr5	98016330	98018490	6	113.0	5609	120.1	4808.0	99.9	6838.0	55.4	8668.0	74.5	7004.0
5613	chr7	64140957	64143531	8	113.0	5613	18.4	25413.0	115.9	5232.0	112.0	2420.0	87.8	5312.0
5617	chr8	111565201	111568445	10	113.0	5617	130.2	4075.0			13.6	24966.0		
5618	chr8	121897487	121899887	10	113.0	5618	23.4	23046.0	69.3	11024.0	92.2	3722.0	123.6	2595.0
5624	chr10	95677736	95679176	9	113.0	5624	84.3	8738.0	104.0	6437.0	88.2	4051.0	75.1	6952.0
5626	chr11	30181427	30184427	13	113.0	5626	96.8	7158.0	115.0	5323.0	69.6	6259.0	44.5	13167.0
5628	chr11	54061710	54064436	13	113.0	5628	69.2	11089.0	129.1	4173.0	112.5	2401.0	132.3	2220.0
5629	chr11	58301569	58303527	13	113.0	5629	130.2	4079.0	143.2	3368.0	61.6	7533.0	82.0	6028.0
5632	chr11	115640192	115642362	13	113.0	5632	49.2	15149.0	119.1	4923.0	86.0	4262.0	94.2	4667.0
5634	chr11	117241483	117244423	13	113.0	5634	21.7	23885.0	10.5	29487.0	101.2	3044.0	128.2	2382.0
5637	chr12	103331362	103334200	15	113.0	5637	25.9	22086.0	6.84	33376.0	11.3	27248.0	33.5	16590.0
5638	chr13	44673556	44675046	14	113.0	5638	116.0	5215.0	98.5	7007.0	73.5	5764.0	67.6	8153.0
5640	chr13	73771607	73774183	14	113.0	5640	182.7	1893.0	114.0	5407.0	130.1	1721.0	28.9	18349.0
5641	chr13	74462055	74464145	14	113.0	5641	126.0	4371.0	116.8	5151.0	76.9	5305.0	77.4	6618.0
5643	chr15	83600805	83604181	16	113.0	5643	132.7	3948.0	101.7	6671.0	31.7	15469.0	71.6	7493.0
5645	chr16	10731475	10733917	17	113.0	5645	116.0	5224.0	93.1	7673.0	95.6	3453.0	114.4	3097.0
5650	chr17	78244822	78247788	18	113.0	5650	18.4	25653.0	64.3	11968.0	87.7	4120.0	19.6	22774.0
5657	chr1	54908487	54911261	1	112.4	5657	147.7	3070.0	229.9	1118.0	195.7	694.0		
5660	chr2	27727535	27729837	2	112.4	5660	66.7	11470.0	69.3	10994.0	73.0	5798.0	89.5	5091.0
5664	chr2	165999836	166002432	2	112.4	5664	121.8	4669.0	145.1	3258.0	94.4	3520.0	144.4	1803.0
5671	chr5	28269354	28271710	6	112.4	5671	138.5	3555.0	102.6	6554.0	112.0	2416.0	120.1	2753.0
5678	chr7	64010740	64012622	8	112.4	5678	120.1	4819.0	107.7	6005.0	100.1	3109.0	87.2	5374.0
5682	chr7	143755916	143758266	8	112.4	5682	101.0	6684.0	128.6	4197.0	83.7	4498.0	90.1	5059.0
5690	chr11	4422171	4424331	13	112.4	5690	96.8	7154.0	92.6	7719.0	85.4	4307.0	69.9	7761.0
5691	chr11	6178880	6181538	13	112.4	5691	123.5	4567.0	109.5	5849.0	101.2	3039.0	136.9	2052.0
5693	chr11	79702582	79705172	13	112.4	5693	111.8	5598.0	121.3	4751.0	37.9	13270.0		
5699	chr12	12286809	12288705	15	112.4	5699	81.8	9122.0	100.8	6754.0	70.1	6198.0	61.8	9207.0
5701	chr12	84761189	84763983	15	112.4	5701	43.4	16566.0	67.1	11429.0			26.0	19466.0
5702	chr14	20696047	20698545	11	112.4	5702	11.7	30399.0	104.0	6449.0	9.61	29244.0	88.4	5278.0
5703	chr14	40934920	40938288	11	112.4	5703			115.9	5248.0	122.2	2003.0	80.9	6166.0
5706	chr16	38130734	38132326	17	112.4	5706	99.3	6910.0	92.6	7740.0	76.9	5312.0	69.9	7784.0
5707	chr16	52079545	52082335	17	112.4	5707	33.4	19481.0	39.2	17298.0	34.5	14442.0	53.7	10951.0
5708	chr16	76354164	76357518	17	112.4	5708					14.7	24300.0		
5709	chr16	92785485	92788531	17	112.4	5709	90.1	7989.0	65.2	11785.0	77.5	5237.0	167.5	1315.0
5713	chr17	35380942	35383396	18	112.4	5713	163.5	2462.0	116.8	5156.0	95.6	3456.0	83.2	5902.0
5716	chr17	83526106	83528798	18	112.4	5716	125.1	4449.0	110.9	5729.0	79.2	5026.0	110.9	3333.0
5723	chr1	106611283	106613789	1	111.8	5723	80.9	9164.0	97.2	7138.0	100.7	3053.0	29.5	17950.0
5724	chr1	161765927	161768577	1	111.8	5724	94.3	7402.0	121.3	4729.0	82.6	4616.0	132.3	2203.0
5726	chr1	191955215	191957767	1	111.8	5726	115.1	5242.0	111.3	5652.0	96.1	3374.0	90.1	5032.0
5727	chr2	52570055	52572899	2	111.8	5727	95.9	7211.0	100.8	6730.0	95.6	3412.0	106.3	3581.0
5728	chr2	156966875	156969979	2	111.8	5728	177.7	1998.0	95.3	7369.0	24.9	18094.0	22.0	21254.0
5731	chr4	32147868	32149644	5	111.8	5731	101.8	6569.0	93.1	7638.0	101.8	2992.0	46.8	12492.0
5742	chr6	119499236	119502230	7	111.8	5742	73.4	10371.0	9.12	30633.0	42.4	11845.0	63.0	8955.0
5743	chr6	125269071	125272453	7	111.8	5743					13.0	25412.0		
5747	chr8	25576866	25579934	10	111.8	5747	162.7	2479.0	88.0	8288.0	95.6	3435.0	13.3	27154.0
5755	chr10	93080774	93084262	9	111.8	5755	47.6	15525.0	37.4	17745.0	61.1	7633.0	31.2	17440.0
5757	chr10	117434671	117436491	9	111.8	5757	111.8	5593.0	92.2	7795.0	83.1	4587.0	63.5	8880.0
5758	chr11	52318063	52321185	13	111.8	5758	85.1	8636.0	74.8	10144.0	123.9	1941.0	64.7	8656.0
5759	chr11	55071656	55075098	13	111.8	5759	68.4	11251.0	105.4	6270.0	33.4	14788.0	153.1	1594.0
5760	chr11	60209189	60211711	13	111.8	5760	127.7	4250.0	119.5	4893.0	120.5	2066.0	109.2	3423.0
5761	chr12	70999037	71002305	15	111.8	5761	94.3	7461.0	114.5	5356.0				
5764	chr13	113197541	113199025	14	111.8	5764	113.5	5457.0	89.9	8087.0	83.7	4522.0	78.6	6478.0
5769	chr15	102223786	102225584	16	111.8	5769	101.8	6635.0	91.2	7919.0	63.9	7197.0	69.3	7884.0
5773	chr16	89835945	89838623	17	111.8	5773					100.1	3129.0	67.0	8274.0
5775	chr17	26501395	26504003	18	111.8	5775	80.9	9290.0	67.1	11445.0	69.6	6276.0	89.5	5144.0
5783	chr2	30441006	30442960	2	111.1	5783	87.6	8235.0	108.6	5914.0	78.6	5032.0	93.0	4738.0
5789	chr2	158165874	158167578	2	111.1	5789	112.6	5480.0	101.7	6636.0	82.0	4673.0	67.0	8196.0
5797	chr4	128733922	128736624	5	111.1	5797	83.4	8812.0	88.5	8215.0	93.9	3567.0	121.9	2667.0
5800	chr4	145239017	145241955	5	111.1	5800	77.6	9683.0	100.8	6736.0	95.6	3422.0	388.2	157.0
5802	chr5	93203107	93205375	6	111.1	5802	91.8	7724.0	99.5	6889.0	58.8	8012.0	65.3	8530.0
5804	chr5	109922034	109924210	6	111.1	5804	100.1	6770.0	84.9	8684.0	26.6	17401.0	31.8	17153.0
5805	chr5	129778154	129780406	6	111.1	5805	104.3	6331.0	119.5	4877.0	66.2	6765.0	79.7	6286.0
5808	chr7	128625805	128627613	8	111.1	5808	128.5	4162.0	112.7	5513.0	71.8	5957.0	47.4	12375.0
5811	chr9	32739444	32743030	12	111.1	5811	332.9	505.0	67.1	11413.0	45.8	10972.0	69.9	7748.0
5814	chr10	78481049	78482943	9	111.1	5814	132.7	3936.0	137.3	3691.0	76.9	5291.0	90.1	5067.0
5815	chr10	82794489	82797225	9	111.1	5815	63.4	12122.0	34.2	18599.0	102.9	2931.0	124.2	2561.0
5816	chr10	95263656	95266254	9	111.1	5816	113.5	5440.0	114.0	5399.0	73.5	5752.0	51.4	11416.0
5817	chr10	99126812	99128412	9	111.1	5817	93.4	7556.0			30.5	15849.0		
5822	chr11	108909274	108911494	13	111.1	5822	135.2	3787.0	137.3	3696.0	101.8	3005.0	110.9	3322.0
5824	chr12	76086412	76088066	15	111.1	5824	151.0	2948.0	93.1	7664.0	105.2	2781.0	110.3	3363.0
5826	chr14	14632379	14634413	11	111.1	5826	113.5	5458.0	112.2	5594.0	55.4	8722.0	82.6	5966.0
5828	chr14	34768847	34770781	11	111.1	5828	146.0	3194.0	101.3	6721.0			72.2	7406.0
5835	chr16	49503230	49504748	17	111.1	5835	105.1	6297.0	108.6	5953.0	71.3	6061.0		
5836	chr18	80690054	80692662	20	111.1	5836	167.7	2303.0	120.4	4830.0	112.0	2440.0	132.9	2200.0
5838	chr1	88473677	88475887	1	110.5	5838	109.3	5792.0	102.6	6542.0	104.6	2790.0	90.7	4960.0
5841	chr2	4882721	4884735	2	110.5	5841	115.1	5243.0	97.6	7087.0	79.2	4965.0	47.9	12153.0
5842	chr2	126473586	126476406	2	110.5	5842	101.0	6651.0	98.1	7029.0	22.1	19475.0	43.9	13257.0
5846	chr4	102517346	102519828	5	110.5	5846	95.1	7315.0	97.2	7148.0	52.0	9451.0	73.4	7180.0
5849	chr4	149689433	149691949	5	110.5	5849	65.9	11645.0	79.4	9481.0	60.5	7701.0	376.6	172.0
5853	chr5	109866023	109868295	6	110.5	5853	104.3	6330.0	94.4	7484.0	72.4	5882.0	60.1	9473.0
5854	chr5	114680166	114682038	6	110.5	5854	163.5	2442.0	135.5	3787.0	80.3	4861.0	69.3	7830.0
5855	chr5	118046811	118049601	6	110.5	5855	92.6	7627.0	47.9	15195.0	82.6	4627.0	30.0	17772.0
