chr_name	chromosome_id	end	id	id_0_1um_pcc	id_100um_k99a	id_10um_k99a	id_10um_pcc	id_no_peptide	start	tag_count_0_1um_pcc	tag_count_100um_k99a	tag_count_10um_k99a	tag_count_10um_pcc	tag_count_no_peptide
chr11	13	118355392	11261	13892.0	9246.0	14058.0	13340.0	11261.0	118353858	55.6	53.2	53.4	43.9	68.4
chr12	15	3236574	11263	16991.0	26199.0	12524.0	22672.0	11263.0	3234966	42.6	12.4	61.1	19.6	68.4
chr14	11	20452382	11275	15016.0	15678.0	15848.0	16601.0	11275.0	20451258	50.6	31.1	45.2	33.5	68.4
chr14	11	61311547	11279	19203.0	18504.0	18487.0	17879.0	11279.0	61309475	34.6	24.3	34.7	30.0	68.4
chr17	18	24697290	11291	14351.0	17037.0	0.0	17291.0	11291.0	24695438	53.7	27.7	0.0	31.8	68.4
chr17	18	71312140	11295	17351.0	16361.0	12050.0	16631.0	11295.0	71310306	41.4	29.4	63.9	33.5	68.4
chr18	20	36795049	11300	13921.0	9785.0	11612.0	13216.0	11300.0	36793963	55.6	50.9	66.1	44.5	68.4
chr19	21	7041286	11304	12204.0	0.0	11879.0	16861.0	11304.0	7040526	64.2	0.0	64.8	32.9	68.4
chrX	3	37110706	11311	13931.0	15941.0	12057.0	13390.0	11311.0	37108970	55.6	30.5	63.9	43.9	68.4
chr2	2	4881844	11324	15062.0	11037.0	14104.0	10977.0	11324.0	4880938	50.0	45.2	52.9	53.1	67.6
chr2	2	144551435	11333	12454.0	19478.0	14975.0	13940.0	11333.0	144550447	62.4	22.1	48.8	41.6	67.6
chr2	2	156313128	11335	12788.0	15324.0	11289.0	14103.0	11335.0	156312016	60.5	31.7	67.5	41.0	67.6
chr4	5	83486021	11346	14402.0	13553.0	14006.0	12943.0	11346.0	83484813	53.1	36.8	53.4	45.1	67.6
chr5	6	23788339	11355	12680.0	17864.0	11814.0	14997.0	11355.0	23787443	61.1	25.4	64.8	38.1	67.6
chr5	6	134552486	11358	15554.0	0.0	16907.0	20977.0	11358.0	134551332	48.2	0.0	40.6	22.5	67.6
chr5	6	143270859	11359	15257.0	20470.0	24851.0	12964.0	11359.0	143269193	49.4	20.4	17.3	45.1	67.6
chr6	7	146634702	11369	11915.0	11081.0	11650.0	12194.0	11369.0	146633942	65.4	45.2	65.7	47.9	67.6
chr7	8	29908927	11370	12694.0	18402.0	15716.0	15027.0	11370.0	29908009	61.1	24.3	45.6	38.1	67.6
chr9	12	15710859	11382	0.0	11567.0	12682.0	13807.0	11382.0	15709161	0.0	43.5	60.2	42.2	67.6
chr11	13	53520867	11396	24702.0	26171.0	12856.0	12096.0	11396.0	53518587	19.8	12.4	59.3	48.5	67.6
chr11	13	58172292	11398	12391.0	8143.0	11421.0	8563.0	11398.0	58170976	63.0	58.3	67.1	65.3	67.6
chr13	14	21363527	11416	17168.0	16764.0	12780.0	21733.0	11416.0	21362283	42.0	28.3	59.8	21.4	67.6
chr14	11	54606665	11428	12307.0	12937.0	13690.0	10295.0	11428.0	54605383	63.6	39.0	55.2	56.6	67.6
chr14	11	55479459	11429	13383.0	14014.0	12357.0	20838.0	11429.0	55478041	58.0	35.6	62.0	23.1	67.6
chr15	16	58822587	11435	0.0	16127.0	12192.0	0.0	11435.0	58821815	0.0	30.0	63.0	0.0	67.6
chr15	16	102136531	11443	18495.0	13301.0	14850.0	17054.0	11443.0	102134479	37.0	37.9	49.7	32.3	67.6
chr17	18	32892030	11451	14205.0	19106.0	13874.0	15494.0	11451.0	32890686	54.3	23.2	54.3	37.0	67.6
chrX	3	140958090	11456	14226.0	24746.0	12131.0	11110.0	11456.0	140956056	54.3	14.1	63.4	53.1	67.6
chr1	1	182409249	11468	12218.0	9804.0	12636.0	12762.0	11468.0	182408299	63.6	50.3	60.2	45.6	66.7
chr2	2	121449541	11476	12658.0	11801.0	12913.0	11355.0	11476.0	121448411	61.1	42.4	58.8	51.4	66.7
chr4	5	141618743	11492	12017.0	19519.0	14590.0	12647.0	11492.0	141616853	64.8	22.1	50.6	46.2	66.7
chr5	6	53268033	11498	12124.0	13023.0	12234.0	15572.0	11498.0	53266541	64.2	38.5	62.5	36.4	66.7
chr6	7	85137789	11509	22637.0	0.0	21766.0	19923.0	11509.0	85136293	24.1	0.0	24.2	24.8	66.7
chr6	7	113483901	11510	14129.0	10813.0	11919.0	12192.0	11510.0	113482839	54.3	46.4	64.3	47.9	66.7
chr7	8	122021589	11520	13859.0	13230.0	14999.0	14313.0	11520.0	122020385	55.6	37.9	48.8	40.4	66.7
chr8	10	69625876	11522	0.0	0.0	11839.0	0.0	11522.0	69624530	0.0	0.0	64.8	0.0	66.7
chr10	9	79910084	11532	14593.0	21196.0	13222.0	14336.0	11532.0	79908300	52.5	19.2	57.5	40.4	66.7
chr11	13	5741678	11536	13880.0	17948.0	15016.0	0.0	11536.0	5740048	55.6	25.4	48.8	0.0	66.7
chr11	13	11809818	11537	12158.0	8466.0	12264.0	0.0	11537.0	11808300	64.2	56.6	62.5	0.0	66.7
chr11	13	121435369	11551	15624.0	15655.0	14523.0	16798.0	11551.0	121434467	48.2	31.1	51.1	32.9	66.7
chr12	15	118302745	11564	12402.0	13097.0	15660.0	11440.0	11564.0	118301985	63.0	38.5	46.1	51.4	66.7
chr13	14	37826213	11565	15466.0	14810.0	13049.0	15645.0	11565.0	37825265	48.8	33.4	58.4	36.4	66.7
chr13	14	58216271	11566	11955.0	10153.0	13684.0	14910.0	11566.0	58215515	65.4	49.2	55.2	38.7	66.7
chr14	11	69768758	11571	17004.0	27912.0	11599.0	22357.0	11571.0	69767250	42.6	10.7	66.1	20.2	66.7
chr14	11	75845210	11574	13646.0	14019.0	13054.0	14377.0	11574.0	75844458	56.8	35.6	58.4	40.4	66.7
chr15	16	81466608	11581	13651.0	0.0	12278.0	17670.0	11581.0	81465658	56.8	0.0	62.5	30.6	66.7
chr16	17	97852338	11585	12989.0	11630.0	14457.0	13890.0	11585.0	97851436	59.9	43.5	51.5	42.2	66.7
chr18	20	12742057	11590	11763.0	0.0	13427.0	0.0	11590.0	12740853	66.7	0.0	56.6	0.0	66.7
chr19	21	53946577	11597	13674.0	9917.0	13607.0	9822.0	11597.0	53945405	56.8	50.3	55.7	58.9	66.7
chr1	1	136625181	11609	17379.0	11951.0	13988.0	15344.0	11609.0	136624263	40.8	41.9	53.4	37.0	65.9
chr2	2	103798133	11619	16585.0	16181.0	13995.0	17532.0	11619.0	103797147	43.8	29.4	53.4	30.6	65.9
chr3	4	14887898	11626	31166.0	32040.0	16418.0	18441.0	11626.0	14885754	10.5	7.35	42.4	28.3	65.9
chr3	4	19312465	11627	14667.0	12480.0	11897.0	10581.0	11627.0	19311115	51.9	40.2	64.3	54.9	65.9
chr3	4	96670933	11635	15531.0	17613.0	12919.0	15174.0	11635.0	96669615	48.2	26.0	58.8	37.5	65.9
chr4	5	70535799	11640	15244.0	13552.0	13632.0	15563.0	11640.0	70534915	49.4	36.8	55.2	36.4	65.9
chr5	6	25500335	11647	14269.0	13022.0	13909.0	12348.0	11647.0	25499411	53.7	38.5	53.8	47.4	65.9
chr5	6	136908685	11651	12574.0	13927.0	11740.0	11908.0	11651.0	136907571	61.7	35.6	65.2	49.1	65.9
chr6	7	147091481	11665	14282.0	11848.0	12168.0	11153.0	11665.0	147090533	53.7	42.4	63.0	52.6	65.9
chr7	8	45205298	11668	12697.0	0.0	18577.0	12980.0	11668.0	45203928	61.1	0.0	34.2	45.1	65.9
chr8	10	70755716	11677	22164.0	0.0	17725.0	29320.0	11677.0	70754496	25.3	0.0	37.4	11.0	65.9
chr8	10	73354749	11679	13472.0	12528.0	11661.0	12377.0	11679.0	73353427	57.4	40.2	65.7	47.4	65.9
chr10	9	83649441	11695	17294.0	13078.0	17866.0	10636.0	11695.0	83647593	41.4	38.5	37.0	54.9	65.9
chr12	15	4234424	11709	0.0	0.0	0.0	24961.0	11709.0	4233538	0.0	0.0	0.0	16.2	65.9
chr13	14	67831543	11718	12068.0	12576.0	12782.0	12114.0	11718.0	67830539	64.8	40.2	59.8	48.5	65.9
chr15	16	33083925	11730	14772.0	31696.0	13869.0	0.0	11730.0	33082755	51.9	7.92	54.3	0.0	65.9
chr17	18	30004936	11741	13114.0	15274.0	11875.0	14928.0	11741.0	30003790	59.3	32.2	64.8	38.7	65.9
chr17	18	40880861	11742	14500.0	20339.0	14661.0	19277.0	11742.0	40879509	53.1	20.9	50.6	26.6	65.9
chr17	18	81064841	11745	14784.0	21595.0	15260.0	13548.0	11745.0	81063457	51.9	18.7	47.9	43.3	65.9
chr18	20	12974001	11749	21819.0	19117.0	18372.0	22777.0	11749.0	12972545	26.6	23.2	35.1	19.6	65.9
chr19	21	47938494	11755	15832.0	13152.0	13354.0	19530.0	11755.0	47936862	47.5	38.5	57.0	26.0	65.9
chrX	3	8176819	11756	15833.0	11179.0	13163.0	11464.0	11756.0	8174737	47.5	45.2	57.9	51.4	65.9
chrX	3	75765113	11760	12431.0	10903.0	13787.0	18865.0	11760.0	75763285	63.0	46.4	54.7	27.7	65.9
chrX	3	142966159	11761	17210.0	11647.0	14567.0	14946.0	11761.0	142964915	42.0	43.5	51.1	38.7	65.9
chr1	1	64737169	11765	19055.0	21323.0	14199.0	18875.0	11765.0	64735945	34.6	18.7	52.5	27.1	65.1
chr3	4	86987319	11791	12354.0	10921.0	13283.0	14265.0	11791.0	86986247	63.0	45.8	57.0	40.4	65.1
chr4	5	57142895	11796	16154.0	26530.0	15410.0	15562.0	11796.0	57141303	45.7	11.9	47.0	36.4	65.1
chr4	5	120570924	11798	18206.0	16217.0	11813.0	18002.0	11798.0	120570174	37.7	29.4	64.8	29.5	65.1
chr4	5	130308820	11800	15864.0	15562.0	12923.0	14991.0	11800.0	130307260	46.9	31.1	58.8	38.1	65.1
chr4	5	151997978	11805	17559.0	13561.0	15297.0	18262.0	11805.0	151996910	40.1	36.8	47.4	28.9	65.1
chr5	6	114128319	11813	15875.0	0.0	12750.0	13965.0	11813.0	114127033	46.9	0.0	59.8	41.6	65.1
chr5	6	121222231	11815	17099.0	17876.0	16904.0	13968.0	11815.0	121219951	42.0	25.4	40.6	41.6	65.1
chr5	6	150260170	11821	13580.0	16449.0	14224.0	13778.0	11821.0	150258846	56.8	28.8	52.5	42.2	65.1
chr8	10	25598603	11838	0.0	0.0	0.0	0.0	11838.0	25596671	0.0	0.0	0.0	0.0	65.1
chr8	10	70506951	11839	12827.0	11562.0	12582.0	10620.0	11839.0	70506007	60.5	43.5	60.7	54.9	65.1
chr10	9	40303141	11850	15916.0	15416.0	14420.0	16367.0	11850.0	40302029	46.9	31.7	51.5	34.1	65.1
chr13	14	54575791	11871	16385.0	14814.0	14332.0	23381.0	11871.0	54574335	45.1	33.4	52.0	18.5	65.1
chr16	17	30010316	11882	12414.0	11926.0	13252.0	13693.0	11882.0	30008644	63.0	42.4	57.5	42.7	65.1
chr16	17	31933545	11883	13111.0	16135.0	15470.0	19504.0	11883.0	31932607	59.3	30.0	47.0	26.0	65.1
chr16	17	90285215	11885	12985.0	11477.0	13967.0	12277.0	11885.0	90284319	59.9	44.1	53.8	47.9	65.1
chr17	18	32190079	11887	17022.0	20338.0	12878.0	17491.0	11887.0	32188519	42.6	20.9	59.3	31.2	65.1
chr17	18	46651370	11890	17509.0	17042.0	12991.0	17692.0	11890.0	46650020	40.8	27.7	58.8	30.6	65.1
chr1	1	170215499	11907	13014.0	12618.0	12065.0	14095.0	11907.0	170214593	59.3	39.6	63.4	41.0	64.2
chr3	4	30508745	11920	17843.0	16866.0	14000.0	13581.0	11920.0	30507075	38.9	27.7	53.4	42.7	64.2
chr3	4	31096105	11921	0.0	18601.0	13800.0	19137.0	11921.0	31095193	0.0	23.8	54.3	26.6	64.2
chr4	5	132923205	11937	12677.0	9185.0	12744.0	14811.0	11937.0	132922437	61.1	53.2	59.8	38.7	64.2
chr5	6	21057457	11939	13835.0	15347.0	12489.0	0.0	11939.0	21056431	55.6	31.7	61.1	0.0	64.2
chr6	7	90619186	11948	0.0	18918.0	0.0	20709.0	11948.0	90617678	0.0	23.2	0.0	23.1	64.2
chr7	8	12819256	11953	13855.0	19877.0	17591.0	15756.0	11953.0	12818098	55.6	21.5	37.9	35.8	64.2
chr7	8	35556128	11956	15113.0	0.0	14602.0	13128.0	11956.0	35555376	50.0	0.0	50.6	44.5	64.2
chr7	8	127022006	11961	13061.0	10386.0	12577.0	9055.0	11961.0	127020416	59.3	48.1	60.7	62.4	64.2
chr8	10	8662508	11962	14294.0	13955.0	15912.0	16741.0	11962.0	8661620	53.7	35.6	44.7	32.9	64.2
chr8	10	70375598	11965	18954.0	0.0	22504.0	0.0	11965.0	70373670	35.2	0.0	22.4	0.0	64.2
chr8	10	72422546	11967	13601.0	14927.0	12419.0	15041.0	11967.0	72421796	56.8	32.8	61.6	38.1	64.2
chr9	12	99140835	11972	13194.0	11270.0	12430.0	14152.0	11972.0	99139937	58.7	44.7	61.6	41.0	64.2
chr9	12	106821512	11974	15431.0	13069.0	12688.0	12532.0	11974.0	106820526	48.8	38.5	60.2	46.8	64.2
chr10	9	58446870	11980	12843.0	12543.0	13317.0	18320.0	11980.0	58445750	60.5	40.2	57.0	28.9	64.2
chr10	9	121740975	11983	17458.0	16306.0	15553.0	14528.0	11983.0	121739579	40.8	29.4	46.5	39.9	64.2
chr13	14	69535481	12004	13761.0	10430.0	14177.0	12250.0	12004.0	69534717	56.2	48.1	52.9	47.9	64.2
chr13	14	114151574	12005	17488.0	11610.0	15574.0	10666.0	12005.0	114150210	40.8	43.5	46.5	54.9	64.2
chr14	11	122182571	12013	17009.0	19070.0	14075.0	21752.0	12013.0	122181165	42.6	23.2	53.4	21.4	64.2
chr16	17	89973867	12024	17642.0	9403.0	21681.0	22384.0	12024.0	89972849	40.1	52.6	24.6	20.2	64.2
chr17	18	59013890	12030	13919.0	13667.0	15676.0	15684.0	12030.0	59012436	55.6	36.8	46.1	36.4	64.2
chr18	20	44828835	12034	17357.0	12783.0	12726.0	13550.0	12034.0	44828025	41.4	39.6	60.2	43.3	64.2
chrX	3	153833542	12042	14800.0	12977.0	17086.0	14225.0	12042.0	153831928	51.9	39.0	40.1	41.0	64.2
chr2	2	91445211	12053	13694.0	17094.0	13994.0	15164.0	12053.0	91444321	56.2	27.1	53.4	37.5	63.4
chr3	4	36152699	12060	0.0	25872.0	13728.0	24739.0	12060.0	36151001	0.0	12.4	54.7	16.2	63.4
chr6	7	117863782	12087	16779.0	17413.0	12754.0	19928.0	12087.0	117862630	43.2	26.6	59.8	24.8	63.4
chr7	8	27166098	12093	14134.0	15149.0	13468.0	16732.0	12093.0	27165102	54.3	32.2	56.1	32.9	63.4
chr7	8	48882834	12096	16332.0	16688.0	15421.0	15765.0	12096.0	48881816	45.1	28.3	47.0	35.8	63.4
chr9	12	14860955	12109	13068.0	0.0	0.0	12081.0	12109.0	14859327	59.3	0.0	0.0	48.5	63.4
chr9	12	75315313	12111	12497.0	13064.0	12173.0	0.0	12111.0	75313707	62.4	38.5	63.0	0.0	63.4
chr9	12	108809128	12113	14456.0	8041.0	15828.0	11802.0	12113.0	108808076	53.1	58.8	45.2	49.7	63.4
chr10	9	34207032	12116	18267.0	0.0	14511.0	0.0	12116.0	34206216	37.7	0.0	51.1	0.0	63.4
chr10	9	93336761	12123	12721.0	18709.0	0.0	12222.0	12123.0	93335491	61.1	23.8	0.0	47.9	63.4
chr11	13	3372082	12125	14161.0	11104.0	16693.0	13488.0	12125.0	3370996	54.3	45.2	41.5	43.3	63.4
chr11	13	87579507	12131	14872.0	14394.0	13231.0	13840.0	12131.0	87578883	51.2	34.5	57.5	42.2	63.4
chr11	13	94213039	12134	19174.0	18731.0	14249.0	13841.0	12134.0	94211491	34.6	23.8	52.5	42.2	63.4
chr11	13	120785740	12141	16228.0	10421.0	15836.0	13030.0	12141.0	120784850	45.7	48.1	45.2	45.1	63.4
chr12	15	83921700	12146	13758.0	12245.0	12599.0	13665.0	12146.0	83920810	56.2	41.3	60.7	42.7	63.4
chr19	21	53903524	12184	14366.0	11644.0	14565.0	10701.0	12184.0	53902604	53.7	43.5	51.1	54.9	63.4
chrX	3	137039079	12188	20756.0	22377.0	17913.0	21211.0	12188.0	137037035	29.6	17.5	37.0	22.5	63.4
chr1	1	59763380	12191	18342.0	19450.0	13889.0	17515.0	12191.0	59762570	37.0	22.1	53.8	30.6	62.6
chr1	1	85601306	12192	18533.0	0.0	14968.0	18204.0	12192.0	85600076	36.4	0.0	48.8	28.9	62.6
chr2	2	25365630	12195	16284.0	13710.0	13791.0	14776.0	12195.0	25364044	45.1	36.2	54.3	38.7	62.6
chr2	2	30172878	12196	13021.0	15530.0	17558.0	16891.0	12196.0	30171174	59.3	31.1	37.9	32.3	62.6
chr2	2	90581338	12200	15846.0	17827.0	16294.0	19330.0	12200.0	90580270	46.9	25.4	42.9	26.0	62.6
chr2	2	91933461	12201	13547.0	0.0	12640.0	13934.0	12201.0	91931585	56.8	0.0	60.2	41.6	62.6
chr2	2	148444219	12203	14392.0	11666.0	14206.0	13092.0	12203.0	148442455	53.1	43.0	52.5	44.5	62.6
chr2	2	166715106	12206	14943.0	16189.0	12560.0	12481.0	12206.0	166714354	50.6	29.4	60.7	46.8	62.6
chr3	4	102735688	12219	15372.0	20750.0	13452.0	25674.0	12219.0	102734072	48.8	19.8	56.1	15.0	62.6
chr4	5	150088281	12228	13042.0	0.0	12308.0	9470.0	12228.0	150086403	59.3	0.0	62.0	60.1	62.6
chr5	6	138280579	12235	14416.0	14719.0	13193.0	12962.0	12235.0	138279557	53.1	33.4	57.5	45.1	62.6
chr7	8	30535624	12245	13318.0	13220.0	13918.0	11388.0	12245.0	30534870	58.0	37.9	53.8	51.4	62.6
chr9	12	21510581	12260	14582.0	15178.0	17600.0	16173.0	12260.0	21509267	52.5	32.2	37.9	34.7	62.6
chr10	9	19357143	12270	15913.0	19315.0	14416.0	18745.0	12270.0	19355953	46.9	22.6	51.5	27.7	62.6
chr10	9	19936068	12271	12499.0	13435.0	12334.0	13645.0	12271.0	19935194	62.4	37.3	62.0	42.7	62.6
chr11	13	53568445	12281	21968.0	22590.0	20242.0	21966.0	12281.0	53567031	25.9	17.0	28.7	20.8	62.6
chr12	15	33430441	12294	0.0	10720.0	12597.0	9910.0	12294.0	33429629	0.0	46.9	60.7	58.3	62.6
chr14	11	79661845	12304	17337.0	15893.0	13596.0	16411.0	12304.0	79660773	41.4	30.5	55.7	34.1	62.6
chr14	11	120911099	12308	14046.0	18508.0	14540.0	13047.0	12308.0	120910345	55.0	24.3	51.1	45.1	62.6
chrX	3	108834241	12329	16731.0	16607.0	13887.0	23130.0	12329.0	108832763	43.8	28.8	54.3	19.1	62.6
chr3	4	40746299	12357	12559.0	8892.0	13279.0	0.0	12357.0	40745547	61.7	54.3	57.0	0.0	61.7
chr3	4	79569087	12360	20010.0	18100.0	19604.0	17129.0	12360.0	79567249	31.5	24.9	30.6	31.8	61.7
chr4	5	128689560	12374	14113.0	11820.0	15184.0	13952.0	12374.0	128688328	54.3	42.4	47.9	41.6	61.7
chr5	6	73491049	12384	14964.0	0.0	14494.0	13438.0	12384.0	73490293	50.6	0.0	51.1	43.3	61.7
chr6	7	137648730	12398	15408.0	17894.0	0.0	21903.0	12398.0	137647200	48.8	25.4	0.0	20.8	61.7
chr7	8	107595804	12404	15118.0	18943.0	21955.0	18970.0	12404.0	107594264	50.0	23.2	23.7	27.1	61.7
chr7	8	127896309	12410	14440.0	0.0	12674.0	10614.0	12410.0	127894789	53.1	0.0	60.2	54.9	61.7
chr9	12	58205384	12419	15427.0	0.0	13660.0	14324.0	12419.0	58204294	48.8	0.0	55.2	40.4	61.7
chr10	9	117746317	12435	15767.0	16302.0	0.0	0.0	12435.0	117744701	47.5	29.4	0.0	0.0	61.7
chr11	13	69197739	12443	13630.0	10710.0	12442.0	14028.0	12443.0	69196639	56.8	46.9	61.6	41.6	61.7
chr11	13	75468585	12445	15778.0	15205.0	14053.0	17839.0	12445.0	75467315	47.5	32.2	53.4	30.0	61.7
chr16	17	96081969	12484	15336.0	12422.0	17409.0	17063.0	12484.0	96081145	49.4	40.7	38.8	32.3	61.7
chr17	18	21651123	12486	14350.0	16571.0	16275.0	20313.0	12486.0	21650003	53.7	28.8	43.3	24.3	61.7
chr19	21	29101652	12497	12885.0	11031.0	13604.0	12449.0	12497.0	29100666	60.5	45.8	55.7	47.4	61.7
chrX	3	107816888	12501	15209.0	17576.0	13166.0	15148.0	12501.0	107815092	50.0	26.6	57.9	38.1	61.7
chrX	3	144319761	12502	32652.0	0.0	22220.0	0.0	12502.0	144317285	9.88	0.0	23.3	0.0	61.7
chr1	1	9701860	12503	13270.0	13507.0	12894.0	14759.0	12503.0	9701102	58.0	36.8	58.8	38.7	60.9
chr1	1	183221835	12513	14386.0	15736.0	12809.0	11473.0	12513.0	183220801	53.1	30.5	59.3	50.8	60.9
chr1	1	192137660	12514	27446.0	19789.0	13272.0	19120.0	12514.0	192136060	14.8	21.5	57.0	26.6	60.9
chr2	2	59161265	12520	12899.0	10065.0	13275.0	10981.0	12520.0	59160283	59.9	49.2	57.0	53.1	60.9
chr2	2	174296054	12530	17695.0	0.0	15284.0	25651.0	12530.0	174294860	39.5	0.0	47.4	15.0	60.9
chr3	4	103914724	12538	0.0	13905.0	14116.0	0.0	12538.0	103913790	0.0	35.6	52.9	0.0	60.9
chr4	5	46404266	12541	15242.0	10784.0	13289.0	10997.0	12541.0	46403006	49.4	46.4	57.0	53.1	60.9
chr4	5	133213507	12544	12800.0	13558.0	14690.0	11134.0	12544.0	133211943	60.5	36.8	50.2	52.6	60.9
chr5	6	21785226	12548	13044.0	14520.0	13295.0	15389.0	12548.0	21784078	59.3	33.9	57.0	37.0	60.9
chr6	7	87915841	12559	13981.0	10811.0	14597.0	18033.0	12559.0	87914185	55.0	46.4	50.6	29.5	60.9
chr6	7	115545513	12562	20814.0	0.0	14899.0	11385.0	12562.0	115544135	29.0	0.0	49.3	51.4	60.9
chr7	8	4659541	12567	14132.0	8920.0	13385.0	15410.0	12567.0	4658787	54.3	54.3	56.6	37.0	60.9
chr7	8	12898940	12568	18942.0	16680.0	16117.0	15589.0	12568.0	12897626	35.2	28.3	43.8	36.4	60.9
chr8	10	45410682	12578	16482.0	0.0	13833.0	14849.0	12578.0	45409352	44.5	0.0	54.3	38.7	60.9
chr9	12	65630296	12584	13480.0	23615.0	13398.0	26699.0	12584.0	65628842	57.4	15.3	56.6	13.9	60.9
chr10	9	17725352	12589	16816.0	16293.0	13753.0	20757.0	12589.0	17723626	43.2	29.4	54.7	23.1	60.9
chr10	9	81286607	12595	15437.0	17214.0	14322.0	18753.0	12595.0	81285173	48.8	27.1	52.0	27.7	60.9
chr11	13	50293465	12606	14596.0	13265.0	14623.0	13836.0	12606.0	50292567	52.5	37.9	50.6	42.2	60.9
chr11	13	52397525	12608	13882.0	16735.0	16141.0	15626.0	12608.0	52396691	55.6	28.3	43.8	36.4	60.9
chr13	14	86046970	12629	15638.0	25085.0	14531.0	12563.0	12629.0	86045178	48.2	13.6	51.1	46.8	60.9
chr13	14	117026535	12630	15171.0	12933.0	14069.0	18352.0	12630.0	117025171	50.0	39.0	53.4	28.9	60.9
chr14	11	70636732	12636	19552.0	17753.0	14840.0	19257.0	12636.0	70635308	33.3	26.0	49.7	26.6	60.9
chr15	16	81191403	12643	13650.0	13652.0	12870.0	13529.0	12643.0	81190647	56.8	36.8	59.3	43.3	60.9
chr16	17	78302397	12653	16712.0	0.0	14852.0	20308.0	12653.0	78300787	43.8	0.0	49.7	24.3	60.9
chr17	18	6271954	12657	14349.0	15480.0	16502.0	20312.0	12657.0	6269704	53.7	31.7	42.4	24.3	60.9
chr17	18	32092212	12661	13519.0	14035.0	16862.0	14577.0	12661.0	32090696	57.4	35.6	41.1	39.9	60.9
chr17	18	46384834	12664	15339.0	12427.0	14084.0	12131.0	12664.0	46383806	49.4	40.7	53.4	48.5	60.9
chr17	18	74490843	12668	17027.0	16580.0	16509.0	16438.0	12668.0	74488987	42.6	28.8	42.4	34.1	60.9
chrX	3	136993872	12688	16571.0	8282.0	12804.0	15518.0	12688.0	136992238	44.5	57.7	59.8	37.0	60.9
chrX	3	150441281	12689	16425.0	15510.0	20569.0	17316.0	12689.0	150440077	45.1	31.7	27.8	31.8	60.9
chr1	1	175881707	12700	15354.0	13707.0	16631.0	13727.0	12700.0	175880229	48.8	36.2	41.5	42.2	60.1
chr1	1	176815353	12701	0.0	15074.0	14574.0	17333.0	12701.0	176814283	0.0	32.2	50.6	31.2	60.1
chr2	2	18678142	12705	13691.0	14071.0	13442.0	12303.0	12705.0	18677390	56.2	35.1	56.1	47.4	60.1
chr2	2	29803527	12707	15065.0	12808.0	13175.0	15540.0	12707.0	29802507	50.0	39.0	57.5	36.4	60.1
chr2	2	93822803	12711	15363.0	14276.0	13177.0	15360.0	12711.0	93821883	48.8	34.5	57.5	37.0	60.1
chr2	2	109278752	12712	13548.0	12630.0	13543.0	9957.0	12712.0	109277348	56.8	39.6	55.7	57.8	60.1
chr3	4	14611924	12715	13291.0	0.0	14585.0	13944.0	12715.0	14610656	58.0	0.0	50.6	41.6	60.1
chr4	5	106679441	12725	15540.0	14887.0	12922.0	12337.0	12725.0	106678475	48.2	32.8	58.8	47.4	60.1
chr5	6	100720202	12738	23956.0	21407.0	13738.0	0.0	12738.0	100718832	21.0	18.7	54.7	0.0	60.1
chr6	7	8509605	12743	15559.0	14531.0	15304.0	0.0	12743.0	8508811	48.2	33.9	47.4	0.0	60.1
chr6	7	31564734	12744	14276.0	16667.0	15080.0	18276.0	12744.0	31563548	53.7	28.3	48.4	28.9	60.1
chr8	10	72549515	12761	13740.0	14147.0	14314.0	13140.0	12761.0	72548363	56.2	35.1	52.0	44.5	60.1
chr9	12	108264044	12777	13344.0	19308.0	13485.0	16550.0	12777.0	108262502	58.0	22.6	56.1	33.5	60.1
chr9	12	114844716	12779	15295.0	0.0	14040.0	20225.0	12779.0	114843746	49.4	0.0	53.4	24.3	60.1
chr10	9	83533756	12786	13351.0	16299.0	13844.0	14012.0	12786.0	83532782	58.0	29.4	54.3	41.6	60.1
chr10	9	127031203	12790	15142.0	9617.0	13490.0	16186.0	12790.0	127030175	50.0	51.5	56.1	34.7	60.1
chr11	13	101582819	12806	16373.0	11897.0	14628.0	12852.0	12806.0	101581657	45.1	42.4	50.6	45.6	60.1
chr13	14	19396840	12814	13376.0	18755.0	13862.0	19471.0	12814.0	19395056	58.0	23.8	54.3	26.0	60.1
chr14	11	101730665	12822	16703.0	19069.0	14074.0	13524.0	12822.0	101729017	43.8	23.2	53.4	43.3	60.1
chr15	16	96700459	12827	15331.0	19395.0	12872.0	0.0	12827.0	96699709	49.4	22.6	59.3	0.0	60.1
chr16	17	17928760	12831	16865.0	21572.0	13964.0	17276.0	12831.0	17927976	43.2	18.7	53.8	31.8	60.1
chr1	1	52727133	12847	15053.0	17071.0	14279.0	16875.0	12847.0	52726327	50.0	27.1	52.0	32.3	59.2
chr1	1	86526005	12853	27426.0	0.0	14761.0	0.0	12853.0	86524839	14.8	0.0	49.7	0.0	59.2
chr2	2	30359473	12858	13818.0	13887.0	13540.0	15352.0	12858.0	30358319	55.6	35.6	55.7	37.0	59.2
chr2	2	150452186	12869	17394.0	17604.0	16297.0	18647.0	12869.0	150450916	40.8	26.0	42.9	27.7	59.2
chr2	2	150910581	12870	14810.0	13363.0	14874.0	16104.0	12870.0	150909039	51.2	37.3	49.3	34.7	59.2
chr3	4	33844755	12876	13148.0	9437.0	13727.0	11483.0	12876.0	33843823	58.7	52.0	54.7	50.8	59.2
