id	chr_name	transcription_start	transcription_end	strand	score	rpkm	chromosome_id	notx_tag_count	kla_1h_tag_count	kla_6h_tag_count	kla_12h_tag_count	kla_24h_tag_count	notx_total_tags	kla_1h_total_tags	kla_6h_total_tags	kla_12h_total_tags	kla_24h_total_tags
4580	chr2	26139461	26141747	0	1.8282862391740975	1.1015356981175504	2	38	14	12	25	37	10496748	9008778	11240697	10011766	9257648
4587	chr19	61266601	61266921	0	1.0378239021386146	0.9965730669415369	21	7	2	3	1	3	10496748	9008778	11240697	10011766	9257648
4594	chr2	26351462	26351878	0	1.0082284566390303	0.8630394455617806	2	2	6	4	2	4	10496748	9008778	11240697	10011766	9257648
4597	chr2	26360906	26361650	0	4.589833874475979	3.3546555630058026	2	47	15	5	24	34	10496748	9008778	11240697	10011766	9257648
4608	chr2	26397164	26401883	0	4.11848666100633	2.2535325183757964	2	147	103	78	99	105	10496748	9008778	11240697	10011766	9257648
4610	chr2	26445596	26448870	0	2.065436355591766	1.1843624269220854	2	45	8	28	53	60	10496748	9008778	11240697	10011766	9257648
4626	chr2	26493120	26494147	0	1.6742214416352528	1.147501052699767	2	6	9	15	13	16	10496748	9008778	11240697	10011766	9257648
4627	chr2	26498331	26499180	0	1.356392832556806	0.9644042745601152	2	1	9	16	6	9	10496748	9008778	11240697	10011766	9257648
4628	chr2	26502461	26503337	0	1.29062882880172	0.9119154916996389	2	1	19	10	2	8	10496748	9008778	11240697	10011766	9257648
4629	chr2	26503895	26504870	0	1.4207991287517143	0.9832990404351435	2	19	7	1	10	11	10496748	9008778	11240697	10011766	9257648
4635	chr2	26603966	26605417	0	2.644509986115172	1.7074549912422923	2	35	21	22	20	26	10496748	9008778	11240697	10011766	9257648
4637	chr2	26640339	26640861	0	4.508437776850808	3.5935224333047247	2	29	10	5	20	30	10496748	9008778	11240697	10011766	9257648
4641	chr2	26902944	26910779	0	2.987029273922942	1.5385693638049125	2	102	98	133	136	134	10496748	9008778	11240697	10011766	9257648
4645	chr2	26913365	26915544	0	8.677496379645161	5.264408654708886	2	141	121	107	118	87	10496748	9008778	11240697	10011766	9257648
4648	chr2	26920189	26923780	0	1.28715234325232	0.7291706228765062	2	66	17	10	18	20	10496748	9008778	11240697	10011766	9257648
4650	chr2	26933631	26934039	0	5.103860194068405	4.399602063560667	2	27	6	5	23	29	10496748	9008778	11240697	10011766	9257648
4654	chr2	26964371	26965187	0	7.033280751934895	5.041263052675648	2	67	23	29	38	49	10496748	9008778	11240697	10011766	9257648
4658	chr2	27021136	27025076	0	2.0211295433300234	1.1313386489925785	2	112	16	24	34	37	10496748	9008778	11240697	10011766	9257648
4659	chr2	27025697	27029566	0	4.0884157881433865	2.2938562628032235	2	22	167	76	90	89	10496748	9008778	11240697	10011766	9257648
4672	chr2	27475263	27476395	0	1.1791958605512887	0.7941029320372077	2	16	4	6	4	15	10496748	9008778	11240697	10011766	9257648
4675	chr2	27503803	27505135	0	1.8782337010332883	1.2299229307968462	2	35	16	7	6	18	10496748	9008778	11240697	10011766	9257648
4676	chr2	27514882	27515131	0	5.570879377405652	6.557949067008784	2	31	8	11	14	18	10496748	9008778	11240697	10011766	9257648
4678	chr2	27536560	27541985	0	2.664791196130217	1.4333888027082884	2	128	66	50	77	68	10496748	9008778	11240697	10011766	9257648
4683	chr2	27763355	27769081	0	4.546810381401215	2.4298320272809764	2	300	27	120	119	130	10496748	9008778	11240697	10011766	9257648
4696	chr2	28471230	28474722	0	2.677889686459867	1.5225699236664414	2	67	30	25	66	78	10496748	9008778	11240697	10011766	9257648
4699	chr2	28505463	28510372	0	3.8363963873838784	2.088959733356208	2	14	28	74	160	237	10496748	9008778	11240697	10011766	9257648
4701	chr2	28553135	28559551	0	5.425305372347808	2.8602555538043304	2	42	100	272	246	258	10496748	9008778	11240697	10011766	9257648
4707	chr2	28691223	28696293	0	1.5993341537689716	0.8674076857056219	2	102	17	31	27	43	10496748	9008778	11240697	10011766	9257648
4710	chr2	28698480	28700153	0	2.1949271074132244	1.3854687395697085	2	58	10	13	18	17	10496748	9008778	11240697	10011766	9257648
4715	chr2	28905628	28911204	0	1.484527459378894	0.7958780470726623	2	64	25	27	50	56	10496748	9008778	11240697	10011766	9257648
4734	chr2	29087657	29089814	0	1.2961844294034441	0.7875201613617886	2	28	8	12	15	22	10496748	9008778	11240697	10011766	9257648
4737	chr2	29182716	29184249	0	1.3034383411361783	0.8341589426029553	2	20	4	9	16	15	10496748	9008778	11240697	10011766	9257648
4744	chr2	29251574	29252571	0	3.6045676827282587	2.4841930333505093	2	2	32	22	50	18	10496748	9008778	11240697	10011766	9257648
4754	chr2	29740417	29746202	0	3.5996141768817003	1.9212795400045124	2	116	80	114	126	120	10496748	9008778	11240697	10011766	9257648
4757	chr2	29797915	29798643	0	1.1577603614359604	0.850214213746162	2	6	3	5	10	7	10496748	9008778	11240697	10011766	9257648
4760	chr2	29817547	29820800	0	1.8628691939138333	1.0691186247878113	2	56	24	17	41	36	10496748	9008778	11240697	10011766	9257648
4763	chr2	29845332	29850776	0	1.4000173026999807	0.7527489746336987	2	54	19	29	56	47	10496748	9008778	11240697	10011766	9257648
4774	chr2	29888924	29889472	0	1.7132081238139387	1.3474838702259373	2	11	3	3	8	12	10496748	9008778	11240697	10011766	9257648
4776	chr2	29931797	29933542	0	2.1912112769991876	1.374140697973511	2	55	10	9	23	23	10496748	9008778	11240697	10011766	9257648
4783	chr2	30031491	30034110	0	2.285297966824299	1.3507226131778938	2	38	68	24	26	21	10496748	9008778	11240697	10011766	9257648
4786	chr2	30049159	30049616	0	8.31696038486143	6.897406223954813	2	35	31	30	24	38	10496748	9008778	11240697	10011766	9257648
4789	chr2	30072623	30075478	0	4.314904427414555	2.5202202296867124	2	78	54	69	76	83	10496748	9008778	11240697	10011766	9257648
4791	chr2	30077681	30078577	0	1.2991761248896763	0.9138725009766978	2	10	4	4	7	16	10496748	9008778	11240697	10011766	9257648
4793	chr2	30093849	30097175	0	2.4154736580650646	1.382194723705547	2	69	18	26	57	60	10496748	9008778	11240697	10011766	9257648
4794	chr2	30124560	30125171	0	12.942257282543075	9.898865013269475	2	63	60	37	78	65	10496748	9008778	11240697	10011766	9257648
4796	chr2	30133265	30133850	0	14.517426087008678	11.225158385945901	2	47	84	65	66	67	10496748	9008778	11240697	10011766	9257648
4798	chr2	30152063	30154862	0	10.363642252290573	6.069530386495499	2	179	65	251	190	165	10496748	9008778	11240697	10011766	9257648
4799	chr2	30155014	30156390	0	1.3599041460860641	0.8857070272232314	2	8	2	19	14	18	10496748	9008778	11240697	10011766	9257648
4810	chr2	30263840	30266201	0	1.9054393092454578	1.1427416875505796	2	40	18	16	33	28	10496748	9008778	11240697	10011766	9257648
4816	chr2	30344313	30348844	0	1.5161501036984106	0.833808078639068	2	57	28	27	34	43	10496748	9008778	11240697	10011766	9257648
4819	chr2	30385601	30391117	0	1.3906967248108337	0.7465491959463485	2	69	14	19	56	48	10496748	9008778	11240697	10011766	9257648
4821	chr2	30400539	30404229	0	1.1994859702969947	0.6771114588023092	2	53	18	6	28	20	10496748	9008778	11240697	10011766	9257648
4827	chr2	30415613	30415928	0	10.972168000575776	10.629587095336868	2	55	14	28	48	23	10496748	9008778	11240697	10011766	9257648
4830	chr2	30447851	30455011	0	2.746589539457174	1.4295208132416517	2	169	48	74	100	121	10496748	9008778	11240697	10011766	9257648
4831	chr2	30455559	30466570	0	2.4169502476050764	1.1983175737958252	2	256	36	91	128	149	10496748	9008778	11240697	10011766	9257648
4833	chr2	30472201	30473057	0	1.741940226624825	1.23648611346823	2	39	5	4	3	2	10496748	9008778	11240697	10011766	9257648
4838	chr2	30547987	30548331	0	1.1273177046966723	1.0431520255051088	2	3	1	2	4	8	10496748	9008778	11240697	10011766	9257648
4839	chr2	30591098	30591422	0	1.9350040895976868	1.8455766605090385	2	13	2	2	7	6	10496748	9008778	11240697	10011766	9257648
4845	chr2	30657831	30658404	0	3.8088103341724815	2.960746529997804	2	25	15	12	16	17	10496748	9008778	11240697	10011766	9257648
4846	chr2	30658657	30658950	0	8.45361844508048	8.568748780934822	2	25	18	15	35	33	10496748	9008778	11240697	10011766	9257648
4847	chr2	30658953	30659320	0	3.8688931410127543	3.4771734183503624	2	23	7	6	14	14	10496748	9008778	11240697	10011766	9257648
4848	chr2	30690487	30691764	0	1.0674896606253388	0.7040051815322037	2	21	2	5	7	10	10496748	9008778	11240697	10011766	9257648
4849	chr2	30693417	30694418	0	1.767457589278938	1.217184208070249	2	29	4	2	14	12	10496748	9008778	11240697	10011766	9257648
4850	chr2	30699996	30700507	0	1.6557567137357185	1.3277097720458904	2	15	4	2	3	10	10496748	9008778	11240697	10011766	9257648
4854	chr2	30717484	30721835	0	3.5489725535305285	1.961702673576454	2	252	17	26	57	75	10496748	9008778	11240697	10011766	9257648
4857	chr2	30772089	30782155	0	2.0823399206037903	1.04268573126504	2	255	23	47	100	100	10496748	9008778	11240697	10011766	9257648
4858	chr2	30782738	30786855	0	1.2037102237600632	0.6700187244927179	2	74	2	13	26	23	10496748	9008778	11240697	10011766	9257648
4861	chr2	30823073	30825521	0	1.3682897027344028	0.8164045388123554	2	28	12	20	22	18	10496748	9008778	11240697	10011766	9257648
4862	chr2	30826242	30828855	0	1.0737544505679053	0.6348435401330186	2	22	13	16	14	18	10496748	9008778	11240697	10011766	9257648
4863	chr2	30913328	30927151	0	7.725479749957893	3.737257136129173	2	4	633	737	841	369	10496748	9008778	11240697	10011766	9257648
4864	chr2	30927153	30937311	0	10.056348443421223	5.0304181247657525	2	363	475	634	647	437	10496748	9008778	11240697	10011766	9257648
4865	chr2	30937651	30941722	0	1.6648029764627974	0.9280005433183341	2	76	11	51	31	20	10496748	9008778	11240697	10011766	9257648
4866	chr2	30942632	30942882	0	1.76824479109799	2.071065442403901	2	3	4	9	7	3	10496748	9008778	11240697	10011766	9257648
4869	chr2	30959121	30961779	0	1.1728178110922531	0.6917731245984737	2	22	10	24	19	17	10496748	9008778	11240697	10011766	9257648
4883	chr2	31216615	31226173	0	4.796878327885147	2.415815248940197	2	277	183	190	253	252	10496748	9008778	11240697	10011766	9257648
4884	chr2	31239421	31239634	0	1.23143473253163	2.148860675592689	2	5	2	3	7	6	10496748	9008778	11240697	10011766	9257648
4890	chr2	31442681	31443290	0	1.8840417633964295	1.4421719259715438	2	2	3	10	14	15	10496748	9008778	11240697	10011766	9257648
4891	chr2	31446305	31449039	0	2.4884195513180436	1.4620656055220902	2	2	25	44	58	71	10496748	9008778	11240697	10011766	9257648
4897	chr2	31520735	31523186	0	1.8999237855307611	1.1334138885059246	2	1	11	20	51	56	10496748	9008778	11240697	10011766	9257648
4900	chr2	31617606	31620280	0	2.181354943101334	1.2855792563545827	2	51	30	23	32	36	10496748	9008778	11240697	10011766	9257648
4905	chr2	31804403	31811784	0	1.5562203375018748	0.8071168588923525	2	111	27	31	67	62	10496748	9008778	11240697	10011766	9257648
4910	chr2	32054103	32055818	0	1.649147584252025	1.0369717347557097	2	37	6	6	16	24	10496748	9008778	11240697	10011766	9257648
4913	chr2	32081249	32082422	0	1.7813775340811593	1.1921314317598135	2	40	7	8	6	9	10496748	9008778	11240697	10011766	9257648
4924	chr2	32234579	32236669	0	4.62133808479951	2.820734295015209	2	89	90	29	50	37	10496748	9008778	11240697	10011766	9257648
4927	chr2	32260100	32260701	0	4.757064864226915	3.6533425034993425	2	32	6	10	24	38	10496748	9008778	11240697	10011766	9257648
4929	chr2	32307970	32311930	0	1.6693368477344663	0.9338155071371366	2	69	23	21	38	34	10496748	9008778	11240697	10011766	9257648
4930	chr2	32343177	32343723	0	1.485651340714293	1.1696524844176721	2	12	3	2	9	6	10496748	9008778	11240697	10011766	9257648
4934	chr2	32378343	32382663	0	2.1577854253949114	1.193794669317927	2	82	17	38	60	61	10496748	9008778	11240697	10011766	9257648
4941	chr2	32402764	32405737	0	2.5693700711947653	1.4924720472509205	2	59	45	29	48	41	10496748	9008778	11240697	10011766	9257648
4942	chr2	32423682	32424283	0	1.210889238166851	0.9299417281634691	2	7	13	4	2	2	10496748	9008778	11240697	10011766	9257648
4946	chr2	32455520	32459033	0	1.1517187470783032	0.6543201260341995	2	34	19	22	19	21	10496748	9008778	11240697	10011766	9257648
4948	chr2	32534528	32535351	0	1.8312230295579266	1.3102698378613926	2	21	4	5	9	15	10496748	9008778	11240697	10011766	9257648
4953	chr2	32573605	32575814	0	6.604326677715789	3.998749431102917	2	128	77	73	89	75	10496748	9008778	11240697	10011766	9257648
4955	chr2	32585565	32586527	0	1.4662465588215903	1.0173350058361523	2	17	5	8	4	15	10496748	9008778	11240697	10011766	9257648
4957	chr2	32620964	32621755	0	1.3297384918198125	0.9592959493807502	2	21	6	1	4	6	10496748	9008778	11240697	10011766	9257648
4962	chr2	32682713	32685407	0	2.192599168513542	1.290876439725246	2	16	10	54	46	48	10496748	9008778	11240697	10011766	9257648
4963	chr2	32693944	32694540	0	1.436068249563082	1.105182003571158	2	8	9	8	2	6	10496748	9008778	11240697	10011766	9257648
4965	chr2	32712386	32716429	0	4.386530660365845	2.4473058461868744	2	163	49	74	102	107	10496748	9008778	11240697	10011766	9257648
4969	chr2	32755112	32757205	0	2.659887323979814	1.623179090944355	2	109	6	12	16	27	10496748	9008778	11240697	10011766	9257648
4971	chr2	32762254	32765833	0	1.3697376096526779	0.7762935348090858	2	58	10	24	25	22	10496748	9008778	11240697	10011766	9257648
4974	chr2	32777631	32786385	0	1.9531478316408468	0.9934071973328206	2	146	61	56	104	68	10496748	9008778	11240697	10011766	9257648
4983	chr2	32863660	32864585	0	1.8531590741543198	1.2954911763832344	2	25	5	10	11	9	10496748	9008778	11240697	10011766	9257648
4984	chr2	32867581	32869470	0	2.0829579829313607	1.2906016682395658	2	65	17	5	22	13	10496748	9008778	11240697	10011766	9257648
4988	chr2	32925310	32930433	0	13.528503848085405	7.327919039433331	2	647	483	320	269	159	10496748	9008778	11240697	10011766	9257648
4989	chr2	32930713	32933009	0	1.633536244298919	0.9835844268929682	2	37	26	24	18	8	10496748	9008778	11240697	10011766	9257648
4991	chr2	32964092	32970341	0	7.6397819956763815	4.040336425186387	2	404	237	192	243	187	10496748	9008778	11240697	10011766	9257648
4995	chr2	32982902	32983228	0	3.2801359369156455	3.1182908407683296	2	16	3	4	6	22	10496748	9008778	11240697	10011766	9257648
5005	chr2	33431369	33433030	0	3.3695580272508727	2.1292979822659936	2	47	42	32	26	30	10496748	9008778	11240697	10011766	9257648
5014	chr2	34360196	34360476	0	1.154238501064595	1.2095861268460781	2	7	3	2	1	4	10496748	9008778	11240697	10011766	9257648
5015	chr2	34372043	34373550	0	1.4049275101800214	0.901574805421082	2	11	13	3	19	22	10496748	9008778	11240697	10011766	9257648
5019	chr15	3280561	3285563	0	2.449651028559424	1.330785089503569	16	266	7	16	12	32	10496748	9008778	11240697	10011766	9257648
5027	chr15	3979142	3979892	0	1.2041241247792578	0.8785534702156874	16	7	9	5	6	6	10496748	9008778	11240697	10011766	9257648
5038	chr2	34754421	34755755	0	3.7289036760669694	2.4411841096246274	2	35	21	33	39	35	10496748	9008778	11240697	10011766	9257648
5046	chr2	34776574	34781555	0	7.184144465789641	3.9048406227048758	2	246	158	145	244	180	10496748	9008778	11240697	10011766	9257648
5049	chr2	34790454	34791192	0	1.8475877910686047	1.352756911739823	2	3	9	16	10	12	10496748	9008778	11240697	10011766	9257648
5050	chr2	34799807	34800835	0	5.415642709713369	3.7111814448039704	2	37	26	31	42	55	10496748	9008778	11240697	10011766	9257648
5051	chr2	34802295	34802587	0	9.940081659202598	10.099230645106344	2	31	21	31	30	35	10496748	9008778	11240697	10011766	9257648
5052	chr2	34802761	34821476	0	3.3758609685986922	1.5821083317651794	2	315	298	291	328	249	10496748	9008778	11240697	10011766	9257648
5056	chr2	34826250	34826927	0	7.190315860844901	5.367053071244328	2	44	29	29	45	35	10496748	9008778	11240697	10011766	9257648
5066	chr15	5107671	5108474	0	1.1756927107909616	0.8455067205068356	16	3	7	6	6	12	10496748	9008778	11240697	10011766	9257648
5068	chr2	34871041	34872843	0	8.565141402983775	5.3449728945968	2	106	91	100	84	101	10496748	9008778	11240697	10011766	9257648
5069	chr2	34905389	34905717	0	2.7576590755629486	2.613164521845371	2	15	4	8	8	8	10496748	9008778	11240697	10011766	9257648
5076	chr2	34960966	34970051	0	5.6044888749615485	2.838645589986112	2	63	504	272	232	219	10496748	9008778	11240697	10011766	9257648
5077	chr2	34976679	34977822	0	1.0138779178761232	0.68160501666527	2	7	7	4	11	10	10496748	9008778	11240697	10011766	9257648
5079	chr2	35178854	35179872	0	1.1432279042988969	0.7848379648877167	2	11	4	5	12	8	10496748	9008778	11240697	10011766	9257648
5083	chr15	5119190	5125913	0	4.588008613565588	2.4055534575864512	16	188	125	161	172	163	10496748	9008778	11240697	10011766	9257648
5087	chr15	5181952	5185484	0	1.8839731449927821	1.069577756125745	16	60	16	24	42	47	10496748	9008778	11240697	10011766	9257648
5088	chr2	35180472	35184586	0	1.2568447821410362	0.6996596817482625	2	50	9	32	26	27	10496748	9008778	11240697	10011766	9257648
5092	chr2	35201215	35201744	0	9.97589763540287	7.922050759732194	2	63	36	20	50	41	10496748	9008778	11240697	10011766	9257648
5102	chr2	35331069	35332002	0	2.085721716468473	1.4556475445128392	2	14	30	12	9	3	10496748	9008778	11240697	10011766	9257648
5104	chr2	35337099	35337878	0	13.281557833117391	9.612378440151243	2	100	49	53	73	100	10496748	9008778	11240697	10011766	9257648
5105	chr2	35337891	35338744	0	1.5490723835154323	1.1003584500107557	2	13	6	11	6	11	10496748	9008778	11240697	10011766	9257648
5108	chr2	35438053	35439257	0	2.3661129335993887	1.57627052263393	2	1	11	15	24	44	10496748	9008778	11240697	10011766	9257648
5109	chr2	35444682	35446750	0	1.723025248625034	1.0533196906481825	2	8	5	14	42	40	10496748	9008778	11240697	10011766	9257648
5113	chr2	35461328	35464743	0	1.7962190087030858	1.0242698337866079	2	67	21	9	42	36	10496748	9008778	11240697	10011766	9257648
5118	chr2	35495663	35497198	0	2.481960691958394	1.5880450214666533	2	26	3	24	30	39	10496748	9008778	11240697	10011766	9257648
5123	chr15	5218384	5225231	0	1.183056550445412	0.6189653032957202	16	102	11	29	32	38	10496748	9008778	11240697	10011766	9257648
5124	chr15	5227079	5233312	0	1.1337057467445952	0.5997482704653878	16	81	11	25	37	33	10496748	9008778	11240697	10011766	9257648
5132	chr15	5243787	5244981	0	1.7554979784676599	1.1711818417456241	16	28	25	4	6	7	10496748	9008778	11240697	10011766	9257648
5138	chr15	5464234	5464588	0	2.220487005292007	2.0275349228127464	16	1	2	10	16	7	10496748	9008778	11240697	10011766	9257648
5151	chr2	36216741	36221372	0	1.6448641432827305	0.9021358280445916	2	155	13	6	10	25	10496748	9008778	11240697	10011766	9257648
5160	chr15	6440779	6442800	0	2.579251424365116	1.58209670864606	16	29	12	57	36	26	10496748	9008778	11240697	10011766	9257648
5164	chr15	6522802	6527755	0	3.0125540710808627	1.6385670862210175	16	112	50	49	97	98	10496748	9008778	11240697	10011766	9257648
5166	chr15	6533185	6536026	0	1.2036815526363336	0.7035097521292957	16	36	4	10	22	28	10496748	9008778	11240697	10011766	9257648
5167	chr15	6539436	6541990	0	1.306155506019128	0.7747087938927373	16	31	10	16	19	23	10496748	9008778	11240697	10011766	9257648
5168	chr15	6542882	6544534	0	1.0135975722731974	0.6410578337823792	16	20	7	9	6	11	10496748	9008778	11240697	10011766	9257648
5169	chr15	6545581	6545845	0	2.735617454156414	3.0179240989455978	16	7	4	2	10	17	10496748	9008778	11240697	10011766	9257648
5170	chr15	6546410	6546938	0	1.1892291664581824	0.9448840810734681	16	5	4	8	7	1	10496748	9008778	11240697	10011766	9257648
5172	chr15	6549051	6569161	0	1.6668709738879954	0.7754523783651422	16	188	110	107	175	200	10496748	9008778	11240697	10011766	9257648
5173	chr15	6569212	6579845	0	12.137714794405424	6.040992064196761	16	365	460	910	787	691	10496748	9008778	11240697	10011766	9257648
5175	chr15	6665661	6672277	0	8.6511064328653	4.544445477088399	16	229	122	421	414	318	10496748	9008778	11240697	10011766	9257648
5178	chr15	6800438	6803001	0	1.828355651836133	1.0839043894760247	16	31	23	26	20	39	10496748	9008778	11240697	10011766	9257648
5203	chr2	37358885	37360206	0	3.205873394488192	2.1022169853377664	2	34	19	19	23	44	10496748	9008778	11240697	10011766	9257648
5204	chr2	37423081	37423303	0	5.555089296781439	8.158883368393845	2	32	14	12	7	26	10496748	9008778	11240697	10011766	9257648
5205	chr2	37423305	37423711	0	1.0808274995429634	0.9333690318299191	2	10	2	1	1	5	10496748	9008778	11240697	10011766	9257648
5206	chr2	37430890	37433434	0	2.449043228477912	1.453376512286915	2	59	23	36	30	37	10496748	9008778	11240697	10011766	9257648
5213	chr15	8443566	8447135	0	2.2917486482816596	1.2993135406384828	16	82	22	33	42	53	10496748	9008778	11240697	10011766	9257648
5222	chr15	8512120	8513699	0	1.470116516733288	0.9364160060177716	16	38	6	11	11	8	10496748	9008778	11240697	10011766	9257648
5239	chr2	37566470	37573512	0	1.7801129148883803	0.9282912565459703	2	111	15	57	64	80	10496748	9008778	11240697	10011766	9257648
5243	chr2	38286086	38288053	0	1.699116346248877	1.046420709866871	2	11	30	33	20	9	10496748	9008778	11240697	10011766	9257648
5248	chr15	8914896	8915180	0	2.436398788913441	2.5255259564860526	16	8	3	8	5	12	10496748	9008778	11240697	10011766	9257648
5261	chr2	38483754	38486257	0	1.208182148033577	0.7186250974426168	2	46	5	9	20	10	10496748	9008778	11240697	10011766	9257648
5264	chr15	9131216	9132813	0	3.384593776750907	2.1520178415197173	16	106	5	21	17	23	10496748	9008778	11240697	10011766	9257648
5268	chr15	9197453	9207624	0	1.9178093352777017	0.9591966783219738	16	201	39	91	80	77	10496748	9008778	11240697	10011766	9257648
5273	chr15	9527064	9531007	0	4.003348503207976	2.2406785605318067	16	91	167	63	66	55	10496748	9008778	11240697	10011766	9257648
5277	chr15	9556310	9556905	0	1.6993026582593906	1.308315669572263	16	11	8	3	9	8	10496748	9008778	11240697	10011766	9257648
5281	chr2	38587537	38601045	0	1.684666915219954	0.8169774542781887	2	241	59	86	90	76	10496748	9008778	11240697	10011766	9257648
5283	chr2	38643969	38644563	0	4.362664352495711	3.360293639582283	2	22	18	15	19	26	10496748	9008778	11240697	10011766	9257648
5290	chr2	39005197	39008126	0	4.372996441469011	2.545279074746396	2	138	50	47	62	76	10496748	9008778	11240697	10011766	9257648
5292	chr2	39015912	39019001	0	1.4779795735738703	0.8541018202355745	2	44	22	13	22	31	10496748	9008778	11240697	10011766	9257648
5295	chr2	39065567	39066244	0	9.2446918210863	6.900496805885565	2	48	57	32	44	53	10496748	9008778	11240697	10011766	9257648
5296	chr2	39066285	39068181	0	1.157352152363684	0.7166973150105386	2	25	10	12	9	12	10496748	9008778	11240697	10011766	9257648
5300	chr2	39226345	39226893	0	1.0649672121005564	0.837625108518826	2	4	2	1	8	8	10496748	9008778	11240697	10011766	9257648
5312	chr2	43738679	43739194	0	1.7434224941085439	1.3949125922452035	2	8	6	5	8	9	10496748	9008778	11240697	10011766	9257648
5314	chr15	10470648	10471204	0	3.481905403276292	2.728051676515455	16	6	15	1	15	39	10496748	9008778	11240697	10011766	9257648
5325	chr15	10869449	10870018	0	1.6665571130421306	1.297839727638666	16	10	7	1	9	10	10496748	9008778	11240697	10011766	9257648
5343	chr2	45085946	45086838	0	1.5900588473990918	1.1194707253927538	2	3	12	16	8	11	10496748	9008778	11240697	10011766	9257648
5345	chr15	10876050	10879474	0	3.133647994620217	1.786302665572982	16	54	34	35	72	111	10496748	9008778	11240697	10011766	9257648
5350	chr15	10883792	10885873	0	1.3679290952041305	0.8354735843082464	16	7	4	12	17	47	10496748	9008778	11240697	10011766	9257648
5356	chr15	10897303	10899569	0	1.491217485853811	0.8995863298908194	16	28	9	18	11	36	10496748	9008778	11240697	10011766	9257648
5366	chr2	45105824	45111130	0	4.351733686336615	2.3471084375137714	2	153	131	122	123	94	10496748	9008778	11240697	10011766	9257648
5368	chr2	45114136	45121243	0	5.405163389460888	2.815664167511269	2	267	240	172	138	184	10496748	9008778	11240697	10011766	9257648
5372	chr2	45125567	45128157	0	1.042847792970196	0.6173291286920751	2	7	25	13	18	17	10496748	9008778	11240697	10011766	9257648
5378	chr2	45196744	45200729	0	3.0242595755103325	1.6903895613167121	2	121	91	39	33	53	10496748	9008778	11240697	10011766	9257648
5383	chr15	11399797	11400550	0	6.183698205764681	4.5078740271054105	16	56	25	20	25	44	10496748	9008778	11240697	10011766	9257648
5385	chr15	11716409	11716824	0	1.682973968032005	1.4418567660226864	16	10	4	3	4	9	10496748	9008778	11240697	10011766	9257648
5386	chr15	12117187	12117689	0	1.8247449804394156	1.4707130114394427	16	15	7	5	6	4	10496748	9008778	11240697	10011766	9257648
5387	chr2	45201247	45201871	0	1.0089857989205653	0.76775989077176	2	7	10	3	1	3	10496748	9008778	11240697	10011766	9257648
5389	chr15	12185497	12188879	0	3.457232226811522	1.973961439533512	16	76	63	63	62	70	10496748	9008778	11240697	10011766	9257648
5396	chr15	12189540	12196926	0	2.0824169868200872	1.0799384208813212	16	121	50	85	87	56	10496748	9008778	11240697	10011766	9257648
5401	chr15	12272282	12276271	0	2.24155412045464	1.2527410498442721	16	61	70	30	40	49	10496748	9008778	11240697	10011766	9257648
5417	chr2	45231077	45249462	0	3.0294758404543933	1.4223768780274706	2	325	434	189	172	188	10496748	9008778	11240697	10011766	9257648
5418	chr2	45250765	45252548	0	1.129605113882833	0.7060572145725442	2	11	20	12	8	12	10496748	9008778	11240697	10011766	9257648
5420	chr15	12351278	12365694	0	3.0811648010830543	1.483894669931373	16	244	155	242	211	218	10496748	9008778	11240697	10011766	9257648
5430	chr2	45253093	45255709	0	1.0339224746718665	0.6111959390298688	2	28	25	9	10	8	10496748	9008778	11240697	10011766	9257648
5431	chr2	45256312	45257321	0	1.1515151301596394	0.7918315705154291	2	11	15	4	4	6	10496748	9008778	11240697	10011766	9257648
5442	chr15	19857556	19857831	0	1.4987305272387306	1.593704483410583	16	6	7	3	4	2	10496748	9008778	11240697	10011766	9257648
5453	chr15	25282531	25282913	0	2.184974381817467	1.931510821812114	16	13	1	1	12	10	10496748	9008778	11240697	10011766	9257648
5454	chr15	25288064	25288845	0	3.0751035052313123	2.224368289680011	16	21	5	28	19	14	10496748	9008778	11240697	10011766	9257648
5459	chr2	45258191	45267196	0	1.3705637385302758	0.6948748456224811	2	88	89	55	43	38	10496748	9008778	11240697	10011766	9257648
5460	chr2	45268632	45273928	0	1.098482961238074	0.5926030401011496	2	53	38	25	17	24	10496748	9008778	11240697	10011766	9257648
5461	chr2	45274710	45283367	0	2.90666614063309	1.4802485477806477	2	190	129	87	90	145	10496748	9008778	11240697	10011766	9257648
5462	chr2	45283936	45286630	0	1.41132820042251	0.83090897269671	2	34	19	13	16	30	10496748	9008778	11240697	10011766	9257648
5463	chr2	45287336	45289392	0	1.1120335219158146	0.6803900344608755	2	22	12	13	8	15	10496748	9008778	11240697	10011766	9257648
5464	chr2	45290156	45292652	0	1.0630704933651707	0.6325614838949348	2	29	9	7	21	13	10496748	9008778	11240697	10011766	9257648
5465	chr2	45293129	45296236	0	1.0137984227990693	0.5854025068056072	2	49	5	8	9	20	10496748	9008778	11240697	10011766	9257648
5483	chr15	25813720	25820597	0	2.440382151183446	1.2761347777363918	16	50	126	87	92	84	10496748	9008778	11240697	10011766	9257648
5494	chr2	46366154	46367545	0	1.3476593633243439	0.8761627704643604	2	7	20	2	17	15	10496748	9008778	11240697	10011766	9257648
5508	chr15	25998528	26001891	0	2.36119283221067	1.3491618918851993	16	68	39	38	41	41	10496748	9008778	11240697	10011766	9257648
