id	chr_name	transcription_start	transcription_end	strand	score	rpkm	chromosome_id	sequence_identifier	notx_tag_count	kla_1h_tag_count	kla_6h_tag_count	kla_12h_tag_count	kla_24h_tag_count	notx_total_tags	kla_1h_total_tags	kla_6h_total_tags	kla_12h_total_tags	kla_24h_total_tags
23835	chr2	150618122	150668248	1	1.3502074194983522	0.574759902868644	2	NM_080575	546	178	234	276	207	10496748	9008778	11240697	10011766	9257648
23845	chr2	150832505	150904739	1	4.632500518900963	1.9073428621672457	2	NM_024465	3415	272	1049	1073	1082	10496748	9008778	11240697	10011766	9257648
23871	chr2	151716181	151741287	1	1.5019175842798258	0.6832610451042145	2	NM_212446	187	170	169	158	174	10496748	9008778	11240697	10011766	9257648
23889	chr2	151969354	151980176	1	1.2198061511281026	0.6059271058864255	2	NM_001289151	90	82	25	55	76	10496748	9008778	11240697	10011766	9257648
23901	chr2	152316290	152332667	1	4.146465279486683	1.970320424288713	2	NM_001083921	309	212	337	390	366	10496748	9008778	11240697	10011766	9257648
23904	chr2	152337492	152344093	1	1.6426246767965555	0.8631048075313021	2	NM_175093	30	31	12	67	145	10496748	9008778	11240697	10011766	9257648
23917	chr2	152759410	152831676	1	9.315024824305363	3.8351297697392055	2	NM_001289716	2049	2515	4478	2818	2002	10496748	9008778	11240697	10011766	9257648
23939	chr2	153008868	153015214	1	3.7057259859361924	1.9562182107412254	2	NM_178939	103	146	140	110	122	10496748	9008778	11240697	10011766	9257648
23972	chr2	153222362	153225494	1	1.5931593904078887	0.9189593330335462	2	NM_198617	29	23	58	28	6	10496748	9008778	11240697	10011766	9257648
23974	chr2	153227759	153241375	1	12.215155375462654	5.918689489893463	2	NM_018807	422	994	1235	833	547	10496748	9008778	11240697	10011766	9257648
23981	chr2	153341139	153345795	1	2.0836200900765274	1.1420091783051063	2	NR_040318	86	41	40	34	65	10496748	9008778	11240697	10011766	9257648
23992	chr2	153616899	153632755	1	3.3056356093234776	1.5760978712488636	2	NM_001195390	325	221	243	237	224	10496748	9008778	11240697	10011766	9257648
24005	chr2	154335402	154372753	1	1.0176259511256305	0.44535226047837156	2	NM_025876	246	88	121	181	196	10496748	9008778	11240697	10011766	9257648
24013	chr2	154559393	154569658	1	1.6176371201508402	0.8082412886750977	2	NM_007891	112	17	29	115	142	10496748	9008778	11240697	10011766	9257648
24027	chr2	154871406	154892868	1	4.01726654301025	1.8565688897610104	2	NM_026030	315	555	349	367	407	10496748	9008778	11240697	10011766	9257648
24049	chr2	155278248	155357434	1	1.3602300580149511	0.55547304156152	2	NM_001004721	546	363	424	426	441	10496748	9008778	11240697	10011766	9257648
24054	chr2	155390649	155440828	1	3.249187474052487	1.3829871737104649	2	NM_001242558	766	722	745	658	580	10496748	9008778	11240697	10011766	9257648
24068	chr2	155634253	155692406	1	4.062838462499461	1.7059698969230555	2	NM_019828	1068	901	1200	946	847	10496748	9008778	11240697	10011766	9257648
24071	chr2	155701668	155729456	1	5.158391231314889	2.3232145656611105	2	NM_145537	906	254	675	752	642	10496748	9008778	11240697	10011766	9257648
24080	chr2	155817716	155819254	1	9.180396114663273	5.872107676603374	2	NR_015528	80	82	92	113	85	10496748	9008778	11240697	10011766	9257648
24082	chr2	155819814	155826762	1	6.891467621251757	3.5993923861776866	2	NM_010579	164	314	293	261	219	10496748	9008778	11240697	10011766	9257648
24086	chr2	155846848	155930323	1	1.2810706991813252	0.520705428100157	2	NR_024487	585	325	402	445	417	10496748	9008778	11240697	10011766	9257648
24097	chr2	156071952	156111969	1	5.025203219536813	2.184833232821862	2	NM_170588	1018	744	914	845	852	10496748	9008778	11240697	10011766	9257648
24099	chr2	156123758	156144239	1	1.1120736541646172	0.5163896223643792	2	NM_010911	136	58	95	128	112	10496748	9008778	11240697	10011766	9257648
24102	chr2	156147229	156179931	1	17.73972296741289	7.863485793787377	2	NM_133242	2759	2767	2681	2233	2422	10496748	9008778	11240697	10011766	9257648
24114	chr2	156311814	156312578	1	10.82493595323784	7.866820776222078	2	NM_020255	64	58	59	76	44	10496748	9008778	11240697	10011766	9257648
24141	chr2	156714506	156720940	1	3.991143856197931	2.103460267953904	2	NR_040505	95	137	166	117	162	10496748	9008778	11240697	10011766	9257648
24149	chr2	156852395	156862993	1	4.55033359008039	2.2655430072434206	2	NR_015591	185	157	348	261	250	10496748	9008778	11240697	10011766	9257648
24161	chr2	157010413	157079255	1	2.5740573976112704	1.0644086301433835	2	NM_001164663	1321	1002	303	568	471	10496748	9008778	11240697	10011766	9257648
24165	chr2	157097524	157135191	1	30.48153728108419	13.329164770343056	2	NM_018851	1772	1392	10608	6021	5319	10496748	9008778	11240697	10011766	9257648
24168	chr2	157145930	157204571	1	3.2325132151365996	1.356282633345333	2	NM_011249	430	224	1687	862	775	10496748	9008778	11240697	10011766	9257648
24195	chr2	157556360	157566364	1	5.02912726178742	2.519951540540119	2	NM_016916	244	315	240	222	240	10496748	9008778	11240697	10011766	9257648
24205	chr2	157981801	158009377	1	1.494376707153018	0.6735392213610273	2	NM_029282	221	119	206	215	168	10496748	9008778	11240697	10011766	9257648
24215	chr2	158116402	158146428	1	12.911485151259878	5.7709996535399775	2	NM_009373	428	2211	1587	2069	2372	10496748	9008778	11240697	10011766	9257648
24224	chr2	158353699	158361550	1	6.324242451338559	3.2567502052856794	2	NR_015463	255	361	252	248	163	10496748	9008778	11240697	10011766	9257648
24241	chr2	160363664	160367094	1	8.272124718753272	4.714351923290964	2	NM_010658	337	101	86	109	176	10496748	9008778	11240697	10011766	9257648
24264	chr2	160946937	161109044	1	1.099943138715834	0.4223023555930734	2	NM_173368	1159	440	622	630	573	10496748	9008778	11240697	10011766	9257648
24276	chr2	163406350	163419512	1	4.0136551960672335	1.95183203637744	2	NM_025699	284	237	315	227	222	10496748	9008778	11240697	10011766	9257648
24293	chr2	163623288	163644822	1	5.817880174213514	2.687805805210807	2	NM_012032	837	393	622	519	524	10496748	9008778	11240697	10011766	9257648
24306	chr2	164053498	164071142	1	4.549148652819802	2.144979504980964	2	NM_001291155	437	362	308	379	407	10496748	9008778	11240697	10011766	9257648
24310	chr2	164354068	164356161	1	3.911599005852667	2.387028074918169	2	NM_011414	7	35	76	86	46	10496748	9008778	11240697	10011766	9257648
24318	chr2	164424238	164443239	1	31.415764318918626	14.70017058781677	2	NM_011521	250	11270	1283	597	571	10496748	9008778	11240697	10011766	9257648
24340	chr2	164792742	164804912	1	2.5993261174810924	1.2747636014032797	2	NM_133240	195	122	126	168	165	10496748	9008778	11240697	10011766	9257648
24348	chr2	164831076	164833623	1	2.1423954935019784	1.2711880059628582	2	NM_001082974	61	16	10	30	45	10496748	9008778	11240697	10011766	9257648
24351	chr2	164839500	164857731	1	3.540149213065394	1.663586794367904	2	NM_011125	880	82	96	196	263	10496748	9008778	11240697	10011766	9257648
24360	chr2	164891877	164911602	1	2.4875428397341754	1.1595278691021336	2	NM_199027	262	244	190	225	223	10496748	9008778	11240697	10011766	9257648
24367	chr2	165000353	165034831	1	5.462054351230755	2.4088293072307083	2	NM_144892	521	1192	1118	699	624	10496748	9008778	11240697	10011766	9257648
24373	chr2	165276493	165326438	1	2.897305698593803	1.233747021449084	2	NM_144893	1290	271	395	529	597	10496748	9008778	11240697	10011766	9257648
24381	chr2	165490109	165493342	1	2.4002681204464307	1.3786659294000472	2	NM_001007581	32	63	47	34	47	10496748	9008778	11240697	10011766	9257648
24385	chr2	165784139	165884699	1	3.653504778433615	1.4609446415481266	2	NM_001291158	2399	364	887	1799	1899	10496748	9008778	11240697	10011766	9257648
24423	chr2	166566342	166713824	1	7.134846443281827	2.76108194379261	2	NM_177782	2685	3754	3765	5382	4781	10496748	9008778	11240697	10011766	9257648
24440	chr2	166947548	166996296	1	4.664630564157057	1.9908028614508564	2	NM_001109905	666	1188	1135	1003	862	10496748	9008778	11240697	10011766	9257648
24448	chr2	167035786	167062711	1	29.03578877076317	13.117787166653816	2	NM_001291162	597	2147	6257	5140	3525	10496748	9008778	11240697	10011766	9257648
24465	chr2	167298444	167349151	1	32.35075921774429	13.756445620193034	2	NM_019835	6345	7267	9596	7198	4483	10496748	9008778	11240697	10011766	9257648
24487	chr2	167481166	167492881	1	2.3252658070528405	1.1450840168445107	2	NM_170756	129	174	117	125	126	10496748	9008778	11240697	10011766	9257648
24495	chr2	167607633	167632009	1	3.4388264207666976	1.5690215493497723	2	NM_023230	390	360	419	369	375	10496748	9008778	11240697	10011766	9257648
24498	chr2	167643224	167661564	1	11.879948664080814	5.5791940429596885	2	NM_145538	1867	543	891	1076	741	10496748	9008778	11240697	10011766	9257648
24546	chr2	168180916	168207115	1	7.991635643492351	3.6202418513649306	2	NM_009628	920	920	1197	918	789	10496748	9008778	11240697	10011766	9257648
24548	chr2	168209121	168230413	1	3.2604118864144813	1.5080053506671875	2	NM_010072	388	322	280	316	300	10496748	9008778	11240697	10011766	9257648
24570	chr2	168925360	168955633	1	1.9978016807044405	0.8922359915141773	2	NM_009564	360	215	174	320	282	10496748	9008778	11240697	10011766	9257648
24581	chr2	170108628	170134538	1	6.62221325942522	3.0031903025457436	2	NM_001159683	761	1534	535	547	515	10496748	9008778	11240697	10011766	9257648
24639	chr2	173206610	173218957	1	26.262548707968914	12.859599927850407	2	NM_021394	52	394	3054	2343	2099	10496748	9008778	11240697	10011766	9257648
24650	chr2	173579366	173659551	1	1.81912150782949	0.7420421461952386	2	NR_027957	636	329	650	681	680	10496748	9008778	11240697	10011766	9257648
24668	chr2	174427485	174439038	1	73.40773752584688	36.204706420951716	2	NM_022325	3776	3508	4803	4964	3871	10496748	9008778	11240697	10011766	9257648
24674	chr2	174461230	174464103	1	3.325953687508015	1.9409378762660296	2	NM_025983	53	43	64	60	59	10496748	9008778	11240697	10011766	9257648
24676	chr2	174465042	174472987	1	4.193175677838192	2.1563857679682856	2	NM_025531	165	185	192	161	154	10496748	9008778	11240697	10011766	9257648
24702	chr2	177829003	177839970	1	1.3891963302311157	0.6890624019679534	2	NM_001024849	55	84	74	95	70	10496748	9008778	11240697	10011766	9257648
24729	chr2	179912154	179976661	1	1.8017532521047859	0.7494400790914967	2	NM_001081092	603	452	440	519	404	10496748	9008778	11240697	10011766	9257648
24735	chr2	180036359	180042466	1	6.185006381544955	3.2799172642150642	2	NM_011969	166	135	193	250	258	10496748	9008778	11240697	10011766	9257648
24744	chr2	180258498	180273422	1	1.940296666263207	0.9310321120993391	2	NM_145851	97	199	146	147	106	10496748	9008778	11240697	10011766	9257648
24766	chr2	180657949	180710050	1	6.180060749324068	2.6213444170918607	2	NM_175551	1864	1044	1353	1317	1253	10496748	9008778	11240697	10011766	9257648
24774	chr2	180904351	180920960	1	5.436576519542589	2.579566535476686	2	NM_173761	274	439	717	394	319	10496748	9008778	11240697	10011766	9257648
24783	chr2	181227613	181242063	1	27.778471167641232	13.37482207130022	2	NM_183162	165	1844	4079	2200	1379	10496748	9008778	11240697	10011766	9257648
24787	chr2	181251461	181287701	1	3.0280322272017655	1.3290178774767427	2	NM_198169	487	746	476	360	340	10496748	9008778	11240697	10011766	9257648
24791	chr2	181357685	181365434	1	4.67209040247548	2.409569012032338	2	NM_001165991	195	222	202	154	161	10496748	9008778	11240697	10011766	9257648
24813	chr2	181569145	181592509	1	4.3065082197549565	1.9732754521984435	2	NR_105973	697	394	378	441	396	10496748	9008778	11240697	10011766	9257648
24827	chr2	181688413	181693976	1	8.697632925993805	4.664249426286472	2	NM_001291207	301	238	249	273	237	10496748	9008778	11240697	10011766	9257648
24842	chr6	3498411	3603307	0	2.28392361336947	0.9099416467623157	7	NM_001167751	1036	930	985	926	897	10496748	9008778	11240697	10011766	9257648
24850	chr6	4003986	4006551	0	1.0384404933152143	0.6155518414986954	7	NM_025331	7	15	10	14	33	10496748	9008778	11240697	10011766	9257648
24859	chr6	4505671	4541565	0	3.684563545446399	1.6186607949275773	7	NM_007743	416	412	1057	529	492	10496748	9008778	11240697	10011766	9257648
24862	chr6	4601096	4643346	0	1.5666321791611793	0.6776418528957158	7	NM_145398	390	177	261	323	281	10496748	9008778	11240697	10011766	9257648
24905	chr6	7845237	7872058	0	1.2815364308712325	0.5791940026782056	7	NM_052993	222	96	76	155	228	10496748	9008778	11240697	10011766	9257648
24908	chr6	8209237	8236315	0	1.2411364780332883	0.5604067392088176	7	NM_145374	188	135	134	148	154	10496748	9008778	11240697	10011766	9257648
24914	chr6	8259356	8428576	0	1.2115989853874007	0.46350908038058936	7	NR_033518	1075	367	889	854	738	10496748	9008778	11240697	10011766	9257648
24948	chr6	11925840	12081156	0	1.292272802188006	0.4979224038420161	7	NM_001168382	1222	309	738	732	867	10496748	9008778	11240697	10011766	9257648
24954	chr6	13069733	13089319	0	2.197026004014783	1.0248492440974444	7	NM_027992	332	103	170	184	215	10496748	9008778	11240697	10011766	9257648
24965	chr6	13871558	13896173	0	1.0816078020720132	0.4930209832384365	7	NR_045995	245	101	82	71	108	10496748	9008778	11240697	10011766	9257648
24978	chr6	15720665	15802204	0	14.795537859263897	6.02632234291246	7	NM_175088	4559	5954	6059	4470	3535	10496748	9008778	11240697	10011766	9257648
24997	chr6	17065154	17105831	0	2.693629817669995	1.169308335782713	7	NM_207176	416	764	395	455	349	10496748	9008778	11240697	10011766	9257648
24999	chr6	17281204	17289183	0	2.061866913003079	1.0598189281682544	7	NM_001277756	88	154	32	62	87	10496748	9008778	11240697	10011766	9257648
25001	chr6	17306396	17341372	0	1.7678205946617735	0.7785540105157922	7	NM_007616	18	1008	148	124	64	10496748	9008778	11240697	10011766	9257648
25009	chr6	17463928	17574030	0	10.53949806543206	4.181502917722808	7	NM_008591	282	6131	7306	6185	3123	10496748	9008778	11240697	10011766	9257648
25017	chr6	17637045	17666588	0	13.960412271646728	6.249737847995437	7	NM_007604	1257	1736	3018	1823	1401	10496748	9008778	11240697	10011766	9257648
25027	chr6	18848605	18854096	0	2.5010672687081925	1.3433526402740135	7	NM_133939	85	83	68	58	75	10496748	9008778	11240697	10011766	9257648
25031	chr6	21949625	21975947	0	1.1188820736142235	0.5066227007836579	7	NM_023626	217	86	111	112	141	10496748	9008778	11240697	10011766	9257648
25071	chr6	28423636	28426552	0	7.779306047355806	4.530636568321954	7	NM_007480	144	137	155	114	111	10496748	9008778	11240697	10011766	9257648
25075	chr6	28480317	28888857	0	3.7940114514529366	1.3523421520687875	7	NM_019776	4199	3926	6608	7411	5489	10496748	9008778	11240697	10011766	9257648
25088	chr6	29272603	29275502	0	16.512711038080802	9.62457621693047	7	NM_023516	223	602	197	215	159	10496748	9008778	11240697	10011766	9257648
25098	chr6	29348115	29376607	0	3.3502495630248723	1.5051622380436873	7	NM_001285412	411	464	442	444	384	10496748	9008778	11240697	10011766	9257648
25104	chr6	29467734	29470552	0	6.860801114707777	4.014352923029888	7	NM_025381	149	124	93	99	101	10496748	9008778	11240697	10011766	9257648
25106	chr6	29471436	29473477	0	4.348095505867841	2.6632219521547342	7	NM_001145360	65	47	44	58	58	10496748	9008778	11240697	10011766	9257648
25112	chr6	29526668	29537363	0	21.44426764886061	10.666073417106041	7	NM_012057	1082	1279	1392	1001	952	10496748	9008778	11240697	10011766	9257648
25129	chr6	29768446	29912362	0	1.8496695621874362	0.7172725707450948	7	NM_021414	1553	1376	848	647	739	10496748	9008778	11240697	10011766	9257648
25138	chr6	30048026	30153410	0	2.755411067207809	1.0973462404279202	7	NM_001164230	1201	1451	1110	1081	941	10496748	9008778	11240697	10011766	9257648
25150	chr6	30401899	30455219	0	2.5177712576179814	1.0656632361728484	7	NM_029742	606	341	559	714	622	10496748	9008778	11240697	10011766	9257648
25180	chr6	31220388	31337375	0	1.5259623482240983	0.6022665997882979	7	NR_040257	762	87	808	973	894	10496748	9008778	11240697	10011766	9257648
25201	chr6	31398867	31509528	0	3.1157714338397016	1.2356295457931743	7	NM_013791	1611	1314	1485	1269	1160	10496748	9008778	11240697	10011766	9257648
25207	chr6	32511113	32514949	0	1.8461464227455135	1.0369444055114418	7	NR_040277	44	21	76	38	20	10496748	9008778	11240697	10011766	9257648
25217	chr6	33249143	33972982	0	1.4247693032396125	0.4863090080956976	7	NM_009148	4792	2846	3340	3101	3527	10496748	9008778	11240697	10011766	9257648
25228	chr6	34384221	34396948	0	1.683314032152546	0.8215532497119836	7	NM_172398	137	49	67	119	151	10496748	9008778	11240697	10011766	9257648
25292	chr6	34709427	34775459	0	1.2284346069871819	0.5098885437567059	7	NM_145575	340	331	374	369	270	10496748	9008778	11240697	10011766	9257648
25297	chr6	34780429	34789349	0	2.132830923053821	1.0824997058752992	7	NM_001289658	95	58	107	123	100	10496748	9008778	11240697	10011766	9257648
25300	chr6	34863144	34874982	0	30.401576966128324	14.954356876601203	7	NM_197986	2015	504	2025	2028	2283	10496748	9008778	11240697	10011766	9257648
25318	chr6	35177603	35247583	0	1.4544451198187145	0.6005466701089104	7	NM_027513	421	453	456	461	311	10496748	9008778	11240697	10011766	9257648
25320	chr6	35252657	35262077	0	6.23496869242564	3.1451792043809164	7	NR_027875	492	223	216	273	278	10496748	9008778	11240697	10011766	9257648
25356	chr6	38433916	38512813	0	3.3815247966237454	1.3813520715950975	7	NM_177185	1072	666	1241	1205	1267	10496748	9008778	11240697	10011766	9257648
25368	chr6	38551518	38609514	0	7.977393347264778	3.350504829636813	7	NM_001170848	2257	1799	2133	1764	1766	10496748	9008778	11240697	10011766	9257648
25383	chr6	38918972	39084631	0	5.3505899916093576	2.050547894314818	7	NM_011539	4694	351	3240	5126	3579	10496748	9008778	11240697	10011766	9257648
25388	chr6	39118471	39148350	0	8.244836526660166	3.6869326247284255	7	NR_045813	478	531	1984	1375	1142	10496748	9008778	11240697	10011766	9257648
25434	chr6	39573864	39588389	0	1.8248511025324068	0.8781502605822873	7	NM_178873	217	85	96	102	138	10496748	9008778	11240697	10011766	9257648
25437	chr6	39592575	39599255	0	1.8136853891720908	0.9516556796068909	7	NM_026612	81	57	68	56	56	10496748	9008778	11240697	10011766	9257648
25447	chr6	40325473	40394488	0	1.1043547710303399	0.4565629059506634	7	NM_023538	358	379	366	267	206	10496748	9008778	11240697	10011766	9257648
25460	chr6	40471397	40481795	0	3.036595658975897	1.5150565206794395	7	NM_212468	197	118	140	148	185	10496748	9008778	11240697	10011766	9257648
25470	chr6	42265018	42282497	0	1.3159421420780453	0.6210872257119233	7	NM_007610	148	32	149	97	117	10496748	9008778	11240697	10011766	9257648
25478	chr6	42350009	42360265	0	17.26175851563916	8.625556318918985	7	NM_001289617	547	960	1961	517	440	10496748	9008778	11240697	10011766	9257648
25516	chr6	47454336	47526170	0	4.201932776168717	1.730926617389089	7	NM_012042	1258	1001	1567	1285	1108	10496748	9008778	11240697	10011766	9257648
25538	chr6	47877541	47908514	0	1.600662727696887	0.7132785758004654	7	NM_146175	296	179	177	225	228	10496748	9008778	11240697	10011766	9257648
25544	chr6	47920541	47932682	0	1.6179680093841826	0.7936901769855073	7	NM_145576	125	88	92	75	102	10496748	9008778	11240697	10011766	9257648
25577	chr6	48554763	48570700	0	1.6400314333914563	0.7815349779072397	7	NM_177736	216	57	101	112	137	10496748	9008778	11240697	10011766	9257648
25582	chr6	48593888	48599080	0	3.1041430997536263	1.6786585326024184	7	NM_175099	82	120	53	94	87	10496748	9008778	11240697	10011766	9257648
25585	chr6	48613153	48623273	0	1.1526818887790393	0.5768376810009148	7	NM_173429	83	31	51	65	62	10496748	9008778	11240697	10011766	9257648
25613	chr6	49036513	49058233	0	169.8881934560116	78.41845685832853	7	NM_053110	33187	7040	15014	18430	11522	10496748	9008778	11240697	10011766	9257648
25617	chr6	49073793	49084757	0	4.683246605888039	2.323030905255411	7	NM_029353	263	155	256	325	275	10496748	9008778	11240697	10011766	9257648
25638	chr6	49822713	49829501	0	1.3608269128944928	0.7126950672609411	7	NM_023456	101	32	24	48	37	10496748	9008778	11240697	10011766	9257648
25641	chr6	50110636	50198647	0	1.4032266911692866	0.5676995653050828	7	NM_001164734	789	675	510	312	213	10496748	9008778	11240697	10011766	9257648
25660	chr6	50566642	50592573	0	1.259887062343882	0.5713160050222238	7	NR_027892	210	92	134	132	173	10496748	9008778	11240697	10011766	9257648
25666	chr6	51470633	51482469	0	1.2773675725551246	0.6283411288207675	7	NM_007624	130	42	52	72	76	10496748	9008778	11240697	10011766	9257648
25670	chr6	51523902	51590704	0	19.955483799186474	8.274286092860443	7	NM_001127348	2105	4932	7570	6950	6089	10496748	9008778	11240697	10011766	9257648
25714	chr6	52713712	52766832	0	7.809359502363276	3.3065090785413607	7	NM_025816	2183	1185	1646	1937	1834	10496748	9008778	11240697	10011766	9257648
25802	chr6	53573367	53695879	0	5.67067567801079	2.229270250049621	7	NM_172728	460	640	5149	4135	3276	10496748	9008778	11240697	10011766	9257648
25835	chr6	54816910	54890271	0	3.731155501741216	1.534102161042387	7	NM_199143	1347	789	1095	1287	1111	10496748	9008778	11240697	10011766	9257648
25851	chr6	55037965	55079486	0	2.216123455425439	0.9601544200206176	7	NM_180678	345	511	314	393	431	10496748	9008778	11240697	10011766	9257648
25860	chr6	56714903	56761964	0	3.309886258059316	1.4172610707321545	7	NM_030235	801	499	847	619	570	10496748	9008778	11240697	10011766	9257648
25883	chr6	57580976	57665178	0	22.001944256429592	8.936079242433593	7	NM_025992	591	4055	14594	9631	8763	10496748	9008778	11240697	10011766	9257648
25889	chr6	57702556	57739430	0	1.6643141640244394	0.7292634555706337	7	NM_133737	166	708	263	107	101	10496748	9008778	11240697	10011766	9257648
25912	chr6	59208841	59212022	0	4.912129517895023	2.8275255248213584	7	NM_001081145	111	67	71	84	117	10496748	9008778	11240697	10011766	9257648
25930	chr6	65042665	65116098	0	1.6039778085244252	0.6594337174967497	7	NM_007958	655	374	433	492	468	10496748	9008778	11240697	10011766	9257648
25945	chr6	65590385	65634076	0	5.082485967440457	2.1914779622759166	7	NM_001001495	138	1645	1514	890	602	10496748	9008778	11240697	10011766	9257648
25973	chr6	66896403	67021414	0	11.062100717534701	4.341265420833903	7	NM_001177558	3045	4855	11283	4609	3352	10496748	9008778	11240697	10011766	9257648
25998	chr6	67266932	67289355	0	5.639180339872689	2.594622022054381	7	NM_001113566	605	637	690	488	490	10496748	9008778	11240697	10011766	9257648
26026	chr6	71272015	71285357	0	13.364677344751245	6.489763841005296	7	NM_145568	956	585	1120	850	820	10496748	9008778	11240697	10011766	9257648
26032	chr6	71493876	71510923	0	1.8092536826284884	0.8561376949510586	7	NM_009543	225	191	101	87	126	10496748	9008778	11240697	10011766	9257648
26044	chr6	71543824	71581624	0	3.654078559780005	1.5973417742825333	7	NM_025783	776	450	607	609	578	10496748	9008778	11240697	10011766	9257648
26053	chr6	71831337	71875318	0	3.1563855301530586	1.3601312238938574	7	NM_001253687	513	488	724	710	557	10496748	9008778	11240697	10011766	9257648
26066	chr6	72097579	72154623	0	5.195238473403143	2.185310080018116	7	NM_001035228	496	632	2243	1285	1579	10496748	9008778	11240697	10011766	9257648
26074	chr6	72347291	72353211	0	6.090264001424003	3.241681687095761	7	NM_026696	218	195	182	181	184	10496748	9008778	11240697	10011766	9257648
26076	chr6	72355443	72359810	0	2.004919011597487	1.1077121821507623	7	NM_144916	63	40	33	58	48	10496748	9008778	11240697	10011766	9257648
26086	chr6	72414278	72431092	0	1.2621159452967994	0.5980883032544654	7	NM_019802	143	46	60	128	126	10496748	9008778	11240697	10011766	9257648
26091	chr6	72439041	72440614	0	3.607357213903902	2.29915389780695	7	NR_046011	50	19	24	50	38	10496748	9008778	11240697	10011766	9257648
26098	chr6	72544390	72563025	0	25.56403148721549	11.98594887429754	7	NM_001271395	2812	2029	2524	2027	1780	10496748	9008778	11240697	10011766	9257648
26141	chr6	73248618	73276948	0	1.4035254617967123	0.6309134854763347	7	NM_019879	246	122	164	152	210	10496748	9008778	11240697	10011766	9257648
26156	chr6	81923635	81959135	0	1.0334685497838398	0.4544929425790899	7	NM_177884	223	90	105	185	204	10496748	9008778	11240697	10011766	9257648
26183	chr6	83034212	83052601	0	1.0281535604127687	0.4827201597089981	7	NR_106007	191	29	48	70	106	10496748	9008778	11240697	10011766	9257648
26185	chr6	83054514	83066806	0	5.557655053200038	2.7226496980664945	7	NM_001301649	377	290	321	371	315	10496748	9008778	11240697	10011766	9257648
26188	chr6	83078359	83080866	0	2.520297652363135	1.498733837813693	7	NM_197992	51	22	35	39	41	10496748	9008778	11240697	10011766	9257648
26190	chr6	83101580	83109982	0	3.687846291117486	1.884451713336612	7	NM_026744	304	45	82	174	187	10496748	9008778	11240697	10011766	9257648
26192	chr6	83115495	83118933	0	2.683772713346974	1.529036202936998	7	NM_020619	52	55	59	60	37	10496748	9008778	11240697	10011766	9257648
26201	chr6	83165949	83199780	0	2.561486521106401	1.1317103866992915	7	NM_007835	507	391	333	349	335	10496748	9008778	11240697	10011766	9257648
26206	chr6	83326044	83341001	0	5.750890844925328	2.7588644290000066	7	NM_145571	415	389	440	402	418	10496748	9008778	11240697	10011766	9257648
26208	chr6	83349440	83358404	0	1.7542288685222147	0.8898499849470518	7	NM_175277	74	92	85	73	75	10496748	9008778	11240697	10011766	9257648
26223	chr6	83795058	83802574	0	9.57943969152541	4.957874776889608	7	NM_001164187	703	283	303	287	288	10496748	9008778	11240697	10011766	9257648
26249	chr6	83914336	83986917	0	4.326531528655481	1.7806009976749921	7	NM_008717	1692	1439	1242	1041	1050	10496748	9008778	11240697	10011766	9257648
26274	chr6	85431975	85446468	0	1.6163750872793408	0.7780097554650356	7	NM_144918	99	167	122	103	73	10496748	9008778	11240697	10011766	9257648
26276	chr6	85451458	85468486	0	3.6122010501642223	1.709489450844397	7	NM_007638	251	280	279	341	305	10496748	9008778	11240697	10011766	9257648
26280	chr6	85915707	85930327	0	1.936523057664794	0.9312455928394386	7	NM_176842	200	84	114	146	137	10496748	9008778	11240697	10011766	9257648
26290	chr6	86365663	86370101	0	2.0176930774359434	1.1125153294462946	7	NM_025591	54	52	35	55	51	10496748	9008778	11240697	10011766	9257648
26292	chr6	86371497	86378943	0	1.6944771209924387	0.8779314247150892	7	NM_026506	72	68	50	70	67	10496748	9008778	11240697	10011766	9257648
26296	chr6	86404248	86433404	0	1.939751945454672	0.8695020541616933	7	NM_001164078	332	144	265	272	255	10496748	9008778	11240697	10011766	9257648
26299	chr6	86438387	86470311	0	1.7760353394553452	0.7891032550022984	7	NM_001243741	481	133	198	231	217	10496748	9008778	11240697	10011766	9257648
26320	chr6	86527329	86564476	0	1.5291016108465416	0.6695440255588495	7	NR_037961	298	329	247	204	166	10496748	9008778	11240697	10011766	9257648
26354	chr6	86849499	87003238	0	1.9232323660457955	0.7416699624554421	7	NM_177762	1395	872	994	1266	1176	10496748	9008778	11240697	10011766	9257648
26358	chr6	87009833	87028512	0	2.520859897924363	1.1816433008398342	7	NM_001170591	263	147	232	238	224	10496748	9008778	11240697	10011766	9257648
26362	chr6	87042814	87092226	0	3.1999789688851386	1.3639916957326952	7	NM_013528	445	561	824	822	719	10496748	9008778	11240697	10011766	9257648
26414	chr6	87887899	87936610	0	2.439703292437364	1.0413067936759013	7	NM_201244	663	402	438	528	506	10496748	9008778	11240697	10011766	9257648
26434	chr6	88084495	88105236	0	2.61687381305216	1.2135824736666119	7	NM_133933	275	133	183	387	281	10496748	9008778	11240697	10011766	9257648
26469	chr6	88724466	88828389	0	3.040219210236174	1.2122377971103633	7	NM_001166251	3141	864	1491	568	237	10496748	9008778	11240697	10011766	9257648
26479	chr6	88902308	88912286	0	3.9414773572852426	1.9755320869162623	7	NM_011906	486	60	85	180	175	10496748	9008778	11240697	10011766	9257648
26539	chr6	90369479	90403533	0	2.6819535595055695	1.1841840555769465	7	NM_030260	618	432	309	323	335	10496748	9008778	11240697	10011766	9257648
