id	chr_name	start	end	chromosome_id	tag_count_no_peptide	id_no_peptide	tag_count_1um_k99a	id_1um_k99a	tag_count_1um_pcc	id_1um_pcc
7846	chr11	116375318	116380478	13	135.3	7846	116.7	8607.0	151.2	5756.0
7847	chr15	36343622	36348816	16	135.3	7847	129.2	7125.0	139.5	6808.0
7848	chr16	33259929	33262937	17	135.3	7848	136.4	6379.0	97.8	12152.0
7849	chr16	84583172	84586922	17	135.3	7849	116.2	8661.0	160.5	5098.0
7851	chr12	99319424	99323336	15	135.3	7851	136.6	6364.0	151.2	5755.0
7859	chr1	161733966	161736412	1	135.3	7859	126.8	7363.0	116.4	9381.0
7860	chr4	136080328	136083258	5	135.3	7860	126.7	7388.0	106.9	10714.0
7862	chr10	121503993	121507469	9	135.1	7862	118.1	8420.0	124.3	8405.0
7865	chr17	88401700	88405314	18	135.1	7865	106.8	9947.0	154.0	5545.0
7868	chr14	122052214	122054980	11	135.1	7868	107.3	9871.0	695.6	153.0
7871	chr11	119855084	119857998	13	135.1	7871	128.7	7173.0	94.9	12597.0
7872	chr11	54615101	54620045	13	135.1	7872	116.7	8609.0	102.1	11406.0
7875	chr8	69919122	69922522	10	135.1	7875	122.0	7906.0	171.2	4439.0
7878	chr5	36561452	36565206	6	135.1	7878	173.1	3857.0	145.1	6270.0
7879	chr5	21253388	21257750	6	135.1	7879	128.7	7178.0	116.2	9403.0
7881	chr1	165983354	165987552	1	135.1	7881	103.8	10379.0	128.4	7940.0
7882	chr10	111420868	111424018	9	135.1	7882	98.6	11178.0	89.7	13463.0
7883	chr14	102906045	102908727	11	134.9	7883	126.8	7352.0	104.3	11074.0
7884	chr12	77136152	77142672	15	134.9	7884	74.4	15663.0		
7885	chr13	67107315	67109941	14	134.9	7885	121.3	7992.0	134.9	7249.0
7887	chr11	58958645	58961565	13	134.9	7887	111.7	9267.0	112.7	9844.0
7888	chr15	68360207	68363573	16	134.9	7888	86.3	13344.0	121.4	8757.0
7890	chr17	21470736	21475882	18	134.9	7890	139.1	6125.0	122.7	8585.0
7893	chr2	173263733	173266387	2	134.9	7893	119.9	8171.0	143.4	6445.0
7894	chr9	77833577	77836531	12	134.9	7894	114.9	8863.0	113.4	9756.0
7895	chr7	114316185	114318951	8	134.9	7895	121.1	8009.0	107.3	10640.0
7897	chr6	145372448	145375744	7	134.9	7897	134.2	6604.0	84.9	14416.0
7901	chr4	46580210	46586254	5	134.9	7901	82.8	14033.0	82.3	14881.0
7902	chr7	121058007	121061311	8	134.9	7902	117.4	8497.0	104.9	10968.0
7904	chr13	114188519	114191335	14	134.7	7904	113.6	9030.0	130.1	7751.0
7913	chr9	115467867	115473299	12	134.7	7913	131.2	6922.0	108.6	10476.0
7915	chr2	163202091	163205465	2	134.7	7915	136.6	6372.0	138.2	6931.0
7925	chr8	124238947	124243479	10	134.7	7925	126.7	7373.0	108.4	10494.0
7926	chr16	24164019	24167547	17	134.5	7926	115.6	8757.0	108.2	10513.0
7931	chr17	22737104	22740888	18	134.5	7931	116.9	8582.0	122.7	8586.0
7932	chr17	51878149	51881531	18	134.5	7932	129.5	7084.0	222.2	2475.0
7935	chr13	38935138	38938788	14	134.5	7935	112.4	9193.0	78.0	15744.0
7938	chr5	36668135	36671115	6	134.5	7938	136.9	6341.0	123.0	8572.0
7943	chr1	134555970	134558208	1	134.5	7943	111.7	9283.0	104.9	10989.0
7944	chr5	107013963	107017479	6	134.5	7944	143.8	5731.0	141.6	6619.0
7945	chr6	119498335	119502523	7	134.5	7945	130.9	6940.0	51.9	22292.0
7947	chr12	51885856	51889234	15	134.5	7947	122.6	7844.0	138.8	6863.0
7949	chr7	90066367	90070969	8	134.3	7949	124.0	7697.0	135.1	7241.0
7951	chr15	31165499	31168177	16	134.3	7951	138.5	6182.0	137.7	6967.0
7955	chr10	117104072	117107948	9	134.3	7955	122.5	7858.0	161.0	5058.0
7960	chr6	91505382	91510594	7	134.3	7960	109.2	9621.0	73.9	16627.0
7964	chr4	43476771	43480465	5	134.3	7964	127.3	7306.0	90.8	13289.0
7967	chr6	99437214	99443020	7	134.3	7967	110.9	9374.0	283.1	1457.0
7968	chr15	4041983	4044659	16	134.1	7968	139.1	6128.0	160.5	5099.0
7970	chr12	17736966	17740692	15	134.1	7970	183.7	3379.0	189.7	3555.0
7971	chr12	86045240	86048092	15	134.1	7971	144.7	5654.0	139.3	6825.0
7972	chr13	34087488	34091042	14	134.1	7972	133.4	6690.0	111.2	10088.0
7974	chr17	83729927	83733561	18	134.1	7974	123.5	7745.0	144.2	6352.0
7977	chr17	5934342	5936732	18	134.1	7977	117.9	8443.0	95.6	12509.0
7978	chr11	46124648	46129562	13	134.1	7978	91.9	12360.0	126.4	8129.0
7979	chr19	8019213	8021781	21	134.1	7979	115.7	8736.0	121.9	8693.0
7988	chr4	97750135	97752155	5	134.1	7988	128.2	7233.0	135.1	7236.0
7989	chr2	114142549	114147595	2	134.1	7989	110.7	9407.0	77.6	15880.0
7993	chr5	100646522	100649438	6	134.1	7993	328.7	924.0	338.7	969.0
7994	chr6	100274464	100280544	7	134.1	7994	116.7	8613.0	148.6	5986.0
7997	chr19	29416576	29420830	21	133.9	7997	141.6	5924.0	168.8	4564.0
7999	chr14	122850870	122854532	11	133.9	7999	94.4	11916.0	171.4	4425.0
8002	chr17	15829371	15832109	18	133.9	8002	113.9	8994.0	127.5	8017.0
8006	chr1	43091029	43093569	1	133.9	8006	138.5	6190.0	132.5	7518.0
8007	chr10	117916617	117920819	9	133.9	8007	151.6	5135.0	122.1	8672.0
8011	chr11	108177211	108180639	13	133.7	8011	134.1	6614.0	110.8	10136.0
8018	chr12	99405484	99408830	15	133.7	8018	118.9	8295.0	98.2	12070.0
8020	chr7	101360506	101364788	8	133.7	8020	122.3	7887.0	122.1	8684.0
8022	chr10	88388724	88390752	9	133.7	8022	141.8	5905.0	154.7	5500.0
8025	chr8	90876391	90879555	10	133.7	8025	133.4	6695.0	139.0	6851.0
8029	chr12	102626752	102630784	15	133.5	8029	127.7	7268.0	133.4	7414.0
8033	chr15	100598413	100601773	16	133.5	8033	138.5	6181.0	69.5	17562.0
8044	chr5	107259682	107263414	6	133.5	8044	273.9	1396.0	94.7	12668.0
8045	chr12	82283762	82285972	15	133.3	8045	120.1	8144.0	132.3	7540.0
8050	chr15	73521584	73525124	16	133.3	8050	127.3	7291.0	131.0	7669.0
8055	chr9	44192503	44198219	12	133.3	8055	135.6	6487.0	141.6	6601.0
8056	chr11	58221260	58225822	13	133.3	8056	117.9	8438.0	83.4	14662.0
8059	chr1	128548073	128550573	1	133.3	8059	140.6	6004.0	137.3	7026.0
8063	chr6	128199781	128201639	7	133.3	8063	108.5	9707.0	109.9	10289.0
8067	chr5	134323926	134328206	6	133.3	8067	118.1	8430.0	44.3	24824.0
8073	chr12	111179723	111185745	15	133.1	8073	87.3	13177.0	47.6	23568.0
8074	chr14	66263928	66268292	11	133.1	8074	144.2	5706.0	519.9	331.0
8077	chr17	35256265	35260375	18	133.1	8077	123.8	7706.0	102.8	11310.0
8078	chr17	72965074	72968716	18	133.1	8078	269.3	1454.0	300.2	1267.0
8079	chr18	35783547	35790221	20	133.1	8079	114.7	8881.0		
8084	chr2	103671937	103677517	2	133.1	8084	79.4	14698.0	90.4	13367.0
8087	chr1	74176305	74180771	1	133.1	8087	126.0	7465.0	87.8	13852.0
8089	chr2	23020918	23027672	2	133.1	8089	109.5	9569.0	130.6	7719.0
8091	chr4	33287757	33291163	5	133.1	8091	123.1	7793.0	132.1	7563.0
8096	chr8	124258918	124262078	10	132.9	8096	200.7	2791.0	119.9	8932.0
8097	chr18	38379497	38381829	20	132.9	8097	127.2	7319.0	120.4	8879.0
8098	chr17	86800703	86803437	18	132.9	8098	114.2	8957.0	137.3	7015.0
8100	chr14	121935835	121939707	11	132.9	8100	130.5	6977.0	121.0	8810.0
8101	chr14	119006089	119008553	11	132.9	8101	133.9	6643.0	133.6	7390.0
8107	chr7	117413471	117416155	8	132.9	8107	121.0	8045.0	123.8	8464.0
8108	chr4	11490997	11495219	5	132.9	8108	118.9	8307.0	123.0	8568.0
8109	chr7	68295973	68300245	8	132.9	8109	128.4	7208.0	121.9	8713.0
8113	chr1	86003893	86007537	1	132.9	8113	129.5	7089.0	139.5	6819.0
8119	chr18	80595800	80599326	20	132.7	8119	124.0	7687.0	115.4	9487.0
8120	chr16	78530586	78534214	17	132.7	8120	114.2	8955.0	110.6	10178.0
8126	chr10	128635549	128638217	9	132.7	8126	123.1	7780.0	106.0	10817.0
8127	chr10	75564104	75567140	9	132.7	8127	119.3	8265.0	107.3	10633.0
8129	chr9	40743508	40745564	12	132.7	8129	107.2	9924.0	131.0	7690.0
8132	chr7	105650307	105651557	8	132.7	8132	131.7	6865.0	141.6	6621.0
8134	chr5	77123070	77126526	6	132.7	8134	132.2	6818.0	160.3	5116.0
8135	chr4	129882108	129885234	5	132.7	8135	119.3	8274.0	106.2	10811.0
8136	chr4	122954186	122957442	5	132.7	8136	128.9	7165.0	337.6	979.0
8137	chr2	90486687	90491463	2	132.7	8137	51.0	21415.0	123.6	8500.0
8140	chr15	100843724	100847154	16	132.5	8140	120.3	8122.0	115.1	9520.0
8144	chr7	110164013	110165883	8	132.5	8144	102.8	10538.0	132.3	7529.0
8146	chr6	127264309	127267835	7	132.5	8146	125.2	7555.0	169.7	4526.0
8149	chr2	144223581	144225627	2	132.5	8149	121.5	7982.0	92.8	12973.0
8160	chr17	17825495	17828685	18	132.3	8160	126.5	7398.0	113.0	9812.0
8161	chr18	32351236	32353858	20	132.3	8161	122.3	7876.0	99.1	11925.0
8163	chr10	93293878	93298860	9	132.3	8163	121.5	7979.0	169.7	4522.0
8167	chr1	193159287	193161815	1	132.3	8167	112.5	9181.0	106.2	10802.0
8168	chr2	70832793	70837391	2	132.3	8168	136.4	6385.0	166.4	4729.0
8169	chr9	42859115	42861317	12	132.3	8169	126.2	7445.0	117.7	9184.0
8170	chr4	149988794	149992540	5	132.3	8170	130.0	7041.0	131.0	7676.0
8171	chr5	74401370	74404416	6	132.3	8171	138.5	6179.0	112.7	9871.0
8175	chr16	32519338	32522764	17	132.1	8175	131.0	6925.0	129.3	7838.0
8177	chr15	36639081	36642751	16	132.1	8177	123.3	7765.0	112.1	9950.0
8179	chr11	86825607	86829771	13	132.1	8179	125.3	7535.0	100.1	11741.0
8181	chr9	44508751	44511811	12	132.1	8181	134.1	6612.0	153.2	5602.0
8182	chr7	19843643	19846067	8	132.1	8182	168.2	4127.0	141.0	6679.0
8184	chr6	72936760	72938964	7	132.1	8184	117.3	8539.0	120.6	8866.0
8189	chr2	9592178	9596428	2	132.1	8189	144.7	5660.0	136.0	7155.0
8196	chr4	34868305	34874703	5	132.1	8196	105.3	10161.0	55.6	21152.0
8197	chr8	115183220	115186866	10	131.9	8197	267.8	1481.0	299.1	1279.0
8198	chr19	53868707	53872361	21	131.9	8198	145.7	5561.0	190.7	3502.0
8203	chr12	25254453	25257939	15	131.9	8203	113.0	9094.0	113.0	9801.0
8206	chr9	41166184	41170954	12	131.9	8206	129.4	7099.0	144.0	6370.0
8212	chr3	103850965	103854509	4	131.9	8212	116.2	8673.0	155.3	5462.0
8213	chr2	103944479	103946931	2	131.9	8213	102.1	10635.0	114.3	9646.0
8217	chr9	22327161	22328887	12	131.7	8217	117.6	8489.0	140.1	6763.0
8219	chr9	73053621	73057595	12	131.7	8219	133.4	6694.0	149.7	5894.0
8220	chr10	28691766	28697866	9	131.7	8220	166.2	4226.0	141.4	6633.0
8221	chr10	96331404	96335494	9	131.7	8221	119.1	8278.0	105.1	10942.0
8224	chr13	37878950	37882918	14	131.7	8224	123.5	7747.0	108.0	10540.0
8225	chr13	55430950	55434176	14	131.7	8225	116.1	8683.0	165.8	4757.0
8227	chr9	21182119	21185773	12	131.7	8227	115.2	8804.0	79.9	15384.0
8230	chr7	114449144	114454542	8	131.7	8230	44.4	23456.0	114.7	9604.0
8231	chr3	52329072	52334580	4	131.7	8231	113.0	9105.0	120.1	8903.0
8233	chr2	60921827	60924629	2	131.7	8233	107.5	9858.0	106.7	10743.0
8234	chr2	163228172	163230300	2	131.7	8234	114.1	8991.0	113.8	9710.0
8237	chr4	59252286	59255830	5	131.7	8237	156.6	4789.0	444.3	495.0
8239	chr5	75066650	75068966	6	131.7	8239	116.4	8652.0	173.1	4340.0
8240	chr5	96920655	96924093	6	131.7	8240	117.8	8481.0	105.4	10930.0
8242	chr18	38184344	38186086	20	131.5	8242	105.5	10123.0	118.2	9116.0
8243	chr16	91520270	91525214	17	131.5	8243	95.9	11647.0	91.9	13090.0
8246	chr12	69362055	69365719	15	131.5	8246	128.5	7184.0	144.7	6300.0
8247	chr12	25216546	25221116	15	131.5	8247	86.6	13295.0	77.6	15846.0
8248	chr11	89100002	89101366	13	131.5	8248	122.3	7879.0	113.0	9800.0
8251	chr6	140558709	140562587	7	131.5	8251	124.8	7591.0	141.0	6680.0
8252	chr5	123024164	123028004	6	131.5	8252	119.9	8174.0	123.6	8509.0
8254	chr1	193207150	193209604	1	131.5	8254	125.8	7480.0	129.9	7793.0
8258	chr1	187345533	187348653	1	131.5	8258	121.8	7944.0	127.7	8007.0
8260	chr2	28538783	28541565	2	131.5	8260	136.1	6418.0	160.8	5085.0
8265	chr11	31948435	31950777	13	131.3	8265	121.0	8039.0	129.5	7820.0
8268	chr12	112692521	112694727	15	131.3	8268	108.3	9719.0	131.0	7659.0
8270	chrX	167165846	167172862	3	131.3	8270	55.7	20087.0	55.4	21203.0
8274	chr18	82503449	82506875	20	131.3	8274	401.1	568.0	474.7	424.0
8275	chr10	118712759	118715989	9	131.3	8275	138.1	6216.0	108.8	10418.0
8277	chr4	32370878	32377372	5	131.3	8277	117.4	8511.0	144.9	6289.0
8281	chr3	135512889	135517853	4	131.3	8281	113.9	9007.0	113.4	9761.0
8285	chr5	64882562	64886924	6	131.3	8285	85.6	13488.0	150.1	5852.0
8288	chr9	95313989	95317799	12	131.3	8288	118.4	8383.0	196.6	3282.0
8292	chr12	100835700	100839218	15	131.0	8292	150.9	5186.0	143.6	6416.0
8293	chr13	52805884	52809936	14	131.0	8293	111.9	9249.0	135.6	7178.0
8296	chr18	4276837	4280533	20	131.0	8296	119.1	8279.0	124.7	8351.0
8297	chr17	31788217	31790865	18	131.0	8297	112.0	9231.0	133.2	7437.0
8298	chr18	69573726	69577424	20	131.0	8298	95.4	11738.0	91.2	13206.0
8300	chr19	32300695	32304917	21	131.0	8300	90.2	12679.0	117.7	9181.0
8301	chr10	41935891	41939053	9	131.0	8301	142.7	5836.0	142.3	6542.0
8302	chr10	95393576	95396166	9	131.0	8302	116.2	8670.0	126.0	8185.0
8303	chr10	8504297	8508315	9	131.0	8303	109.0	9624.0	114.7	9602.0
8304	chr2	91984222	91988296	2	131.0	8304	113.6	9047.0	93.8	12785.0
8305	chr8	126864372	126869066	10	131.0	8305	135.8	6457.0	196.6	3283.0
8306	chr8	122920833	122926261	10	131.0	8306	97.1	11459.0	177.5	4105.0
8308	chr7	34233045	34235479	8	131.0	8308	103.0	10501.0	126.2	8157.0
8310	chr7	16826001	16828883	8	131.0	8310	141.5	5945.0	119.7	8947.0
8312	chr3	68758414	68762884	4	131.0	8312	141.6	5938.0	142.7	6500.0
8318	chr11	118347289	118350827	13	130.8	8318	117.8	8464.0	116.0	9427.0
8325	chr19	11392897	11397705	21	130.8	8325	126.3	7413.0	119.7	8946.0
8328	chr10	78133691	78136283	9	130.8	8328	87.8	13103.0	114.1	9674.0
8330	chr1	13558320	13560676	1	130.8	8330	114.4	8944.0	121.2	8794.0
8331	chr3	60410574	60415102	4	130.8	8331	137.4	6298.0	260.0	1754.0
8336	chr7	114298346	114303812	8	130.8	8336	86.5	13332.0	135.8	7166.0
8343	chr14	20639696	20642072	11	130.6	8343	125.0	7566.0	109.7	10295.0
8344	chr13	93754780	93758874	14	130.6	8344	108.7	9674.0	98.0	12103.0
8345	chr13	13536892	13539890	14	130.6	8345	107.2	9911.0	98.6	11998.0
8348	chr12	82468755	82470961	15	130.6	8348	123.5	7746.0	100.4	11703.0
8353	chr3	126692472	126694794	4	130.6	8353	182.5	3451.0	210.7	2804.0
8355	chr10	121885115	121888897	9	130.6	8355	105.3	10158.0	138.4	6896.0
8358	chr2	18798906	18801580	2	130.6	8358	99.9	10962.0	144.7	6304.0
8359	chr4	128592692	128595522	5	130.6	8359	123.8	7716.0	134.7	7287.0
8361	chr5	33519773	33522661	6	130.6	8361	137.8	6256.0	143.6	6419.0
8362	chr6	134063689	134069151	7	130.6	8362	153.4	5014.0	431.2	540.0
8364	chr17	12689781	12693665	18	130.4	8364	101.6	10691.0	112.5	9887.0
8365	chr16	91055800	91058246	17	130.4	8365	117.3	8529.0	144.2	6347.0
8367	chr13	35130020	35133366	14	130.4	8367	134.9	6528.0	105.4	10908.0
8368	chr13	28756575	28759321	14	130.4	8368	133.7	6659.0	118.2	9111.0
8373	chr12	84674324	84676184	15	130.4	8373	113.2	9077.0	96.9	12296.0
8374	chr11	54881227	54885965	13	130.4	8374	107.7	9839.0	69.3	17615.0
8375	chr4	59008275	59010519	5	130.4	8375	151.2	5171.0	170.8	4469.0
8377	chr1	151683129	151687237	1	130.4	8377	126.0	7460.0	114.9	9566.0
8378	chr1	157014693	157019043	1	130.4	8378	129.5	7092.0	169.9	4517.0
8379	chr11	21122222	21127590	13	130.4	8379	150.6	5210.0	129.0	7874.0
8380	chr5	36572141	36576533	6	130.4	8380	101.9	10650.0	156.0	5416.0
8382	chr11	19977927	19981081	13	130.4	8382	117.8	8466.0	114.7	9586.0
8386	chr16	58496716	58500418	17	130.2	8386	123.3	7762.0	136.9	7051.0
8390	chr14	118088274	118090948	11	130.2	8390	124.5	7624.0	133.0	7463.0
8395	chr7	74493648	74497732	8	130.2	8395	119.4	8250.0	141.2	6662.0
8397	chr4	15305213	15309099	5	130.2	8397	108.7	9688.0	102.3	11401.0
8398	chr4	14880908	14883310	5	130.2	8398	112.7	9154.0	111.4	10069.0
8401	chr2	90561978	90567136	2	130.2	8401	44.7	23330.0		
8404	chr14	18000474	18004702	11	130.0	8404	112.2	9211.0	111.2	10078.0
8406	chr10	70178874	70182852	9	130.0	8406	114.7	8876.0	96.2	12404.0
8408	chr12	69411493	69415793	15	130.0	8408	79.4	14680.0	123.4	8511.0
8410	chrX	140503929	140507863	3	130.0	8410	106.0	10053.0	111.7	10018.0
8411	chr15	72970432	72972808	16	130.0	8411	109.2	9603.0	143.8	6392.0
8413	chr16	33582858	33584678	17	130.0	8413	126.2	7432.0	104.3	11078.0
8415	chrX	159695380	159701606	3	130.0	8415	111.5	9290.0	116.2	9394.0
8417	chr9	94619648	94622690	12	130.0	8417	126.3	7421.0	106.7	10739.0
8420	chr2	128085378	128089318	2	130.0	8420	129.2	7137.0	213.1	2725.0
8424	chr2	35410292	35414094	2	130.0	8424	123.3	7774.0	144.0	6384.0
8427	chr3	129552043	129555185	4	130.0	8427	135.3	6509.0	141.2	6663.0
8428	chr4	6680707	6683595	5	130.0	8428	111.7	9286.0	109.5	10345.0
8431	chr5	107351882	107356456	6	130.0	8431	128.0	7242.0	109.3	10382.0
8433	chr10	66863133	66865393	9	129.8	8433	106.0	10068.0	93.6	12804.0
8438	chr11	77693258	77700546	13	129.8	8438	52.0	21098.0	46.1	24088.0
8439	chr11	51576645	51579535	13	129.8	8439	131.0	6931.0	116.0	9429.0
8440	chr11	46068558	46074204	13	129.8	8440	103.3	10438.0	110.8	10149.0
8442	chr4	43935585	43938423	5	129.8	8442	108.8	9658.0	110.8	10156.0
8444	chr3	121342571	121346677	4	129.8	8444	119.9	8166.0	107.3	10656.0
8445	chr3	79251816	79254490	4	129.8	8445	126.5	7409.0	117.1	9287.0
8446	chr1	161748576	161753160	1	129.8	8446	79.9	14583.0	122.1	8676.0
8448	chr1	54832742	54838602	1	129.8	8448	375.5	671.0	122.3	8649.0
8453	chr11	65776427	65780881	13	129.6	8453	85.8	13439.0	126.2	8152.0
8455	chr15	98991992	98994438	16	129.6	8455	100.3	10890.0	116.7	9338.0
8458	chr16	10637534	10641246	17	129.6	8458	149.9	5250.0	196.8	3261.0
8460	chr5	149030060	149032670	6	129.6	8460	110.9	9384.0	115.8	9454.0
8461	chr2	44979016	44982598	2	129.6	8461	118.4	8372.0	119.3	9005.0
8462	chr5	115798754	115800460	6	129.6	8462	113.4	9063.0	110.8	10168.0
8466	chr1	131082829	131087183	1	129.6	8466	451.4	428.0	520.9	326.0
8468	chr2	11534642	11536472	2	129.6	8468	113.2	9090.0	115.8	9460.0
8469	chr3	83985681	83989229	4	129.6	8469	132.7	6773.0	206.8	2914.0
8471	chr3	102737920	102739908	4	129.6	8471	119.3	8273.0	276.1	1529.0
8472	chr4	8809684	8813652	5	129.6	8472	111.7	9287.0	125.6	8252.0
8476	chr13	102664551	102666313	14	129.4	8476	126.0	7449.0	122.7	8580.0
8480	chr18	32952577	32956473	20	129.4	8480	104.5	10290.0	98.2	12081.0
8484	chr15	12214906	12219074	16	129.4	8484	157.1	4747.0	145.3	6247.0
8485	chr15	62806637	62810245	16	129.4	8485	109.5	9551.0	130.1	7753.0
8488	chr10	95744481	95747583	9	129.4	8488	103.1	10468.0	115.4	9495.0
8495	chr4	139615405	139618239	5	129.4	8495	91.2	12529.0	92.3	13039.0
8496	chr7	24427864	24432950	8	129.4	8496	112.0	9238.0	81.9	14982.0
8497	chr8	86716682	86722074	10	129.4	8497	115.4	8791.0	91.7	13139.0
8498	chr9	61982858	61986674	12	129.4	8498	124.7	7619.0	109.7	10328.0
8504	chr18	39470389	39474751	20	129.2	8504	93.7	12037.0	179.2	4014.0
8505	chr17	53585515	53588393	18	129.2	8505	96.4	11560.0	139.7	6790.0
8507	chr12	35798375	35801439	15	129.2	8507	125.7	7493.0	114.1	9666.0
8511	chr11	117655811	117659545	13	129.2	8511	104.0	10346.0	112.1	9945.0
8513	chr5	54044070	54047368	6	129.2	8513	116.9	8595.0	147.1	6104.0
8519	chr9	70684574	70692696	12	129.2	8519	85.8	13458.0	177.3	4121.0
8524	chr5	147473566	147477498	6	129.2	8524	126.5	7405.0	124.0	8451.0
8529	chr13	29977308	29980532	14	129.0	8529	109.0	9630.0	343.9	938.0
8532	chr15	59017544	59020736	16	129.0	8532	127.2	7326.0	101.2	11554.0
8535	chrX	113865831	113871747	3	129.0	8535	104.6	10265.0	86.0	14179.0
8539	chr2	117430708	117433486	2	129.0	8539	105.5	10135.0	96.9	12306.0
8541	chr1	131203013	131206331	1	129.0	8541	169.9	4038.0	1194.4	19.0
8542	chr1	176992487	176995547	1	129.0	8542	114.1	8987.0	208.3	2875.0
8544	chr1	193420055	193423981	1	129.0	8544	93.0	12188.0	119.3	9000.0
8545	chr1	36999720	37002870	1	129.0	8545	115.6	8769.0	114.9	9563.0
8546	chr3	100500921	100504573	4	129.0	8546	113.4	9062.0	136.6	7076.0
8548	chr5	96175864	96178086	6	129.0	8548	124.0	7698.0	136.0	7151.0
8553	chr11	121556423	121560847	13	128.8	8553	111.9	9246.0	116.9	9302.0
8556	chr15	60128699	60134067	16	128.8	8556	131.4	6890.0	138.4	6898.0
8560	chr17	29080967	29083255	18	128.8	8560	112.9	9114.0	242.2	2078.0
8561	chr19	4225339	4229063	21	128.8	8561	131.0	6923.0	128.4	7928.0
8564	chr9	13422320	13426922	12	128.8	8564	119.4	8242.0	179.9	3983.0
8566	chr8	123161065	123164815	10	128.8	8566	114.2	8960.0	71.0	17224.0
8568	chr2	11331333	11334023	2	128.8	8568	118.1	8424.0	112.5	9902.0
8572	chr5	113834982	113839368	6	128.8	8572	756.2	105.0	96.5	12379.0
8574	chr7	12908848	12910426	8	128.8	8574	116.9	8597.0	124.3	8432.0
8578	chr8	46918639	46921761	10	128.6	8578	136.6	6375.0	159.5	5169.0
8587	chr13	56150023	56153467	14	128.6	8587	125.0	7568.0	133.2	7441.0
8588	chr15	80217555	80220671	16	128.6	8588	115.1	8822.0	124.7	8345.0
8590	chr8	27158733	27161981	10	128.6	8590	127.5	7281.0	104.9	10969.0
8591	chr4	135096119	135099423	5	128.6	8591	373.1	680.0	109.7	10311.0
8592	chr7	80444228	80446948	8	128.6	8592	105.5	10142.0	115.6	9485.0
8595	chr2	73276874	73281940	2	128.6	8595	109.9	9518.0	128.6	7922.0
8596	chr2	170204542	170207494	2	128.6	8596	119.4	8245.0	130.8	7704.0
8597	chr3	37747061	37749615	4	128.6	8597	114.7	8891.0	109.7	10319.0
8598	chr3	121369338	121371778	4	128.6	8598	119.9	8164.0	124.3	8423.0
8599	chr2	32965817	32968083	2	128.6	8599	269.0	1456.0	300.7	1260.0
8601	chr5	147337396	147342234	6	128.6	8601	130.9	6952.0	130.3	7740.0
8605	chr5	118464552	118467134	6	128.6	8605	126.2	7441.0	130.1	7768.0
8607	chr12	41726681	41729927	15	128.4	8607	102.4	10583.0	103.8	11153.0
8608	chr13	74461075	74464377	14	128.4	8608	120.4	8092.0	115.4	9492.0
8612	chr16	24516544	24519678	17	128.4	8612	118.3	8388.0	98.2	12077.0
8613	chr17	31819521	31822531	18	128.4	8613	124.7	7608.0	100.8	11629.0
8616	chr11	76036686	76041488	13	128.4	8616	98.9	11112.0	60.6	19785.0
8620	chr5	53994226	53996766	6	128.4	8620	273.0	1408.0	179.4	4012.0
8621	chr1	179556701	179561563	1	128.4	8621	112.2	9218.0	89.9	13445.0
8625	chr3	106830746	106833990	4	128.4	8625	126.0	7458.0	105.8	10868.0
8630	chr8	120505029	120507571	10	128.4	8630	111.0	9364.0	117.5	9211.0
8634	chr15	62163821	62167549	16	128.2	8634	109.3	9573.0	336.5	986.0
8637	chr9	75550979	75555721	12	128.2	8637	104.5	10294.0	247.7	1980.0
8638	chr9	40421708	40425764	12	128.2	8638	142.3	5874.0	157.7	5283.0
8643	chr4	117119544	117121746	5	128.2	8643	114.9	8868.0	419.1	574.0
8645	chr2	163120187	163124065	2	128.2	8645	103.3	10457.0	118.6	9073.0
8648	chr1	178368724	178370808	1	128.2	8648	105.1	10191.0	114.5	9622.0
8649	chr1	39952065	39956671	1	128.2	8649	115.9	8727.0	230.1	2308.0
8651	chr15	12007982	12012260	16	128.0	8651	120.3	8120.0	149.9	5860.0
8653	chr15	99363364	99367012	16	128.0	8653	109.9	9507.0	111.7	10014.0
8654	chr15	101484516	101488440	16	128.0	8654	113.2	9075.0	123.2	8534.0
8658	chr18	66469544	66471790	20	128.0	8658	121.6	7955.0	103.0	11284.0
8659	chr12	107045537	107049969	15	128.0	8659	108.3	9718.0	117.1	9270.0
8660	chr13	30816488	30820920	14	128.0	8660	130.0	7028.0	242.0	2081.0
8662	chr11	52617491	52620075	13	128.0	8662	129.0	7146.0	113.6	9729.0
8666	chr4	102510277	102513123	5	128.0	8666	115.2	8811.0	131.4	7634.0
8670	chr7	98992048	98995950	8	128.0	8670	118.3	8399.0	116.7	9364.0
8674	chr15	63995683	63999863	16	127.8	8674	141.6	5925.0	132.7	7488.0
8676	chr14	68050823	68052677	11	127.8	8676	117.4	8505.0	124.9	8322.0
8677	chr14	104471215	104473989	11	127.8	8677	131.9	6847.0	124.5	8376.0
8678	chr14	121421425	121424243	11	127.8	8678	112.5	9166.0	109.7	10298.0
8679	chr15	3171765	3175749	16	127.8	8679	128.9	7158.0	123.6	8486.0
8684	chr19	32290974	32294468	21	127.8	8684	114.7	8882.0	95.2	12577.0
8685	chr12	99467124	99469480	15	127.8	8685	107.5	9843.0	129.3	7841.0
8687	chr15	76798445	76802597	16	127.8	8687	128.7	7170.0	120.8	8836.0
8688	chr12	12271550	12276576	15	127.8	8688	166.0	4235.0	196.6	3278.0
8689	chr5	118035909	118039175	6	127.8	8689	110.2	9475.0	91.0	13248.0
