id	chr_name	start	end	chromosome_id	tag_count_1um_k99a	id_1um_k99a	tag_count_no_peptide	id_no_peptide	tag_count_1um_pcc	id_1um_pcc
10559	chr2	166009247	166013285	2	102.6	10559	113.3	10573.0	74.1	16571.0
10560	chr3	31081457	31085805	4	102.6	10560	114.5	10393.0	139.5	6817.0
10561	chr3	106490712	106494640	4	102.6	10561	702.5	175.0	170.3	4495.0
10562	chr4	135073066	135076932	5	102.6	10562	93.7	13576.0	560.7	269.0
10564	chr2	158311297	158315359	2	102.6	10564	112.9	10619.0	73.0	16803.0
10565	chr5	120696012	120699036	6	102.6	10565	551.5	318.0	138.6	6887.0
10566	chr7	68188422	68192128	8	102.6	10566	123.8	9170.0	95.2	12590.0
10567	chr7	98533715	98535397	8	102.6	10567	119.1	9761.0	129.3	7863.0
10568	chr7	114100754	114105120	8	102.6	10568	126.6	8838.0	194.2	3385.0
10569	chr7	132401899	132404125	8	102.6	10569	85.0	15056.0	109.1	10405.0
10572	chr12	57211102	57212416	15	102.4	10572	118.1	9886.0	118.0	9139.0
10573	chr13	63885399	63888247	14	102.4	10573	110.7	10948.0	90.6	13309.0
10575	chr14	59694222	59696798	11	102.4	10575	100.6	12451.0	91.7	13118.0
10577	chr18	39865386	39868296	20	102.4	10577	120.8	9555.0	77.3	15914.0
10578	chr17	24124710	24129066	18	102.4	10578	102.2	12222.0	99.7	11830.0
10580	chr19	3566421	3570655	21	102.4	10580	122.8	9293.0	93.8	12775.0
10583	chr12	41726585	41729463	15	102.4	10583	128.4	8607.0	103.8	11153.0
10584	chr9	118167257	118170315	12	102.4	10584	126.0	8892.0	106.2	10786.0
10585	chr11	89027448	89030094	13	102.4	10585	110.3	10991.0	79.5	15436.0
10590	chr3	146681176	146683442	4	102.4	10590	98.1	12831.0	88.4	13725.0
10592	chr3	105753823	105758703	4	102.4	10592	122.2	9373.0	73.6	16663.0
10596	chr11	3294760	3298894	13	102.4	10596	115.5	10246.0	471.2	431.0
10599	chr18	5607329	5611169	20	102.3	10599	56.1	21374.0	122.3	8643.0
10601	chr16	10967304	10970144	17	102.3	10601	96.3	13138.0	96.7	12323.0
10603	chr12	3980564	3982594	15	102.3	10603	109.8	11040.0	102.5	11335.0
10605	chr18	25241227	25243543	20	102.3	10605	114.1	10437.0	113.6	9723.0
10607	chr4	149401235	149404705	5	102.3	10607	105.4	11702.0	111.9	9986.0
10608	chr2	131508960	131511542	2	102.3	10608	118.9	9783.0	128.2	7965.0
10609	chr1	184117534	184120226	1	102.3	10609	138.7	7501.0	128.6	7920.0
10611	chr9	121008358	121011844	12	102.3	10611	101.4	12347.0	97.5	12193.0
10612	chr5	53489824	53492162	6	102.3	10612	95.7	13268.0	131.4	7624.0
10617	chr17	23924105	23925671	18	102.1	10617	125.8	8911.0	129.3	7844.0
10619	chr16	23897577	23899309	17	102.1	10619	104.2	11878.0	98.6	11997.0
10623	chr10	96515339	96520327	9	102.1	10623	44.8	24682.0	45.2	24440.0
10624	chr9	95071226	95074230	12	102.1	10624	111.3	10862.0	105.6	10878.0
10626	chr6	145103504	145107180	7	102.1	10626	102.0	12280.0	86.9	14046.0
10627	chr6	120566762	120568608	7	102.1	10627	114.9	10333.0	92.1	13071.0
10628	chr5	107200313	107203787	6	102.1	10628	115.3	10267.0	117.3	9246.0
10629	chr4	145253375	145256037	5	102.1	10629	97.5	12951.0	116.7	9350.0
10631	chr4	9026351	9029527	5	102.1	10631	125.6	8942.0	116.2	9406.0
10635	chr2	103945136	103946812	2	102.1	10635	131.9	8213.0	114.3	9646.0
10636	chr9	96414693	96417623	12	101.9	10636	97.1	13004.0	108.2	10506.0
10637	chr15	74966784	74969976	16	101.9	10637	99.8	12574.0	108.2	10516.0
10639	chr12	55432155	55435853	15	101.9	10639	126.0	8885.0	112.7	9848.0
10641	chrX	77544349	77548951	3	101.9	10641	87.2	14640.0	118.2	9117.0
10647	chr9	56263567	56267097	12	101.9	10647	114.9	10321.0	131.0	7677.0
10649	chr5	65324818	65327862	6	101.9	10649	114.1	10452.0	75.2	16372.0
10650	chr5	36572769	36575839	6	101.9	10650	130.4	8380.0	156.0	5416.0
10651	chr4	122982140	122984800	5	101.9	10651	125.0	9005.0	113.6	9732.0
10652	chr3	148987187	148991085	4	101.9	10652	112.3	10718.0	89.5	13522.0
10654	chr1	66895819	66898317	1	101.9	10654	111.3	10865.0	111.0	10124.0
10658	chr9	121370452	121372904	12	101.8	10658	102.2	12217.0	97.8	12187.0
10659	chr10	96577789	96582419	9	101.8	10659	50.9	22783.0	56.3	20946.0
10665	chr13	107055674	107060472	14	101.8	10665	30.9	30148.0	113.6	9722.0
10666	chr14	47086115	47087575	11	101.8	10666	94.9	13384.0	108.6	10447.0
10667	chr8	107502652	107506144	10	101.8	10667	106.8	11474.0	102.3	11399.0
10670	chr9	116121211	116125275	12	101.8	10670	94.5	13444.0	150.5	5814.0
10673	chr5	62776422	62780540	6	101.8	10673	87.8	14549.0	117.1	9291.0
10675	chr2	30635569	30637465	2	101.8	10675	112.3	10709.0	91.7	13142.0
10676	chr2	160434003	160436353	2	101.8	10676	113.9	10483.0	97.1	12279.0
10677	chr4	119958889	119961015	5	101.8	10677	109.4	11121.0	397.6	665.0
10679	chr1	133163342	133165808	1	101.8	10679	91.9	13851.0	97.8	12173.0
10681	chr5	134241070	134244534	6	101.8	10681	118.3	9875.0	68.9	17750.0
10682	chr6	29852617	29856255	7	101.8	10682	93.9	13563.0	102.8	11325.0
10685	chr16	49817322	49820208	17	101.6	10685	109.2	11133.0	69.1	17677.0
10687	chr15	93297089	93300335	16	101.6	10687	123.0	9266.0	97.8	12156.0
10690	chr17	26569636	26573096	18	101.6	10690	107.6	11352.0	124.0	8445.0
10691	chr17	12689574	12692828	18	101.6	10691	130.4	8364.0	112.5	9887.0
10693	chr17	56506868	56508840	18	101.6	10693	112.1	10730.0	98.4	12034.0
10697	chr10	80758418	80763304	9	101.6	10697	248.4	2156.0	562.0	268.0
10699	chr5	54100102	54102904	6	101.6	10699	189.0	3951.0	202.7	3051.0
10700	chr1	37494699	37497573	1	101.6	10700	111.7	10812.0	89.5	13528.0
10702	chr2	68907045	68908895	2	101.6	10702	93.7	13577.0	86.5	14111.0
10707	chr6	91705283	91708125	7	101.6	10707	107.2	11436.0	140.3	6737.0
10708	chr8	14966167	14970301	10	101.6	10708	67.2	18650.0	185.7	3711.0
10711	chr17	56818423	56820981	18	101.4	10711	117.5	9967.0	107.5	10602.0
10713	chr13	28511547	28514001	14	101.4	10713	94.5	13428.0	101.0	11581.0
10714	chr13	24964965	24966407	14	101.4	10714	109.6	11068.0	110.4	10200.0
10716	chr7	45741627	45743933	8	101.4	10716	109.2	11123.0	135.3	7223.0
10718	chr6	108323968	108328816	7	101.4	10718	112.1	10756.0	121.7	8741.0
10722	chr4	35136478	35139102	5	101.4	10722	220.1	2799.0	86.9	14035.0
10728	chr11	101143024	101144412	13	101.3	10728	99.5	12601.0	96.5	12356.0
10730	chr13	20123645	20128923	14	101.3	10730	119.9	9651.0	60.2	19913.0
10731	chr17	83917147	83919459	18	101.3	10731	125.8	8914.0	81.7	15005.0
10734	chr17	28907980	28910396	18	101.3	10734	94.3	13474.0	89.5	13501.0
10735	chr11	43357838	43360108	13	101.3	10735	107.4	11373.0	132.7	7491.0
10738	chr12	24631706	24634798	15	101.3	10738	100.8	12418.0	85.4	14303.0
10739	chr9	122118604	122121408	12	101.3	10739	123.4	9212.0	106.4	10756.0
10743	chr3	98347429	98349081	4	101.3	10743	101.0	12408.0	112.1	9964.0
10750	chr9	95327500	95329662	12	101.3	10750	86.8	14724.0	126.9	8082.0
10751	chr16	64757680	64760964	17	101.1	10751	137.7	7605.0	119.7	8940.0
10752	chr13	63409027	63412045	14	101.1	10752	112.5	10674.0	108.0	10548.0
10753	chr13	101705750	101708474	14	101.1	10753	117.9	9915.0	133.4	7415.0
10754	chr14	70658231	70660337	11	101.1	10754	103.0	12063.0	95.2	12575.0
10755	chr14	70780232	70781630	11	101.1	10755	113.9	10469.0	106.2	10791.0
10760	chr17	50579276	50581932	18	101.1	10760	111.7	10794.0	93.8	12772.0
10761	chr17	84631900	84634948	18	101.1	10761	113.9	10472.0	97.5	12196.0
10765	chr1	138613874	138616982	1	101.1	10765	296.0	1454.0	278.9	1499.0
10768	chr10	20218752	20220556	9	101.1	10768	105.4	11714.0	118.6	9066.0
10770	chr3	51357614	51359658	4	101.1	10770	126.4	8846.0	77.6	15883.0
10774	chr5	114504082	114506688	6	101.1	10774	98.7	12731.0	97.1	12283.0
10780	chr12	85623270	85625714	15	100.9	10780	106.4	11537.0	122.7	8577.0
10785	chr13	81174926	81177564	14	100.9	10785	109.6	11071.0	142.3	6535.0
10786	chrX	35895455	35900251	3	100.9	10786	289.6	1538.0	262.9	1703.0
10788	chr16	92639593	92642707	17	100.9	10788	126.2	8862.0	83.0	14751.0
10791	chr18	56755314	56757292	20	100.9	10791	114.5	10388.0	93.8	12774.0
10792	chr11	98785379	98787789	13	100.9	10792	113.3	10567.0	81.2	15087.0
10800	chr4	154904041	154905355	5	100.9	10800	106.8	11502.0	117.1	9297.0
10804	chr7	30218562	30220460	8	100.9	10804	100.6	12475.0	91.7	13154.0
10805	chr7	119834258	119837468	8	100.9	10805	119.3	9730.0	128.8	7898.0
10809	chr9	112173355	112175519	12	100.9	10809	115.1	10286.0	113.0	9821.0
10811	chr14	63128994	63133354	11	100.8	10811	119.7	9667.0	156.8	5345.0
10813	chr12	33043937	33046709	15	100.8	10813	312.8	1297.0	270.2	1597.0
10814	chr12	85693027	85699609	15	100.8	10814	97.3	12962.0	132.5	7507.0
10816	chr14	27411278	27414444	11	100.8	10816	102.8	12113.0	101.5	11512.0
10817	chr16	30171516	30174508	17	100.8	10817	122.8	9289.0	109.7	10304.0
10818	chr15	3232551	3235507	16	100.8	10818	121.8	9423.0	94.5	12681.0
10820	chr16	49502874	49505150	17	100.8	10820	121.2	9502.0	114.5	9608.0
10821	chr17	56841500	56844298	18	100.8	10821	105.0	11763.0	97.3	12229.0
10823	chr9	115406512	115410264	12	100.8	10823	84.6	15139.0	73.4	16690.0
10824	chr10	42961491	42963607	9	100.8	10824	114.1	10426.0	109.3	10373.0
10826	chr9	66886392	66889970	12	100.8	10826	125.4	8951.0	90.8	13278.0
10828	chr7	88318515	88321709	8	100.8	10828	98.9	12703.0	98.4	12061.0
10829	chr3	115791121	115795227	4	100.8	10829	137.5	7631.0	137.3	7022.0
10832	chr4	115095407	115097447	5	100.8	10832	86.8	14730.0	106.2	10810.0
10833	chr2	72116572	72118538	2	100.8	10833	99.5	12617.0	104.5	11058.0
10834	chr4	145584255	145587117	5	100.8	10834	118.5	9852.0	85.8	14242.0
10835	chr5	92202813	92205611	6	100.8	10835	115.3	10273.0	115.4	9506.0
10840	chr19	32107107	32108867	21	100.6	10840	97.9	12856.0	79.1	15554.0
10841	chr14	52256528	52258950	11	100.6	10841	138.7	7479.0	134.9	7250.0
10843	chr12	85121754	85124632	15	100.6	10843	97.5	12929.0	95.4	12537.0
10844	chr11	88232844	88235456	13	100.6	10844	105.4	11699.0	109.3	10353.0
10854	chr1	58859447	58862193	1	100.6	10854	89.3	14313.0	93.0	12935.0
10859	chr5	54004311	54007115	6	100.6	10859	98.5	12771.0	85.6	14296.0
10860	chr5	136500528	136505508	6	100.6	10860	109.2	11137.0	97.5	12219.0
10861	chr6	145302557	145304929	7	100.6	10861	117.7	9956.0	185.3	3733.0
10862	chr7	130827179	130829083	8	100.6	10862	118.7	9828.0	108.0	10570.0
10863	chr13	56159027	56163457	14	100.4	10863	88.2	14468.0	80.6	15217.0
10865	chr19	31335959	31338779	21	100.4	10865	116.3	10138.0	93.6	12820.0
10869	chr16	50736045	50737845	17	100.4	10869	124.8	9023.0	104.9	10980.0
10870	chr16	44977586	44981180	17	100.4	10870	98.5	12752.0	69.3	17628.0
10873	chr14	53901015	53905151	11	100.4	10873	91.7	13864.0	86.5	14094.0
10874	chr12	36035157	36038543	15	100.4	10874	334.4	1128.0	98.6	11995.0
10875	chr12	81970396	81972636	15	100.4	10875	100.4	12482.0	93.8	12779.0
10876	chr7	122413706	122416920	8	100.4	10876	123.0	9278.0	88.0	13819.0
10877	chr1	177337991	177339707	1	100.4	10877	126.8	8808.0	105.1	10958.0
10881	chr2	102055948	102058324	2	100.4	10881	96.1	13189.0	73.2	16755.0
10885	chr11	95725572	95730058	13	100.4	10885	92.5	13752.0	56.9	20746.0
10889	chr16	42189375	42191301	17	100.3	10889	119.7	9664.0	108.4	10485.0
10890	chr15	98992042	98994362	16	100.3	10890	129.6	8455.0	116.7	9338.0
10892	chr13	62652263	62654321	14	100.3	10892	106.2	11583.0	95.4	12542.0
10893	chr12	84524313	84526993	15	100.3	10893	102.4	12173.0	90.4	13345.0
10894	chr10	128433367	128436325	9	100.3	10894	124.4	9083.0	124.0	8450.0
10896	chr15	80191483	80193541	16	100.3	10896	122.4	9343.0	115.4	9491.0
10898	chr5	116028419	116030785	6	100.3	10898	107.2	11432.0	111.7	10032.0
10900	chr2	167138908	167140874	2	100.3	10900	106.2	11597.0	85.6	14291.0
10903	chr8	111061646	111063562	10	100.3	10903	101.4	12356.0	87.8	13870.0
10904	chr5	124942656	124945702	6	100.3	10904	82.4	15584.0	81.5	15077.0
10906	chr8	80391969	80395069	10	100.3	10906	120.3	9612.0	99.3	11876.0
10908	chr15	9579723	9582577	16	100.1	10908	101.4	12334.0	90.2	13396.0
10910	chr10	40379480	40382270	9	100.1	10910	96.5	13103.0	53.9	21651.0
10915	chr16	93766960	93768980	17	100.1	10915	109.4	11102.0	80.8	15181.0
10916	chr15	64074668	64077220	16	100.1	10916	106.2	11585.0	191.0	3490.0
10917	chr17	21515847	21518169	18	100.1	10917	100.8	12421.0	94.3	12712.0
10923	chr18	77820901	77823069	20	100.1	10923	102.0	12260.0	103.4	11219.0
10925	chr7	142393206	142396134	8	100.1	10925	107.4	11386.0	119.5	8973.0
10926	chr4	141424810	141427056	5	100.1	10926	104.2	11896.0	190.7	3512.0
10927	chr1	192761449	192764601	1	100.1	10927	96.1	13194.0	80.8	15198.0
10931	chr2	118975459	118977465	2	100.1	10931	119.5	9717.0	107.3	10647.0
10932	chr2	164089369	164094639	2	100.1	10932	120.3	9617.0	52.8	22018.0
10933	chr4	135084414	135087426	5	100.1	10933	92.1	13828.0	560.7	269.0
10939	chr6	145892677	145895267	7	100.1	10939	85.6	14963.0	90.6	13335.0
10940	chr6	146488387	146491179	7	100.1	10940	200.7	3463.0	103.4	11238.0
10942	chr17	88255113	88256637	18	99.9	10942	98.5	12754.0	122.5	8620.0
10943	chr11	5999483	6001901	13	99.9	10943	111.3	10848.0	109.3	10369.0
10944	chr12	99793302	99796922	15	99.9	10944	107.6	11347.0	99.3	11882.0
10947	chr17	30025911	30029753	18	99.9	10947	107.2	11420.0	63.2	19108.0
10948	chr19	32955659	32958549	21	99.9	10948	114.3	10405.0	104.7	11020.0
10949	chr18	39457255	39462367	20	99.9	10949	90.1	14171.0	69.1	17682.0
10951	chr18	75445457	75448805	20	99.9	10951	110.7	10943.0	130.1	7752.0
10955	chr9	120581694	120583886	12	99.9	10955	123.0	9274.0	90.8	13263.0
10957	chr7	74340051	74342649	8	99.9	10957	113.7	10520.0	89.3	13555.0
10958	chr4	8646063	8649095	5	99.9	10958	119.9	9659.0	89.1	13584.0
10959	chr6	99336907	99340281	7	99.9	10959	146.0	6771.0	148.8	5975.0
10960	chr1	152083400	152086380	1	99.9	10960	117.3	10002.0	113.0	9825.0
10961	chr2	9518404	9522500	2	99.9	10961	117.9	9928.0	77.8	15822.0
10962	chr2	18798515	18800639	2	99.9	10962	130.6	8358.0	144.7	6304.0
10964	chr1	43518935	43522399	1	99.9	10964	101.2	12377.0	127.1	8079.0
10965	chr4	83273026	83275250	5	99.9	10965	118.5	9851.0	132.5	7527.0
10966	chr5	124495564	124498594	6	99.9	10966	105.0	11778.0	101.5	11538.0
10968	chr6	88768771	88770883	7	99.9	10968	104.2	11898.0	88.0	13821.0
10970	chr4	136461820	136464642	5	99.9	10970	105.4	11707.0	80.8	15193.0
10971	chr11	116422800	116425568	13	99.8	10971	93.5	13586.0	89.5	13496.0
10973	chr11	35504696	35507048	13	99.8	10973	113.7	10495.0	98.8	11969.0
10975	chr11	54155040	54157116	13	99.8	10975	119.7	9665.0	86.5	14090.0
10979	chr13	9179652	9181788	14	99.8	10979	100.0	12539.0	90.8	13265.0
10983	chr10	24634582	24636910	9	99.8	10983	117.7	9942.0	247.2	1988.0
10984	chr8	10945090	10946984	10	99.8	10984	106.8	11487.0	107.3	10626.0
10986	chr4	149887809	149890393	5	99.8	10986	109.0	11178.0	104.1	11137.0
10988	chr1	54491038	54494560	1	99.8	10988	124.4	9101.0	89.7	13478.0
10989	chr8	125390082	125392140	10	99.8	10989	111.5	10827.0	98.0	12144.0
10990	chr3	131169473	131173821	4	99.8	10990	801.8	118.0	63.9	18975.0
10996	chr7	80090165	80093203	8	99.8	10996	107.6	11369.0	107.3	10636.0
10998	chr9	65194449	65197385	12	99.6	10998	110.3	10994.0	70.6	17284.0
10999	chr19	31198282	31200392	21	99.6	10999	115.5	10227.0	85.2	14356.0
11000	chr19	11586933	11589945	21	99.6	11000	101.4	12336.0	84.9	14396.0
11001	chr17	30130911	30134161	18	99.6	11001	104.4	11854.0	74.9	16397.0
11004	chr13	92635441	92639419	14	99.6	11004	110.7	10950.0	99.3	11875.0
11006	chr12	8519739	8522745	15	99.6	11006	92.3	13769.0	101.5	11506.0
11007	chr11	44182062	44184620	13	99.6	11007	113.1	10590.0	103.2	11243.0
11009	chr9	41950449	41952199	12	99.6	11009	105.0	11781.0	93.2	12896.0
11012	chr1	138288585	138292481	1	99.6	11012	103.6	11992.0	138.8	6871.0
11017	chr6	116107463	116109295	7	99.6	11017	107.0	11463.0	114.3	9657.0
11021	chr11	23694776	23697894	13	99.4	11021	90.5	14093.0	162.5	4949.0
11022	chr11	33931373	33934241	13	99.4	11022	103.0	12067.0	131.2	7639.0
11023	chr11	57827329	57829869	13	99.4	11023	114.1	10429.0	98.8	11952.0
11024	chr11	120352442	120355958	13	99.4	11024	120.3	9601.0	257.9	1801.0
11025	chr12	109436630	109439172	15	99.4	11025	85.8	14896.0	90.8	13258.0
11034	chr19	32952669	32954475	21	99.4	11034	96.3	13143.0	116.7	9345.0
11039	chr4	62582396	62584574	5	99.4	11039	127.2	8764.0	113.8	9707.0
11043	chr2	161509773	161513013	2	99.4	11043	90.7	14057.0	81.5	15066.0
11044	chr3	22136729	22139767	4	99.4	11044	100.0	12558.0	98.0	12137.0
11045	chr3	103402967	103407257	4	99.4	11045	71.9	17630.0	96.0	12453.0
11047	chr1	152719866	152721592	1	99.4	11047	104.0	11923.0	110.4	10218.0
11048	chr4	129047637	129050395	5	99.4	11048	98.5	12769.0	101.0	11608.0
11049	chr5	142919255	142922669	6	99.4	11049	104.6	11839.0	120.4	8890.0
11052	chr7	58729335	58733271	8	99.4	11052	116.7	10087.0	98.4	12063.0
11053	chr7	66182608	66186154	8	99.4	11053	99.1	12675.0	44.1	24913.0
11055	chr13	73481302	73484448	14	99.3	11055	40.4	26160.0	110.4	10202.0
11058	chr13	46778769	46781331	14	99.3	11058	87.4	14609.0	81.2	15090.0
11059	chr13	52998852	53002704	14	99.3	11059	39.0	26697.0	96.7	12319.0
11060	chr18	65374614	65377336	20	99.3	11060	111.5	10824.0	160.8	5076.0
11066	chr1	152252538	152254682	1	99.3	11066	110.0	11028.0	103.4	11225.0
11067	chr6	54840093	54844597	7	99.3	11067	75.5	16871.0	76.7	16047.0
11069	chr6	8484600	8486968	7	99.3	11069	102.6	12161.0	105.4	10925.0
11070	chr2	103624274	103628062	2	99.3	11070	188.8	3954.0	179.0	4031.0
11071	chr4	134600628	134602548	5	99.3	11071	112.1	10742.0	101.2	11563.0
11076	chr5	117508887	117511479	6	99.3	11076	116.3	10148.0	74.7	16446.0
11077	chr14	34548551	34550029	11	99.1	11077	99.8	12575.0	86.5	14086.0
11081	chr11	99203239	99207545	13	99.1	11081	100.6	12461.0	69.7	17490.0
11083	chr13	74562488	74565280	14	99.1	11083	105.0	11755.0	86.9	14011.0
11084	chr17	79786229	79789009	18	99.1	11084	106.6	11510.0	119.3	8990.0
11085	chr15	53139772	53142024	16	99.1	11085	95.9	13213.0	99.5	11857.0
11086	chr15	64162991	64165755	16	99.1	11086	109.4	11101.0	65.6	18496.0
11087	chr16	45043849	45046053	17	99.1	11087	105.4	11695.0	98.8	11957.0
11089	chr7	118893879	118897495	8	99.1	11089	84.2	15233.0	84.5	14473.0
11093	chr6	146484798	146487644	7	99.1	11093	200.7	3463.0	98.2	12098.0
11100	chr3	103499123	103501261	4	99.1	11100	94.1	13516.0	76.7	16068.0
11101	chr3	84068387	84070613	4	99.1	11101	97.3	12986.0	113.8	9706.0
11105	chr5	148498772	148502100	6	99.1	11105	107.6	11366.0	123.6	8510.0
11108	chr12	26408226	26410738	15	98.9	11108	267.8	1823.0	120.8	8843.0
11109	chr11	23067088	23068624	13	98.9	11109	116.5	10113.0	95.2	12578.0
11110	chr10	122650580	122653122	9	98.9	11110	95.7	13239.0	93.6	12805.0
11111	chr11	62553107	62555965	13	98.9	11111	234.4	2441.0	88.4	13697.0
11112	chr11	76036871	76041235	13	98.9	11112	128.4	8616.0	60.6	19785.0
11115	chr18	60727334	60731268	20	98.9	11115	155.5	5935.0	128.6	7913.0
11117	chr14	57710863	57713961	11	98.9	11117	110.9	10923.0	98.2	12072.0
11118	chr15	60177446	60180482	16	98.9	11118	123.6	9192.0	98.4	12039.0
11119	chr16	10722762	10725784	17	98.9	11119	119.3	9722.0	142.1	6561.0
11122	chr10	67584752	67587302	9	98.9	11122	124.4	9091.0	96.2	12407.0
11123	chr3	131012825	131015745	4	98.9	11123	104.0	11924.0	98.2	12086.0
11124	chr9	96717223	96720261	12	98.9	11124	113.5	10540.0	127.7	8003.0
11126	chr9	77512575	77516239	12	98.9	11126	109.4	11108.0	119.9	8923.0
11128	chr3	129601609	129604413	4	98.9	11128	83.0	15477.0	89.9	13449.0
11131	chr5	65019154	65021054	6	98.9	11131	102.8	12115.0	94.7	12658.0
11134	chr7	141070244	141073642	8	98.9	11134	112.7	10668.0	122.3	8652.0
11135	chr8	94733875	94736903	10	98.9	11135	106.6	11522.0	108.2	10537.0
11136	chr8	125522842	125524546	10	98.9	11136	102.2	12231.0	85.8	14233.0
11137	chr9	15492615	15495287	12	98.9	11137	99.3	12647.0	70.4	17329.0
11138	chr15	58683627	58686247	16	98.7	11138	101.8	12286.0	93.0	12926.0
11139	chr11	59397265	59399617	13	98.7	11139	96.3	13129.0	89.9	13431.0
11142	chr12	100728272	100729960	15	98.7	11142	105.2	11715.0	74.1	16552.0
11143	chr13	20119445	20122347	14	98.7	11143	96.7	13063.0	91.0	13232.0
11146	chr15	61539199	61542815	16	98.7	11146	105.4	11700.0	141.4	6628.0
11147	chr15	83008482	83010444	16	98.7	11147	100.6	12454.0	90.6	13314.0
11149	chr16	31074201	31077055	17	98.7	11149	104.6	11815.0	89.1	13577.0
11152	chr10	116552281	116555697	9	98.7	11152	107.8	11317.0	104.5	11038.0
11153	chr17	80553081	80554731	18	98.7	11153	103.4	12012.0	122.1	8670.0
11157	chr1	60073703	60077331	1	98.7	11157	93.9	13557.0	68.0	17942.0
11159	chr2	179961604	179965008	2	98.7	11159	98.5	12764.0	66.3	18351.0
11160	chr4	109122709	109126947	5	98.7	11160	91.7	13899.0	520.9	327.0
11167	chr8	57426923	57429689	10	98.7	11167	114.1	10434.0	98.6	12018.0
11169	chr10	19521430	19523264	9	98.6	11169	106.0	11609.0	73.9	16608.0
11170	chr19	53518798	53521450	21	98.6	11170	104.2	11879.0	93.0	12932.0
11171	chr18	46091900	46093918	20	98.6	11171	104.6	11813.0	109.7	10307.0
11173	chr17	45488043	45490161	18	98.6	11173	98.1	12809.0	79.5	15447.0
11176	chr11	49981609	49985105	13	98.6	11176	118.1	9895.0	101.7	11485.0
11177	chr10	127470113	127472757	9	98.6	11177	94.3	13476.0	96.9	12292.0
11178	chr10	111421528	111423486	9	98.6	11178	135.1	7882.0	89.7	13463.0
11179	chr11	75318107	75320685	13	98.6	11179	118.7	9796.0	101.9	11456.0
11180	chr9	107611774	107613944	12	98.6	11180	101.8	12293.0	83.0	14743.0
11182	chr8	14959040	14962744	10	98.6	11182	111.9	10774.0	132.7	7494.0
11183	chr5	103746107	103748893	6	98.6	11183	95.7	13270.0	99.7	11845.0
11184	chr5	34519769	34522243	6	98.6	11184	103.0	12100.0	106.2	10801.0
11186	chr3	126833731	126836587	4	98.6	11186	101.8	12304.0	60.0	19988.0
11188	chr2	132606557	132609211	2	98.6	11188	92.1	13822.0	209.0	2857.0
11189	chr9	43974930	43977624	12	98.6	11189	83.0	15478.0	98.0	12143.0
11190	chr13	35782803	35787177	14	98.4	11190	111.9	10760.0	116.9	9305.0
11191	chr8	122343236	122345162	10	98.4	11191	116.7	10064.0	149.5	5909.0
11194	chr11	19919332	19921236	13	98.4	11194	100.8	12417.0	98.6	11992.0
11195	chr12	17031924	17034592	15	98.4	11195	116.5	10096.0	93.8	12776.0
11197	chr14	67188123	67189693	11	98.4	11197	104.0	11910.0	93.2	12884.0
11203	chr15	96592864	96595460	16	98.4	11203	103.8	11941.0	72.1	16950.0
11207	chr2	30896468	30898478	2	98.4	11207	106.8	11491.0	68.2	17891.0
11209	chr1	144329191	144333575	1	98.4	11209	122.2	9377.0	117.7	9188.0
11211	chr2	139923436	139927698	2	98.4	11211	105.6	11678.0	83.0	14769.0
11213	chr4	152194964	152198708	5	98.4	11213	108.2	11283.0	93.0	12954.0
11216	chr6	140682120	140685078	7	98.4	11216	113.9	10487.0	94.7	12671.0
11218	chr10	93435936	93439576	9	98.2	11218	96.9	13049.0	89.5	13493.0
11219	chr10	96361799	96366701	9	98.2	11219	107.0	11456.0	61.7	19511.0
11220	chr11	53850342	53853686	13	98.2	11220	98.1	12822.0	88.6	13668.0
11222	chr11	77783660	77785246	13	98.2	11222	109.2	11131.0	166.8	4693.0
11223	chr19	44265804	44268446	21	98.2	11223	124.2	9115.0	134.5	7292.0
11224	chr11	119670065	119673171	13	98.2	11224	111.1	10885.0	105.4	10911.0
11225	chr14	47394860	47396802	11	98.2	11225	110.9	10922.0	79.1	15546.0
11227	chr18	12224011	12226589	20	98.2	11227	104.0	11914.0	89.9	13438.0
11229	chr9	75644921	75648143	12	98.2	11229	81.6	15706.0	80.2	15338.0
11233	chr9	25195148	25198210	12	98.2	11233	88.2	14492.0	103.2	11256.0
11234	chr4	42948810	42950862	5	98.2	11234	105.0	11769.0	260.3	1750.0
11236	chr1	180317221	180320031	1	98.2	11236	106.6	11529.0	84.5	14474.0
11243	chr5	135961111	135963765	6	98.2	11243	114.7	10369.0	114.9	9572.0
11244	chr6	114967102	114969770	7	98.2	11244	103.4	12028.0	111.0	10131.0
11245	chr6	124320457	124323411	7	98.2	11245	103.4	12029.0	94.5	12698.0
11246	chr7	68256721	68260235	8	98.2	11246	99.8	12596.0	96.2	12426.0
11248	chr15	77848290	77851712	16	98.1	11248	184.4	4145.0	52.1	22176.0
11250	chr8	81691997	81697151	10	98.1	11250	94.3	13492.0	52.8	22043.0
11251	chr10	93201690	93205820	9	98.1	11251	103.8	11933.0	73.4	16678.0
11252	chr11	58846709	58848563	13	98.1	11252	117.7	9939.0	90.2	13380.0
11254	chr13	44506179	44508591	14	98.1	11254	92.7	13719.0	84.3	14498.0
11256	chr18	81407553	81410645	20	98.1	11256	92.5	13747.0	81.0	15144.0
11257	chr16	58542484	58544994	17	98.1	11257	102.4	12182.0	87.1	13971.0
