chr_name	chromosome_id	end	id	id_1um_k99a	id_1um_pcc	id_no_peptide	start	tag_count_1um_k99a	tag_count_1um_pcc	tag_count_no_peptide
chr13	14	95944240	18975	18958.0	18821.0	18975.0	95942610	60.1	64.3	65.6
chr14	11	64324488	18977	20731.0	20893.0	18977.0	64322942	53.3	56.5	65.6
chr15	16	93288935	18978	20920.0	24024.0	18978.0	93286287	52.7	46.3	65.6
chr16	17	95776389	18979	17714.0	0.0	18979.0	95773575	65.1	0.0	65.6
chr17	18	17619603	18981	19488.0	19331.0	18981.0	17617085	57.9	62.3	65.6
chr11	13	53451559	18984	17612.0	19902.0	18984.0	53449873	65.6	60.2	65.6
chr9	12	118726066	18985	19283.0	18791.0	18985.0	118724696	58.7	64.5	65.6
chr3	4	84047715	18986	18360.0	21157.0	18986.0	84045907	62.4	55.6	65.6
chr3	4	21640997	18991	18666.0	21880.0	18991.0	21639211	61.2	53.2	65.6
chr3	4	149327080	18996	20704.0	20656.0	18996.0	149325030	53.5	57.4	65.6
chr4	5	129910457	18997	21721.0	22461.0	18997.0	129908775	50.0	51.3	65.6
chr6	7	41063046	18998	20586.0	20001.0	18998.0	41061360	54.0	60.0	65.6
chr13	14	44293824	19005	20282.0	25094.0	19005.0	44292574	55.0	43.4	65.4
chr12	15	114300806	19007	22916.0	21056.0	19007.0	114298384	45.9	55.8	65.4
chr11	13	113780102	19008	20364.0	19798.0	19008.0	113777128	54.7	60.6	65.4
chr11	13	52169251	19010	20958.0	18597.0	19010.0	52167123	52.5	65.2	65.4
chr16	17	24948496	19013	18299.0	0.0	19013.0	24946738	62.6	0.0	65.4
chr17	18	33676415	19018	23893.0	0.0	19018.0	33672995	43.1	0.0	65.4
chr17	18	34369719	19019	19294.0	0.0	19019.0	34367667	58.7	0.0	65.4
chr19	21	21037421	19022	18032.0	21737.0	19022.0	21035943	63.8	53.7	65.4
chr19	21	45792028	19024	18226.0	0.0	19024.0	45789548	62.9	0.0	65.4
chr10	9	67620944	19027	19412.0	22546.0	19027.0	67619496	58.2	51.1	65.4
chr10	9	38882315	19030	19273.0	18905.0	19030.0	38880477	58.9	64.1	65.4
chr1	1	191600410	19032	20391.0	0.0	19032.0	191598436	54.7	0.0	65.4
chr2	2	164900561	19034	18848.0	0.0	19034.0	164898689	60.6	0.0	65.4
chr4	5	3876234	19036	17978.0	20169.0	19036.0	3874838	64.1	59.3	65.4
chr1	1	53821034	19037	17649.0	19889.0	19037.0	53818038	65.4	60.4	65.4
chr5	6	4913002	19039	21580.0	23536.0	19039.0	4911156	50.5	47.8	65.4
chr5	6	103699206	19041	0.0	24000.0	19041.0	103696956	0.0	46.5	65.4
chr4	5	148510506	19044	19818.0	22969.0	19044.0	148508806	56.7	49.7	65.4
chr9	12	77519570	19049	20881.0	20325.0	19049.0	77517056	52.8	58.7	65.4
chr9	12	55243304	19050	19558.0	22997.0	19050.0	55241794	57.7	49.5	65.4
chr9	12	42898434	19051	18328.0	20416.0	19051.0	42896556	62.4	58.2	65.4
chr10	9	21922633	19052	0.0	0.0	19052.0	21919653	0.0	0.0	65.4
chr8	10	83876484	19054	18034.0	21394.0	19054.0	83874746	63.8	54.7	65.4
chr7	8	76177468	19056	18446.0	20397.0	19056.0	76175388	62.1	58.4	65.4
chr13	14	69527826	19059	19575.0	23652.0	19059.0	69525822	57.5	47.4	65.2
chr11	13	4124270	19062	19694.0	22429.0	19062.0	4122612	57.0	51.3	65.2
chr12	15	77067509	19065	20558.0	0.0	19065.0	77064967	54.0	0.0	65.2
chr15	16	3311401	19067	22385.0	21021.0	19067.0	3309317	47.6	56.0	65.2
chr15	16	91645178	19068	21052.0	23824.0	19068.0	91643156	52.2	46.9	65.2
chr16	17	33412279	19069	19531.0	0.0	19069.0	33409335	57.7	0.0	65.2
chr17	18	34880520	19071	20692.0	19004.0	19071.0	34878886	53.5	63.7	65.2
chr9	12	44089973	19078	20450.0	19554.0	19078.0	44088695	54.5	61.5	65.2
chr1	1	95745614	19079	20341.0	25385.0	19079.0	95743604	54.8	42.8	65.2
chr3	4	69656315	19081	17771.0	23064.0	19081.0	69654535	64.9	49.3	65.2
chr4	5	33078544	19082	17772.0	22875.0	19082.0	33076720	64.9	50.0	65.2
chr5	6	111532175	19086	20135.0	24397.0	19086.0	111530371	55.7	45.4	65.2
chr6	7	39267644	19087	0.0	0.0	19087.0	39265324	0.0	0.0	65.2
chr6	7	59419020	19088	17735.0	18869.0	19088.0	59415396	65.1	64.3	65.2
chr12	15	16192911	19094	18088.0	19497.0	19094.0	16190975	63.4	61.7	65.0
chr12	15	8349020	19095	23878.0	23089.0	19095.0	8347434	43.1	49.1	65.0
chr12	15	115295100	19104	18813.0	20894.0	19104.0	115292822	60.6	56.5	65.0
chr14	11	64735800	19107	20870.0	24436.0	19107.0	64733938	52.8	45.2	65.0
chr15	16	59090897	19108	21501.0	19451.0	19108.0	59088991	50.6	61.9	65.0
chr15	16	67154989	19109	0.0	0.0	19109.0	67152485	0.0	0.0	65.0
chr16	17	13307397	19110	21607.0	19787.0	19110.0	13305645	50.3	60.6	65.0
chr17	18	17449637	19113	19479.0	25186.0	19113.0	17448153	57.9	43.2	65.0
chr17	18	34297268	19114	0.0	21539.0	19114.0	34294158	0.0	54.3	65.0
chr5	6	31812577	19121	20941.0	19237.0	19121.0	31810447	52.7	62.8	65.0
chr1	1	84306945	19123	18891.0	18925.0	19123.0	84304849	60.4	64.1	65.0
chr2	2	11145090	19124	23548.0	23266.0	19124.0	11142562	44.1	48.7	65.0
chr2	2	52733243	19125	18979.0	24899.0	19125.0	52731159	60.1	44.1	65.0
chr4	5	143199516	19132	18490.0	19416.0	19132.0	143197770	61.9	62.1	65.0
chr4	5	149296187	19133	17972.0	22014.0	19133.0	149294373	64.1	52.8	65.0
chr5	6	51854896	19135	18076.0	21498.0	19135.0	51853376	63.6	54.5	65.0
chr7	8	42492227	19138	17835.0	20933.0	19138.0	42490131	64.6	56.5	65.0
chr6	7	108477525	19139	19041.0	19944.0	19139.0	108475731	59.9	60.2	65.0
chr5	6	136413080	19144	0.0	20506.0	19144.0	136410926	0.0	58.0	65.0
chr10	9	19620312	19147	23825.0	0.0	19147.0	19618590	43.2	0.0	64.8
chr14	11	78915174	19148	18022.0	20137.0	19148.0	78913650	63.8	59.3	64.8
chr10	9	75419005	19149	20369.0	21149.0	19149.0	75416765	54.7	55.6	64.8
chr10	9	99441888	19150	18213.0	18937.0	19150.0	99440104	62.9	63.9	64.8
chr11	13	57446500	19152	21351.0	20887.0	19152.0	57444924	51.1	56.5	64.8
chr11	13	70307032	19153	20320.0	20886.0	19153.0	70305468	54.8	56.5	64.8
chr17	18	23631102	19159	18557.0	22193.0	19159.0	23629582	61.6	52.1	64.8
chr17	18	86668503	19161	22499.0	25612.0	19161.0	86666951	47.3	42.1	64.8
chr18	20	24044511	19162	22769.0	22067.0	19162.0	24042933	46.4	52.6	64.8
chrX	3	103530277	19165	22607.0	0.0	19165.0	103528535	46.9	0.0	64.8
chrX	3	142470730	19166	19585.0	19974.0	19166.0	142468370	57.5	60.0	64.8
chrX	3	167234211	19167	19992.0	23162.0	19167.0	167230771	56.0	48.9	64.8
chr8	10	117268894	19168	24676.0	22688.0	19168.0	117266128	41.0	50.6	64.8
chr9	12	77656864	19169	20203.0	21345.0	19169.0	77655316	55.3	55.0	64.8
chr18	20	32962659	19170	19948.0	20960.0	19170.0	32960307	56.2	56.3	64.8
chr8	10	13956140	19171	23022.0	19137.0	19171.0	13953990	45.8	63.2	64.8
chr1	1	59317238	19173	18615.0	20264.0	19173.0	59314544	61.4	58.9	64.8
chr7	8	110389838	19175	22559.0	23017.0	19175.0	110387562	47.1	49.5	64.8
chr2	2	132659862	19176	20301.0	19827.0	19176.0	132657222	55.0	60.6	64.8
chr2	2	71128731	19183	19720.0	22272.0	19183.0	71127219	57.0	51.9	64.8
chr7	8	98771172	19187	18123.0	18758.0	19187.0	98770282	63.4	64.7	64.8
chr7	8	28528857	19190	18858.0	22044.0	19190.0	28527443	60.6	52.8	64.8
chr4	5	143220067	19192	18856.0	21216.0	19192.0	143218293	60.6	55.4	64.8
chr13	14	73710747	19195	20144.0	0.0	19195.0	73708811	55.5	0.0	64.6
chr11	13	94266952	19199	18732.0	21249.0	19199.0	94264884	60.9	55.2	64.6
chr11	13	107668863	19200	23515.0	23090.0	19200.0	107667385	44.1	49.1	64.6
chr12	15	52506072	19202	17903.0	21119.0	19202.0	52504650	64.3	55.6	64.6
chr15	16	80520154	19204	19748.0	19571.0	19204.0	80517750	56.9	61.5	64.6
chr16	17	95190310	19208	24346.0	21860.0	19208.0	95188498	41.9	53.2	64.6
chr17	18	46871976	19211	18831.0	0.0	19211.0	46870278	60.6	0.0	64.6
chr1	1	183266964	19224	18072.0	23706.0	19224.0	183265678	63.6	47.4	64.6
chr5	6	90493435	19225	21578.0	20318.0	19225.0	90491931	50.5	58.7	64.6
chr7	8	44406526	19228	19124.0	20115.0	19228.0	44405352	59.6	59.5	64.6
chr14	11	14718084	19233	19650.0	20741.0	19233.0	14715890	57.2	56.9	64.4
chr15	16	61409958	19234	22232.0	21987.0	19234.0	61407750	48.1	52.8	64.4
chr15	16	10237572	19235	0.0	22768.0	19235.0	10235330	0.0	50.2	64.4
chr14	11	23466105	19236	21020.0	22923.0	19236.0	23464053	52.3	49.7	64.4
chr14	11	18427592	19237	0.0	20017.0	19237.0	18425242	0.0	59.7	64.4
chr12	15	99742258	19238	21927.0	0.0	19238.0	99739392	49.1	0.0	64.4
chr14	11	10290050	19239	0.0	24512.0	19239.0	10288452	0.0	45.0	64.4
chr12	15	80061254	19241	19128.0	20617.0	19241.0	80059572	59.4	57.4	64.4
chr16	17	17808535	19242	18607.0	19623.0	19242.0	17806805	61.4	61.3	64.4
chr15	16	64243069	19243	18378.0	0.0	19243.0	64239689	62.2	0.0	64.4
chr16	17	24539861	19245	20029.0	20025.0	19245.0	24537565	55.9	59.7	64.4
chr16	17	55888951	19246	18179.0	19391.0	19246.0	55887353	63.1	62.1	64.4
chr18	20	3272480	19250	18833.0	0.0	19250.0	3268944	60.6	0.0	64.4
chr12	15	17531868	19251	20678.0	23657.0	19251.0	17530054	53.5	47.4	64.4
chr18	20	74866723	19252	19216.0	21137.0	19252.0	74865207	59.0	55.6	64.4
chr12	15	25312466	19256	20723.0	19369.0	19256.0	25310748	53.3	62.1	64.4
chr12	15	3464803	19258	18460.0	20941.0	19258.0	3462415	61.9	56.3	64.4
chr4	5	137642609	19259	22050.0	21808.0	19259.0	137641041	48.8	53.4	64.4
chr11	13	51899581	19260	21207.0	20303.0	19260.0	51898187	51.6	58.7	64.4
chr1	1	53876918	19262	19502.0	26211.0	19262.0	53875234	57.9	40.6	64.4
chr1	1	64798125	19263	18389.0	22079.0	19263.0	64796735	62.2	52.6	64.4
chr1	1	182164542	19264	23908.0	24737.0	19264.0	182162492	43.1	44.5	64.4
chr2	2	165875811	19268	0.0	0.0	19268.0	165872811	0.0	0.0	64.4
chr7	8	97626602	19273	18992.0	19905.0	19273.0	97624140	60.1	60.2	64.4
chr9	12	35109476	19278	20449.0	24662.0	19278.0	35107724	54.5	44.8	64.4
chr5	6	134952028	19279	20134.0	19484.0	19279.0	134950698	55.7	61.9	64.4
chr10	9	20106009	19280	22542.0	23532.0	19280.0	20104125	47.1	47.8	64.4
chr10	9	14213242	19281	0.0	25261.0	19281.0	14210614	0.0	43.0	64.2
chr10	9	77865110	19284	18593.0	19315.0	19284.0	77863772	61.4	62.3	64.2
chr8	10	71730091	19285	18994.0	21675.0	19285.0	71728309	60.1	53.9	64.2
chr9	12	62426375	19286	17945.0	0.0	19286.0	62424441	64.1	0.0	64.2
chr11	13	100627839	19289	20677.0	20129.0	19289.0	100626375	53.5	59.3	64.2
chr18	20	68141939	19291	20612.0	21014.0	19291.0	68139675	53.8	56.0	64.2
chr13	14	13610864	19294	23161.0	21515.0	19294.0	13607862	45.3	54.3	64.2
chr13	14	24779959	19295	18601.0	19676.0	19295.0	24778041	61.4	61.0	64.2
chr14	11	121734178	19298	24528.0	23884.0	19298.0	121731496	41.4	46.7	64.2
chr15	16	77894874	19299	19794.0	24021.0	19299.0	77892408	56.7	46.3	64.2
chr16	17	23839383	19300	20419.0	19049.0	19300.0	23837827	54.5	63.4	64.2
chr16	17	49782462	19301	18554.0	19217.0	19301.0	49781048	61.6	62.8	64.2
chr7	8	82821582	19302	23322.0	0.0	19302.0	82820066	44.7	0.0	64.2
chr3	4	121690565	19306	18362.0	23328.0	19306.0	121688861	62.4	48.4	64.2
chr1	1	13247397	19308	20208.0	22401.0	19308.0	13244671	55.3	51.5	64.2
chr1	1	183168986	19311	21414.0	23469.0	19311.0	183166542	51.0	48.0	64.2
chr3	4	108459766	19316	20295.0	20159.0	19316.0	108458286	55.0	59.3	64.2
chr5	6	107933823	19320	22211.0	26153.0	19320.0	107931747	48.3	40.8	64.2
chr6	7	34508526	19323	18281.0	21511.0	19323.0	34507026	62.7	54.5	64.2
chr6	7	88417757	19324	23453.0	23642.0	19324.0	88416083	44.4	47.6	64.2
chr7	8	16333695	19327	0.0	0.0	19327.0	16330211	0.0	0.0	64.2
chr13	14	92031559	19331	22534.0	20955.0	19331.0	92029557	47.1	56.3	64.0
chr13	14	63286057	19332	18172.0	0.0	19332.0	63283877	63.1	0.0	64.0
chr10	9	98787058	19334	18748.0	22072.0	19334.0	98784604	60.9	52.6	64.0
chr11	13	72468030	19336	24215.0	0.0	19336.0	72466308	42.2	0.0	64.0
chr11	13	49862335	19337	0.0	0.0	19337.0	49859037	0.0	0.0	64.0
chr10	9	20268547	19338	18481.0	21654.0	19338.0	20266657	61.9	53.9	64.0
chr15	16	99891500	19340	19011.0	19965.0	19340.0	99890046	59.9	60.0	64.0
chr18	20	84303687	19342	19451.0	19458.0	19342.0	84301945	58.0	61.9	64.0
chr16	17	36588409	19345	22649.0	19268.0	19345.0	36587101	46.8	62.6	64.0
chr17	18	24290444	19346	19401.0	24962.0	19346.0	24288598	58.2	43.9	64.0
chr17	18	86395265	19348	18739.0	20834.0	19348.0	86393573	60.9	56.7	64.0
chr18	20	11884876	19349	20975.0	20760.0	19349.0	11883150	52.5	56.9	64.0
chr4	5	130017883	19359	19510.0	21281.0	19359.0	130016495	57.9	55.2	64.0
chr8	10	86052384	19360	21158.0	20613.0	19360.0	86051092	51.8	57.6	64.0
chr1	1	43242687	19361	0.0	0.0	19361.0	43240545	0.0	0.0	64.0
chr1	1	64972100	19362	19760.0	19982.0	19362.0	64970314	56.9	60.0	64.0
chr2	2	35434314	19363	18491.0	23060.0	19363.0	35432430	61.9	49.3	64.0
chr3	4	103299985	19365	22840.0	22806.0	19365.0	103297455	46.3	50.2	64.0
chr4	5	102496314	19370	20534.0	0.0	19370.0	102493398	54.2	0.0	64.0
chr8	10	34098498	19377	24522.0	20477.0	19377.0	34096922	41.4	58.0	64.0
chr7	8	25848784	19379	21146.0	20706.0	19379.0	25847516	52.0	57.1	64.0
chr6	7	29794542	19382	21008.0	21512.0	19382.0	29792380	52.5	54.5	64.0
chr11	13	11837925	19386	18384.0	21743.0	19386.0	11836573	62.2	53.7	63.8
chr13	14	95522516	19387	18825.0	21467.0	19387.0	95520734	60.6	54.5	63.8
chr11	13	33920874	19388	19410.0	22054.0	19388.0	33919090	58.2	52.6	63.8
chr11	13	75985703	19389	19388.0	25428.0	19389.0	75983103	58.2	42.6	63.8
chr12	15	12321908	19392	21390.0	20951.0	19392.0	12319866	51.0	56.3	63.8
chr12	15	115804271	19393	19338.0	24598.0	19393.0	115801101	58.5	44.8	63.8
chr13	14	81795021	19395	18288.0	23292.0	19395.0	81792907	62.6	48.4	63.8
chr18	20	67309681	19396	21458.0	0.0	19396.0	67307469	50.8	0.0	63.8
chr17	18	32342265	19399	22603.0	0.0	19399.0	32340425	46.9	0.0	63.8
chr18	20	36329366	19401	18515.0	21132.0	19401.0	36328056	61.7	55.6	63.8
chrX	3	13463088	19402	24639.0	20537.0	19402.0	13460280	41.0	57.8	63.8
chr5	6	64030771	19409	19511.0	19196.0	19409.0	64029113	57.9	63.0	63.8
chr1	1	85704769	19412	22891.0	21690.0	19412.0	85702695	46.1	53.9	63.8
chr3	4	95029075	19414	18620.0	24967.0	19414.0	95026829	61.4	43.9	63.8
chr8	10	35666569	19425	21174.0	26151.0	19425.0	35664967	51.8	40.8	63.8
chr13	14	19191247	19434	18217.0	19159.0	19434.0	19189309	62.9	63.0	63.6
chr12	15	16510298	19437	19004.0	20178.0	19437.0	16508870	59.9	59.1	63.6
chr11	13	76646692	19438	18952.0	19310.0	19438.0	76645656	60.1	62.3	63.6
chr11	13	19891730	19441	20406.0	22055.0	19441.0	19890074	54.5	52.6	63.6
chr14	11	34763212	19443	20729.0	21469.0	19443.0	34760948	53.3	54.5	63.6
chr16	17	4513473	19445	19656.0	23307.0	19445.0	4512175	57.2	48.4	63.6
chr16	17	95285112	19446	18743.0	22841.0	19446.0	95283660	60.9	50.0	63.6
chr17	18	65725576	19447	18136.0	20086.0	19447.0	65723842	63.3	59.5	63.6
chr17	18	71987593	19448	20876.0	24790.0	19448.0	71985791	52.8	44.3	63.6
chr17	18	86378044	19449	0.0	0.0	19449.0	86375128	0.0	0.0	63.6
chr18	20	61189488	19452	20199.0	22321.0	19452.0	61187730	55.3	51.7	63.6
chr10	9	39909633	19457	19691.0	0.0	19457.0	39908265	57.0	0.0	63.6
chr11	13	88092752	19458	22225.0	19151.0	19458.0	88090672	48.1	63.0	63.6
chr10	9	20772577	19459	0.0	0.0	19459.0	20769479	0.0	0.0	63.6
chr6	7	33807673	19460	20229.0	23998.0	19460.0	33804381	55.3	46.5	63.6
chr2	2	121125694	19464	19551.0	0.0	19464.0	121124096	57.7	0.0	63.6
chr4	5	44066410	19466	21420.0	22536.0	19466.0	44065366	51.0	51.1	63.6
chr5	6	104958855	19470	22482.0	0.0	19470.0	104957021	47.4	0.0	63.6
chr5	6	141057223	19472	22302.0	0.0	19472.0	141055057	47.9	0.0	63.6
chr6	7	59186304	19475	21380.0	0.0	19475.0	59184736	51.1	0.0	63.6
chr6	7	66473127	19477	19432.0	23999.0	19477.0	66471275	58.2	46.5	63.6
chr9	12	45418084	19478	20523.0	22035.0	19478.0	45416826	54.2	52.8	63.6
chr9	12	107725254	19479	18069.0	20755.0	19479.0	107723276	63.6	56.9	63.6
chr1	1	21166858	19481	21179.0	19760.0	19481.0	21165832	51.8	60.8	63.6
chr8	10	13646231	19484	20006.0	20061.0	19484.0	13642715	56.0	59.7	63.6
chr7	8	24945240	19486	18500.0	20393.0	19486.0	24943556	61.9	58.4	63.6
chr9	12	66493073	19491	21269.0	22552.0	19491.0	66491153	51.5	51.1	63.4
chr10	9	14190495	19492	18428.0	22264.0	19492.0	14188745	62.1	51.9	63.4
chr10	9	43331837	19494	20879.0	19819.0	19494.0	43330091	52.8	60.6	63.4
chr13	14	31506069	19498	0.0	0.0	19498.0	31502717	0.0	0.0	63.4
chr15	16	77072511	19499	23834.0	21191.0	19499.0	77070869	43.2	55.4	63.4
chr13	14	85481085	19501	19745.0	0.0	19501.0	85478483	56.9	0.0	63.4
chr13	14	112999464	19503	20084.0	19567.0	19503.0	112998296	55.7	61.5	63.4
chr16	17	22808119	19506	19990.0	25100.0	19506.0	22807091	56.0	43.4	63.4
chr8	10	95001144	19511	20614.0	24153.0	19511.0	94999610	53.8	46.1	63.4
chr3	4	107854332	19514	18159.0	19412.0	19514.0	107852572	63.3	62.1	63.4
chr1	1	39124154	19518	19344.0	23117.0	19518.0	39122406	58.5	49.1	63.4
chr1	1	60542645	19519	0.0	21744.0	19519.0	60538641	0.0	53.7	63.4
chr2	2	73541398	19523	18938.0	19766.0	19523.0	73539788	60.2	60.8	63.4
chr1	1	86416165	19526	20432.0	24234.0	19526.0	86414441	54.5	45.8	63.4
chr3	4	130804802	19527	18112.0	21155.0	19527.0	130803192	63.4	55.6	63.4
chr6	7	29288025	19528	23192.0	26066.0	19528.0	29286069	45.3	41.1	63.4
chr5	6	96991525	19535	21632.0	22478.0	19535.0	96989591	50.3	51.3	63.4
chr5	6	32478309	19536	20441.0	25718.0	19536.0	32474521	54.5	41.9	63.4
chr12	15	8642143	19542	21599.0	23294.0	19542.0	8640041	50.3	48.4	63.2
chr11	13	115483677	19543	0.0	25325.0	19543.0	115480545	0.0	42.8	63.2
chr10	9	117640808	19545	21206.0	22009.0	19545.0	117639482	51.6	52.8	63.2
chr10	9	4519006	19549	20366.0	20173.0	19549.0	4517232	54.7	59.1	63.2
chr10	9	80808731	19550	19907.0	20067.0	19550.0	80806601	56.4	59.5	63.2
chr13	14	107102529	19552	20081.0	22166.0	19552.0	107101041	55.7	52.1	63.2
chrX	3	139814219	19557	19539.0	20142.0	19557.0	139812651	57.7	59.3	63.2
chr17	18	83991615	19560	20328.0	23599.0	19560.0	83989965	54.8	47.6	63.2
chr15	16	27589065	19566	21312.0	0.0	19566.0	27586537	51.3	0.0	63.2
chr14	11	74977862	19568	21883.0	22061.0	19568.0	74976482	49.3	52.6	63.2
chr10	9	4622446	19571	18326.0	22729.0	19571.0	4619772	62.6	50.4	63.2
chr9	12	61234278	19573	20233.0	0.0	19573.0	61232626	55.2	0.0	63.2
chr4	5	133299749	19576	21966.0	0.0	19576.0	133297717	49.1	0.0	63.2
chr3	4	142358161	19580	21628.0	22668.0	19580.0	142355911	50.3	50.6	63.2
chr1	1	156421795	19585	19862.0	23982.0	19585.0	156419991	56.5	46.5	63.2
chr5	6	77461176	19589	20931.0	0.0	19589.0	77459922	52.7	0.0	63.2
chr5	6	117954881	19591	19879.0	19145.0	19591.0	117953235	56.5	63.2	63.2
chr8	10	104040014	19595	19223.0	22811.0	19595.0	104038862	59.0	50.2	63.2
chr7	8	99312666	19596	0.0	21178.0	19596.0	99309964	0.0	55.6	63.2
chr7	8	101029356	19599	22473.0	19673.0	19599.0	101027062	47.4	61.3	63.2
chr6	7	113692257	19602	21005.0	25397.0	19602.0	113690315	52.5	42.8	63.2
chr6	7	54777100	19604	19731.0	20273.0	19604.0	54775316	57.0	58.9	63.2
chr12	15	99357070	19606	23876.0	0.0	19606.0	99354510	43.1	0.0	63.0
chr11	13	101659187	19610	21695.0	0.0	19610.0	101657359	50.0	0.0	63.0
chr11	13	79007056	19612	18503.0	20884.0	19612.0	79005042	61.7	56.5	63.0
chr10	9	117453099	19613	19260.0	19156.0	19613.0	117451471	58.9	63.0	63.0
chr10	9	93420492	19616	18412.0	20405.0	19616.0	93419102	62.1	58.2	63.0
chr13	14	21941191	19619	21104.0	22103.0	19619.0	21939547	52.0	52.4	63.0
chr15	16	53249977	19622	20782.0	19918.0	19622.0	53247775	53.2	60.2	63.0
chr17	18	71211414	19626	22555.0	24541.0	19626.0	71208426	47.1	45.0	63.0
chr17	18	71663775	19627	20651.0	22126.0	19627.0	71661871	53.7	52.4	63.0
chr19	21	57478564	19629	0.0	0.0	19629.0	57476458	0.0	0.0	63.0
chr1	1	64137124	19637	19636.0	22078.0	19637.0	64135594	57.4	52.6	63.0
chr1	1	69811678	19638	23057.0	20425.0	19638.0	69809492	45.6	58.2	63.0
chr1	1	92470022	19639	20986.0	20103.0	19639.0	92467970	52.5	59.5	63.0
chr1	1	131385358	19641	19808.0	19763.0	19641.0	131383942	56.7	60.8	63.0
chr1	1	36462808	19646	19917.0	22026.0	19646.0	36461094	56.4	52.8	63.0
chr5	6	34420362	19648	22063.0	25823.0	19648.0	34418512	48.8	41.7	63.0
chr5	6	63757004	19649	19477.0	23326.0	19649.0	63755284	58.0	48.4	63.0
chr5	6	107870206	19652	21724.0	24328.0	19652.0	107867874	50.0	45.6	63.0
chr5	6	122639430	19653	21087.0	0.0	19653.0	122637412	52.2	0.0	63.0
chr7	8	18874146	19657	22064.0	22294.0	19657.0	18872956	48.8	51.9	63.0
chr14	11	60178191	19659	20245.0	23289.0	19659.0	60176261	55.2	48.4	62.8
chr13	14	41517582	19660	22270.0	21008.0	19660.0	41515996	47.9	56.0	62.8
chr13	14	24407778	19661	18956.0	20286.0	19661.0	24406168	60.1	58.7	62.8
chr12	15	4553510	19662	23408.0	21457.0	19662.0	4551682	44.4	54.5	62.8
chr12	15	28746561	19665	18815.0	24606.0	19665.0	28742789	60.6	44.8	62.8
chr11	13	98711701	19667	24450.0	20401.0	19667.0	98709477	41.6	58.2	62.8
chr18	20	34110108	19676	18702.0	24706.0	19676.0	34108500	61.1	44.5	62.8
chr10	9	40178653	19680	18429.0	23345.0	19680.0	40176939	62.1	48.4	62.8
chr5	6	143002677	19682	0.0	22562.0	19682.0	143000259	0.0	51.1	62.8
chr9	12	86632353	19683	18658.0	21827.0	19683.0	86630783	61.2	53.4	62.8
chr4	5	116740024	19684	23165.0	23694.0	19684.0	116738364	45.3	47.4	62.8
chr1	1	138387528	19686	0.0	20711.0	19686.0	138384110	0.0	57.1	62.8
chr1	1	143985997	19687	22728.0	24229.0	19687.0	143984355	46.6	45.8	62.8
chr1	1	144284664	19688	24102.0	20712.0	19688.0	144282580	42.6	57.1	62.8
chr2	2	17704501	19690	19719.0	25879.0	19690.0	17702283	57.0	41.5	62.8
chr2	2	166755387	19692	19307.0	24476.0	19692.0	166752727	58.7	45.2	62.8
chr4	5	95231148	19694	21189.0	24470.0	19694.0	95229590	51.8	45.2	62.8
chr1	1	53888099	19695	19193.0	23338.0	19695.0	53885879	59.2	48.4	62.8
chr6	7	97448283	19697	21727.0	19532.0	19697.0	97446661	50.0	61.7	62.8
chr9	12	80318793	19702	20430.0	19402.0	19702.0	80316759	54.5	62.1	62.8
chr5	6	36727807	19704	18708.0	20220.0	19704.0	36726033	61.1	59.1	62.8
chr5	6	33040365	19705	21051.0	22266.0	19705.0	33038801	52.3	51.9	62.8
chr11	13	50281191	19710	21783.0	0.0	19710.0	50278701	49.6	0.0	62.6
chr13	14	14115617	19712	19093.0	0.0	19712.0	14112677	59.6	0.0	62.6
chr13	14	24231706	19714	19699.0	19952.0	19714.0	24230308	57.0	60.0	62.6
chr13	14	45895370	19716	21832.0	20408.0	19716.0	45893376	49.5	58.2	62.6
chr14	11	73162892	19719	19049.0	0.0	19719.0	73159734	59.7	0.0	62.6
chr16	17	95169262	19723	20743.0	23045.0	19723.0	95167784	53.3	49.3	62.6
chr19	21	41022731	19724	18921.0	22994.0	19724.0	41020401	60.2	49.5	62.6
chr9	12	42425730	19728	21865.0	0.0	19728.0	42422594	49.5	0.0	62.6
chr4	5	8738724	19730	20051.0	22343.0	19730.0	8736756	55.9	51.7	62.6
chr1	1	93402048	19733	20796.0	21548.0	19733.0	93400314	53.2	54.3	62.6
chr3	4	103991942	19738	23736.0	22327.0	19738.0	103989954	43.6	51.7	62.6
chr3	4	105133458	19739	18852.0	20146.0	19739.0	105131898	60.6	59.3	62.6
chr6	7	22359907	19745	20850.0	24506.0	19745.0	22357895	53.0	45.2	62.6
chr5	6	8456907	19748	0.0	20160.0	19748.0	8454713	0.0	59.3	62.6
chr13	14	52156568	19752	20315.0	20342.0	19752.0	52154888	54.8	58.4	62.4
chr13	14	44842826	19753	0.0	0.0	19753.0	44839162	0.0	0.0	62.4
chr13	14	41602898	19754	19573.0	20627.0	19754.0	41600988	57.5	57.4	62.4
chr12	15	72845129	19756	19569.0	21455.0	19756.0	72843573	57.5	54.5	62.4
chr11	13	32689353	19758	21073.0	0.0	19758.0	32687467	52.2	0.0	62.4
chr16	17	5474420	19765	0.0	21194.0	19765.0	5472748	0.0	55.4	62.4
chr17	18	86733032	19769	19053.0	20588.0	19769.0	86731576	59.7	57.6	62.4
chr18	20	78049026	19771	20330.0	20906.0	19771.0	78046950	54.8	56.5	62.4
chr19	21	34512204	19772	21403.0	19512.0	19772.0	34510494	51.0	61.7	62.4
