id	chr_name	start	end	chromosome_id	tag_count_1um_pcc	id_1um_pcc	tag_count_no_peptide	id_no_peptide	tag_count_1um_k99a	id_1um_k99a
6471	chr17	79346507	79349685	18	142.9	6471	169.2	4970.0	155.1	4892.0
6473	chr17	44455445	44460659	18	142.9	6473	64.6	19210.0	47.4	22446.0
6474	chr17	28006443	28009947	18	142.9	6474	460.0	508.0	155.8	4844.0
6475	chr13	36725064	36728974	14	142.9	6475	143.6	6972.0	90.0	12706.0
6476	chr13	63527527	63530755	14	142.9	6476	159.3	5646.0	163.0	4382.0
6478	chr8	105810301	105813293	10	142.9	6478	200.5	3471.0	160.8	4514.0
6479	chr5	108667702	108670980	6	142.9	6479	144.8	6870.0	134.9	6532.0
6482	chr11	51842355	51845137	13	142.9	6482	58.6	20692.0	87.0	13235.0
6485	chr13	10064686	10067860	14	142.7	6485	121.2	9499.0	127.2	7328.0
6486	chr13	13561630	13567102	14	142.7	6486	144.2	6914.0	137.6	6264.0
6488	chr15	27595249	27599445	16	142.7	6488	176.3	4555.0	152.6	5076.0
6494	chr11	98509372	98515492	13	142.7	6494	180.7	4319.0	144.8	5639.0
6495	chr5	105730560	105733896	6	142.7	6495	185.0	4123.0	164.7	4294.0
6497	chr5	64762364	64767114	6	142.7	6497	112.7	10669.0	115.9	8721.0
6500	chr3	68758541	68763849	4	142.7	6500	131.0	8312.0	141.6	5938.0
6502	chr7	122395047	122400045	8	142.7	6502				
6503	chr5	65933415	65938919	6	142.7	6503	145.0	6852.0	124.3	7654.0
6504	chr5	96961154	96965680	6	142.7	6504	190.4	3892.0	156.8	4772.0
6509	chr19	32184987	32189285	21	142.5	6509	356.4	967.0	87.5	13153.0
6513	chr17	73248848	73253780	18	142.5	6513	80.8	15849.0	69.1	16768.0
6514	chr17	26549054	26553846	18	142.5	6514				
6521	chr11	22871113	22873651	13	142.5	6521	155.1	5965.0	149.6	5279.0
6522	chr1	191257921	191262133	1	142.5	6522	175.7	4593.0	155.9	4841.0
6524	chr2	180731104	180734216	2	142.5	6524	191.0	3867.0	187.4	3214.0
6525	chr3	55437278	55440652	4	142.5	6525	177.5	4486.0	133.1	6738.0
6530	chr9	57338615	57340695	12	142.5	6530	163.2	5380.0	236.4	1963.0
6535	chr13	81174789	81178405	14	142.3	6535	109.6	11071.0	100.9	10785.0
6536	chr10	34170274	34174866	9	142.3	6536	145.2	6830.0	132.1	6824.0
6537	chr15	27723696	27727390	16	142.3	6537	183.3	4195.0	157.1	4746.0
6539	chr17	84264078	84269374	18	142.3	6539	212.2	3031.0	189.1	3160.0
6540	chr17	86204842	86207918	18	142.3	6540	155.3	5951.0	169.4	4055.0
6542	chr10	41935790	41939238	9	142.3	6542	131.0	8301.0	142.7	5836.0
6543	chr17	63493893	63498637	18	142.3	6543	107.4	11381.0	134.9	6522.0
6553	chr6	54161356	54164698	7	142.3	6553	150.8	6320.0	155.6	4860.0
6554	chr6	67183304	67186970	7	142.3	6554	179.7	4369.0	168.6	4113.0
6556	chr8	81798659	81804631	10	142.3	6556	177.5	4481.0	131.6	6879.0
6557	chr10	12821817	12825771	9	142.1	6557	79.6	16087.0	70.3	16496.0
6560	chr16	30509133	30512307	17	142.1	6560	142.4	7114.0	137.6	6263.0
6561	chr16	10722769	10725833	17	142.1	6561	119.3	9722.0	98.9	11119.0
6562	chr15	6621693	6625867	16	142.1	6562	157.3	5810.0	119.6	8206.0
6563	chr11	98782026	98784466	13	142.1	6563	160.5	5558.0	138.6	6167.0
6567	chr9	77909657	77913003	12	142.1	6567	162.5	5416.0	152.1	5114.0
6571	chr4	129792474	129796544	5	142.1	6571	162.1	5450.0	152.1	5116.0
6573	chr2	6694567	6699147	2	142.1	6573	146.4	6719.0	134.9	6537.0
6574	chr1	36909413	36915801	1	142.1	6574	64.2	19309.0	61.2	18661.0
6575	chr1	21333007	21336457	1	142.1	6575	171.2	4860.0	121.8	7946.0
6577	chr11	118360609	118364373	13	141.9	6577	153.1	6124.0	141.3	5956.0
6582	chr16	76761707	76766913	17	141.9	6582	122.6	9315.0	65.6	17605.0
6586	chr2	170172479	170176141	2	141.9	6586	178.7	4430.0	153.3	5031.0
6589	chr7	63969877	63975665	8	141.9	6589	164.0	5321.0	116.7	8615.0
6594	chr3	58580367	58584109	4	141.9	6594	117.5	9974.0	103.5	10431.0
6598	chr10	7822341	7828013	9	141.6	6598	163.0	5392.0	120.4	8115.0
6599	chr11	34736657	34742369	13	141.6	6599	197.3	3588.0	117.3	8526.0
6601	chr9	44192035	44197065	12	141.6	6601	133.3	8055.0	135.6	6487.0
6604	chr15	57974767	57977367	16	141.6	6604	138.9	7464.0	134.7	6545.0
6613	chr8	70001106	70004780	10	141.6	6613	157.3	5812.0	150.2	5229.0
6617	chr2	25464131	25467759	2	141.6	6617	197.7	3578.0	187.6	3208.0
6618	chr5	66068080	66071568	6	141.6	6618	141.5	7217.0	111.5	9308.0
6619	chr5	107012884	107016234	6	141.6	6619	134.5	7944.0	143.8	5731.0
6621	chr7	105650271	105651595	8	141.6	6621	132.7	8132.0	131.7	6865.0
6625	chr19	61265655	61268081	21	141.4	6625	207.0	3228.0	168.9	4087.0
6628	chr15	61538189	61543885	16	141.4	6628	105.4	11700.0	98.7	11146.0
6631	chr11	109670087	109674583	13	141.4	6631	119.7	9666.0	112.2	9213.0
6632	chr11	23006566	23008940	13	141.4	6632	166.6	5138.0	167.4	4167.0
6633	chr10	28692456	28698414	9	141.4	6633	131.7	8220.0	166.2	4226.0
6635	chr7	120830037	120831839	8	141.4	6635	148.2	6548.0	143.8	5727.0
6637	chr6	119383574	119388498	7	141.4	6637	208.6	3151.0	177.3	3673.0
6643	chr8	25609184	25614126	10	141.4	6643	888.7	90.0	394.5	594.0
6646	chr14	20171730	20176500	11	141.2	6646	117.3	9991.0	89.7	12764.0
6647	chr14	57729063	57731261	11	141.2	6647	143.6	6971.0	134.9	6526.0
6649	chr17	80137929	80141315	18	141.2	6649	138.1	7556.0	139.5	6097.0
6652	chr17	5163873	5167089	18	141.2	6652	139.3	7420.0	124.3	7645.0
6655	chr13	55212628	55218076	14	141.2	6655	35.1	28261.0	193.0	3023.0
6657	chr11	96985690	96990264	13	141.2	6657	188.0	3990.0	176.1	3725.0
6659	chr11	88613069	88617003	13	141.2	6659	151.6	6238.0	150.1	5243.0
6662	chr7	74494816	74498690	8	141.2	6662	130.2	8395.0	119.4	8250.0
6663	chr3	129551957	129555255	4	141.2	6663	130.0	8427.0	135.3	6509.0
6667	chr9	108144306	108148034	12	141.2	6667	143.0	7053.0	129.9	7067.0
6668	chr10	26797527	26800985	9	141.2	6668	112.7	10634.0	106.8	9952.0
6671	chr17	83363664	83368968	18	141.0	6671	150.8	6305.0	108.2	9748.0
6672	chr15	98771662	98773672	16	141.0	6672	150.8	6309.0	155.9	4834.0
6674	chr11	94385231	94387905	13	141.0	6674	167.6	5077.0	149.7	5264.0
6675	chr11	6150396	6155092	13	141.0	6675	147.2	6633.0	136.1	6407.0
6677	chr9	120081430	120085664	12	141.0	6677	187.2	4019.0	280.8	1320.0
6679	chr7	19843307	19846285	8	141.0	6679	132.1	8182.0	168.2	4127.0
6680	chr6	140558607	140562703	7	141.0	6680	131.5	8251.0	124.8	7591.0
6681	chr6	122763279	122765767	7	141.0	6681	140.9	7279.0	129.7	7076.0
6686	chr2	103900139	103902839	2	141.0	6686	169.6	4951.0	155.4	4872.0
6687	chr2	92058447	92060705	2	141.0	6687	109.4	11115.0	115.6	8767.0
6689	chr19	36475466	36480044	21	140.8	6689	123.4	9224.0	122.6	7841.0
6692	chr14	75067980	75070942	11	140.8	6692	161.5	5491.0	146.9	5480.0
6693	chr13	45683751	45688495	14	140.8	6693				
6694	chr11	68197783	68201601	13	140.8	6694	148.6	6501.0	144.5	5676.0
6697	chr7	38091998	38096862	8	140.8	6697	144.4	6910.0	139.1	6136.0
6698	chr5	115528474	115532462	6	140.8	6698	126.0	8897.0	129.5	7096.0
6700	chr3	75497520	75499866	4	140.8	6700	159.5	5635.0	156.1	4827.0
6706	chr11	76732956	76736758	13	140.6	6706	264.3	1868.0	175.6	3747.0
6709	chr14	50822235	50826681	11	140.6	6709	155.7	5926.0	147.0	5468.0
6710	chr16	52093156	52097190	17	140.6	6710	264.5	1866.0	242.9	1836.0
6713	chr10	37318954	37323834	9	140.6	6713	118.9	9774.0	111.0	9359.0
6714	chr6	99301573	99306121	7	140.6	6714	179.5	4387.0	104.6	10277.0
6715	chr1	43816454	43821974	1	140.6	6715				
6717	chr6	99049276	99054574	7	140.6	6717	114.9	10335.0	92.7	12252.0
6718	chr1	79750801	79754133	1	140.6	6718	153.5	6108.0	122.0	7923.0
6721	chr1	73934526	73937862	1	140.6	6721	117.1	10037.0	117.9	8449.0
6723	chr2	167358596	167365380	2	140.6	6723	27.7	31887.0		
6726	chr9	57271934	57274940	12	140.3	6726	137.7	7606.0	130.0	7032.0
6737	chr6	91704418	91708140	7	140.3	6737	107.2	11436.0	101.6	10707.0
6740	chr5	36004630	36007936	6	140.3	6740	148.6	6518.0	135.8	6466.0
6742	chr2	155677385	155684477	2	140.3	6742	161.7	5478.0	162.3	4422.0
6743	chr6	108464582	108468836	7	140.3	6743	181.1	4303.0	166.0	4232.0
6744	chr14	57906442	57910626	11	140.1	6744	167.8	5065.0	137.4	6288.0
6748	chr10	18191303	18194947	9	140.1	6748	167.8	5066.0	159.0	4640.0
6750	chr15	85343301	85348549	16	140.1	6750	90.7	14040.0	57.2	19655.0
6751	chr15	86333062	86337142	16	140.1	6751	149.0	6462.0	189.6	3136.0
6753	chr19	12009358	12013854	21	140.1	6753	171.8	4816.0	138.3	6196.0
6757	chr2	155978055	155980937	2	140.1	6757	159.3	5660.0	163.9	4340.0
6763	chr9	22327035	22328997	12	140.1	6763	131.7	8217.0	117.6	8489.0
6764	chr8	111526383	111528887	10	139.9	6764	116.3	10144.0	115.2	8806.0
6767	chr17	17837035	17840977	18	139.9	6767	137.1	7657.0	125.3	7527.0
6769	chr12	113015718	113018866	15	139.9	6769	172.2	4776.0	192.1	3045.0
6774	chr1	154791379	154795727	1	139.9	6774	178.7	4428.0	52.0	21126.0
6777	chr5	137704528	137709692	6	139.9	6777	165.8	5205.0	156.8	4767.0
6779	chr4	108079642	108084318	5	139.9	6779	178.9	4414.0	165.2	4270.0
6784	chr15	53264891	53268241	16	139.7	6784	170.6	4886.0	148.5	5352.0
6786	chr15	64039970	64044138	16	139.7	6786	207.8	3196.0	199.5	2821.0
6787	chr12	91733663	91736467	15	139.7	6787	158.9	5684.0	146.7	5492.0
6788	chr17	28215587	28219293	18	139.7	6788	153.7	6083.0	152.2	5094.0
6789	chr17	33561219	33565953	18	139.7	6789	178.7	4423.0	127.2	7322.0
6790	chr17	53585646	53588832	18	139.7	6790	129.2	8505.0	96.4	11560.0
6791	chr17	84858847	84861431	18	139.7	6791	166.0	5186.0	145.7	5569.0
6793	chr1	74805849	74808545	1	139.7	6793	121.8	9436.0	121.5	7981.0
6796	chr10	96180000	96183088	9	139.7	6796	135.7	7813.0	135.1	6514.0
6797	chr3	126627728	126631868	4	139.7	6797	127.2	8758.0	118.1	8428.0
6799	chr2	72168759	72172009	2	139.7	6799	183.3	4199.0	136.1	6416.0
6800	chr7	106649821	106654235	8	139.7	6800	136.7	7718.0	112.4	9203.0
6803	chr10	94522580	94526504	9	139.7	6803	140.1	7348.0	128.9	7160.0
6804	chr8	33896339	33900691	10	139.5	6804	146.6	6704.0	151.4	5150.0
6807	chr15	81521913	81524699	16	139.5	6807	182.3	4236.0	148.9	5326.0
6808	chr15	36343889	36349111	16	139.5	6808	135.3	7847.0	129.2	7125.0
6811	chr10	111576081	111581011	9	139.5	6811	66.4	18802.0	65.9	17526.0
6814	chr7	38088406	38092622	8	139.5	6814	148.6	6506.0	139.1	6136.0
6816	chr5	118374535	118377843	6	139.5	6816	115.3	10275.0	103.6	10402.0
6817	chr3	31080430	31086844	4	139.5	6817	114.5	10393.0	102.6	10560.0
6818	chr2	180455194	180457158	2	139.5	6818	140.5	7316.0	130.9	6956.0
6819	chr1	86003947	86007611	1	139.5	6819	132.9	8113.0	129.5	7089.0
6820	chr7	67419022	67423008	8	139.5	6820	153.1	6134.0	134.2	6603.0
6825	chr12	86045878	86049130	15	139.3	6825	134.1	7971.0	144.7	5654.0
6830	chr5	105060149	105065239	6	139.3	6830	123.8	9182.0	117.6	8491.0
6834	chr2	19300097	19302951	2	139.3	6834	160.1	5605.0	156.3	4813.0
6836	chr9	124280900	124283554	12	139.0	6836	164.0	5317.0	133.6	6671.0
6837	chr17	73033559	73037151	18	139.0	6837	145.2	6827.0	135.9	6426.0
6838	chr14	79238943	79244033	11	139.0	6838	211.6	3044.0	118.4	8361.0
6840	chr12	52828783	52832393	15	139.0	6840	149.8	6396.0	132.6	6781.0
6841	chr10	119026520	119032126	9	139.0	6841	55.3	21566.0	50.0	21694.0
6849	chr4	150591034	150597042	5	139.0	6849	168.4	5019.0	158.5	4671.0
6851	chr8	90875844	90879030	10	139.0	6851	133.7	8025.0	133.4	6695.0
6853	chr13	102903375	102906709	14	138.8	6853	191.6	3829.0	192.1	3046.0
6856	chr13	42244220	42247224	14	138.8	6856	155.1	5970.0	157.3	4739.0
6857	chr19	14350084	14354298	21	138.8	6857	100.4	12492.0	83.1	13957.0
6859	chr18	20960983	20965275	20	138.8	6859	396.2	756.0	353.9	764.0
6860	chr18	65311697	65315153	20	138.8	6860	209.8	3095.0	162.2	4434.0
6863	chr12	51885787	51889293	15	138.8	6863	134.5	7947.0	122.6	7844.0
6866	chr4	89547047	89553113	5	138.8	6866	151.4	6270.0	140.1	6051.0
6867	chr8	69183112	69185394	10	138.8	6867	160.9	5530.0	152.2	5103.0
6871	chr1	138287681	138292107	1	138.8	6871	103.6	11992.0	99.6	11012.0
6872	chr4	133169590	133173522	5	138.8	6872	294.6	1467.0	275.7	1379.0
6875	chr7	143755904	143758248	8	138.8	6875	139.1	7441.0	128.2	7230.0
6876	chr11	68462218	68467374	13	138.6	6876	138.3	7528.0	123.6	7727.0
6879	chr15	60184970	60188980	16	138.6	6879	124.8	9022.0	107.3	9880.0
6881	chr13	108296360	108300088	14	138.6	6881	185.0	4126.0	177.0	3688.0
6882	chr11	108909052	108912576	13	138.6	6882	146.4	6706.0	185.7	3283.0
6883	chr11	87933582	87938252	13	138.6	6883	170.6	4884.0	124.5	7625.0
6886	chr5	142423324	142429948	6	138.6	6886	104.6	11838.0	128.2	7232.0
6887	chr5	120693669	120698423	6	138.6	6887	551.5	318.0	419.7	518.0
6889	chr5	23384938	23388572	6	138.6	6889	91.3	13968.0	88.0	13081.0
6890	chr3	52457856	52460492	4	138.6	6890	127.8	8695.0	126.5	7404.0
6891	chr2	168197477	168202841	2	138.6	6891	114.1	10447.0	125.0	7574.0
6893	chr1	106514165	106518411	1	138.6	6893	145.6	6801.0	131.6	6881.0
6896	chr10	121884791	121889145	9	138.4	6896	130.6	8355.0	105.3	10158.0
6897	chr11	79972473	79974653	13	138.4	6897	121.4	9464.0	118.9	8302.0
6898	chr15	60128592	60134238	16	138.4	6898	128.8	8556.0	131.4	6890.0
6903	chr1	171981948	171985692	1	138.4	6903	107.6	11360.0	98.1	11271.0
6911	chr1	155163086	155169438	1	138.4	6911	67.6	18549.0		
6913	chr13	37800323	37803877	14	138.2	6913	150.0	6374.0	133.1	6721.0
6918	chr10	21251325	21256157	9	138.2	6918	173.3	4718.0	60.1	18977.0
6919	chr16	11576047	11579437	17	138.2	6919	188.4	3971.0	144.5	5672.0
6923	chr19	16771041	16775417	21	138.2	6923	157.7	5778.0	130.2	7011.0
6928	chr9	63610598	63615676	12	138.2	6928	147.6	6595.0	142.8	5824.0
6929	chr1	79710309	79713021	1	138.2	6929	162.1	5453.0	133.1	6741.0
6930	chr1	161375420	161380868	1	138.2	6930	29.7	30798.0		
6931	chr2	163201449	163204847	2	138.2	6931	134.7	7915.0	136.6	6372.0
6932	chr4	117476979	117480427	5	138.2	6932	101.2	12382.0	91.9	12384.0
6933	chr19	4168342	4171680	21	138.2	6933	146.8	6666.0	125.3	7534.0
6934	chr5	32110229	32114525	6	138.2	6934	171.2	4856.0	160.3	4553.0
6935	chr6	30336726	30341534	7	138.2	6935	63.4	19532.0	54.5	20443.0
6936	chr9	58262809	58267771	12	138.2	6936	73.7	17212.0	72.3	16082.0
6938	chr7	119870269	119873935	8	138.2	6938	94.1	13530.0	75.2	15495.0
6940	chr9	66988043	66992545	12	137.9	6940				
6943	chr19	9936817	9940317	21	137.9	6943	166.4	5155.0	140.3	6020.0
6951	chr6	128795728	128800698	7	137.9	6951	176.5	4546.0	148.2	5384.0
6954	chr3	37173386	37176760	4	137.9	6954	148.8	6496.0	131.4	6902.0
6955	chr1	82973171	82976797	1	137.9	6955	178.7	4429.0	183.5	3394.0
6961	chr17	35207423	35211283	18	137.7	6961	121.0	9528.0	116.7	8603.0
6963	chr17	5006382	5010848	18	137.7	6963	229.0	2588.0	168.9	4090.0
6965	chr16	93584501	93588029	17	137.7	6965	180.1	4351.0	152.4	5084.0
6966	chr16	10731127	10734239	17	137.7	6966	166.8	5128.0	144.2	5704.0
6967	chr15	31165722	31167908	16	137.7	6967	134.3	7951.0	138.5	6182.0
6969	chr5	147062363	147066903	6	137.7	6969	103.0	12096.0	91.0	12553.0
6970	chr10	21221319	21226759	9	137.7	6970	177.9	4468.0	159.1	4626.0
6972	chr9	48536259	48539709	12	137.7	6972	138.5	7522.0	141.0	5983.0
6975	chr1	152034179	152039441	1	137.7	6975	139.1	7456.0	125.0	7573.0
6976	chr1	127624004	127627266	1	137.7	6976	157.1	5834.0	125.8	7479.0
6978	chr17	84854283	84857805	18	137.5	6978	165.6	5214.0	137.4	6284.0
6980	chr13	112395276	112399666	14	137.5	6980	113.9	10467.0	123.1	7784.0
6984	chr16	10688748	10692304	17	137.5	6984	122.6	9318.0	121.5	7975.0
6985	chr18	80622360	80625920	20	137.5	6985	169.0	4979.0	167.2	4170.0
6986	chr17	87473104	87475202	18	137.5	6986	138.7	7485.0	118.4	8360.0
6988	chr18	75465099	75469599	20	137.5	6988	76.5	16671.0	81.4	14260.0
6993	chr11	104628668	104632920	13	137.5	6993	172.2	4777.0	172.3	3893.0
6994	chr5	107221362	107225670	6	137.5	6994	170.0	4927.0	126.8	7369.0
6999	chr2	152801844	152807452	2	137.5	6999	100.4	12503.0	81.6	14242.0
7003	chr3	115690958	115695444	4	137.5	7003	561.3	308.0	531.8	281.0
7007	chr8	95245557	95249497	10	137.5	7007	141.1	7246.0	118.9	8313.0
7008	chr9	37229189	37232329	12	137.5	7008	127.4	8718.0	124.2	7684.0
7009	chr9	120008883	120014031	12	137.5	7009	48.7	23424.0	42.7	24001.0
7012	chr19	14585437	14589195	21	137.3	7012	169.2	4972.0	163.7	4344.0
7015	chr17	86800052	86802878	18	137.3	7015	132.9	8098.0	114.2	8957.0
7018	chr11	86816307	86822631	13	137.3	7018	174.3	4661.0	145.9	5551.0
7022	chr3	115789038	115794002	4	137.3	7022	137.5	7631.0	100.8	10829.0
7026	chr1	128547368	128550574	1	137.3	7026	133.3	8059.0	140.6	6004.0
7029	chr10	127074301	127077649	9	137.1	7029	147.6	6589.0	141.6	5929.0
7030	chr11	108213340	108217298	13	137.1	7030	149.2	6448.0	160.7	4525.0
7032	chr7	110234788	110238890	8	137.1	7032	85.8	14909.0	68.1	17005.0
7034	chr17	51407062	51410682	18	137.1	7034	160.3	5572.0	143.5	5760.0
7042	chr1	36883044	36888564	1	137.1	7042	118.1	9900.0	130.9	6954.0
7048	chr10	122798646	122801938	9	136.9	7048	172.8	4740.0	144.8	5634.0
7051	chr16	58496402	58500082	17	136.9	7051	130.2	8386.0	123.3	7762.0
7054	chr13	101709395	101714465	14	136.9	7054	176.1	4563.0	150.9	5185.0
7056	chr12	70710802	70715006	15	136.9	7056	169.8	4934.0	157.8	4703.0
7059	chr8	124252935	124257741	10	136.9	7059	121.6	9453.0	200.7	2791.0
7061	chr7	44822525	44827641	8	136.9	7061	45.6	24428.0	42.4	24168.0
7062	chr4	140855664	140859642	5	136.9	7062	41.8	25708.0	135.8	6465.0
7063	chr3	79225787	79229535	4	136.9	7063	145.2	6842.0	142.8	5831.0
7064	chr2	154803387	154810393	2	136.9	7064	27.3	32124.0	57.2	19674.0
7065	chr1	138558340	138561070	1	136.9	7065	137.7	7608.0	128.5	7200.0
7074	chr8	31120255	31122983	10	136.6	7074	147.6	6607.0	154.8	4911.0
7076	chr3	100501132	100504416	4	136.6	7076	129.0	8546.0	113.4	9062.0
7080	chr14	34660611	34662775	11	136.4	7080	172.6	4748.0	148.5	5354.0
7081	chr10	19491254	19496320	9	136.4	7081	155.5	5944.0	91.5	12447.0
7087	chr17	30197045	30200803	18	136.4	7087	167.6	5074.0	151.1	5176.0
7089	chr17	83769177	83776127	18	136.4	7089	110.7	10945.0	124.8	7583.0
7092	chr15	57771038	57774822	16	136.4	7092	156.3	5885.0	149.4	5289.0
7094	chr4	46553357	46558081	5	136.4	7094	163.8	5341.0	117.4	8517.0
7096	chr1	119455981	119458099	1	136.4	7096	137.7	7611.0	117.8	8473.0
7098	chr3	152941037	152945381	4	136.4	7098	137.9	7592.0	132.2	6812.0
7100	chr12	21172050	21174956	15	136.4	7100	144.4	6898.0	142.3	5865.0
7101	chr4	150556357	150560481	5	136.4	7101	126.2	8873.0	138.5	6186.0
7102	chr5	34229430	34232590	6	136.4	7102	161.7	5480.0	157.5	4738.0
7105	chr4	155501215	155506241	5	136.4	7105	162.5	5420.0	95.2	11774.0
7109	chr11	74521142	74524458	13	136.2	7109	122.2	9370.0	116.4	8638.0
7113	chr17	73812368	73815744	18	136.2	7113	167.2	5107.0	132.4	6788.0
7116	chr19	47889926	47892032	21	136.2	7116	137.7	7601.0	148.5	5348.0
7117	chr10	4078421	4080921	9	136.2	7117	148.8	6490.0	133.9	6639.0
7118	chr19	46605762	46611172	21	136.2	7118	147.0	6652.0	65.4	17647.0
7119	chr8	127966335	127969383	10	136.2	7119	142.4	7135.0	121.6	7959.0
7120	chr2	68872766	68876632	2	136.2	7120	177.1	4517.0	151.4	5156.0
7122	chr1	86486623	86489707	1	136.2	7122	143.4	7011.0	189.1	3156.0
7125	chr2	38318539	38321367	2	136.2	7125	145.4	6820.0	146.0	5545.0
7126	chr14	120322328	120327172	11	136.2	7126	109.2	11132.0	86.0	13402.0
7129	chr6	72991480	72994994	7	136.2	7129	219.1	2829.0	154.1	4964.0
7131	chr6	83866962	83868934	7	136.2	7131	166.2	5173.0	142.5	5860.0
7132	chr11	97953273	97956745	13	136.0	7132	143.8	6956.0	141.0	5979.0
7135	chr11	32580309	32584459	13	136.0	7135	140.7	7281.0	132.4	6787.0
7137	chr12	102300381	102305189	15	136.0	7137	161.5	5493.0	137.9	6227.0
7139	chr13	49270025	49274121	14	136.0	7139	135.3	7843.0	79.7	14608.0
7142	chr18	35941227	35943449	20	136.0	7142	155.5	5936.0	152.1	5110.0
7144	chr9	61224754	61227448	12	136.0	7144	152.5	6185.0	143.3	5778.0
7146	chr8	129262795	129266379	10	136.0	7146	139.1	7442.0	133.1	6731.0
7148	chr7	107706307	107709417	8	136.0	7148	142.0	7170.0	123.1	7777.0
7149	chr6	120954289	120957977	7	136.0	7149	146.2	6737.0	134.7	6552.0
7151	chr5	96175959	96177987	6	136.0	7151	129.0	8548.0	124.0	7698.0
7154	chr2	128411786	128417080	2	136.0	7154	84.4	15189.0	75.5	15450.0
7155	chr2	9592081	9596591	2	136.0	7155	132.1	8189.0	144.7	5660.0
7159	chr16	64835756	64842074	17	135.8	7159	155.9	5908.0	97.6	11354.0
7161	chr14	73084971	73088851	11	135.8	7161	154.5	6022.0	126.2	7435.0
7163	chr17	28416635	28421093	18	135.8	7163	157.1	5820.0	161.2	4486.0
7166	chr7	114299025	114304749	8	135.8	7166	130.8	8336.0	86.5	13332.0
7172	chr1	138587162	138591062	1	135.8	7172	191.0	3865.0	138.3	6208.0
7178	chr13	52805967	52809337	14	135.6	7178	131.0	8293.0	111.9	9249.0
7179	chr14	65069130	65072978	11	135.6	7179	103.6	11972.0	106.7	9969.0
7180	chr17	84310177	84314833	18	135.6	7180	402.2	729.0	362.9	733.0
7186	chr13	5844463	5850107	14	135.6	7186	150.2	6356.0	50.5	21539.0
7188	chr6	119335065	119337543	7	135.6	7188	142.4	7132.0	134.7	6544.0
7189	chr5	109922579	109927003	6	135.6	7189	170.4	4904.0	145.7	5577.0
7192	chr2	103606055	103610967	2	135.6	7192	125.4	8964.0	119.4	8244.0
7193	chr1	181859695	181864287	1	135.6	7193	255.8	2015.0	144.5	5686.0
7194	chr1	160005673	160009245	1	135.6	7194	143.8	6961.0	111.7	9280.0
7195	chr1	120055168	120058670	1	135.6	7195	148.0	6566.0	149.2	5308.0
7197	chr13	113578516	113582642	14	135.3	7197	136.5	7733.0	157.6	4720.0
7205	chr15	86081217	86087585	16	135.3	7205	74.1	17134.0	157.8	4706.0
7209	chr11	97817952	97822792	13	135.3	7209	149.2	6449.0	88.0	13057.0
7214	chr1	136670259	136675249	1	135.3	7214	120.3	9614.0	136.6	6374.0
7215	chr2	17669376	17674070	2	135.3	7215	110.9	10933.0	103.5	10429.0
7216	chr3	98030203	98035095	4	135.3	7216	97.5	12949.0	89.7	12780.0
7217	chr4	121194278	121198578	5	135.3	7217	102.6	12158.0	108.7	9684.0
7223	chr7	45740726	45743304	8	135.3	7223	109.2	11123.0	101.4	10716.0
7229	chr15	98893084	98896068	16	135.1	7229	110.3	10986.0	94.7	11853.0
7232	chr9	42837450	42839992	12	135.1	7232	142.6	7088.0	134.6	6571.0
7233	chr8	86734023	86736849	10	135.1	7233	344.5	1049.0	119.3	8270.0
7236	chr4	97750233	97752053	5	135.1	7236	134.1	7988.0	128.2	7233.0
7238	chr3	95707174	95710736	4	135.1	7238	151.0	6301.0	134.7	6558.0
7240	chr1	38883158	38886658	1	135.1	7240	63.4	19517.0	150.2	5240.0
7241	chr7	90065858	90070610	8	135.1	7241	134.3	7949.0	124.0	7697.0
7242	chr13	21166726	21170296	14	134.9	7242	225.5	2667.0	154.9	4904.0
7243	chr9	118282315	118287909	12	134.9	7243	59.8	20417.0	56.9	19734.0
7244	chr11	79075166	79078332	13	134.9	7244	109.6	11077.0	88.3	13003.0
7249	chr13	67107268	67109974	14	134.9	7249	134.9	7885.0	121.3	7992.0
7250	chr14	52254318	52258358	11	134.9	7250	138.7	7479.0	100.6	10841.0
7252	chr17	78350333	78354261	18	134.9	7252	147.2	6631.0	124.3	7643.0
7256	chr3	37150716	37153354	4	134.9	7256	154.9	5998.0	149.2	5306.0
7257	chr7	73548729	73556153	8	134.9	7257	182.3	4242.0	247.3	1760.0
7262	chr3	52277437	52282937	4	134.9	7262	544.6	333.0	469.4	388.0
7264	chr1	136635171	136640259	1	134.9	7264	140.5	7317.0	114.9	8861.0
7268	chr6	66972062	66974436	7	134.9	7268	149.2	6452.0	145.0	5631.0
7272	chr16	92764713	92769693	17	134.7	7272	254.4	2041.0	83.4	13892.0
7276	chr11	107455951	107461369	13	134.7	7276	141.5	7197.0	112.4	9186.0
7278	chr10	70118388	70122684	9	134.7	7278	141.8	7183.0	85.6	13474.0
7279	chr10	4631774	4634296	9	134.7	7279	147.4	6618.0	129.7	7073.0
7287	chr4	128593117	128595587	5	134.7	7287	130.6	8359.0	123.8	7716.0
7288	chr4	150371500	150375944	5	134.7	7288	135.7	7818.0	113.4	9070.0
7289	chr5	23869864	23875246	6	134.7	7289	24.8	33451.0		
7290	chr7	75369114	75373198	8	134.7	7290	121.2	9509.0	128.7	7181.0
7292	chr19	44264191	44268471	21	134.5	7292	124.2	9115.0	98.2	11223.0
