id	chr_name	start	end	chromosome_id	tag_count_no_peptide	id_no_peptide	tag_count_1um_k99a	id_1um_k99a	tag_count_1um_pcc	id_1um_pcc
1987	chr9	44874224	44881184	12	140.9	1987	165.3	2327.0	185.4	2014.0
1988	chr7	45523860	45528680	8	140.9	1988	175.2	2126.0	143.4	3144.0
1990	chr2	35459957	35465683	2	140.7	1990	169.6	2230.0	208.8	1659.0
1999	chr9	121703153	121709655	12	140.3	1999	138.3	3142.0	100.5	5927.0
2007	chr15	3269511	3273793	16	140.1	2007	177.1	2087.0	165.8	2441.0
2012	chr17	71471395	71477047	18	139.9	2012	293.6	806.0	176.5	2182.0
2014	chr7	80899680	80906266	8	139.9	2014	70.4	9044.0	66.5	10511.0
2020	chr12	28748040	28752890	15	139.7	2020	182.5	1982.0	163.6	2502.0
2023	chr9	107284910	107290146	12	139.5	2023	163.2	2383.0	150.5	2921.0
2026	chr17	46159071	46164275	18	139.5	2026	177.5	2079.0	222.2	1493.0
2027	chr12	78856266	78862468	15	139.3	2027	162.4	2410.0	162.3	2538.0
2030	chr4	86573424	86577914	5	139.3	2030	175.9	2110.0	189.2	1947.0
2034	chr10	62597213	62604873	9	139.1	2034	125.6	3740.0	110.2	5047.0
2035	chr7	76229453	76236067	8	139.1	2035	154.8	2588.0		
2039	chr10	57794013	57798803	9	138.9	2039	171.5	2202.0	172.7	2270.0
2043	chr2	181596708	181602742	2	138.9	2043	127.3	3654.0	112.6	4863.0
2044	chr1	43930984	43936212	1	138.9	2044	144.3	2947.0	109.8	5092.0
2045	chr11	96975121	96981021	13	138.6	2045	142.8	2991.0	99.9	5979.0
2047	chr1	34838786	34845282	1	138.6	2047	169.2	2239.0	223.3	1481.0
2050	chr15	102456841	102462025	16	138.4	2050	143.3	2973.0	155.9	2752.0
2051	chr19	45045951	45049683	21	138.4	2051	170.1	2221.0	188.2	1967.0
2053	chr11	31998241	32004663	13	138.2	2053	450.1	306.0	138.0	3368.0
2058	chr3	86140536	86146084	4	138.2	2058	150.7	2720.0	180.6	2084.0
2060	chr2	51931508	51937312	2	138.2	2060	152.0	2666.0	183.9	2039.0
2061	chr2	23066887	23069515	2	138.2	2061	192.3	1826.0	189.9	1935.0
2062	chr2	4916140	4919306	2	138.2	2062	179.7	2034.0	173.7	2243.0
2063	chr1	135127032	135132342	1	138.0	2063	315.3	692.0	425.6	421.0
2064	chr3	60498097	60504193	4	138.0	2064	340.7	594.0	577.9	201.0
2066	chr10	127288555	127292879	9	138.0	2066	177.5	2077.0	203.7	1734.0
2068	chr19	4144306	4150172	21	137.8	2068	125.8	3734.0	157.0	2721.0
2069	chr17	34196830	34202208	18	137.8	2069	134.7	3287.0	272.8	1008.0
2074	chr9	123149881	123154555	12	137.8	2074	102.2	5266.0	48.0	14430.0
2080	chr6	87805568	87812136	7	137.6	2080	166.7	2299.0	260.5	1108.0
2084	chr15	83561088	83566042	16	137.4	2084	188.1	1878.0	201.3	1766.0
2090	chr1	178316661	178321571	1	137.4	2090	202.7	1640.0	205.8	1704.0
2091	chr2	170123810	170130416	2	137.2	2091	246.4	1151.0	252.3	1164.0
2092	chr11	4234528	4238878	13	137.2	2092	139.9	3086.0	178.1	2147.0
2093	chr6	72613055	72617821	7	137.2	2093	164.9	2334.0	135.2	3520.0
2098	chr15	82340860	82347506	16	137.0	2098	95.5	5852.0	64.8	10836.0
2105	chr7	140854881	140859471	8	136.5	2105	142.3	3009.0	175.0	2217.0
2108	chr13	55439160	55445264	14	136.5	2108	323.2	658.0	312.2	773.0
2111	chr18	36557571	36562257	20	136.5	2111	165.6	2316.0	186.4	2002.0
2112	chr18	56431303	56438685	20	136.5	2112	191.9	1829.0	145.5	3069.0
2115	chr5	67843675	67849335	6	136.3	2115	165.3	2326.0	194.0	1876.0
2117	chr4	155703208	155706906	5	136.3	2117	162.7	2405.0	143.4	3145.0
2118	chr1	7086869	7090687	1	136.3	2118	175.4	2117.0	163.2	2517.0
2119	chr6	83502321	83508149	7	136.3	2119	145.3	2908.0	154.8	2791.0
2124	chr19	5660695	5666789	21	136.1	2124	132.5	3383.0	123.6	4139.0
2127	chr15	80797410	80804392	16	135.9	2127	187.6	1887.0	262.9	1086.0
2129	chr12	76836927	76842799	15	135.9	2129	96.6	5748.0	186.7	1996.0
2130	chr7	126797088	126801982	8	135.9	2130	121.1	3968.0	127.0	3944.0
2132	chr2	131187815	131192519	2	135.9	2132	159.4	2464.0	150.9	2905.0
2134	chr11	70761495	70767535	13	135.7	2134	162.0	2421.0	169.0	2363.0
2140	chr2	166668512	166675100	2	135.5	2140	136.6	3207.0	102.5	5744.0
2147	chr11	69087022	69091604	13	134.9	2147	157.2	2520.0	135.0	3526.0
2148	chr5	120777177	120781729	6	134.9	2148	212.2	1497.0	231.9	1373.0
2151	chr19	43519738	43525824	21	134.7	2151	161.3	2435.0	205.8	1702.0
2153	chr7	24395137	24402631	8	134.7	2153	62.0	10537.0	94.9	6466.0
2155	chr2	150133379	150138545	2	134.5	2155	158.1	2498.0	156.1	2748.0
2156	chr5	137530868	137535692	6	134.5	2156	124.6	3783.0	141.0	3234.0
2158	chr8	104629684	104634244	10	134.5	2158	164.2	2353.0	150.7	2910.0
2162	chr19	7556681	7561083	21	134.2	2162	152.2	2653.0	152.2	2872.0
2163	chr17	35238323	35245731	18	134.2	2163	147.4	2831.0	124.2	4099.0
2164	chr6	34873814	34877970	7	134.2	2164	144.1	2951.0	159.8	2626.0
2165	chr14	29966681	29970031	11	134.2	2165	161.7	2429.0	131.3	3706.0
2167	chr11	45851637	45858001	13	134.0	2167	180.6	2013.0	182.4	2060.0
2170	chr18	12126783	12132439	20	134.0	2170	193.6	1798.0	172.9	2263.0
2176	chr9	37655220	37659092	12	133.6	2176	171.8	2197.0	166.2	2423.0
2185	chr11	73133249	73139671	13	133.2	2185	173.2	2167.0	77.9	8629.0
2194	chr12	76370929	76378393	15	133.0	2194	211.1	1510.0	330.7	697.0
2195	chr7	126366628	126372506	8	132.8	2195	116.0	4253.0	119.5	4404.0
2196	chr11	103695663	103699695	13	132.8	2196	126.8	3676.0	127.2	3931.0
2197	chr11	3288605	3294015	13	132.8	2197	150.3	2728.0	197.0	1840.0
2199	chr2	32445536	32450958	2	132.8	2199	236.1	1247.0	102.7	5732.0
2201	chr1	93823183	93827269	1	132.8	2201	153.3	2623.0	132.4	3657.0
2202	chr1	58792526	58798848	1	132.8	2202	469.5	277.0	141.5	3220.0
2204	chrX	167204596	167211992	3	132.6	2204	180.1	2028.0	317.6	746.0
2206	chr4	101354251	101359079	5	132.6	2206	112.0	4518.0	246.9	1213.0
2208	chr3	36858002	36865194	4	132.6	2208	172.3	2187.0	136.9	3432.0
2211	chr10	62338403	62342841	9	132.4	2211	156.7	2534.0	180.2	2100.0
2212	chr11	51630484	51636628	13	132.4	2212	185.7	1920.0	81.0	8172.0
2213	chr14	59438896	59442888	11	132.4	2213	169.7	2224.0	177.8	2156.0
2214	chr15	84323803	84327223	16	132.4	2214	165.6	2315.0	172.2	2281.0
2217	chr10	42274159	42279377	9	132.1	2217	263.2	1014.0	166.0	2434.0
2218	chr11	62573702	62577242	13	132.1	2218	157.4	2515.0	172.5	2273.0
2220	chrX	159707758	159714390	3	132.1	2220	192.8	1818.0	245.0	1229.0
2225	chr9	61370986	61377390	12	131.7	2225	162.9	2402.0	147.0	3023.0
2227	chr11	97658670	97663404	13	131.7	2227	170.9	2207.0	256.2	1132.0
2228	chr14	79296698	79302892	11	131.7	2228	334.2	626.0	150.3	2925.0
2231	chr4	40701967	40704497	5	131.5	2231	173.9	2151.0	171.8	2290.0
2233	chr7	126789451	126796333	8	131.5	2233	136.4	3217.0	107.0	5317.0
2244	chr13	30968396	30974796	14	131.1	2244	175.2	2123.0	145.1	3089.0
2253	chr2	156860090	156865802	2	130.5	2253	116.8	4200.0	137.8	3383.0
2256	chr9	40452523	40457245	12	130.5	2256	408.0	389.0	394.6	487.0
2260	chr13	54691251	54697311	14	130.3	2260	126.8	3674.0	131.1	3714.0
2262	chrX	18160756	18164428	3	130.1	2262	167.9	2258.0	163.8	2497.0
2263	chr15	100730752	100737984	16	130.1	2263	82.1	7340.0	90.0	7055.0
2265	chr15	76509697	76514801	16	130.1	2265	33.3	17805.0	85.5	7590.0
2269	chr6	39378095	39383739	7	130.1	2269	183.0	1971.0	206.0	1698.0
2270	chr2	152327165	152333859	2	130.1	2270	75.1	8300.0	122.7	4193.0
2274	chr15	100714509	100721203	16	129.6	2274	334.3	625.0	235.3	1330.0
2277	chr4	43559641	43564989	5	129.6	2277	207.4	1561.0	201.1	1769.0
2280	chr2	59484878	59489976	2	129.4	2280	233.0	1275.0	175.3	2213.0
2283	chr15	25841142	25846932	16	129.4	2283	151.0	2698.0	98.2	6139.0
2285	chr18	65428383	65434235	20	129.4	2285	183.7	1957.0	264.0	1075.0
2286	chr5	31697093	31702185	6	129.2	2286	148.8	2785.0	158.0	2690.0
2288	chr13	46723881	46730129	14	129.2	2288	308.7	723.0	280.3	956.0
2291	chr3	96723977	96731055	4	129.2	2291	123.2	3852.0	110.9	5002.0
2296	chr5	21185970	21190102	6	129.0	2296	154.3	2597.0	135.4	3507.0
2298	chr10	39610729	39615593	9	129.0	2298	145.0	2924.0	149.4	2945.0
2299	chr10	59998187	60003623	9	129.0	2299	157.5	2510.0	175.7	2206.0
2300	chr11	70236536	70240640	13	129.0	2300	158.1	2500.0	151.8	2881.0
2303	chr17	45556288	45560626	18	129.0	2303	156.5	2539.0	188.8	1953.0
2304	chr9	110473956	110477976	12	128.8	2304	139.2	3114.0	186.9	1993.0
2305	chr13	23619829	23623595	14	128.8	2305	195.0	1765.0	151.6	2895.0
2310	chr4	101260572	101266684	5	128.6	2310	150.7	2719.0	176.1	2191.0
2313	chr10	81327695	81332319	9	128.6	2313	147.4	2832.0	112.2	4892.0
2314	chr14	30546839	30552717	11	128.6	2314	96.4	5771.0	120.6	4321.0
2317	chr13	33002696	33006308	14	128.4	2317	284.5	856.0	475.4	322.0
2324	chr6	28419157	28424431	7	128.4	2324	149.1	2766.0	157.2	2716.0
2328	chr5	138254687	138260587	6	128.2	2328	246.9	1146.0	145.1	3086.0
2329	chr8	34153807	34159043	10	128.2	2329	364.7	511.0	193.1	1889.0
2335	chr7	59227489	59229971	8	128.0	2335	182.8	1976.0	220.7	1510.0
2337	chr7	68262644	68267550	8	127.8	2337	181.4	1998.0	122.3	4216.0
2339	chr8	4610357	4615889	10	127.8	2339	164.9	2339.0	214.0	1603.0
2342	chr15	98829249	98833895	16	127.8	2342	208.2	1548.0	89.3	7131.0
2345	chr8	34161878	34168820	10	127.5	2345	364.7	511.0	113.9	4765.0
2346	chr7	127872221	127877911	8	127.5	2346	70.6	9036.0	113.7	4782.0
2349	chr2	136889886	136893152	2	127.5	2349	166.1	2305.0	166.0	2431.0
2350	chr3	95013659	95018829	4	127.5	2350	186.6	1903.0	133.1	3634.0
2351	chr17	35048269	35053735	18	127.3	2351	159.8	2462.0	169.7	2340.0
2353	chr3	30600355	30604851	4	127.3	2353	164.4	2349.0	175.5	2207.0
2356	chr8	72134175	72138795	10	127.3	2356	264.1	1005.0	178.1	2149.0
2357	chr13	24798885	24803393	14	127.3	2357	181.3	2000.0	153.7	2807.0
2358	chr14	118937128	118943840	11	127.3	2358	256.2	1075.0	217.0	1563.0
2359	chrX	73908036	73916306	3	127.3	2359	183.0	1969.0	167.5	2399.0
2360	chr15	78770025	78773923	16	127.1	2360	128.9	3564.0	171.6	2294.0
2361	chr18	65392477	65397827	20	127.1	2361	219.7	1405.0	270.4	1025.0
2364	chr11	48797308	48803334	13	127.1	2364	125.2	3751.0	171.4	2302.0
2365	chr8	84964375	84970055	10	127.1	2365	73.2	8644.0	90.9	6939.0
2369	chr4	133710940	133718376	5	126.9	2369	128.5	3585.0	133.9	3584.0
2376	chr2	13571925	13575859	2	126.9	2376	170.1	2219.0	197.6	1827.0
2377	chr1	151342928	151347724	1	126.9	2377	189.3	1860.0	175.0	2215.0
2379	chr2	71870314	71878590	2	126.9	2379	104.6	5055.0	114.5	4713.0
2380	chr1	135132518	135135856	1	126.7	2380	315.3	692.0	425.6	421.0
2382	chr7	81522123	81524907	8	126.7	2382	163.2	2390.0	168.6	2369.0
2383	chr8	71674091	71679351	10	126.7	2383	137.4	3170.0	133.5	3594.0
2384	chr11	97682283	97688577	13	126.7	2384	81.6	7400.0	46.1	14884.0
2388	chr13	100666928	100671568	14	126.5	2388	138.8	3126.0	123.6	4141.0
2389	chr15	98867239	98872659	16	126.5	2389	132.6	3382.0	146.0	3048.0
2390	chr11	117326578	117331958	13	126.5	2390	1102.1	30.0	1263.4	31.0
2396	chr19	4200475	4205183	21	126.3	2396	139.5	3099.0	172.7	2272.0
2397	chr17	24167196	24172284	18	126.3	2397	140.0	3079.0	144.9	3093.0
2398	chr13	65277274	65280288	14	126.3	2398	168.7	2245.0	175.9	2197.0
2399	chr11	59224668	59229352	13	126.3	2399	114.8	4335.0	196.8	1842.0
2401	chr8	72239201	72245113	10	126.3	2401	31.4	18517.0	112.6	4860.0
2406	chr19	8816914	8822708	21	126.1	2406	164.2	2356.0	199.6	1795.0
2408	chr16	10834358	10841392	17	126.1	2408	263.9	1009.0	240.7	1264.0
2409	chr11	77981550	77987446	13	126.1	2409	122.5	3878.0	135.4	3497.0
2414	chr9	65576926	65581160	12	126.1	2414	139.2	3118.0	147.9	2990.0
2416	chr6	149139422	149144260	7	125.9	2416	231.3	1287.0	220.7	1509.0
2417	chr7	80179198	80186016	8	125.9	2417	166.8	2294.0	108.5	5208.0
2418	chr8	122470643	122477985	10	125.9	2418	92.6	6141.0	84.8	7673.0
2420	chr11	82988947	82992593	13	125.9	2420	140.9	3058.0	144.0	3124.0
2423	chr15	76623168	76628072	16	125.7	2423	102.2	5263.0	85.0	7638.0
2424	chr16	3742005	3745951	17	125.7	2424	139.9	3087.0	145.1	3091.0
2425	chr6	72389056	72392044	7	125.7	2425	136.4	3219.0	127.2	3937.0
2426	chr9	58246589	58251009	12	125.7	2426	246.4	1150.0	194.4	1873.0
2427	chr7	110059793	110062955	8	125.7	2427	160.3	2455.0	169.2	2354.0
2428	chr3	126594561	126598129	4	125.4	2428	200.8	1669.0	236.4	1320.0
2429	chr7	99531479	99536545	8	125.4	2429	140.2	3072.0	110.2	5050.0
2437	chr12	4232672	4235980	15	125.0	2437	151.9	2671.0	162.1	2543.0
2438	chr9	44041925	44046337	12	125.0	2438	141.4	3041.0	173.3	2255.0
2440	chr1	74385675	74390939	1	124.8	2440	155.8	2552.0	53.8	13119.0
2441	chr3	89730321	89734571	4	124.8	2441	170.1	2220.0	178.5	2135.0
2443	chr10	80616118	80622576	9	124.8	2443	43.0	14919.0	64.2	10957.0
2444	chr11	52096046	52102616	13	124.8	2444	120.3	4006.0	125.7	4019.0
2445	chr11	115161694	115166926	13	124.8	2445	160.5	2453.0	218.3	1549.0
2448	chr17	25223048	25228992	18	124.8	2448	270.3	966.0	215.5	1588.0
2449	chr19	6275094	6282032	21	124.8	2449	118.9	4083.0	158.0	2684.0
2450	chr11	6624757	6627881	13	124.6	2450	146.6	2860.0	166.2	2425.0
2451	chr18	82470008	82474410	20	124.6	2451	143.5	2970.0	486.1	303.0
2454	chr10	41518151	41522967	9	124.6	2454	186.2	1909.0	141.0	3228.0
2455	chr5	120747025	120751173	6	124.4	2455	137.1	3189.0	111.1	4988.0
2460	chr11	69577399	69583219	13	124.4	2460	136.4	3214.0	159.8	2624.0
2462	chr12	84213880	84219518	15	124.4	2462	284.3	859.0	211.6	1631.0
2464	chr17	46553524	46558584	18	124.4	2464	148.3	2800.0	119.3	4413.0
2466	chr17	35169820	35175738	18	124.2	2466	145.7	2884.0	134.3	3563.0
2470	chr9	85747132	85750976	12	124.2	2470	158.6	2486.0	178.9	2126.0
2471	chr1	160209281	160214667	1	124.0	2471			159.5	2631.0
2472	chr2	102898328	102902012	2	124.0	2472	215.4	1458.0	184.7	2022.0
2474	chr11	61264900	61269446	13	124.0	2474	119.7	4030.0	125.1	4049.0
2480	chr10	127642157	127645457	9	123.8	2480	136.9	3198.0	161.9	2554.0
2486	chr4	134920856	134926280	5	123.6	2486	323.7	657.0	345.3	637.0
2487	chr7	30561659	30567139	8	123.6	2487	104.8	5034.0	80.5	8249.0
2489	chr7	109516644	109521704	8	123.6	2489	104.3	5077.0	169.2	2356.0
2492	chr11	98548261	98552281	13	123.6	2492	338.6	602.0	392.9	492.0
2497	chr19	34601170	34602992	21	123.4	2497	152.7	2642.0	103.1	5682.0
2499	chr3	108198863	108202923	4	123.4	2499	133.8	3320.0	112.4	4877.0
2505	chr10	127665813	127670707	9	123.1	2505	163.7	2369.0	273.0	1006.0
2508	chr12	59215757	59221197	15	123.1	2508	176.4	2097.0	173.5	2245.0
2509	chr11	121081355	121084771	13	123.1	2509	193.5	1801.0	93.7	6614.0
2513	chr2	118727382	118730012	2	123.1	2513	204.8	1604.0	198.9	1810.0
2514	chr2	181363474	181369430	2	123.1	2514	134.7	3292.0	102.7	5731.0
2515	chr7	17024782	17029908	8	123.1	2515	139.5	3103.0	197.0	1839.0
2518	chr11	118126202	118132946	13	122.9	2518	103.1	5175.0		
2519	chr9	21523819	21528851	12	122.9	2519	115.3	4299.0	91.1	6925.0
2520	chr7	16308230	16314546	8	122.9	2520	143.1	2979.0	268.3	1039.0
2522	chr1	156671314	156675818	1	122.7	2522	141.9	3021.0	174.8	2224.0
2523	chr3	123505970	123510798	4	122.7	2523	155.5	2560.0	175.0	2216.0
2524	chr17	20944238	20947568	18	122.7	2524	187.1	1894.0	176.8	2179.0
2525	chrX	73715168	73720586	3	122.7	2525	151.0	2700.0	163.6	2499.0
2526	chr10	128523096	128526948	9	122.5	2526	172.5	2182.0	200.7	1779.0
2531	chr6	125095860	125100812	7	122.5	2531	119.9	4023.0	111.5	4939.0
2534	chr11	78243629	78248331	13	122.3	2534	150.8	2706.0	173.5	2248.0
2535	chr15	99391233	99395085	16	122.3	2535	208.1	1550.0	232.7	1362.0
2536	chr17	56161698	56166162	18	122.3	2536	130.1	3514.0	112.2	4885.0
2538	chr16	94570690	94578724	17	122.1	2538	138.6	3133.0	82.5	7973.0
2540	chr15	83028996	83034554	16	122.1	2540	82.0	7370.0	70.2	9828.0
2542	chr9	46010804	46015986	12	122.1	2542	138.3	3141.0	193.1	1890.0
2543	chr12	73583835	73589507	15	122.1	2543	175.9	2109.0	194.0	1880.0
2544	chr8	84061704	84066354	10	122.1	2544	152.6	2643.0	183.2	2050.0
2547	chr2	25194458	25199186	2	122.1	2547	145.2	2919.0	186.4	2004.0
2550	chr17	34601844	34606674	18	121.9	2550	184.5	1940.0	170.7	2323.0
2552	chr11	53297547	53303355	13	121.9	2552	129.7	3522.0	116.3	4592.0
2554	chr6	120463403	120468657	7	121.9	2554	134.2	3309.0	157.0	2726.0
2556	chr7	122968492	122974746	8	121.9	2556	147.8	2821.0	150.7	2915.0
2560	chr5	137304447	137311047	6	121.7	2560	131.9	3422.0	118.8	4447.0
2564	chr2	152669691	152673933	2	121.7	2564	142.1	3011.0	130.9	3732.0
2565	chr9	107769348	107772642	12	121.5	2565	153.3	2625.0	143.2	3148.0
2566	chr10	13963929	13968997	9	121.5	2566	315.1	693.0	356.1	593.0
2567	chr10	17720621	17725729	9	121.5	2567	147.6	2825.0	138.0	3370.0
2568	chr7	4865024	4867648	8	121.5	2568	140.7	3059.0	133.7	3592.0
2569	chr7	4498349	4503303	8	121.5	2569	136.4	3218.0	129.6	3819.0
2570	chr3	106720619	106723675	4	121.3	2570	153.4	2622.0	156.7	2733.0
2575	chr12	21284798	21290092	15	121.3	2575	115.8	4257.0	141.0	3227.0
2578	chr15	12202866	12207198	16	121.3	2578	128.2	3597.0	125.1	4042.0
2581	chr11	29171445	29174443	13	121.0	2581	163.2	2388.0		
2582	chr17	48296917	48302461	18	121.0	2582	176.3	2103.0	102.3	5751.0
2585	chr2	84423526	84427106	2	121.0	2585	177.3	2084.0	173.3	2253.0
2586	chr5	120811898	120815718	6	120.8	2586	130.7	3487.0	130.5	3767.0
2587	chr7	127294919	127298459	8	120.8	2587	146.2	2871.0	139.5	3297.0
2588	chr9	62808579	62813907	12	120.8	2588	144.0	2957.0	121.6	4246.0
2589	chr11	117967354	117972824	13	120.8	2589	117.2	4166.0	295.0	865.0
2591	chr19	29251080	29256870	21	120.6	2591	112.0	4503.0	184.5	2025.0
2592	chr14	54684368	54689564	11	120.6	2592	142.4	3006.0	144.9	3096.0
2595	chr10	82858257	82862839	9	120.6	2595	128.0	3616.0	147.9	2994.0
2596	chr10	80431958	80436168	9	120.6	2596				
2597	chr10	80049154	80054856	9	120.6	2597	135.4	3271.0	124.4	4085.0
2599	chr3	59129729	59134021	4	120.6	2599	181.6	1996.0	101.2	5864.0
2600	chr19	8709941	8715353	21	120.4	2600	139.7	3098.0	180.6	2090.0
2602	chr13	51791251	51795653	14	120.4	2602	272.5	952.0	250.6	1179.0
2606	chr7	25218389	25222219	8	120.4	2606	142.4	3002.0	166.9	2410.0
2607	chr19	6360673	6366071	21	120.2	2607	138.0	3156.0	131.8	3677.0
2609	chr12	85472058	85475690	15	120.2	2609	133.8	3328.0	132.6	3648.0
2617	chr6	120526442	120532040	7	120.2	2617	108.9	4746.0	118.2	4486.0
2618	chr5	140701908	140708144	6	120.0	2618	103.8	5119.0	178.7	2129.0
2619	chr6	17064717	17069269	7	120.0	2619	199.6	1692.0	268.0	1042.0
2623	chr7	3691066	3695520	8	119.8	2623	114.4	4355.0	159.8	2628.0
2624	chr14	103341527	103347627	11	119.8	2624	42.6	15015.0	106.1	5388.0
2627	chr11	113679926	113685704	13	119.8	2627	82.0	7366.0	115.2	4665.0
2628	chr5	30154412	30157614	6	119.8	2628	149.8	2747.0	135.6	3493.0
2629	chr6	87835063	87840909	7	119.8	2629	138.1	3146.0	119.9	4381.0
2631	chr3	90429097	90434083	4	119.8	2631	114.3	4368.0	127.2	3938.0
2632	chr1	63114249	63120645	1	119.8	2632	155.1	2573.0	51.2	13701.0
2633	chr7	45133929	45138401	8	119.6	2633	112.0	4510.0	104.4	5570.0
2634	chr11	86756152	86759478	13	119.6	2634	165.8	2311.0	157.8	2700.0
2640	chr2	158027696	158031214	2	119.6	2640	136.4	3223.0	153.1	2832.0
2641	chr6	56897816	56902740	7	119.6	2641	147.8	2819.0	112.8	4841.0
2643	chr5	139791437	139795215	6	119.4	2643	134.4	3304.0	167.7	2390.0
2644	chr7	141557303	141563831	8	119.4	2644	107.9	4821.0	84.8	7679.0
2646	chr9	65018904	65023002	12	119.4	2646	316.5	685.0	183.0	2054.0
2647	chr10	91120068	91125080	9	119.4	2647	140.9	3057.0	126.2	3994.0
2653	chr2	167349207	167354135	2	119.2	2653	138.0	3158.0	143.8	3131.0
2655	chr5	122207736	122213534	6	119.0	2655	127.5	3646.0	50.4	13869.0
2659	chr10	71237307	71242147	9	119.0	2659	133.8	3324.0	132.8	3640.0
2662	chr5	122706379	122709949	6	118.7	2662	141.6	3037.0	140.8	3247.0
2664	chr19	55252635	55255157	21	118.7	2664	150.0	2740.0	161.9	2549.0
2666	chr9	124422653	124426389	12	118.5	2666	148.1	2805.0	152.6	2847.0
2667	chr9	114778557	114783447	12	118.5	2667	113.9	4389.0	110.0	5072.0
2668	chr9	57640546	57644924	12	118.5	2668	425.2	353.0	559.8	216.0
2669	chr7	142383508	142388038	8	118.5	2669	138.0	3152.0	157.8	2702.0
2671	chr1	37887930	37892330	1	118.5	2671	140.7	3064.0	101.0	5881.0
2672	chr4	62501463	62503081	5	118.5	2672	149.1	2764.0	164.3	2484.0
2675	chr10	77527805	77532433	9	118.3	2675	120.3	4007.0	125.3	4033.0
2677	chr12	26453364	26458040	15	118.3	2677	165.8	2313.0	194.0	1879.0
2680	chr5	91960489	91964207	6	118.3	2680	148.3	2797.0	213.6	1611.0
2681	chr13	96669268	96673378	14	118.1	2681	141.2	3047.0	147.5	3009.0
2682	chrX	7566575	7575137	3	118.1	2682	188.3	1875.0	111.5	4932.0
2685	chr16	3974527	3977575	17	118.1	2685	154.5	2594.0	148.8	2962.0
2688	chr6	124748824	124755556	7	118.1	2688	141.7	3025.0	95.8	6385.0
2689	chr6	86436869	86439825	7	118.1	2689	159.8	2461.0	166.0	2432.0
2691	chr3	103788892	103792844	4	118.1	2691	151.0	2697.0	178.3	2138.0
2694	chr2	61591887	61596021	2	117.9	2694	153.1	2630.0	153.3	2829.0
2701	chr9	21233764	21239260	12	117.7	2701	135.6	3261.0	123.8	4134.0
2702	chr5	92503172	92507490	6	117.7	2702	131.9	3418.0	155.0	2783.0
2705	chr1	195129960	195133298	1	117.7	2705	185.2	1930.0	174.0	2239.0
2706	chr3	90513518	90516324	4	117.7	2706	139.5	3104.0	147.0	3028.0
2709	chr14	8079428	8082016	11	117.5	2709	185.4	1926.0	215.5	1587.0
2711	chr8	26155603	26160515	10	117.3	2711	114.4	4347.0	105.3	5488.0
2714	chr14	20081550	20084708	11	117.3	2714	135.6	3259.0	201.7	1761.0
2715	chr13	66903970	66906714	14	117.3	2715	153.3	2627.0	129.2	3848.0
2716	chr9	20606672	20608142	12	117.3	2716	141.4	3040.0	138.4	3335.0
2717	chr7	80366022	80372070	8	117.3	2717	95.5	5858.0	85.9	7563.0
2718	chr4	111716637	111721789	5	117.3	2718	175.6	2116.0	157.0	2730.0
2719	chr4	108298092	108304370	5	117.3	2719	131.1	3467.0	73.0	9416.0
2721	chr1	93477595	93480051	1	117.3	2721	166.7	2300.0	189.7	1936.0
2722	chr19	26604115	26608909	21	117.1	2722	124.7	3771.0	159.1	2646.0
2724	chr14	54460720	54466262	11	117.1	2724	135.7	3255.0	142.1	3186.0
2725	chr13	109901873	109907651	14	117.1	2725	158.7	2484.0	163.6	2500.0
2731	chr7	28864289	28867965	8	117.1	2731	167.2	2280.0	157.2	2717.0
2732	chr14	73043985	73049613	11	116.9	2732	149.3	2756.0	139.1	3312.0
2733	chr18	84587593	84591391	20	116.9	2733	111.0	4586.0	116.0	4601.0
2734	chr15	81584091	81588277	16	116.9	2734	133.0	3360.0	119.7	4388.0
2735	chr11	61141068	61143816	13	116.9	2735	150.7	2714.0	166.2	2424.0
2738	chr5	143523227	143528331	6	116.9	2738	149.3	2762.0	172.5	2278.0
2740	chr11	69755553	69761155	13	116.7	2740	164.2	2355.0	147.9	2993.0
2743	chr13	55445523	55449809	14	116.7	2743	323.2	658.0	312.2	773.0
2745	chr4	116555255	116558925	5	116.7	2745	160.6	2448.0	160.4	2604.0
2749	chr5	139250438	139255020	6	116.7	2749	131.4	3455.0	140.2	3271.0
2752	chr14	16363030	16367250	11	116.4	2752	135.4	3273.0	129.4	3828.0
2754	chr12	55301657	55303805	15	116.4	2754	179.5	2042.0	201.7	1760.0
2755	chr11	104607112	104611914	13	116.4	2755	282.8	870.0	126.4	3982.0
2759	chr5	8422179	8427135	6	116.4	2759	156.9	2532.0	168.1	2381.0
2766	chr5	114377265	114382175	6	116.2	2766	180.1	2030.0	114.1	4748.0
2768	chr2	157564904	157567774	2	116.2	2768	161.8	2424.0	180.4	2096.0
2769	chr1	21216729	21220307	1	116.2	2769	142.6	2995.0		
2770	chr11	83222363	83227093	13	116.0	2770	144.1	2954.0	192.3	1907.0
2771	chr10	20310342	20313714	9	116.0	2771	148.8	2778.0		
2772	chr7	138843987	138848585	8	116.0	2772				
2774	chr5	23614629	23618519	6	116.0	2774	133.0	3365.0	124.2	4105.0
2776	chr3	105998913	106004103	4	116.0	2776	196.5	1747.0	185.8	2011.0
2777	chr1	85959228	85963798	1	116.0	2777	206.0	1585.0	258.8	1114.0
2778	chr13	104285175	104288925	14	115.8	2778	188.0	1881.0	184.1	2033.0
