id	chr_name	start	end	chromosome_id	tag_count_1um_pcc	id_1um_pcc	tag_count_no_peptide	id_no_peptide	tag_count_1um_k99a	id_1um_k99a
3751	chr1	155095986	155100220	1	130.7	3751	100.5	3623.0	122.3	3895.0
3752	chr10	93451443	93455265	9	130.5	3752	108.5	3120.0	118.7	4098.0
3754	chr15	102404367	102406269	16	130.5	3754	103.0	3434.0	115.8	4256.0
3755	chr14	79389386	79394788	11	130.5	3755	101.2	3564.0	125.4	3746.0
3757	chr11	96827876	96831224	13	130.5	3757	91.3	4298.0	72.7	8697.0
3761	chr5	114770140	114776284	6	130.5	3761	54.7	9504.0	125.2	3753.0
3762	chr3	35753361	35760907	4	130.5	3762	38.1	13690.0	146.7	2854.0
3765	chr1	190927329	190930355	1	130.5	3765	93.4	4129.0	122.3	3893.0
3766	chr1	127204709	127208205	1	130.5	3766	111.8	2951.0	169.1	2240.0
3767	chr5	120811136	120814076	6	130.5	3767	120.8	2586.0	130.7	3487.0
3768	chr9	78174671	78177599	12	130.3	3768	144.9	1893.0	169.4	2235.0
3770	chr8	60981937	60984835	10	130.3	3770	66.4	7332.0	90.7	6334.0
3772	chr15	80558489	80563123	16	130.3	3772	199.2	1018.0	1775.8	6.0
3773	chr11	23254032	23257910	13	130.3	3773	99.7	3671.0	126.3	3708.0
3774	chr13	45962247	45967791	14	130.3	3774	37.1	13965.0	82.5	7296.0
3776	chr6	113418412	113420298	7	130.3	3776	94.5	4036.0	118.5	4108.0
3777	chr16	93602417	93605263	17	130.3	3777	72.7	6346.0	81.6	7404.0
3780	chr5	122158727	122163635	6	130.3	3780	195.6	1066.0	159.1	2474.0
3781	chr4	141544725	141550981	5	130.3	3781	64.5	7645.0	83.7	7162.0
3782	chr4	33245942	33250550	5	130.3	3782	103.9	3390.0	154.3	2596.0
3783	chr4	11134127	11139557	5	130.3	3783			79.5	7673.0
3784	chr3	138141413	138145471	4	130.3	3784	81.7	5245.0	114.8	4338.0
3785	chr3	69039833	69045849	4	130.3	3785	77.1	5798.0	134.7	3290.0
3789	chr2	112491483	112494173	2	130.3	3789	82.3	5160.0	113.6	4419.0
3795	chr13	8994875	8997347	14	130.0	3795	82.9	5080.0	117.0	4178.0
3796	chr4	101646330	101649092	5	130.0	3796	94.7	4017.0	117.0	4191.0
3798	chr2	180699948	180703560	2	130.0	3798	98.8	3744.0	139.0	3121.0
3799	chr2	158360336	158362884	2	130.0	3799	77.5	5756.0	83.2	7239.0
3800	chr7	102208136	102211672	8	130.0	3800	75.8	5948.0	111.2	4578.0
3802	chr17	24351071	24355499	18	129.8	3802			23.9	21558.0
3804	chr10	121624536	121627390	9	129.8	3804	69.9	6757.0	75.6	8210.0
3805	chr10	30617002	30619972	9	129.8	3805	98.8	3738.0	143.8	2964.0
3807	chr5	107700160	107705816	6	129.8	3807	172.6	1376.0	184.5	1945.0
3809	chr1	151427741	151431263	1	129.8	3809	83.6	5028.0	114.1	4377.0
3810	chr1	120119944	120122234	1	129.8	3810	74.8	6075.0	95.4	5877.0
3811	chr11	115161842	115166572	13	129.6	3811	124.8	2445.0	160.5	2453.0
3812	chrX	107147953	107153555	3	129.6	3812	58.4	8704.0	106.9	4876.0
3813	chr17	80562562	80565260	18	129.6	3813	112.9	2900.0	149.0	2776.0
3814	chr16	97847073	97852521	17	129.6	3814	39.6	13228.0	74.2	8433.0
3815	chr13	63561716	63565848	14	129.6	3815	75.6	5962.0	95.0	5893.0
3817	chr12	76764286	76766678	15	129.6	3817	101.4	3551.0	141.1	3052.0
3818	chr11	106254567	106257685	13	129.6	3818	86.3	4744.0	107.0	4865.0
3819	chr7	4498607	4503017	8	129.6	3819	121.5	2569.0	136.4	3218.0
3822	chr1	161873837	161878113	1	129.6	3822	85.0	4873.0	130.1	3509.0
3824	chr9	119321286	119324204	12	129.4	3824	78.5	5611.0	117.9	4132.0
3825	chr18	73813777	73817289	20	129.4	3825	93.8	4087.0	149.5	2754.0
3827	chr15	88861833	88865485	16	129.4	3827	82.5	5127.0	60.8	10767.0
3828	chr14	16363489	16366817	11	129.4	3828	116.4	2752.0	135.4	3273.0
3829	chr13	44731211	44735991	14	129.4	3829	104.1	3367.0	156.0	2550.0
3830	chr13	8869935	8872207	14	129.4	3830	66.4	7316.0	94.5	5939.0
3832	chr7	19662894	19667962	8	129.4	3832	70.2	6751.0	109.3	4717.0
3833	chr8	105636763	105641391	10	129.4	3833	102.8	3450.0	122.0	3916.0
3834	chr7	43670882	43673032	8	129.4	3834	82.9	5103.0	84.2	7072.0
3836	chr4	145313762	145320184	5	129.4	3836				
3838	chr3	104637318	104641748	4	129.4	3838	68.3	7018.0	96.4	5780.0
3839	chr2	53190199	53193213	2	129.4	3839	80.8	5349.0	107.2	4864.0
3843	chr6	39591777	39593351	7	129.2	3843	87.3	4665.0	120.4	3996.0
3844	chr19	40587496	40590816	21	129.2	3844	65.8	7424.0	92.3	6163.0
3845	chr13	104177395	104180207	14	129.2	3845	80.4	5368.0	104.8	5028.0
3846	chr15	102516372	102521072	16	129.2	3846	36.6	14107.0	119.4	4047.0
3848	chr13	66904449	66906203	14	129.2	3848	117.3	2715.0	153.3	2627.0
3849	chr6	91470744	91473992	7	129.2	3849	62.6	7978.0	80.2	7590.0
3851	chr11	63917070	63924240	13	129.2	3851			88.0	6634.0
3852	chr8	69207938	69210118	10	129.2	3852	75.2	6014.0	94.8	5913.0
3857	chr7	140940129	140943585	8	129.0	3857	144.7	1897.0	180.4	2017.0
3860	chr4	135269360	135273936	5	129.0	3860	36.2	14261.0	58.1	11319.0
3861	chr2	120402813	120405507	2	129.0	3861	99.3	3708.0	122.0	3910.0
3863	chr6	24662105	24665641	7	129.0	3863	78.7	5589.0	99.8	5466.0
3864	chr11	53857074	53860400	13	128.7	3864	99.3	3704.0	114.3	4359.0
3865	chr17	72834359	72839567	18	128.7	3865	89.4	4464.0	122.7	3873.0
3866	chr15	80696121	80700271	16	128.7	3866	174.5	1345.0	186.2	1910.0
3867	chr11	70450861	70454539	13	128.7	3867	66.0	7381.0	108.9	4744.0
3871	chr6	83793852	83796064	7	128.7	3871	105.8	3281.0	139.7	3094.0
3876	chr15	36279827	36284357	16	128.5	3876	61.8	8122.0	112.4	4480.0
3877	chr19	7037163	7041949	21	128.5	3877	40.6	12956.0	83.5	7181.0
3879	chr14	37133542	37136458	11	128.5	3879	108.1	3143.0	144.7	2935.0
3889	chr14	60249980	60252822	11	128.3	3889	91.9	4236.0	108.9	4736.0
3892	chr13	85287002	85292018	14	128.1	3892	63.2	7845.0	121.1	3963.0
3893	chr19	5022682	5025326	21	128.1	3893	74.3	6110.0	90.9	6312.0
3894	chr17	29261176	29266748	18	128.1	3894	145.8	1876.0	175.1	2131.0
3895	chr15	102623644	102626700	16	128.1	3895	71.6	6517.0	82.1	7341.0
3896	chr11	62549689	62552483	13	128.1	3896	105.8	3273.0	120.3	4005.0
3899	chr5	130000966	130003954	6	128.1	3899	91.1	4324.0	101.5	5325.0
3900	chr10	81626505	81628853	9	128.1	3900	95.7	3943.0	114.1	4375.0
3902	chr4	45010495	45013803	5	127.9	3902	98.0	3797.0	136.4	3224.0
3903	chr14	122104560	122109606	11	127.9	3903	92.4	4201.0	143.8	2966.0
3904	chr15	12320136	12324684	16	127.9	3904	106.6	3221.0	120.6	3983.0
3905	chr16	35767350	35771236	17	127.9	3905	69.1	6886.0	99.0	5530.0
3907	chr19	45780673	45785279	21	127.9	3907	70.2	6734.0	111.5	4545.0
3911	chr13	76016142	76020206	14	127.7	3911	88.8	4511.0	139.0	3124.0
3913	chr9	88727255	88733407	12	127.7	3913			92.6	6142.0
3914	chr8	25595990	25599132	10	127.7	3914	158.3	1622.0	189.0	1865.0
3915	chr7	116332372	116336098	8	127.7	3915	69.7	6816.0	97.1	5710.0
3916	chr4	129820221	129823939	5	127.7	3916	379.9	241.0	98.8	5556.0
3918	chr17	57278238	57281150	18	127.5	3918	292.8	449.0	313.0	705.0
3919	chr17	32319962	32322714	18	127.5	3919	79.8	5458.0	99.3	5500.0
3921	chr11	20200271	20203125	13	127.5	3921	107.9	3149.0	149.6	2750.0
3922	chr9	25149893	25153591	12	127.5	3922	101.4	3555.0	184.5	1944.0
3925	chr5	30958371	30962265	6	127.5	3925	149.7	1785.0	150.7	2717.0
3928	chr2	5844056	5846464	2	127.5	3928	88.4	4556.0	103.8	5122.0
3930	chr16	43888546	43891182	17	127.2	3930	73.9	6166.0	99.5	5482.0
3931	chr11	103696050	103699334	13	127.2	3931	132.8	2196.0	126.8	3676.0
3932	chr11	102284061	102287135	13	127.2	3932	103.5	3410.0	126.3	3707.0
3933	chr11	51583629	51585823	13	127.2	3933	95.7	3936.0	133.1	3354.0
3934	chr10	128803495	128807333	9	127.2	3934	71.8	6467.0	86.8	6778.0
3935	chr7	140373581	140377773	8	127.2	3935	99.1	3726.0	123.7	3826.0
3936	chr7	28980008	28984196	8	127.2	3936	153.9	1702.0	156.0	2549.0
3937	chr6	72389081	72391487	7	127.2	3937	125.7	2425.0	136.4	3219.0
3938	chr3	90431993	90435015	4	127.2	3938	119.8	2631.0	114.3	4368.0
3939	chr19	15923410	15926736	21	127.0	3939	34.6	14751.0	62.9	10377.0
3940	chr19	10686958	10691348	21	127.0	3940	114.1	2850.0	101.4	5329.0
3941	chr18	36743380	36745952	20	127.0	3941	92.4	4199.0		
3944	chr7	126797013	126800727	8	127.0	3944	135.9	2130.0	121.1	3968.0
3948	chr6	122740093	122743669	7	127.0	3948	87.1	4686.0	102.1	5286.0
3949	chr2	164803453	164806357	2	127.0	3949	86.1	4776.0	124.6	3784.0
3951	chr8	36093700	36098590	10	126.8	3951			157.0	2528.0
3952	chr19	7293345	7297237	21	126.8	3952	191.2	1126.0	213.0	1488.0
3954	chr15	89428759	89431143	16	126.8	3954	114.3	2840.0	144.3	2943.0
3957	chr9	53534990	53538460	12	126.8	3957	97.4	3834.0	101.5	5321.0
3958	chr7	99139196	99143824	8	126.8	3958			115.3	4297.0
3964	chr13	75838271	75841421	14	126.6	3964	248.0	652.0	273.9	942.0
3966	chr18	61175247	61178913	20	126.6	3966	85.7	4803.0	103.3	5157.0
3969	chr14	55013879	55016415	11	126.6	3969	106.2	3243.0	132.3	3397.0
3972	chr3	59259608	59264540	4	126.6	3972	103.7	3405.0	199.0	1702.0
3974	chr13	35741689	35745001	14	126.4	3974			58.6	11190.0
3977	chr18	35561517	35565431	20	126.4	3977	99.1	3720.0	133.5	3341.0
3978	chr15	80253371	80257579	16	126.4	3978	111.6	2957.0	125.6	3735.0
3980	chr14	105175703	105178309	11	126.4	3980	82.9	5083.0	102.4	5241.0
3981	chr12	84191881	84196491	15	126.4	3981	58.2	8732.0	59.1	11083.0
3982	chr11	104607558	104611530	13	126.4	3982	116.4	2755.0	282.8	870.0
3985	chr2	119474725	119479269	2	126.4	3985	86.1	4775.0	112.0	4511.0
3986	chr1	87212165	87217745	1	126.4	3986	73.7	6211.0	131.8	3435.0
3988	chr19	16777982	16782330	21	126.2	3988	51.9	10094.0	74.0	8465.0
3989	chr19	5635550	5639318	21	126.2	3989	100.7	3598.0	134.0	3314.0
3990	chr15	31222489	31226155	16	126.2	3990	90.7	4352.0	103.1	5178.0
3994	chr10	91121108	91125172	9	126.2	3994	119.4	2647.0	140.9	3057.0
3998	chr1	53312832	53314426	1	126.2	3998	76.7	5846.0	121.5	3949.0
3999	chr7	112022770	112025732	8	126.2	3999	92.1	4233.0	140.4	3071.0
4000	chr9	105130668	105133070	12	125.9	4000	158.3	1623.0	202.4	1644.0
4004	chr10	19590573	19593933	9	125.9	4004	220.7	828.0	277.3	907.0
4005	chr8	84844874	84848912	10	125.9	4005	112.3	2923.0	126.6	3682.0
4007	chr1	43097645	43099785	1	125.9	4007	97.8	3809.0	110.0	4666.0
4008	chr1	9744353	9748897	1	125.9	4008	94.5	4041.0	79.9	7643.0
4009	chr1	4856724	4862138	1	125.9	4009	52.6	9957.0	81.3	7450.0
4010	chr12	84967087	84971557	15	125.7	4010	72.7	6350.0	86.8	6776.0
4013	chr15	34441432	34445162	16	125.7	4013	63.2	7838.0	92.6	6127.0
4014	chr19	7492158	7497526	21	125.7	4014	67.4	7142.0	82.1	7347.0
4016	chr7	12833764	12836218	8	125.7	4016	107.9	3154.0	133.0	3363.0
4018	chr5	32851335	32855147	6	125.7	4018	104.3	3354.0	115.3	4309.0
4019	chr11	52097110	52101896	13	125.7	4019	124.8	2444.0	120.3	4006.0
4021	chr11	58953048	58956838	13	125.5	4021	103.0	3436.0	122.5	3879.0
4022	chr10	128563905	128567191	9	125.5	4022	59.1	8572.0	68.7	9350.0
4023	chr10	115361180	115363932	9	125.5	4023	79.4	5503.0	127.1	3662.0
4024	chr10	63021847	63025903	9	125.5	4024	99.1	3724.0	155.7	2559.0
4025	chr9	15304513	15309593	12	125.5	4025	113.7	2872.0	118.5	4107.0
4027	chr7	3644434	3648928	8	125.5	4027	88.4	4552.0	127.5	3644.0
4029	chr8	46615328	46619398	10	125.3	4029	96.1	3919.0	102.6	5228.0
4033	chr10	77528667	77531971	9	125.3	4033	118.3	2675.0	120.3	4007.0
4034	chr8	47532017	47535783	10	125.3	4034	85.7	4809.0	111.8	4526.0
4036	chr7	80993974	80997760	8	125.3	4036	88.0	4587.0	115.1	4317.0
4037	chr5	34658823	34661961	6	125.3	4037	93.8	4094.0	113.7	4408.0
4040	chr3	94951322	94955502	4	125.3	4040	74.8	6077.0	100.3	5427.0
4041	chr16	18497718	18499850	17	125.1	4041	100.1	3645.0	109.4	4698.0
4042	chr15	12204115	12207655	16	125.1	4042	121.3	2578.0	128.2	3597.0
4044	chr12	55397033	55400543	15	125.1	4044	87.5	4637.0	114.8	4328.0
4045	chr17	31056383	31061551	18	125.1	4045	85.4	4818.0	174.2	2143.0
4047	chr14	56776577	56780213	11	125.1	4047	81.9	5196.0	97.4	5665.0
4048	chr5	114895453	114899551	6	125.1	4048	158.3	1621.0	185.7	1919.0
4049	chr11	61266018	61268344	13	125.1	4049	124.0	2474.0	119.7	4030.0
4050	chr9	27028221	27031983	12	125.1	4050	93.6	4105.0	104.8	5033.0
4052	chr3	93519706	93523022	4	125.1	4052	99.1	3730.0	116.3	4237.0
4053	chr4	132508303	132512695	5	125.1	4053			37.1	16568.0
4054	chr3	95525381	95528139	4	125.1	4054	114.1	2852.0	151.4	2690.0
4055	chr9	57147066	57149266	12	125.1	4055	147.6	1831.0	146.6	2859.0
4056	chr12	118298941	118303253	15	124.9	4056	100.3	3633.0	85.7	6916.0
4057	chr15	102149981	102151975	16	124.9	4057	47.5	11159.0	63.2	10304.0
4058	chr14	103069093	103071291	11	124.9	4058	67.0	7204.0	117.0	4174.0
4059	chr14	55577414	55580934	11	124.9	4059	98.4	3762.0	90.0	6420.0
4060	chr13	91222650	91225366	14	124.9	4060	80.0	5424.0	97.2	5679.0
4061	chr13	73602444	73605962	14	124.9	4061	88.6	4528.0	104.3	5073.0
4063	chr11	53890942	53894186	13	124.9	4063	81.3	5292.0	108.9	4743.0
4064	chr6	83569669	83574847	7	124.9	4064	69.1	6895.0	77.3	7987.0
4067	chr10	34280713	34284465	9	124.7	4067	109.1	3088.0	147.1	2841.0
4068	chr18	60622722	60626322	20	124.7	4068	44.8	11829.0	78.5	7783.0
4069	chr17	32349570	32351742	18	124.7	4069	46.3	11467.0	67.9	9496.0
4070	chr17	21489089	21493877	18	124.7	4070	51.9	10089.0	173.9	2150.0
4071	chr15	103452547	103455003	16	124.7	4071	89.2	4477.0	113.6	4413.0
4076	chr9	57909588	57912312	12	124.7	4076	90.1	4408.0	126.8	3677.0
4080	chr7	24081324	24084670	8	124.7	4080	63.5	7837.0	70.1	9128.0
4083	chr2	166993252	166996912	2	124.7	4083	102.2	3497.0	116.5	4227.0
4084	chr1	106758355	106761099	1	124.7	4084	97.2	3848.0	118.2	4121.0
4085	chr10	80049318	80054624	9	124.4	4085	120.6	2597.0	135.4	3271.0
4087	chr17	44734002	44738910	18	124.4	4087	44.0	12056.0		
4089	chr12	8920512	8923290	15	124.4	4089	101.6	3537.0	144.5	2938.0
4090	chr11	5954425	5958377	13	124.4	4090	91.5	4280.0	135.6	3257.0
4091	chr8	69993487	69998277	10	124.4	4091	112.5	2920.0	116.8	4195.0
4092	chr10	37136903	37141079	9	124.4	4092			25.6	20718.0
4094	chr6	83913851	83915411	7	124.4	4094	87.7	4630.0	97.1	5712.0
4095	chr1	172146925	172150157	1	124.4	4095	111.8	2950.0	149.1	2767.0
4096	chr1	164247674	164251142	1	124.4	4096	45.7	11645.0	73.7	8528.0
4099	chr17	35239973	35245085	18	124.2	4099	134.2	2163.0	147.4	2831.0
4100	chr16	91043192	91046052	17	124.2	4100	81.7	5232.0	96.2	5786.0
4101	chr15	100726220	100730190	16	124.2	4101	208.0	939.0	334.3	625.0
4102	chr14	121375980	121380850	11	124.2	4102	87.3	4652.0	56.7	11584.0
4103	chr11	79251350	79255158	13	124.2	4103	103.5	3412.0	118.0	4127.0
4105	chr5	23614937	23618219	6	124.2	4105	116.0	2774.0	133.0	3365.0
4111	chr6	70843390	70847448	7	124.2	4111	79.4	5512.0	164.1	2361.0
4112	chr8	85553643	85557829	10	124.0	4112	89.8	4424.0	109.1	4727.0
4113	chrX	101638131	101642997	3	124.0	4113	58.0	8771.0	111.7	4535.0
4114	chr17	53688444	53690442	18	124.0	4114	75.4	5985.0	105.7	4965.0
4115	chr17	34301222	34308164	18	124.0	4115	45.4	11671.0	45.2	14334.0
4116	chr16	44764664	44768314	17	124.0	4116	97.6	3814.0	108.4	4788.0
4117	chr11	59808594	59811544	13	124.0	4117	107.6	3155.0	123.0	3860.0
4121	chr6	57533008	57536206	7	124.0	4121	93.0	4156.0	124.6	3781.0
4122	chr5	21369683	21374159	6	124.0	4122	94.9	4001.0	113.9	4395.0
4123	chr4	124700569	124706031	5	124.0	4123	77.9	5703.0	102.4	5257.0
4125	chr2	119207480	119210198	2	124.0	4125	68.9	6924.0	90.9	6322.0
4126	chr2	90916062	90918980	2	124.0	4126	94.7	4020.0	102.6	5234.0
4127	chr2	48947427	48951095	2	124.0	4127	71.4	6560.0	87.3	6726.0
4130	chr18	61554521	61557927	20	123.8	4130	85.0	4864.0	100.0	5446.0
4131	chr15	98091646	98095626	16	123.8	4131	167.5	1453.0	103.8	5117.0
4133	chr4	130106566	130108562	5	123.8	4133	100.5	3626.0	118.2	4122.0
4134	chr9	21235201	21240311	12	123.8	4134	117.7	2701.0	135.6	3261.0
4136	chr1	138962662	138966346	1	123.8	4136	37.3	13932.0	140.5	3065.0
4139	chr19	5660174	5664354	21	123.6	4139	136.1	2124.0	132.5	3383.0
4141	chr13	100667913	100671153	14	123.6	4141	126.5	2388.0	138.8	3126.0
4144	chr7	35053171	35057879	8	123.6	4144	94.0	4081.0	97.1	5711.0
4145	chr7	15920931	15923753	8	123.6	4145	72.3	6416.0	103.9	5102.0
4147	chr2	30062130	30066530	2	123.6	4147	109.7	3070.0	119.2	4067.0
4149	chr18	35769818	35776868	20	123.4	4149	44.2	11991.0	144.5	2939.0
4152	chr11	51261737	51265103	13	123.4	4152	101.4	3545.0	131.3	3459.0
4157	chr2	155072858	155075472	2	123.4	4157	56.1	9173.0	69.8	9185.0
4158	chr3	144202226	144207018	4	123.4	4158	80.4	5385.0	99.5	5495.0
4159	chr3	116005878	116009052	4	123.4	4159	79.2	5537.0	106.5	4909.0
4161	chr7	101300369	101303227	8	123.2	4161	105.1	3309.0	125.2	3757.0
4163	chr15	5106283	5110093	16	123.2	4163	104.3	3351.0	137.8	3162.0
4164	chr11	101118020	101121122	13	123.2	4164	111.8	2942.0	136.1	3237.0
4166	chr9	85325725	85329655	12	123.2	4166	86.3	4750.0	64.1	10154.0
4167	chr9	59290060	59292872	12	123.2	4167	97.2	3847.0	106.7	4893.0
4169	chr7	30551150	30553608	8	123.2	4169	90.3	4392.0	112.9	4459.0
4171	chr6	120835113	120837337	7	123.2	4171	100.5	3627.0	125.1	3762.0
4172	chr6	113305578	113311124	7	123.2	4172	52.8	9932.0	113.9	4392.0
4173	chr5	108267178	108270612	6	123.2	4173	81.0	5331.0	99.3	5505.0
4175	chr4	132273199	132275521	5	123.2	4175	90.7	4361.0	114.3	4365.0
4177	chr8	111032293	111035905	10	122.9	4177	45.9	11590.0	77.3	7962.0
4178	chr17	84788658	84792354	18	122.9	4178	84.2	4959.0	88.7	6578.0
4179	chr17	55957594	55961428	18	122.9	4179	77.5	5744.0	70.1	9105.0
4181	chr3	146500446	146505028	4	122.9	4181	78.5	5616.0	111.7	4541.0
4187	chr18	60773458	60776822	20	122.7	4187	87.1	4679.0	104.6	5040.0
4188	chr17	51832588	51835562	18	122.7	4188	143.0	1936.0	155.8	2555.0
4189	chr10	128409057	128413357	9	122.7	4189	108.7	3109.0	137.1	3188.0
4190	chr8	86881055	86885081	10	122.7	4190	40.8	12905.0	53.9	12246.0
4192	chr3	69125174	69129186	4	122.7	4192	91.9	4251.0	102.4	5256.0
4193	chr2	152330267	152333257	2	122.7	4193	130.1	2270.0	75.1	8300.0
4195	chr1	92639816	92643358	1	122.7	4195	99.3	3710.0	109.6	4688.0
4196	chr17	31856359	31859391	18	122.5	4196	104.9	3316.0	109.8	4669.0
4199	chr11	61928382	61932350	13	122.5	4199	90.5	4371.0	118.5	4105.0
4201	chr11	121353024	121355896	13	122.5	4201	90.9	4329.0	120.4	3994.0
4202	chr11	6196748	6201512	13	122.5	4202	104.3	3350.0	121.3	3958.0
4203	chr1	139421045	139423349	1	122.5	4203	83.4	5052.0	106.5	4918.0
4206	chr2	170131994	170135138	2	122.5	4206	90.1	4415.0	116.8	4202.0
4207	chr4	135985019	135989523	5	122.5	4207	72.7	6361.0	86.1	6869.0
4208	chr7	97577858	97581152	8	122.3	4208	65.6	7480.0	78.0	7878.0
4210	chr17	65883396	65887378	18	122.3	4210	68.7	6939.0	100.9	5380.0
4212	chr11	69364988	69368546	13	122.3	4212	103.7	3392.0	116.8	4199.0
4213	chr11	50375892	50379610	13	122.3	4213	87.5	4638.0	108.6	4769.0
4214	chr9	101033841	101036015	12	122.3	4214	74.6	6097.0	102.9	5198.0
4215	chr7	125706497	125709277	8	122.3	4215	70.8	6649.0	81.6	7411.0
4216	chr7	68263428	68268926	8	122.3	4216	127.8	2337.0	181.4	1998.0
4221	chr2	11551358	11554064	2	122.3	4221	101.4	3559.0	124.4	3796.0
4227	chr15	55555907	55558769	16	122.1	4227	91.3	4295.0	100.7	5392.0
4229	chr7	16906180	16910592	8	122.1	4229	85.7	4810.0	96.2	5805.0
4230	chr7	122288371	122293247	8	122.1	4230	51.5	10178.0		
4233	chr1	181014395	181018485	1	122.1	4233	64.9	7565.0	94.5	5947.0
4236	chr18	68298593	68301997	20	121.9	4236	85.2	4840.0	96.6	5752.0
4237	chr14	79397370	79398626	11	121.9	4237	60.7	8294.0	93.5	6049.0
4238	chr11	121234973	121238513	13	121.9	4238	86.7	4717.0	113.7	4402.0
4240	chr11	58328999	58332397	13	121.9	4240	85.7	4802.0	120.4	3997.0
4243	chr4	133671434	133676208	5	121.9	4243	87.1	4696.0	97.2	5687.0
4244	chr4	40238380	40241312	5	121.9	4244	110.4	3028.0	131.6	3443.0
4246	chr9	62808962	62812682	12	121.6	4246	120.8	2588.0	144.0	2957.0
4247	chr18	12166450	12170696	20	121.6	4247	93.0	4146.0	119.1	4075.0
4253	chr10	3972117	3975435	9	121.6	4253	68.1	7027.0	109.6	4684.0
4257	chr6	136806200	136810166	7	121.6	4257	176.8	1292.0	202.6	1643.0
4258	chr6	99663749	99667943	7	121.6	4258	106.6	3226.0	102.1	5287.0
4259	chr4	108458670	108462976	5	121.6	4259	90.3	4394.0	133.3	3344.0
4261	chr1	162737712	162741288	1	121.6	4261	63.5	7822.0	205.8	1589.0
4262	chr1	155971919	155974809	1	121.6	4262	111.0	2998.0	139.3	3107.0
4264	chr17	56988999	56992645	18	121.4	4264	80.6	5353.0	82.6	7281.0
4266	chr14	59338652	59342420	11	121.4	4266	98.4	3761.0	130.9	3471.0
4271	chr10	40256093	40259313	9	121.4	4271	103.9	3385.0	115.8	4261.0
4272	chr9	114729534	114733624	12	121.4	4272	108.7	3111.0	153.8	2613.0
4273	chr8	78507133	78511561	10	121.4	4273	87.7	4616.0	115.1	4310.0
4274	chr6	35132240	35135244	7	121.4	4274	67.9	7083.0	71.1	8974.0
4275	chr4	34613686	34616184	5	121.4	4275	87.1	4694.0	106.5	4901.0
4276	chr2	51971469	51975039	2	121.4	4276	88.8	4522.0	126.3	3713.0
4278	chr1	186748239	186750443	1	121.4	4278	83.1	5072.0	80.9	7511.0
4279	chr13	98923104	98927566	14	121.2	4279	82.5	5121.0	106.3	4924.0
4282	chr17	27554051	27559023	18	121.2	4282	46.7	11372.0	43.5	14784.0
4287	chr4	44164611	44170623	5	121.2	4287	62.0	8100.0	162.2	2418.0
4289	chr9	20519333	20523047	12	121.2	4289	77.5	5746.0	126.6	3685.0
4290	chr11	106192062	106195398	13	121.2	4290	79.2	5523.0	93.1	6084.0
4291	chr9	100544213	100547497	12	121.0	4291	76.0	5909.0	93.8	6015.0
4292	chr15	79326735	79329763	16	121.0	4292	108.5	3119.0	88.0	6635.0
4296	chr10	7952181	7955751	9	121.0	4296	48.6	10888.0	70.3	9080.0
4298	chr6	97177935	97181079	7	121.0	4298	80.4	5382.0	105.8	4961.0
4301	chr1	138271321	138278477	1	121.0	4301	53.0	9865.0	166.1	2308.0
4302	chr1	52229888	52233694	1	121.0	4302	79.4	5519.0	108.9	4754.0
4304	chr17	24526416	24529954	18	120.8	4304	107.9	3150.0	95.7	5829.0
4307	chr13	38958097	38961625	14	120.8	4307	108.9	3097.0	150.7	2713.0
4310	chr2	172999340	173002314	2	120.8	4310	77.7	5723.0	106.5	4911.0
4311	chr6	122308772	122311848	7	120.8	4311	79.8	5466.0	103.6	5126.0
4313	chr5	72165170	72168976	6	120.8	4313	145.6	1884.0	272.0	955.0
4314	chr2	180708679	180711321	2	120.8	4314	89.4	4470.0	97.6	5656.0
4315	chr1	79758813	79763871	1	120.8	4315	71.8	6489.0	71.0	8996.0
4317	chr6	59424439	59428165	7	120.8	4317	86.3	4754.0	102.2	5267.0
4318	chr14	54515311	54519517	11	120.6	4318	73.5	6222.0	81.8	7387.0
4321	chr14	30548052	30550978	11	120.6	4321	128.6	2314.0	96.4	5771.0
4322	chrX	74242543	74247565	3	120.6	4322	70.6	6666.0	119.1	4070.0
4325	chr12	110590280	110592376	15	120.6	4325	76.0	5907.0	103.4	5145.0
4328	chr14	31248771	31252077	11	120.6	4328	84.2	4962.0	107.9	4824.0
4330	chr11	104440077	104444791	13	120.6	4330	40.6	12930.0	145.0	2920.0
4332	chr10	115249442	115253074	9	120.6	4332	83.4	5042.0	146.7	2847.0
4334	chr7	25129042	25132940	8	120.6	4334	45.2	11759.0	49.0	13432.0
4336	chr2	156177026	156182114	2	120.6	4336	74.1	6155.0	91.6	6256.0
4339	chr8	104640882	104643164	10	120.4	4339	85.0	4882.0	115.6	4265.0
4340	chr14	32512890	32517862	11	120.4	4340			47.6	13735.0
4342	chr9	24501905	24506895	12	120.4	4342	82.5	5142.0	91.7	6220.0
4343	chr2	130423245	130425363	2	120.4	4343	92.8	4180.0	90.4	6383.0
4346	chr1	52498631	52502801	1	120.4	4346	40.6	12964.0	55.0	11995.0
4347	chr1	34432507	34435745	1	120.4	4347	93.6	4113.0	132.3	3401.0
4348	chr9	64171355	64175377	12	120.1	4348	83.6	5027.0	107.4	4849.0
4349	chrX	57336561	57339927	3	120.1	4349	73.9	6165.0	112.4	4478.0
4350	chrX	12154999	12160753	3	120.1	4350	65.6	7463.0	77.8	7892.0
