chr_name	chromosome_id	end	id	id_1um_k99a	id_1um_pcc	id_no_peptide	start	tag_count_1um_k99a	tag_count_1um_pcc	tag_count_no_peptide
chrX	3	105070180	14129	14129.0	19607.0	0.0	105066668	46.0	30.1	0.0
chr4	5	140906996	14145	14145.0	0.0	0.0	140905596	46.0	0.0	0.0
chr10	9	7781923	14159	14159.0	15364.0	14868.0	7780097	45.9	44.1	34.1
chr10	9	78413599	14161	14161.0	15724.0	13324.0	78411925	45.9	42.8	39.4
chr14	11	122036825	14168	14168.0	17499.0	0.0	122035303	45.9	36.6	0.0
chr19	21	10649342	14210	14210.0	0.0	0.0	10647498	45.7	0.0	0.0
chr7	8	4996487	14226	14226.0	16058.0	15417.0	4994897	45.7	41.8	32.7
chr7	8	116505203	14229	14229.0	0.0	0.0	116503473	45.7	0.0	0.0
chr8	10	25786707	14230	14230.0	15048.0	12470.0	25784359	45.7	45.6	42.5
chr14	11	65358792	14238	14238.0	16977.0	14500.0	65357614	45.5	38.3	35.4
chr4	5	151058971	14265	14265.0	17466.0	12368.0	151056427	45.5	36.8	42.9
chr6	7	72899000	14270	14270.0	0.0	0.0	72895398	45.5	0.0	0.0
chr8	10	91135056	14277	14277.0	17220.0	0.0	91133298	45.5	37.7	0.0
chr14	11	57424404	14292	14292.0	15424.0	0.0	57422926	45.4	43.9	0.0
chr17	18	23194326	14295	14295.0	15276.0	13994.0	23192296	45.4	44.6	37.1
chr19	21	28679328	14297	14297.0	19534.0	14431.0	28677198	45.4	30.4	35.6
chr4	5	119359924	14312	14312.0	16233.0	0.0	119358784	45.4	41.1	0.0
chr9	12	44768453	14343	14343.0	17135.0	14173.0	44766125	45.2	37.9	36.4
chr7	8	126430841	14354	14354.0	18143.0	0.0	126427819	45.2	34.7	0.0
chr6	7	51526468	14402	14402.0	17572.0	12862.0	51524208	45.0	36.6	41.0
chr12	15	70111752	14407	14407.0	17975.0	12615.0	70109866	44.8	35.1	41.9
chrX	3	48257666	14416	14416.0	15323.0	0.0	48255802	44.8	44.4	0.0
chrX	3	137038921	14418	14418.0	16381.0	14630.0	137037175	44.8	40.5	35.0
chr9	12	72440559	14458	14458.0	18220.0	0.0	72437695	44.7	34.4	0.0
chr17	18	56220066	14459	14459.0	16025.0	14808.0	56217734	44.7	41.8	34.3
chr14	11	122913566	14501	14501.0	16205.0	0.0	122911074	44.5	41.1	0.0
chrX	3	164981496	14508	14508.0	18371.0	0.0	164979240	44.5	33.8	0.0
chr7	8	44554888	14525	14525.0	18806.0	0.0	44553178	44.5	32.5	0.0
chr7	8	31111660	14532	14532.0	15752.0	0.0	31110140	44.5	42.8	0.0
chr3	4	107760959	14557	14557.0	16117.0	13258.0	107759131	44.3	41.6	39.6
chr1	1	183148630	14562	14562.0	0.0	0.0	183145902	44.3	0.0	0.0
chr7	8	79149860	14632	14632.0	17355.0	13459.0	79148316	44.2	37.2	39.0
chr11	13	105181177	14641	14641.0	16979.0	13659.0	105179739	44.0	38.3	38.1
chr17	18	47630559	14657	14657.0	17593.0	0.0	47628487	44.0	36.4	0.0
chr19	21	23275044	14661	14661.0	15546.0	0.0	23272826	44.0	43.5	0.0
chr9	12	44362434	14688	14688.0	17138.0	0.0	44360972	44.0	37.9	0.0
chr10	9	80757785	14712	14712.0	16164.0	15210.0	80754215	43.8	41.3	33.1
chr9	12	57553449	14726	14726.0	18033.0	15126.0	57552137	43.8	35.1	33.5
chr12	15	40199554	14731	14731.0	0.0	0.0	40197334	43.6	0.0	0.0
chr18	20	73862561	14744	14744.0	0.0	0.0	73860011	43.6	0.0	0.0
chr11	13	72042441	14776	14776.0	20280.0	12603.0	72040895	43.5	28.4	41.9
chr19	21	8841192	14788	14788.0	19613.0	12498.0	8839828	43.5	30.1	42.3
chr12	15	69683998	14815	14815.0	15827.0	0.0	69682078	43.3	42.4	0.0
chr17	18	6656802	14832	14832.0	16930.0	0.0	6654362	43.3	38.5	0.0
chr9	12	51963422	14838	14838.0	19548.0	12629.0	51961960	43.3	30.4	41.9
chr9	12	103202946	14839	14839.0	16325.0	0.0	103200856	43.3	40.7	0.0
chr11	13	53353061	14869	14869.0	16549.0	13718.0	53351257	43.1	39.8	37.9
chr10	9	81385315	14889	14889.0	18458.0	0.0	81383551	43.1	33.6	0.0
chr10	9	24870913	14891	14891.0	15889.0	14354.0	24869005	43.1	42.2	35.8
chr7	8	98178841	14911	14911.0	16836.0	0.0	98177781	43.1	39.0	0.0
chr13	14	59677007	14925	14925.0	16806.0	13055.0	59674611	43.0	39.0	40.2
chr5	6	115238629	14950	14950.0	15989.0	0.0	115236693	43.0	42.0	0.0
chr1	1	20820862	14951	14951.0	15729.0	0.0	20819344	43.0	42.8	0.0
chr11	13	78039049	14960	14960.0	18989.0	0.0	78036881	42.8	31.9	0.0
chr17	18	26716410	14974	14974.0	17922.0	0.0	26714628	42.8	35.3	0.0
chr7	8	64288550	14980	14980.0	16668.0	15416.0	64286652	42.8	39.4	32.7
chr2	2	150452084	14993	14993.0	0.0	0.0	150450642	42.8	0.0	0.0
chr9	12	44336404	15046	15046.0	16107.0	12796.0	44333792	42.6	41.6	41.3
chr17	18	24142098	15066	15066.0	16924.0	13488.0	24139640	42.4	38.5	38.7
chr17	18	44106589	15067	15067.0	18060.0	0.0	44105075	42.4	34.9	0.0
chr19	21	28966700	15069	15069.0	18646.0	0.0	28963886	42.4	32.9	0.0
chrX	3	94123660	15072	15072.0	18252.0	0.0	94120994	42.4	34.2	0.0
chrX	3	102158043	15074	15074.0	0.0	0.0	102156531	42.4	0.0	0.0
chr4	5	8537394	15087	15087.0	17018.0	0.0	8534726	42.4	38.3	0.0
chr4	5	86875186	15088	15088.0	16394.0	0.0	86873414	42.4	40.5	0.0
chr14	11	76505497	15104	15104.0	0.0	0.0	76503407	42.3	0.0	0.0
chr15	16	8110066	15107	15107.0	16148.0	13961.0	8108204	42.3	41.3	37.1
chr11	13	99089602	15113	15113.0	0.0	0.0	99087460	42.3	0.0	0.0
chr17	18	79895593	15124	15124.0	18133.0	0.0	79893861	42.3	34.7	0.0
chr3	4	130710235	15141	15141.0	15973.0	13818.0	130708667	42.3	42.0	37.7
chr7	8	4726174	15188	15188.0	0.0	0.0	4724130	42.1	0.0	0.0
chr13	14	21751664	15190	15190.0	19123.0	0.0	21749556	41.9	31.4	0.0
chr11	13	73048371	15195	15195.0	16303.0	0.0	73046469	41.9	40.7	0.0
chr16	17	94329644	15202	15202.0	19373.0	0.0	94327780	41.9	30.8	0.0
chr5	6	135150186	15229	15229.0	16069.0	0.0	135148660	41.9	41.8	0.0
chr7	8	101837570	15234	15234.0	18954.0	13210.0	101835148	41.9	32.1	39.8
chr15	16	76344594	15255	15255.0	16527.0	0.0	76342434	41.7	39.8	0.0
chr15	16	100305827	15257	15257.0	19070.0	13479.0	100303603	41.7	31.6	38.7
chr2	2	70827959	15275	15275.0	19246.0	0.0	70825595	41.7	31.2	0.0
chr4	5	136602226	15289	15289.0	17200.0	0.0	136600078	41.7	37.7	0.0
chr8	10	22167228	15292	15292.0	17032.0	14133.0	22165232	41.7	38.3	36.6
chr6	7	126940720	15298	15298.0	16643.0	13644.0	126939182	41.7	39.6	38.3
chr2	2	13494138	15330	15330.0	19707.0	0.0	13492560	41.6	29.9	0.0
chr2	2	121868091	15333	15333.0	17665.0	0.0	121866109	41.6	36.2	0.0
chr13	14	3919056	15349	15349.0	17587.0	14670.0	3917378	41.4	36.4	34.8
chr11	13	75180066	15353	15353.0	16909.0	13213.0	75178154	41.4	38.5	39.6
chr19	21	46708735	15360	15360.0	17724.0	0.0	46706547	41.4	36.0	0.0
chr17	18	12770883	15362	15362.0	17243.0	0.0	12768653	41.4	37.5	0.0
chrX	3	93632980	15373	15373.0	16550.0	0.0	93631382	41.4	39.8	0.0
chr2	2	158410742	15387	15387.0	18208.0	0.0	158408576	41.4	34.4	0.0
chr6	7	56705288	15392	15392.0	17225.0	13826.0	56704184	41.4	37.7	37.7
chr4	5	155848163	15402	15402.0	0.0	0.0	155846499	41.4	0.0	0.0
chr9	12	113931118	15404	15404.0	16493.0	13868.0	113928932	41.2	40.0	37.5
chr11	13	115367278	15410	15410.0	0.0	0.0	115365294	41.2	0.0	0.0
chr14	11	64418276	15442	15442.0	0.0	0.0	64415798	41.1	0.0	0.0
chr16	17	21694607	15454	15454.0	0.0	0.0	21692857	41.1	0.0	0.0
chrX	3	21090103	15463	15463.0	18716.0	0.0	21088435	41.1	32.7	0.0
chr13	14	23564218	15504	15504.0	0.0	0.0	23562498	40.9	0.0	0.0
chrX	3	74314089	15515	15515.0	17984.0	13617.0	74311867	40.9	35.1	38.3
chr8	10	111300982	15538	15538.0	16876.0	15239.0	111298954	40.9	38.8	33.1
chr8	10	126722931	15560	15560.0	17201.0	0.0	126721271	40.7	37.7	0.0
chr1	1	9848936	15564	15564.0	17732.0	0.0	9847606	40.7	36.0	0.0
chr1	1	181211319	15567	15567.0	0.0	0.0	181209531	40.7	0.0	0.0
chr19	21	46501044	15605	15605.0	17660.0	0.0	46499240	40.5	36.2	0.0
chr5	6	53810386	15633	15633.0	18530.0	14330.0	53808766	40.5	33.4	36.0
chr15	16	41790432	15641	15641.0	17244.0	0.0	41788302	40.4	37.5	0.0
chr7	8	118493023	15673	15673.0	0.0	0.0	118491019	40.4	0.0	0.0
chr2	2	25366376	15700	15700.0	0.0	0.0	25364062	40.2	0.0	0.0
chr4	5	19570780	15701	15701.0	18670.0	0.0	19568646	40.2	32.9	0.0
chr4	5	134535437	15703	15703.0	17272.0	0.0	134533617	40.2	37.5	0.0
chr5	6	144015823	15706	15706.0	17573.0	14135.0	144014007	40.2	36.6	36.6
chr11	13	70845588	15717	15717.0	18299.0	0.0	70843786	40.0	34.0	0.0
chr19	21	43690418	15723	15723.0	18452.0	0.0	43688724	40.0	33.6	0.0
chr17	18	35910680	15725	15725.0	16530.0	14806.0	35909586	40.0	39.8	34.3
chr19	21	38837572	15731	15731.0	18451.0	0.0	38835496	40.0	33.6	0.0
chr6	7	90605496	15750	15750.0	17284.0	0.0	90604238	40.0	37.5	0.0
chr9	12	45205146	15757	15757.0	0.0	0.0	45203440	40.0	0.0	0.0
chr14	11	99100582	15759	15759.0	0.0	0.0	99099160	39.9	0.0	0.0
chr12	15	87237843	15769	15769.0	17103.0	14664.0	87236225	39.9	37.9	34.8
chr16	17	91619667	15775	15775.0	19785.0	0.0	91618433	39.9	29.7	0.0
chr19	21	5107937	15781	15781.0	18775.0	15034.0	5106195	39.9	32.5	33.7
chr5	6	143758928	15802	15802.0	19016.0	0.0	143757516	39.9	31.9	0.0
chr7	8	30195481	15811	15811.0	17217.0	0.0	30194097	39.9	37.7	0.0
chr11	13	120618162	15817	15817.0	18112.0	0.0	120616334	39.7	34.7	0.0
chr12	15	100521680	15825	15825.0	0.0	0.0	100519248	39.7	0.0	0.0
chr19	21	4270135	15826	15826.0	0.0	0.0	4268437	39.7	0.0	0.0
chr2	2	179977899	15856	15856.0	17545.0	15052.0	179976201	39.7	36.6	33.7
chr14	11	51885986	15877	15877.0	18288.0	0.0	51883738	39.5	34.0	0.0
chr6	7	146634971	15898	15898.0	17574.0	0.0	146632239	39.5	36.6	0.0
chr19	21	24961645	15922	15922.0	17065.0	0.0	24960697	39.3	38.1	0.0
chr2	2	121474877	15929	15929.0	18868.0	13936.0	121473283	39.3	32.3	37.3
chr11	13	69682790	15950	15950.0	17507.0	0.0	69681142	39.2	36.6	0.0
chr11	13	102157565	15953	15953.0	19517.0	0.0	102155953	39.2	30.4	0.0
chr16	17	64851450	15959	15959.0	17591.0	0.0	64849662	39.2	36.4	0.0
chrX	3	49289019	15968	15968.0	17725.0	0.0	49287549	39.2	36.0	0.0
chr11	13	76027472	16004	16004.0	0.0	14834.0	76026012	39.0	0.0	34.3
chr17	18	56075764	16013	16013.0	19075.0	0.0	56073604	39.0	31.6	0.0
chr3	4	50444069	16031	16031.0	0.0	0.0	50441441	39.0	0.0	0.0
chr8	10	105172419	16037	16037.0	17425.0	0.0	105170623	39.0	37.0	0.0
chr17	18	22818493	16058	16058.0	18639.0	0.0	22817267	38.8	32.9	0.0
chrX	3	70478258	16064	16064.0	17396.0	0.0	70476152	38.8	37.0	0.0
chr6	7	28263188	16080	16080.0	17666.0	0.0	28260780	38.8	36.2	0.0
chr16	17	95930226	16101	16101.0	0.0	14802.0	95929238	38.7	0.0	34.3
chrX	3	12588579	16106	16106.0	17254.0	0.0	12586685	38.7	37.5	0.0
chr16	17	34691380	16144	16144.0	16990.0	14108.0	34690014	38.5	38.3	36.6
chr16	17	31276306	16189	16189.0	16989.0	0.0	31274184	38.3	38.3	0.0
chr8	10	88140366	16200	16200.0	17945.0	0.0	88138250	38.3	35.3	0.0
chr3	4	89267265	16203	16203.0	17413.0	0.0	89265855	38.3	37.0	0.0
chr2	2	34915088	16207	16207.0	18467.0	0.0	34913158	38.3	33.6	0.0
chr3	4	127781240	16214	16214.0	18338.0	0.0	127779940	38.3	34.0	0.0
chr4	5	126968500	16222	16222.0	0.0	0.0	126966462	38.3	0.0	0.0
chr16	17	90811516	16234	16234.0	0.0	15228.0	90809390	38.1	0.0	33.1
chr4	5	34779094	16257	16257.0	0.0	0.0	34777744	38.1	0.0	0.0
chr9	12	110947590	16264	16264.0	17749.0	0.0	110946094	38.1	36.0	0.0
chr2	2	150219310	16304	16304.0	17928.0	0.0	150217720	38.0	35.3	0.0
chr13	14	119756381	16327	16327.0	0.0	0.0	119755237	37.8	0.0	0.0
chr14	11	52316413	16328	16328.0	18782.0	0.0	52315091	37.8	32.5	0.0
chrX	3	169321173	16338	16338.0	17774.0	0.0	169318373	37.8	35.7	0.0
chrX	3	20849151	16387	16387.0	19217.0	0.0	20847595	37.6	31.2	0.0
chr5	6	66152178	16393	16393.0	0.0	0.0	66150330	37.6	0.0	0.0
chr5	6	123229818	16405	16405.0	19809.0	14660.0	123227276	37.6	29.7	35.0
chr17	18	6602421	16432	16432.0	18382.0	0.0	6601097	37.5	33.8	0.0
chr18	20	10727274	16438	16438.0	0.0	0.0	10725620	37.5	0.0	0.0
chr11	13	116025382	16485	16485.0	19516.0	0.0	116022880	37.3	30.4	0.0
chr19	21	14599360	16501	16501.0	17459.0	14961.0	14597752	37.3	36.8	33.9
chr8	10	116994229	16506	16506.0	17329.0	0.0	116992865	37.3	37.2	0.0
chr2	2	23572651	16517	16517.0	17474.0	0.0	23571097	37.3	36.8	0.0
chr5	6	150675908	16538	16538.0	17627.0	0.0	150673716	37.3	36.4	0.0
chr1	1	92649150	16570	16570.0	17404.0	0.0	92647960	37.1	37.0	0.0
chr12	15	51691947	16595	16595.0	17759.0	0.0	51690499	36.9	35.7	0.0
chrX	3	36745582	16607	16607.0	20207.0	0.0	36743554	36.9	28.6	0.0
chrX	3	20705541	16619	16619.0	17661.0	14627.0	20703919	36.9	36.2	35.0
chrX	3	38601450	16621	16621.0	18189.0	0.0	38599738	36.9	34.4	0.0
chr8	10	124950858	16624	16624.0	20164.0	0.0	124949456	36.9	28.9	0.0
chr4	5	147937500	16638	16638.0	17879.0	0.0	147936056	36.9	35.5	0.0
chr5	6	4193350	16639	16639.0	0.0	0.0	4192112	36.9	0.0	0.0
chr15	16	77596802	16671	16671.0	0.0	0.0	77595100	36.8	0.0	0.0
chr9	12	123977443	16689	16689.0	0.0	0.0	123974683	36.8	0.0	0.0
chr2	2	168206304	16698	16698.0	18322.0	0.0	168203712	36.8	34.0	0.0
chr6	7	17749800	16722	16722.0	19276.0	0.0	17748564	36.8	31.2	0.0
chr15	16	103164085	16744	16744.0	17518.0	0.0	103162549	36.6	36.6	0.0
chr7	8	38019961	16784	16784.0	18142.0	14721.0	38017267	36.6	34.7	34.8
chr7	8	102554316	16787	16787.0	17566.0	0.0	102553164	36.6	36.6	0.0
chr17	18	32420734	16807	16807.0	0.0	0.0	32419092	36.4	0.0	0.0
chrX	3	144318992	16813	16813.0	18126.0	0.0	144317058	36.4	34.7	0.0
chr1	1	134963155	16818	16818.0	17677.0	0.0	134961935	36.4	36.2	0.0
chr7	8	46959363	16833	16833.0	17694.0	0.0	46957557	36.4	36.2	0.0
chr11	13	78827420	16850	16850.0	17896.0	0.0	78825676	36.3	35.3	0.0
chr17	18	27656520	16854	16854.0	18192.0	0.0	27654586	36.3	34.4	0.0
chrX	3	134277723	16910	16910.0	0.0	0.0	134275753	36.1	0.0	0.0
chr7	8	16739992	16914	16914.0	0.0	0.0	16738474	36.1	0.0	0.0
chr3	4	89350670	16973	16973.0	17862.0	15187.0	89349382	35.9	35.5	33.3
chr7	8	122021439	16995	16995.0	0.0	0.0	122019679	35.9	0.0	0.0
chr16	17	10542132	17020	17020.0	0.0	0.0	10540526	35.7	0.0	0.0
chr2	2	90582279	17036	17036.0	0.0	0.0	90580739	35.7	0.0	0.0
chr7	8	130774721	17082	17082.0	0.0	0.0	130773443	35.6	0.0	0.0
chr2	2	19554554	17085	17085.0	19250.0	0.0	19553534	35.6	31.2	0.0
chr14	11	54606576	17103	17103.0	18979.0	0.0	54605370	35.4	31.9	0.0
chr12	15	11301300	17108	17108.0	0.0	0.0	11299868	35.4	0.0	0.0
chr13	14	64162702	17112	17112.0	18692.0	0.0	64160728	35.4	32.7	0.0
chr9	12	87022611	17164	17164.0	19821.0	0.0	87021455	35.2	29.7	0.0
chrX	3	153724489	17169	17169.0	18454.0	0.0	153722715	35.2	33.6	0.0
chr19	21	44070672	17172	17172.0	20295.0	0.0	44068852	35.2	28.4	0.0
chr3	4	34021578	17186	17186.0	0.0	0.0	34019194	35.2	0.0	0.0
chr2	2	26604518	17193	17193.0	19328.0	0.0	26603302	35.2	31.0	0.0
chr1	1	156718521	17203	17203.0	18082.0	0.0	156717411	35.2	34.9	0.0
chr3	4	86987585	17204	17204.0	0.0	15334.0	86985923	35.2	0.0	32.9
chr8	10	106417119	17207	17207.0	18935.0	0.0	106415229	35.2	32.1	0.0
chr5	6	114814280	17219	17219.0	18611.0	0.0	114812306	35.2	33.2	0.0
chr8	10	104251810	17228	17228.0	18076.0	0.0	104250864	35.0	34.9	0.0
chr17	18	25240966	17242	17242.0	18245.0	0.0	25239420	35.0	34.2	0.0
chr17	18	47740114	17244	17244.0	18927.0	0.0	47738726	35.0	32.1	0.0
chr4	5	126149081	17272	17272.0	0.0	0.0	126147659	35.0	0.0	0.0
chrX	3	102505513	17301	17301.0	18453.0	0.0	102503785	34.9	33.6	0.0
chr8	10	85085853	17332	17332.0	19110.0	14878.0	85083915	34.9	31.6	34.1
chr13	14	108316780	17348	17348.0	0.0	0.0	108315772	34.7	0.0	0.0
chr15	16	99370272	17353	17353.0	0.0	0.0	99368594	34.7	0.0	0.0
chrX	3	57054691	17359	17359.0	18251.0	0.0	57052943	34.7	34.2	0.0
chr4	5	12141770	17376	17376.0	0.0	0.0	12139562	34.7	0.0	0.0
chr13	14	104110220	17389	17389.0	18181.0	0.0	104109004	34.5	34.4	0.0
chr18	20	73703893	17410	17410.0	19376.0	0.0	73702293	34.5	30.8	0.0
chr17	18	28907458	17470	17470.0	0.0	0.0	28905734	34.4	0.0	0.0
chr5	6	76530445	17476	17476.0	18475.0	0.0	76528705	34.4	33.6	0.0
chr4	5	117183419	17487	17487.0	19172.0	0.0	117181983	34.4	31.4	0.0
chr10	9	63387220	17507	17507.0	18723.0	0.0	63385926	34.2	32.7	0.0
chr11	13	120348648	17519	17519.0	19283.0	0.0	120346836	34.2	31.0	0.0
chr7	8	142443438	17530	17530.0	0.0	0.0	142442222	34.2	0.0	0.0
chr1	1	88551332	17538	17538.0	0.0	0.0	88550054	34.2	0.0	0.0
chr6	7	115839047	17548	17548.0	0.0	0.0	115837937	34.2	0.0	0.0
chr5	6	118562268	17551	17551.0	0.0	0.0	118560518	34.2	0.0	0.0
chr11	13	69044703	17563	17563.0	0.0	0.0	69042987	34.0	0.0	0.0
chrX	3	99471534	17580	17580.0	18650.0	0.0	99469054	34.0	32.9	0.0
chrX	3	36875956	17581	17581.0	0.0	0.0	36873796	34.0	0.0	0.0
chr3	4	108721919	17600	17600.0	0.0	0.0	108719747	34.0	0.0	0.0
chr9	12	75314754	17608	17608.0	0.0	0.0	75313260	34.0	0.0	0.0
chr8	10	3666612	17622	17622.0	0.0	0.0	3664826	34.0	0.0	0.0
chr13	14	114151339	17630	17630.0	0.0	0.0	114150299	33.8	0.0	0.0
chr11	13	97365129	17636	17636.0	0.0	0.0	97363369	33.8	0.0	0.0
chr7	8	104219650	17683	17683.0	19214.0	0.0	104217672	33.8	31.2	0.0
chr6	7	49320674	17744	17744.0	19419.0	15273.0	49319220	33.7	30.8	33.1
chr13	14	119431500	17755	17755.0	0.0	0.0	119429222	33.5	0.0	0.0
chr16	17	18066936	17763	17763.0	0.0	0.0	18065762	33.5	0.0	0.0
chr9	12	78114010	17773	17773.0	0.0	0.0	78112398	33.5	0.0	0.0
chr7	8	51879915	17794	17794.0	19115.0	0.0	51878605	33.5	31.6	0.0
chr10	9	79747495	17816	17816.0	18903.0	0.0	79745637	33.3	32.1	0.0
chr19	21	47464891	17826	17826.0	0.0	0.0	47463425	33.3	0.0	0.0
chr5	6	64479958	17863	17863.0	0.0	0.0	64477680	33.3	0.0	0.0
chr11	13	117654824	17868	17868.0	19191.0	0.0	117653560	33.2	31.2	0.0
chr9	12	113813178	17879	17879.0	19361.0	0.0	113811768	33.2	30.8	0.0
chr5	6	115120105	17927	17927.0	19791.0	0.0	115118593	33.2	29.7	0.0
chr14	11	51130117	17931	17931.0	0.0	0.0	51128643	33.0	0.0	0.0
chr15	16	98678027	17950	17950.0	0.0	0.0	98676927	33.0	0.0	0.0
chr15	16	102977935	17951	17951.0	19148.0	0.0	102976537	33.0	31.4	0.0
chr16	17	64855467	17952	17952.0	18767.0	0.0	64853057	33.0	32.5	0.0
chr3	4	88059124	17968	17968.0	0.0	0.0	88057966	33.0	0.0	0.0
chr4	5	129697295	17972	17972.0	19021.0	0.0	129696411	33.0	31.9	0.0
chr14	11	31831177	17996	17996.0	19750.0	0.0	31829009	32.8	29.7	0.0
chr8	10	111147231	18022	18022.0	0.0	0.0	111144509	32.8	0.0	0.0
chr2	2	30172499	18030	18030.0	20050.0	0.0	30170815	32.8	29.1	0.0
chr11	13	58433956	18060	18060.0	0.0	0.0	58432936	32.6	0.0	0.0
chr14	11	30020913	18068	18068.0	0.0	0.0	30019303	32.6	0.0	0.0
chr9	12	60688552	18079	18079.0	19897.0	0.0	60687394	32.6	29.5	0.0
chr9	12	41208047	18117	18117.0	19439.0	0.0	41207149	32.5	30.6	0.0
chr9	12	22075029	18131	18131.0	0.0	0.0	22072335	32.5	0.0	0.0
chrX	3	36865089	18144	18144.0	0.0	0.0	36863361	32.5	0.0	0.0
chr7	8	128063123	18150	18150.0	0.0	0.0	128061599	32.5	0.0	0.0
chr3	4	27984296	18160	18160.0	0.0	0.0	27983232	32.5	0.0	0.0
chr3	4	51276583	18161	18161.0	19242.0	0.0	51275009	32.5	31.2	0.0
chr1	1	74361115	18163	18163.0	0.0	0.0	74360015	32.5	0.0	0.0
chr12	15	69229081	18180	18180.0	19209.0	0.0	69227347	32.3	31.2	0.0
chr18	20	73704362	18188	18188.0	19376.0	0.0	73703468	32.3	30.8	0.0
chr4	5	33031057	18213	18213.0	19239.0	0.0	33030131	32.3	31.2	0.0
chr4	5	132974733	18215	18215.0	0.0	0.0	132973475	32.3	0.0	0.0
chr14	11	14012794	18226	18226.0	18913.0	0.0	14011552	32.1	32.1	0.0
chr15	16	76640835	18239	18239.0	0.0	0.0	76639083	32.1	0.0	0.0
chr15	16	93338129	18241	18241.0	0.0	0.0	93337243	32.1	0.0	0.0
chr5	6	115560897	18331	18331.0	19505.0	0.0	115559011	32.0	30.6	0.0
chr11	13	5708165	18366	18366.0	0.0	0.0	5706469	31.8	0.0	0.0
chr3	4	10441084	18377	18377.0	19243.0	0.0	10439706	31.8	31.2	0.0
chr7	8	25816767	18390	18390.0	19264.0	0.0	25814867	31.8	31.2	0.0
chr1	1	57996459	18494	18494.0	0.0	0.0	57995345	31.4	0.0	0.0
chr2	2	19659910	18500	18500.0	19485.0	0.0	19658364	31.4	30.6	0.0
chr2	2	122235376	18501	18501.0	0.0	0.0	122234052	31.4	0.0	0.0
chr3	4	127791679	18558	18558.0	0.0	0.0	127789839	31.3	0.0	0.0
chr9	12	120111700	18577	18577.0	0.0	0.0	120110030	31.3	0.0	0.0
chr9	12	53611012	18579	18579.0	19898.0	0.0	53609676	31.3	29.5	0.0
chr9	12	57622641	18580	18580.0	0.0	0.0	57620771	31.3	0.0	0.0
chr10	9	53630849	18601	18601.0	0.0	0.0	53628711	31.1	0.0	0.0
chr10	9	21883097	18602	18602.0	0.0	0.0	21881657	31.1	0.0	0.0
chr5	6	30922043	18628	18628.0	0.0	0.0	30920963	31.1	0.0	0.0
chr8	10	122776152	18648	18648.0	0.0	0.0	122774974	31.1	0.0	0.0
chr7	8	80294937	18652	18652.0	0.0	0.0	80292989	31.1	0.0	0.0
chr11	13	58802503	18671	18671.0	0.0	0.0	58801473	30.9	0.0	0.0
chr8	10	107033001	18693	18693.0	0.0	0.0	107030789	30.9	0.0	0.0
chr3	4	51278158	18705	18705.0	20038.0	0.0	51276838	30.9	29.1	0.0
chr10	9	127212318	18735	18735.0	20221.0	0.0	127211004	30.8	28.6	0.0
chr19	21	57453455	18745	18745.0	0.0	0.0	57452333	30.8	0.0	0.0
chr13	14	100617335	18793	18793.0	0.0	0.0	100615071	30.6	0.0	0.0
chr11	13	80378924	18801	18801.0	0.0	0.0	80377208	30.6	0.0	0.0
chr17	18	8390209	18810	18810.0	0.0	0.0	8389149	30.6	0.0	0.0
chr10	9	61696148	18822	18822.0	20002.0	0.0	61694874	30.6	29.1	0.0
chr5	6	135545597	18847	18847.0	0.0	0.0	135544729	30.6	0.0	0.0
chr13	14	43482510	18856	18856.0	0.0	0.0	43481256	30.4	0.0	0.0
chr19	21	43940348	18932	18932.0	0.0	0.0	43938508	30.2	0.0	0.0
chrX	3	71215834	18936	18936.0	20107.0	0.0	71214184	30.2	28.9	0.0
chr2	2	180693196	18947	18947.0	0.0	0.0	180691494	30.2	0.0	0.0
chr5	6	108080374	18954	18954.0	0.0	0.0	108078364	30.2	0.0	0.0
chr7	8	120920028	19035	19035.0	0.0	0.0	120918072	30.1	0.0	0.0
chr2	2	104818477	19072	19072.0	0.0	0.0	104817037	29.9	0.0	0.0
chr9	12	108264334	19105	19105.0	0.0	0.0	108262388	29.7	0.0	0.0
chr15	16	76608464	19116	19116.0	0.0	0.0	76606674	29.7	0.0	0.0
chrX	3	95659393	19117	19117.0	0.0	0.0	95658209	29.7	0.0	0.0
chr1	1	111865574	19148	19148.0	0.0	0.0	111864308	29.7	0.0	0.0
chr4	5	45764693	19152	19152.0	0.0	0.0	45763767	29.7	0.0	0.0
chr7	8	135717089	19221	19221.0	0.0	0.0	135716283	29.6	0.0	0.0
chr9	12	52048261	19224	19224.0	0.0	0.0	52046923	29.6	0.0	0.0
chr5	6	100720579	19232	19232.0	20225.0	0.0	100718933	29.6	28.6	0.0
chr11	13	49077982	19242	19242.0	0.0	0.0	49075602	29.4	0.0	0.0
chr10	9	120858354	19244	19244.0	0.0	0.0	120857448	29.4	0.0	0.0
chr2	2	30393371	19332	19332.0	0.0	0.0	30391969	29.2	0.0	0.0
chr8	10	124948449	19392	19392.0	0.0	0.0	124946799	29.0	0.0	0.0
chr8	10	33931539	19409	19409.0	0.0	0.0	33930161	29.0	0.0	0.0
chr8	10	22859600	19418	19418.0	0.0	0.0	22858580	29.0	0.0	0.0
chr7	8	45696149	19423	19423.0	0.0	0.0	45694507	29.0	0.0	0.0
chr5	6	148995085	19426	19426.0	0.0	0.0	148994179	29.0	0.0	0.0
