chr_name	chromosome_id	end	id	id_1um_k99a	id_1um_pcc	id_no_peptide	start	tag_count_1um_k99a	tag_count_1um_pcc	tag_count_no_peptide
chr1	1	130720230	1506	1718.0	1627.0	1506.0	130714728	249.5	267.4	291.4
chr8	10	119575868	1507	1594.0	1842.0	1507.0	119567578	259.1	255.5	291.4
chr14	11	77875734	1508	1305.0	2855.0	1508.0	77866116	282.3	209.0	291.4
chr9	12	55547301	1511	6832.0	5366.0	1511.0	55540451	132.1	156.6	291.0
chr13	14	5867304	1512	1462.0	1653.0	1512.0	5858872	268.7	265.7	291.0
chr17	18	32406104	1513	1346.0	1380.0	1513.0	32399824	279.1	289.4	291.0
chr7	8	16785764	1515	1382.0	1538.0	1515.0	16781314	275.6	275.5	290.8
chr2	2	154663009	1522	1713.0	1479.0	1522.0	154656481	250.2	281.3	290.4
chr11	13	109654766	1524	1400.0	1827.0	1524.0	109648002	273.7	256.6	290.4
chr3	4	87769768	1525	1370.0	1797.0	1525.0	87763588	276.4	257.9	290.2
chr11	13	19929987	1530	23374.0	2616.0	1530.0	19922539	44.6	217.0	289.8
chr19	21	5665017	1531	1496.0	1805.0	1531.0	5660597	266.6	257.6	289.8
chr2	2	30065580	1532	1592.0	1841.0	1532.0	30060424	259.1	255.5	289.8
chr9	12	56930340	1533	1416.0	1769.0	1533.0	56924420	272.4	259.4	289.8
chr1	1	185209249	1535	19863.0	3415.0	1535.0	185202619	56.5	193.3	289.6
chrX	3	35900697	1538	10786.0	1703.0	1538.0	35888013	100.9	262.9	289.6
chr17	18	86171354	1540	1793.0	1674.0	1540.0	86165044	245.4	264.2	289.2
chr7	8	101976478	1541	1589.0	1496.0	1541.0	101968218	259.4	279.4	288.5
chr9	12	7769244	1542	1562.0	2096.0	1542.0	7762110	261.3	241.1	288.5
chr17	18	36002758	1543	1872.0	1634.0	1543.0	35992996	241.2	267.0	288.3
chr4	5	134499295	1546	1360.0	1761.0	1546.0	134493643	278.1	259.8	288.3
chr2	2	24978574	1548	1353.0	1628.0	1548.0	24973368	278.4	267.4	288.1
chr2	2	121420349	1550	1887.0	2070.0	1550.0	121413201	240.4	242.9	287.9
chr11	13	120238287	1552	1732.0	1693.0	1552.0	120230531	248.8	263.3	287.9
chr19	21	40272361	1553	1652.0	1932.0	1553.0	40266135	254.9	250.5	287.9
chr1	1	151349005	1556	1431.0	1427.0	1556.0	151342567	271.2	285.9	287.5
chr6	7	50385473	1558	7372.0	1497.0	1558.0	50377889	126.8	279.4	287.3
chr5	6	99980052	1559	1556.0	3394.0	1559.0	99969936	261.6	194.0	287.3
chr8	10	122477796	1562	1640.0	1898.0	1562.0	122469624	255.5	252.0	286.9
chr18	20	38997154	1563	1835.0	1547.0	1563.0	38991228	242.9	274.8	286.7
chr9	12	107290332	1567	1607.0	1775.0	1567.0	107283974	258.4	259.2	286.1
chr17	18	83356070	1568	1538.0	21399.0	1568.0	83349766	262.6	54.7	286.1
chr8	10	22867708	1572	1615.0	2107.0	1572.0	22860038	257.6	240.9	285.9
chr18	20	73703298	1574	3467.0	4593.0	1574.0	73693532	182.0	168.4	285.9
chr19	21	5573028	1575	1627.0	1717.0	1575.0	5565838	257.0	262.0	285.9
chr16	17	17456840	1578	1349.0	1611.0	1578.0	17450690	278.9	268.7	285.7
chr6	7	136858297	1579	1551.0	1639.0	1579.0	136851887	261.9	266.3	285.5
chr7	8	127212742	1580	17442.0	12978.0	1580.0	127205570	66.4	92.8	285.5
chr7	8	126781854	1582	1385.0	2029.0	1582.0	126773936	274.9	245.3	285.3
chr4	5	46602545	1587	1588.0	1525.0	1587.0	46595305	259.4	276.5	284.9
chr11	13	62577145	1588	1699.0	1800.0	1588.0	62573781	251.3	257.9	284.9
chr12	15	59061610	1590	1501.0	8375.0	1590.0	59053392	266.0	124.5	284.7
chr4	5	131882686	1591	1515.0	3488.0	1591.0	131872362	265.3	191.2	284.5
chr11	13	101122262	1593	1602.0	1756.0	1593.0	101115206	258.6	260.0	284.5
chr17	18	53571004	1594	1392.0	22653.0	1594.0	53565798	274.2	50.6	284.5
chr4	5	103128590	1597	1605.0	4271.0	1597.0	103118544	258.6	174.2	284.3
chr7	8	28985629	1599	1769.0	1974.0	1599.0	28980019	246.8	248.1	284.1
chr7	8	122292859	1600	1796.0	1755.0	1600.0	122286677	245.3	260.0	284.1
chr8	10	105609560	1601	1593.0	1684.0	1601.0	105603606	259.1	263.9	284.1
chr3	4	116009646	1602	2899.0	3186.0	1602.0	116003076	196.7	199.0	283.9
chr8	10	105827964	1604	1759.0	3418.0	1604.0	105820892	247.3	193.1	283.9
chr15	16	96643853	1605	1729.0	1495.0	1605.0	96637525	249.0	279.4	283.9
chr10	9	117632544	1607	1661.0	22243.0	1607.0	117624290	253.9	51.9	283.7
chr11	13	69064188	1608	1468.0	1803.0	1608.0	69057108	268.5	257.6	283.7
chr2	2	153351981	1611	3682.0	1938.0	1611.0	153344467	177.1	250.3	283.7
chr5	6	120816650	1617	1622.0	2326.0	1617.0	120810914	257.2	229.2	283.1
chr19	21	7296818	1620	1994.0	1699.0	1620.0	7291862	234.8	263.1	283.1
chr4	5	107184318	1621	1902.0	1516.0	1621.0	107175874	239.4	277.4	282.7
chr9	12	107986222	1626	1498.0	1825.0	1626.0	107980136	266.3	256.6	281.9
chr13	14	89742481	1628	1737.0	1845.0	1628.0	89738439	248.3	255.5	281.9
chr19	21	53466252	1629	1730.0	1702.0	1629.0	53460076	249.0	262.9	281.9
chr10	9	88206764	1631	1693.0	2175.0	1631.0	88200090	251.7	236.8	281.5
chr16	17	4882432	1634	1705.0	1713.0	1634.0	4877270	250.7	262.2	281.3
chr17	18	5978903	1635	1357.0	1648.0	1635.0	5974559	278.2	265.9	281.1
chr14	11	52105369	1638	1362.0	2022.0	1638.0	52098471	277.9	245.7	280.9
chr15	16	72812508	1639	1739.0	1641.0	1639.0	72804782	248.3	266.3	280.9
chrX	3	12082352	1640	2064.0	1915.0	1640.0	12070860	231.6	251.3	280.9
chr5	6	122398710	1641	1726.0	10621.0	1641.0	122390908	249.0	107.5	280.7
chr18	20	53869242	1644	4115.0	3206.0	1644.0	53860764	168.4	198.6	280.7
chr5	6	140650688	1649	1672.0	1878.0	1649.0	140644970	253.0	253.7	280.3
chr11	13	5101616	1651	1427.0	2137.0	1651.0	5095006	271.7	239.4	280.1
chr10	9	8520307	1654	2922.0	4128.0	1654.0	8513515	196.0	177.1	279.9
chr6	7	129188634	1655	1954.0	1682.0	1655.0	129178714	236.7	264.2	279.7
chr7	8	44859405	1656	1763.0	1656.0	1656.0	44853327	247.1	265.3	279.7
chr3	4	129536911	1658	1473.0	2116.0	1658.0	129531393	268.3	240.3	279.5
chr5	6	110449247	1660	1735.0	1536.0	1660.0	110442935	248.6	275.7	279.3
chr6	7	70847763	1666	1662.0	2709.0	1666.0	70842403	253.9	213.8	278.7
chr16	17	78565487	1668	1559.0	1745.0	1668.0	78557711	261.4	260.7	278.7
chr1	1	172551679	1669	1613.0	2158.0	1669.0	172547393	257.9	237.7	278.7
chr9	12	123773204	1674	1690.0	1553.0	1674.0	123765186	251.8	274.4	278.0
chr19	21	45017882	1675	1464.0	1985.0	1675.0	45013624	268.7	247.4	278.0
chr2	2	181382173	1676	1780.0	7476.0	1676.0	181375361	245.9	133.0	278.0
chr9	12	21728475	1678	1809.0	2745.0	1678.0	21721701	244.6	212.2	277.8
chr11	13	103364078	1679	2424.0	2269.0	1679.0	103358776	214.5	231.8	277.8
chr12	15	76538990	1680	1599.0	7442.0	1680.0	76531922	258.9	133.2	277.8
chr9	12	73051432	1681	1911.0	2131.0	1681.0	73044374	238.9	239.6	277.6
chr14	11	79488804	1682	1886.0	2094.0	1682.0	79481538	240.4	241.4	277.6
chr10	9	34287326	1691	1550.0	1863.0	1691.0	34280200	261.9	254.6	276.8
chr8	10	22810312	1692	1956.0	1872.0	1692.0	22804076	236.5	254.2	276.8
chr10	9	80324097	1694	1813.0	1771.0	1694.0	80318229	244.3	259.2	276.6
chr12	15	80796944	1696	2562.0	1829.0	1696.0	80789204	208.8	256.3	276.6
chr14	11	30627544	1699	1746.0	1744.0	1699.0	30622726	247.8	260.7	276.0
chr6	7	35260576	1701	1569.0	1935.0	1701.0	35252550	260.6	250.5	275.8
chr9	12	119342756	1704	1585.0	1802.0	1704.0	119337366	259.7	257.6	275.6
chr1	1	180731653	1705	1787.0	2441.0	1705.0	180723171	245.6	223.8	275.6
chr7	8	143550094	1707	5964.0	4217.0	1707.0	143542130	141.1	175.3	275.4
chr9	12	108314406	1708	2241.0	3765.0	1708.0	108305294	222.6	184.7	275.4
chr2	2	152674949	1710	1389.0	1961.0	1710.0	152669205	274.5	249.2	275.2
chr13	14	93096755	1716	1471.0	1773.0	1716.0	93092089	268.3	259.2	274.6
chr12	15	38781374	1717	1829.0	1852.0	1717.0	38777626	243.4	255.0	274.4
chr11	13	119357604	1720	1487.0	2053.0	1720.0	119352268	267.1	243.7	274.4
chr13	14	64255080	1724	9192.0	11369.0	1724.0	64246026	112.4	102.3	274.0
chr14	11	105177964	1725	1834.0	1880.0	1725.0	105169246	242.9	253.5	274.0
chr7	8	58663970	1726	1819.0	1881.0	1726.0	58657506	243.9	253.5	274.0
chr10	9	21162243	1727	1792.0	1644.0	1727.0	21155891	245.4	266.1	274.0
chr7	8	88282154	1731	1499.0	1889.0	1731.0	88276562	266.3	253.1	273.6
chr13	14	6649430	1732	2332.0	2451.0	1732.0	6645108	218.4	223.3	273.6
chr3	4	104821083	1734	1919.0	2031.0	1734.0	104814565	238.4	245.3	273.4
chr3	4	96733523	1735	2104.0	3140.0	1735.0	96724053	229.6	200.1	273.4
chr3	4	90516714	1736	1660.0	1748.0	1736.0	90513112	253.9	260.5	273.4
chr5	6	122655372	1738	1768.0	1837.0	1738.0	122650384	246.8	255.9	273.2
chr9	12	65581360	1739	1986.0	2020.0	1739.0	65576734	235.2	245.7	273.2
chr16	17	30390444	1740	5012.0	1677.0	1740.0	30384772	153.4	264.2	273.2
chr2	2	157206071	1742	2025.0	1992.0	1742.0	157200965	233.0	247.0	273.2
chr7	8	104466881	1744	1840.0	2648.0	1744.0	104459821	242.9	215.9	273.0
chr10	9	128527059	1746	1798.0	1726.0	1746.0	128523027	244.9	261.6	273.0
chr15	16	102520097	1750	2035.0	2213.0	1750.0	102515825	232.7	234.8	272.6
chr17	18	44739052	1752	1668.0	2222.0	1752.0	44733858	253.5	234.2	272.6
chr5	6	115018941	1753	11748.0	1960.0	1753.0	115011087	95.4	249.2	272.6
chr2	2	90584528	1755	2006.0	2118.0	1755.0	90576958	234.0	240.1	272.2
chr2	2	181694201	1756	1817.0	2105.0	1756.0	181688901	243.9	240.9	272.2
chr10	9	80612206	1762	14174.0	1591.0	1762.0	80601886	81.9	270.7	271.8
chr9	12	20646300	1763	1932.0	2173.0	1763.0	20640310	237.7	237.0	271.8
chr9	12	21240452	1764	2186.0	2726.0	1764.0	21235004	225.3	213.1	271.8
chr7	8	45020236	1765	1711.0	1890.0	1765.0	45015126	250.2	253.1	271.6
chr10	9	105576115	1768	1897.0	1617.0	1768.0	105572385	239.7	268.3	271.6
chr2	2	165288971	1769	2039.0	1964.0	1769.0	165285517	232.7	248.5	271.4
chr7	8	24613666	1770	1555.0	2898.0	1770.0	24608838	261.6	207.5	271.4
chr9	12	110539166	1772	2554.0	5419.0	1772.0	110530464	209.1	155.8	271.2
chr11	13	106041243	1778	3108.0	22174.0	1778.0	106033707	190.3	52.1	270.8
chr14	11	103347735	1782	1548.0	1645.0	1782.0	103341435	261.9	266.1	270.6
chr6	7	115678272	1783	13890.0	1763.0	1783.0	115670042	83.6	259.6	270.4
chr9	12	95961942	1784	2089.0	2311.0	1784.0	95953706	230.1	230.1	270.4
chr10	9	128040529	1787	1749.0	2071.0	1787.0	128034461	247.8	242.7	270.2
chr4	5	144895907	1788	2067.0	2845.0	1788.0	144891391	231.5	209.4	270.2
chr1	1	180853750	1790	2263.0	1661.0	1790.0	180848038	221.2	264.8	270.2
chr17	18	47926001	1795	1959.0	6190.0	1795.0	47920817	236.5	146.0	269.6
chr11	13	78166763	1797	1488.0	2073.0	1797.0	78162725	267.0	242.2	269.4
chr17	18	86755233	1798	1683.0	2153.0	1798.0	86751915	252.3	237.9	269.4
chr7	8	114424368	1799	14709.0	17131.0	1799.0	114416018	79.4	71.5	269.4
chr7	8	45720765	1801	1841.0	2005.0	1801.0	45713495	242.8	246.1	269.4
chr1	1	136347915	1803	1853.0	2023.0	1803.0	136341953	242.1	245.5	269.0
chr15	16	100044568	1805	2832.0	1944.0	1805.0	100038904	199.0	250.0	268.8
chr1	1	179551462	1806	1535.0	10350.0	1806.0	179543004	262.9	109.5	268.6
chr11	13	103106031	1807	2232.0	1786.0	1807.0	103100951	223.1	258.5	268.6
chr15	16	80804360	1808	1500.0	2144.0	1808.0	80797386	266.1	238.7	268.4
chr18	20	23754832	1809	2202.0	2027.0	1809.0	23751276	224.4	245.3	268.4
chr17	18	48304907	1810	1564.0	1912.0	1810.0	48298297	260.9	251.3	268.4
chr17	18	65612997	1811	1774.0	2026.0	1811.0	65603761	246.5	245.5	268.4
chr11	13	121707315	1812	1830.0	18149.0	1812.0	121701349	243.3	66.9	268.4
chr2	2	10375178	1814	1912.0	2471.0	1814.0	10370466	238.9	222.5	268.4
chr9	12	41158286	1818	8675.0	1633.0	1818.0	41152204	116.2	267.0	268.0
chr12	15	26414973	1823	9092.0	8843.0	1823.0	26408767	113.0	120.8	267.8
chr9	12	45210465	1825	1838.0	1666.0	1825.0	45202631	242.9	264.6	267.5
chr15	16	8447847	1826	2105.0	3710.0	1826.0	8441143	229.6	186.0	267.5
chr11	13	109474535	1827	2375.0	4358.0	1827.0	109467561	216.2	172.7	267.3
chr1	1	55242416	1829	1695.0	1838.0	1829.0	55236516	251.5	255.9	267.1
chr2	2	13575936	1833	1806.0	2018.0	1833.0	13571858	244.6	245.7	266.7
chr5	6	20884769	1835	11452.0	1742.0	1835.0	20876619	97.1	260.7	266.5
chr15	16	55908284	1839	2254.0	7251.0	1839.0	55900858	221.7	134.9	266.3
chr7	8	101383339	1841	3357.0	2889.0	1841.0	101376925	184.2	207.7	266.1
chr11	13	69582554	1842	1863.0	2359.0	1842.0	69576414	241.7	227.5	266.1
chr3	4	135827113	1846	2282.0	3744.0	1846.0	135824061	220.2	185.1	265.7
chr6	7	122744460	1851	1689.0	1929.0	1851.0	122740042	251.8	250.7	265.5
chr10	9	86708488	1853	2530.0	1710.0	1853.0	86703628	210.1	262.2	265.5
chrX	3	73916490	1854	2163.0	2437.0	1854.0	73907232	226.4	223.8	265.5
chr17	18	47145125	1855	2365.0	2138.0	1855.0	47138341	216.7	239.2	265.3
chr17	18	35825349	1857	2555.0	2126.0	1857.0	35820993	209.1	239.8	265.3
chr17	18	29038152	1858	1511.0	2331.0	1858.0	29030370	265.3	229.0	265.3
chr14	11	32786989	1860	1975.0	1989.0	1860.0	32782887	235.7	247.2	265.1
chr11	13	70241567	1862	2119.0	2164.0	1862.0	70237119	229.0	237.4	264.7
chr16	17	90145582	1867	2017.0	2317.0	1867.0	90142132	233.7	229.6	264.5
chr10	9	122684222	1869	2018.0	2735.0	1869.0	122678014	233.5	212.7	264.3
chr8	10	104537038	1870	1864.0	1877.0	1870.0	104533228	241.7	253.7	264.3
chr2	2	166997045	1871	1968.0	1723.0	1871.0	166990283	236.0	261.6	264.3
chr4	5	43580162	1872	1972.0	3350.0	1872.0	43575364	235.9	194.9	264.1
chr9	12	25153655	1876	1857.0	1939.0	1876.0	25146537	242.1	250.3	263.9
chr9	12	70658412	1879	1998.0	2305.0	1879.0	70650368	234.5	230.3	263.7
chr19	21	5042945	1881	2069.0	2410.0	1881.0	5037727	231.3	225.3	263.5
chr19	21	30038134	1885	1810.0	1897.0	1885.0	30029094	244.4	252.4	263.1
chr4	5	120979554	1886	1952.0	2415.0	1886.0	120972604	236.7	225.1	263.1
chr5	6	137535327	1888	2073.0	2599.0	1888.0	137528727	231.1	217.7	263.1
chr6	7	34483781	1891	2614.0	2372.0	1891.0	34475273	206.6	226.8	262.9
chr18	20	34935281	1893	1852.0	2312.0	1893.0	34926751	242.2	230.1	262.9
chr15	16	95796025	1895	2536.0	2623.0	1895.0	95790045	209.8	216.8	262.5
chr13	14	95893868	1896	1876.0	3753.0	1896.0	95888138	241.1	184.9	262.5
chr19	21	45784802	1898	2309.0	2247.0	1898.0	45778004	219.4	232.7	262.3
chr12	15	54658111	1899	2200.0	2021.0	1899.0	54652263	224.4	245.7	262.3
chr18	20	73817701	1901	2159.0	2064.0	1901.0	73812057	226.6	243.1	262.1
chr5	6	122648148	1902	1811.0	2212.0	1902.0	122643528	244.4	234.8	261.9
chr17	18	88065427	1907	1697.0	1787.0	1907.0	88055999	251.5	258.5	261.5
chr3	4	101035303	1909	1670.0	2457.0	1909.0	101028801	253.2	222.9	261.5
chr2	2	104595245	1911	1978.0	2211.0	1911.0	104588625	235.7	234.8	261.5
chr3	4	95319920	1912	2834.0	24890.0	1912.0	95312310	199.0	44.1	261.5
chr1	1	193266933	1913	2079.0	2371.0	1913.0	193261355	230.8	226.8	261.3
chr5	6	134316101	1914	2314.0	5232.0	1914.0	134309275	219.4	158.6	261.3
chr5	6	136569128	1915	1953.0	14127.0	1915.0	136563694	236.7	86.5	261.3
chr9	12	108343995	1916	1866.0	2127.0	1916.0	108337973	241.6	239.8	261.3
chrX	3	159716123	1918	1971.0	2352.0	1918.0	159707609	236.0	227.7	261.3
chr18	20	74782289	1921	2335.0	2986.0	1921.0	74777763	218.2	204.6	261.1
chr11	13	73139633	1922	1587.0	1875.0	1922.0	73133277	259.6	254.0	260.9
chr12	15	33307590	1924	1814.0	2962.0	1924.0	33301812	244.3	205.3	260.9
chr6	7	128892106	1925	1635.0	1978.0	1925.0	128886380	256.0	247.9	260.9
chr10	9	52423848	1926	4070.0	2891.0	1926.0	52416652	169.2	207.7	260.9
chr9	12	106479200	1927	1949.0	3018.0	1927.0	106474810	236.9	203.8	260.9
chr7	8	126886362	1928	2589.0	2327.0	1928.0	126881580	207.4	229.2	260.9
chr7	8	126980950	1929	2165.0	3404.0	1929.0	126975476	226.3	193.8	260.7
chr2	2	164914645	1935	1951.0	13404.0	1935.0	164909091	236.7	90.2	260.3
chr3	4	100684975	1941	2030.0	2147.0	1941.0	100680637	232.8	238.3	259.9
chr9	12	106207662	1942	1993.0	1997.0	1942.0	106202092	234.8	246.6	259.9
chr13	14	24804941	1943	1871.0	13122.0	1943.0	24799061	241.2	91.7	259.9
chr13	14	59823784	1944	1884.0	2170.0	1944.0	59817230	240.6	237.0	259.9
chr14	11	30555954	1950	2580.0	2545.0	1950.0	30548066	207.9	219.6	259.7
chr15	16	81592071	1951	1691.0	2561.0	1951.0	81584405	251.8	219.2	259.7
chr3	4	142623770	1953	2189.0	2184.0	1953.0	142617494	224.9	236.4	259.5
chr7	8	122975757	1954	2529.0	2296.0	1954.0	122968771	210.1	230.5	259.3
chr3	4	90268960	1955	1621.0	1806.0	1955.0	90264000	257.2	257.4	259.1
chr11	13	98207688	1957	2229.0	2885.0	1957.0	98200662	223.2	207.9	259.1
chr12	15	105035746	1958	2011.0	1910.0	1958.0	105031254	233.8	251.3	258.9
chr10	9	63026063	1964	2090.0	2680.0	1964.0	63019143	230.1	214.9	258.5
chr12	15	83489268	1965	2310.0	2380.0	1965.0	83485370	219.4	226.6	258.5
chr2	2	181369077	1966	1671.0	2159.0	1966.0	181363129	253.0	237.7	258.5
chr2	2	155137882	1969	1980.0	2259.0	1969.0	155132918	235.7	232.2	258.3
chr3	4	133545980	1971	1781.0	2066.0	1971.0	133540624	245.9	242.9	258.1
chr17	18	25017183	1977	1891.0	2562.0	1977.0	25012275	240.1	219.2	257.7
chr6	7	86529374	1982	1854.0	3405.0	1982.0	86522614	242.1	193.8	257.3
chr18	20	21010559	1985	1709.0	4185.0	1985.0	21000465	250.2	175.7	257.0
chr10	9	115389383	1989	1833.0	12593.0	1989.0	115381799	243.1	94.9	256.6
chr9	12	38721118	1990	1928.0	2990.0	1990.0	38716494	238.0	204.6	256.6
chr10	9	44461003	1991	2569.0	2043.0	1991.0	44453959	208.4	244.4	256.6
chr4	5	107804700	1992	1767.0	2231.0	1992.0	107800978	247.0	233.5	256.6
chr6	7	24665773	1993	2474.0	2385.0	1993.0	24660067	212.5	226.6	256.6
chr8	10	35378308	1997	2983.0	3290.0	1997.0	35374884	194.3	196.4	256.4
chr6	7	108215526	1998	2413.0	2322.0	1998.0	108211338	215.0	229.4	256.2
chr7	8	19563810	1999	1802.0	2427.0	1999.0	19559050	244.8	224.2	256.2
chr8	10	4618952	2000	2513.0	15818.0	2000.0	4610408	210.6	77.8	256.2
chr15	16	51993419	2001	7048.0	24010.0	2001.0	51985781	129.9	46.3	256.2
chr10	9	127343642	2006	1851.0	1888.0	2006.0	127336448	242.2	253.1	256.0
chr15	16	58146150	2008	1935.0	6900.0	2008.0	58140216	237.7	138.4	256.0
chr11	13	115193248	2010	2486.0	4766.0	2010.0	115186640	212.1	165.5	255.8
chr10	9	67102415	2014	22540.0	2896.0	2014.0	67094475	47.1	207.5	255.8
chr3	4	51423601	2020	2674.0	1905.0	2020.0	51414289	204.6	251.8	255.6
chr7	8	4152198	2021	2371.0	2452.0	2021.0	4147594	216.5	223.3	255.4
chr10	9	120980790	2022	4234.0	15487.0	2022.0	120971640	166.0	79.3	255.4
chr7	8	80372957	2025	2112.0	3225.0	2025.0	80367445	229.3	197.9	255.2
chr9	12	110883370	2026	1961.0	2394.0	2026.0	110876994	236.4	225.9	255.0
chr4	5	134921270	2030	1773.0	9504.0	2030.0	134913280	246.6	115.4	255.0
chr8	10	85039178	2039	2113.0	2521.0	2039.0	85034316	229.3	220.3	254.6
chr2	2	132579060	2043	2269.0	2166.0	2043.0	132570976	220.9	237.2	254.2
chr12	15	110489475	2046	1934.0	2671.0	2046.0	110484313	237.7	215.1	254.2
chr9	12	27031859	2047	1909.0	1969.0	2047.0	27025709	239.0	248.3	254.0
chr11	13	106614285	2048	1883.0	3072.0	2048.0	106609723	240.6	202.0	254.0
chr7	8	141565671	2051	1855.0	2079.0	2051.0	141558599	242.1	242.0	253.8
chr14	11	26673289	2053	2597.0	2464.0	2053.0	26666569	206.9	222.7	253.8
chr19	21	7020383	2055	1990.0	3166.0	2055.0	7016159	235.0	199.2	253.6
chr5	6	21791639	2058	2552.0	2512.0	2058.0	21783925	209.1	220.7	253.6
chr9	12	45957112	2061	2632.0	3265.0	2061.0	45951832	205.9	196.8	253.4
chr10	9	80121768	2067	2977.0	2252.0	2067.0	80114166	194.5	232.4	253.0
chr11	13	115424937	2068	2178.0	2517.0	2068.0	115415943	225.8	220.5	253.0
chr11	13	115410401	2069	2298.0	3766.0	2069.0	115403439	219.7	184.7	253.0
chr1	1	156676001	2073	2792.0	2820.0	2073.0	156670585	200.7	210.1	252.8
chr2	2	51936336	2076	2000.0	2089.0	2076.0	51930614	234.5	241.6	252.6
chr19	21	34555176	2078	2465.0	2778.0	2078.0	34550394	213.0	211.4	252.6
chr9	12	110655527	2081	1725.0	1966.0	2081.0	110651407	249.1	248.5	252.2
chr4	5	16165021	2084	1839.0	2295.0	2084.0	16158859	242.9	230.5	252.2
chr5	6	41846387	2085	1983.0	1943.0	2085.0	41841773	235.3	250.0	252.0
chr7	8	84691126	2086	2285.0	2747.0	2086.0	84684178	220.2	212.2	252.0
chr18	20	6242522	2087	2374.0	3168.0	2087.0	6236262	216.2	199.2	252.0
chr6	7	34878623	2089	2014.0	2597.0	2089.0	34873971	233.8	217.9	251.8
chr5	6	115510063	2095	2341.0	2484.0	2095.0	115505453	218.0	222.0	251.4
chr2	2	59489824	2097	2141.0	3120.0	2097.0	59482390	227.8	200.7	251.2
chr2	2	35260011	2100	2328.0	2234.0	2100.0	35254773	218.5	233.3	251.0
chr5	6	137788731	2105	2564.0	2176.0	2105.0	137783069	208.6	236.6	250.8
chr11	13	60542497	2108	2029.0	2497.0	2108.0	60536347	233.0	221.4	250.6
chr12	15	11269914	2109	2100.0	2565.0	2109.0	11264336	229.8	219.0	250.6
chr9	12	58585921	2111	2187.0	3408.0	2111.0	58580349	225.1	193.6	250.6
chr7	8	142388261	2113	1906.0	2161.0	2113.0	142383325	239.2	237.7	250.4
chr16	17	11178319	2115	2395.0	3300.0	2115.0	11171137	215.5	196.2	250.4
chr7	8	45240901	2117	1751.0	2265.0	2117.0	45235803	247.8	232.0	250.2
chr5	6	73258026	2122	1865.0	13992.0	2122.0	73251622	241.6	87.1	250.0
chr5	6	120751198	2123	2181.0	3609.0	2123.0	120746438	225.4	188.6	250.0
chr4	5	140817909	2124	2022.0	3518.0	2124.0	140811367	233.3	190.5	249.8
chr7	8	72309703	2127	2284.0	3240.0	2127.0	72303703	220.2	197.5	249.8
chr18	20	35780654	2128	2155.0	3453.0	2128.0	35771054	226.9	192.0	249.8
chr2	2	6355579	2136	1944.0	2017.0	2136.0	6350709	237.0	245.7	249.4
chr5	6	34580184	2138	3569.0	3589.0	2138.0	34572948	179.7	189.0	249.2
chr9	12	48989573	2139	2077.0	3195.0	2139.0	48983269	231.0	198.8	249.2
chr1	1	34854459	2141	1844.0	2171.0	2141.0	34847857	242.6	237.0	249.0
chr9	12	108008095	2144	2735.0	2285.0	2144.0	108001439	202.5	231.1	248.8
chr17	18	35246444	2145	2296.0	2375.0	2145.0	35240012	219.9	226.8	248.8
chr2	2	164835225	2150	2506.0	2912.0	2150.0	164832345	210.8	206.8	248.8
chr1	1	71104883	2151	2199.0	2088.0	2151.0	71100141	224.6	241.8	248.8
chr4	5	106911022	2154	2410.0	4634.0	2154.0	106907472	215.2	167.9	248.6
chr8	10	26980237	2155	2542.0	2402.0	2155.0	26976089	209.6	225.7	248.6
chr7	8	28445964	2158	2050.0	2058.0	2158.0	28439420	232.2	243.3	248.4
chr10	9	18062751	2160	2704.0	4750.0	2160.0	18055339	203.7	166.0	248.2
chr15	16	76620091	2170	1925.0	2405.0	2170.0	76615459	238.0	225.7	247.8
chr17	18	27911017	2171	2169.0	2672.0	2171.0	27906327	226.1	215.1	247.8
chr4	5	44171623	2172	2558.0	7526.0	2172.0	44163479	208.9	132.5	247.6
chr9	12	53538619	2175	2240.0	2645.0	2175.0	53534757	222.7	216.2	247.4
chr16	17	18236596	2177	2766.0	2389.0	2177.0	18231176	201.5	226.1	247.2
chr5	6	108631580	2179	2454.0	2548.0	2179.0	108625848	213.3	219.4	247.2
chr4	5	109667451	2182	2237.0	3095.0	2182.0	109663133	222.9	201.4	247.0
chr2	2	150137582	2184	1989.0	2060.0	2184.0	150132168	235.2	243.1	247.0
chr3	4	51665011	2186	2026.0	2569.0	2186.0	51660635	233.0	219.0	246.8
chr11	13	70024105	2189	2221.0	2602.0	2189.0	70017637	223.4	217.7	246.8
chr8	10	46621032	2190	1984.0	2226.0	2190.0	46615722	235.3	234.0	246.5
chr8	10	106138994	2192	2288.0	2082.0	2192.0	106134668	220.0	241.8	246.5
chr7	8	4503633	2193	2482.0	3056.0	2193.0	4498167	212.3	202.7	246.5
chr2	2	118748344	2196	2115.0	2085.0	2196.0	118744510	229.3	241.8	246.3
chr15	16	12327339	2197	21451.0	19495.0	2197.0	12320643	50.8	61.7	246.3
chr10	9	22152227	2199	2083.0	2964.0	2199.0	22147539	230.6	205.3	246.1
chr12	15	54204901	2200	2308.0	2816.0	2200.0	54200029	219.4	210.3	246.1
chr13	14	117026581	2201	2773.0	2133.0	2201.0	117018293	201.2	239.6	245.9
chr15	16	98833568	2202	2262.0	3160.0	2202.0	98826080	221.2	199.4	245.9
chr11	13	106753826	2205	2074.0	2364.0	2205.0	106747814	231.1	227.2	245.9
