id	chr_name	start	end	chromosome_id	tag_count_1um_pcc	id_1um_pcc	tag_count_no_peptide	id_no_peptide	tag_count_1um_k99a	id_1um_k99a
1897	chr7	122385417	122391709	8	192.7	1897	127.3	2354.0	152.6	2646.0
1898	chr4	101190917	101199679	5	192.7	1898	559.2	90.0	681.2	113.0
1899	chr2	156188610	156191960	2	192.5	1899	161.9	1550.0	302.2	753.0
1901	chrX	167225797	167233935	3	192.5	1901	128.4	2318.0	92.1	6177.0
1902	chr1	156614452	156620716	1	192.5	1902	157.1	1652.0	199.5	1696.0
1903	chr4	101216046	101224632	5	192.3	1903	133.4	2181.0	268.5	975.0
1904	chr5	98015833	98019853	6	192.3	1904	130.3	2258.0	176.1	2105.0
1906	chr9	116142685	116148865	12	192.3	1906	79.4	5506.0	402.9	408.0
1908	chr16	11453352	11459388	17	192.3	1908	397.3	212.0	433.3	335.0
1911	chr10	67492314	67498064	9	192.0	1911	60.5	8327.0	88.7	6581.0
1913	chr4	154941501	154946237	5	192.0	1913	70.4	6701.0	384.2	453.0
1915	chr1	138286598	138293790	1	191.8	1915	133.2	2190.0	186.1	1915.0
1916	chr18	50006754	50014424	20	191.8	1916	33.7	15035.0	30.4	18866.0
1918	chr2	34974324	34982756	2	191.6	1918	218.6	844.0	207.9	1556.0
1919	chr3	89860541	89868123	4	191.6	1919	238.1	706.0	506.7	226.0
1920	chr17	44455982	44461696	18	191.6	1920				
1922	chr2	122651054	122654050	2	191.4	1922	142.6	1949.0	203.8	1619.0
1923	chr6	108442630	108450400	7	191.2	1923			24.2	21458.0
1927	chr2	71861636	71869260	2	190.8	1927	192.0	1108.0	221.3	1387.0
1929	chr16	10636944	10641838	17	190.8	1929	63.9	7734.0	88.3	6605.0
1930	chr5	65949466	65956530	6	190.5	1930	109.7	3069.0	145.9	2882.0
1933	chr5	146776954	146785520	6	190.3	1933	147.6	1828.0	212.4	1494.0
1937	chr5	100640728	100645654	6	189.7	1937	103.7	3403.0	283.3	869.0
1938	chr6	136963491	136968771	7	189.7	1938	220.3	829.0	193.3	1805.0
1939	chr5	121101432	121109898	6	189.5	1939	324.4	358.0	258.2	1055.0
1940	chr5	144933255	144938465	6	189.5	1940	180.9	1247.0	234.7	1259.0
1942	chr11	46342499	46350515	13	189.5	1942	217.8	852.0	272.5	951.0
1943	chr12	73618428	73629358	15	189.5	1943	79.6	5480.0	131.9	3412.0
1945	chr16	17011092	17017652	17	189.5	1945	58.4	8688.0	133.5	3340.0
1948	chr2	117438085	117443305	2	189.2	1948	100.1	3650.0	207.0	1569.0
1950	chr1	180341206	180349306	1	189.0	1950	72.0	6452.0	194.7	1777.0
1954	chr6	86545832	86553328	7	188.6	1954	157.9	1633.0	172.0	2192.0
1955	chr14	70055192	70058944	11	188.6	1955	89.0	4498.0	114.3	4361.0
1957	chr5	101237316	101241530	6	188.6	1957	152.3	1736.0	228.5	1311.0
1959	chr3	101009359	101014955	4	188.6	1959	216.8	859.0	275.9	925.0
1960	chr3	37678607	37682735	4	188.4	1960				
1961	chr3	68966213	68972737	4	188.4	1961	184.3	1210.0	503.7	228.0
1963	chr5	118358365	118364091	6	188.2	1963				
1964	chr6	86470775	86473687	7	188.2	1964	127.5	2344.0	164.1	2357.0
1965	chr15	60184959	60189005	16	188.2	1965	107.4	3169.0	175.4	2121.0
1966	chr17	88110250	88115980	18	188.2	1966	118.1	2684.0	140.0	3078.0
1968	chr3	20106321	20115311	4	188.0	1968	110.8	3014.0	167.0	2290.0
1969	chr8	25574976	25580736	10	188.0	1969	195.8	1063.0	203.2	1632.0
1970	chr14	31409696	31418602	11	187.7	1970	351.8	284.0	133.7	3331.0
1971	chr14	25376453	25381739	11	187.7	1971	94.5	4027.0	118.9	4085.0
1973	chr1	91190960	91195962	1	187.7	1973	92.4	4209.0	216.1	1446.0
1974	chr11	96985587	96993305	13	187.5	1974	54.5	9517.0	187.8	1885.0
1975	chr12	102646511	102653703	15	187.5	1975	180.3	1256.0	289.0	834.0
1976	chr17	45614547	45620869	18	187.5	1976	57.2	8935.0	81.1	7468.0
1977	chr10	117102847	117108295	9	187.3	1977	81.0	5307.0	119.7	4029.0
1978	chr16	89832240	89839324	17	187.3	1978	138.2	2055.0	167.5	2269.0
1980	chr10	117825306	117834072	9	187.3	1980	80.2	5392.0	172.8	2175.0
1982	chr9	75431445	75437173	12	187.3	1982	134.0	2166.0	164.9	2338.0
1983	chr9	13560671	13565971	12	187.3	1983	121.9	2555.0	172.5	2184.0
1984	chr7	114314871	114322363	8	187.3	1984	234.1	727.0	308.7	722.0
1985	chr3	52646534	52652602	4	187.3	1985	55.1	9399.0	194.5	1782.0
1986	chr1	180765037	180770161	1	187.1	1986	169.0	1418.0	200.3	1683.0
1987	chr2	173431677	173441119	2	187.1	1987	247.1	659.0	264.8	999.0
1989	chr12	106307824	106313888	15	187.1	1989	153.5	1709.0	201.9	1649.0
1992	chr19	25073760	25081576	21	187.1	1992	48.8	10849.0	65.8	9836.0
1994	chr12	25237476	25244658	15	186.9	1994	57.0	8966.0	121.3	3950.0
1995	chr19	18597138	18604404	21	186.9	1995			55.7	11821.0
1997	chr8	46638217	46645263	10	186.7	1997				
1998	chr7	126353265	126360053	8	186.7	1998	121.0	2584.0	172.3	2185.0
1999	chr3	115726699	115732051	4	186.4	1999	122.1	2546.0	152.4	2648.0
2000	chr7	125579265	125585657	8	186.4	2000	130.1	2266.0	187.8	1883.0
2003	chr19	32177926	32184266	21	186.4	2003	331.5	339.0	403.4	406.0
2005	chr8	86703013	86710323	10	186.2	2005	197.1	1046.0	254.4	1085.0
2007	chr16	45375456	45384242	17	186.2	2007			121.6	3932.0
2009	chr7	75709138	75718000	8	186.0	2009	71.8	6501.0	203.1	1635.0
2010	chr2	9687473	9692681	2	186.0	2010	118.5	2673.0	172.3	2188.0
2012	chr7	126178002	126187324	8	185.8	2012	227.9	760.0	324.4	653.0
2013	chr2	18922952	18930944	2	185.6	2013	88.6	4542.0	137.6	3167.0
2015	chr12	40378778	40385588	15	185.4	2015	115.2	2809.0	157.0	2527.0
2019	chr14	74875956	74884614	11	184.9	2019	37.3	13900.0	43.8	14703.0
2020	chr16	94234862	94241396	17	184.9	2020	253.8	622.0	282.3	873.0
2024	chr7	19930461	19936305	8	184.5	2024	123.4	2502.0	149.8	2745.0
2028	chr7	132717006	132722196	8	184.3	2028			34.4	17496.0
2029	chr15	80534902	80542774	16	184.3	2029	293.0	448.0	359.6	529.0
2031	chr7	66145179	66151891	8	184.3	2031			25.1	21020.0
2034	chr19	29480887	29489179	21	184.1	2034	64.5	7630.0		
2035	chr12	75725275	75729861	15	183.9	2035	213.8	893.0	295.9	794.0
2036	chr14	121820960	121826404	11	183.9	2036			73.4	8576.0
2037	chr6	94657184	94662446	7	183.9	2037			42.8	14979.0
2038	chr9	40419905	40427457	12	183.9	2038	200.0	1008.0	228.3	1313.0
2040	chr1	128546866	128551016	1	183.6	2040	103.0	3438.0	144.0	2963.0
2041	chr6	108534606	108540358	7	183.6	2041	93.8	4098.0	137.3	3181.0
2042	chr16	24907756	24914234	17	183.6	2042	50.3	10479.0	104.6	5042.0
2044	chr13	112381727	112389719	14	183.4	2044	154.6	1690.0	209.8	1535.0
2045	chr13	43173441	43179863	14	183.4	2045	91.7	4258.0	139.2	3115.0
2047	chr1	39932100	39939674	1	183.4	2047			102.7	5211.0
2048	chr2	79226150	79233580	2	183.2	2048	175.5	1325.0	219.1	1414.0
2052	chr16	10680313	10686975	17	183.2	2052	72.9	6308.0	206.0	1587.0
2053	chr4	133169114	133177028	5	183.0	2053	241.3	689.0	265.1	997.0
2056	chr7	127478053	127483065	8	182.8	2056	207.3	946.0		
2062	chr1	36293014	36299236	1	182.1	2062			103.8	5121.0
2063	chr3	37172436	37177020	4	182.1	2063			89.9	6452.0
2065	chr11	77365603	77374105	13	182.1	2065	91.7	4257.0	209.9	1533.0
2066	chr18	73832488	73839688	20	182.1	2066	175.3	1329.0	312.7	707.0
2073	chr1	54851981	54860933	1	181.5	2073	138.9	2042.0	607.3	162.0
2074	chr12	99390459	99395807	15	181.5	2074	60.5	8319.0	127.8	3622.0
2076	chr11	107389887	107398293	13	181.1	2076	206.3	960.0	176.4	2096.0
2081	chr15	76754882	76761240	16	180.9	2081	158.5	1615.0	191.0	1842.0
2082	chr5	142419085	142426993	6	180.9	2082	93.6	4107.0	79.7	7659.0
2085	chr9	66501498	66506328	12	180.6	2085	175.7	1319.0	218.5	1420.0
2086	chr10	39454547	39459003	9	180.6	2086	351.0	292.0	154.1	2604.0
2087	chr10	60741903	60747389	9	180.6	2087	56.3	9102.0	67.2	9616.0
2089	chr17	78244292	78249634	18	180.6	2089	51.7	10142.0	57.9	11336.0
2095	chr3	106447056	106453378	4	180.4	2095	168.4	1436.0	232.3	1280.0
2097	chr6	120484406	120490580	7	180.2	2097	148.5	1805.0	182.1	1985.0
2098	chr8	122948881	122957337	10	180.2	2098	45.4	11696.0	90.9	6331.0
2099	chr10	17985904	17990576	9	180.2	2099	173.2	1366.0	246.4	1149.0
2104	chr12	99607201	99614029	15	180.0	2104			28.3	19622.0
2105	chr9	62359709	62368743	12	180.0	2105	138.0	2065.0	162.0	2419.0
2107	chr7	73617264	73621430	8	180.0	2107	396.9	214.0	502.4	231.0
2108	chr7	25266318	25271506	8	180.0	2108	159.0	1604.0	173.7	2156.0
2109	chr5	142793498	142796078	6	180.0	2109	199.6	1013.0	235.0	1254.0
2110	chr2	102954731	102960261	2	180.0	2110				
2111	chr1	160022523	160028479	1	179.8	2111	183.2	1226.0	214.6	1472.0
2112	chr6	134274032	134282230	7	179.8	2112			28.0	19815.0
2113	chr12	16130347	16137653	15	179.8	2113	201.3	995.0	285.0	851.0
2116	chr18	56453273	56459633	20	179.8	2116	195.0	1075.0	283.7	865.0
2117	chr10	111155780	111161182	9	179.6	2117	108.9	3101.0	172.5	2183.0
2118	chr17	72960911	72968475	18	179.6	2118	141.6	1973.0	110.8	4598.0
2119	chr12	86821060	86826850	15	179.3	2119	113.1	2892.0	160.0	2457.0
2121	chr13	91482317	91486625	14	179.3	2121	124.2	2465.0	197.1	1735.0
2124	chr17	73270240	73274926	18	179.1	2124	41.7	12680.0	48.1	13626.0
2127	chr2	30250316	30255600	2	178.7	2127	296.3	438.0	327.6	639.0
2130	chr9	96436610	96439792	12	178.7	2130	138.9	2036.0	189.8	1852.0
2131	chr7	139398694	139403608	8	178.5	2131	154.3	1691.0	219.1	1415.0
2132	chr19	9936001	9941133	21	178.5	2132	262.4	588.0	297.9	783.0
2133	chr17	7936159	7941859	18	178.5	2133			102.7	5207.0
2134	chr4	40821690	40827282	5	178.5	2134	139.9	2016.0	140.0	3080.0
2137	chr2	132640988	132645914	2	178.3	2137	365.2	264.0	345.8	567.0
2140	chr4	83313708	83317818	5	178.3	2140	148.5	1804.0	203.4	1627.0
2142	chr7	19317075	19323171	8	178.3	2142	80.4	5381.0	134.9	3281.0
2143	chr8	69917513	69923299	10	178.3	2143	100.5	3620.0	129.5	3532.0
2144	chr14	66194577	66202017	11	178.3	2144	230.4	747.0	373.2	483.0
2145	chr15	86342227	86347337	16	178.3	2145	158.5	1614.0	206.2	1583.0
2148	chr16	76353400	76358804	17	178.1	2148	74.3	6113.0	128.5	3580.0
2151	chr6	8731231	8738699	7	177.8	2151	59.7	8489.0	88.8	6564.0
2153	chr6	86568131	86572347	7	177.8	2153	186.2	1184.0	270.1	967.0
2154	chr10	118079845	118087227	9	177.8	2154	282.5	489.0	993.7	44.0
2157	chr1	63994578	64002888	1	177.8	2157	121.7	2561.0	163.6	2376.0
2158	chr5	34194181	34199169	6	177.6	2158	111.2	2991.0	272.3	954.0
2160	chr3	52827898	52834854	4	177.6	2160	146.2	1863.0	210.8	1516.0
2161	chr1	51583111	51587119	1	177.6	2161	149.9	1773.0	353.1	543.0
2167	chr12	112591438	112597482	15	177.4	2167	147.4	1835.0	140.7	3060.0
2169	chr9	41103135	41109721	12	177.2	2169	173.6	1355.0	180.4	2018.0
2170	chr13	30837244	30843406	14	177.2	2170				
2171	chr16	45996278	46003626	17	177.0	2171	168.8	1422.0	210.3	1525.0
2173	chr12	73682874	73690830	15	177.0	2173	123.1	2507.0	171.3	2204.0
2174	chr1	171979520	171985108	1	177.0	2174	69.9	6772.0	131.8	3433.0
2176	chr12	12299896	12304094	15	176.8	2176	191.0	1127.0	240.7	1195.0
2177	chr13	42100238	42105526	14	176.8	2177	142.8	1943.0	167.3	2271.0
2180	chr5	64375717	64382099	6	176.8	2180	100.7	3606.0	195.3	1761.0
2181	chr11	21162771	21170273	13	176.5	2181	536.6	103.0	657.7	131.0
2183	chr6	54735643	54742333	7	176.5	2183	138.4	2052.0	176.6	2094.0
2185	chr3	95636647	95642619	4	176.5	2185			112.9	4456.0
2186	chr1	133797557	133802253	1	176.5	2186	67.2	7187.0	66.1	9782.0
2188	chr17	84858295	84862035	18	176.3	2188	521.5	110.0	186.8	1901.0
2189	chr10	54002692	54011908	9	176.3	2189	61.8	8118.0	108.2	4807.0
2192	chr4	130799288	130805092	5	176.1	2192	99.1	3729.0	140.5	3066.0
2193	chr16	52142019	52150921	17	176.1	2193	55.3	9331.0	255.0	1083.0
2194	chr9	122127339	122132693	12	175.9	2194	167.8	1446.0	199.6	1694.0
2195	chr7	101069614	101076182	8	175.9	2195	124.4	2457.0	133.0	3368.0
2196	chr12	73642810	73650926	15	175.9	2196	106.0	3261.0	135.6	3260.0
2198	chr9	42094280	42099514	12	175.9	2198	164.2	1508.0	211.8	1500.0
2201	chr7	106525769	106530887	8	175.9	2201	127.8	2338.0	180.1	2029.0
2202	chr2	49845207	49851243	2	175.9	2202	149.5	1786.0	200.7	1671.0
2203	chr1	82804129	82810959	1	175.9	2203	145.6	1885.0	202.6	1641.0
2204	chr6	48662855	48669423	7	175.9	2204	60.1	8421.0	220.3	1397.0
2208	chr13	75793084	75799224	14	175.5	2208	62.0	8076.0	23.0	21927.0
2210	chr16	92863488	92870432	17	175.5	2210	91.9	4242.0	89.3	6505.0
2212	chr19	32290606	32294996	21	175.3	2212	186.0	1187.0	203.9	1617.0
2214	chr5	66072454	66077814	6	175.3	2214	148.3	1810.0	192.6	1821.0
2221	chr3	35762512	35767304	4	174.8	2221	47.7	11126.0	99.1	5519.0
2223	chr19	11353115	11361019	21	174.8	2223	140.3	2000.0	193.3	1807.0
2226	chr2	173059481	173063839	2	174.6	2226	199.2	1017.0	234.2	1267.0
2228	chr9	116240467	116246001	12	174.6	2228	133.8	2172.0	75.4	8242.0
2230	chr6	70822047	70827273	7	174.4	2230	253.0	627.0	162.4	2408.0
2231	chr9	65549411	65553023	12	174.4	2231	169.6	1410.0	201.0	1666.0
2233	chr12	82243969	82248903	15	174.4	2233	139.9	2011.0	162.2	2413.0
2234	chr19	32185665	32192225	21	174.4	2234	331.5	339.0	403.4	406.0
2235	chr13	24485332	24490160	14	174.2	2235	48.0	11053.0	98.1	5595.0
2236	chr16	45348881	45353587	17	174.2	2236			49.1	13373.0
2238	chr1	106645909	106652807	1	174.2	2238	189.7	1143.0	167.2	2275.0
2240	chr2	26549506	26554150	2	174.0	2240	133.4	2179.0	155.1	2574.0
2241	chr2	157117798	157125054	2	174.0	2241	128.2	2326.0	128.2	3603.0
2242	chr15	78447427	78452237	16	174.0	2242	110.8	3010.0	119.7	4032.0
2244	chr9	96346899	96354635	12	173.7	2244	193.9	1086.0	296.4	789.0
2246	chr17	84123839	84132209	18	173.5	2246	936.1	8.0	293.3	808.0
2249	chr5	21409281	21414345	6	173.5	2249	155.6	1669.0	178.7	2055.0
2251	chr4	63638569	63645491	5	173.5	2251				
2252	chr9	75399099	75404901	12	173.5	2252	135.7	2137.0	143.3	2971.0
2254	chr3	83985474	83992092	4	173.3	2254	67.9	7078.0	91.4	6267.0
2256	chr10	94859309	94867275	9	173.3	2256				
2257	chr14	56280969	56289159	11	173.1	2257	134.0	2168.0	213.4	1484.0
2260	chr11	33936704	33941398	13	173.1	2260	276.2	523.0	244.7	1164.0
2261	chr11	116374280	116380972	13	173.1	2261	75.8	5933.0	141.4	3042.0
2264	chr2	38606077	38612625	2	172.9	2264			91.1	6301.0
2266	chr6	134114754	134122600	7	172.9	2266			37.3	16526.0
2267	chr4	128732508	128737370	5	172.7	2267	140.5	1995.0	257.9	1057.0
2268	chr5	107949415	107955817	6	172.7	2268	206.9	951.0	350.8	549.0
2269	chr7	75639091	75646099	8	172.7	2269	87.3	4664.0	68.4	9415.0
2271	chr18	32965219	32971281	20	172.7	2271	112.9	2903.0	173.7	2160.0
2274	chr11	104628385	104633841	13	172.5	2274	43.1	12269.0	33.0	17935.0
2275	chr6	117887604	117892700	7	172.5	2275	194.6	1079.0	246.2	1153.0
2276	chr2	3735872	3742770	2	172.5	2276			148.4	2794.0
2277	chr2	31040619	31046841	2	172.5	2277				
2279	chr6	129312825	129318837	7	172.2	2279	47.7	11141.0	81.4	7433.0
2280	chr6	142935721	142943625	7	172.2	2280	117.7	2698.0	215.8	1454.0
2282	chr15	97663538	97668448	16	172.2	2282	71.6	6516.0	22.3	22286.0
2283	chr16	76336033	76342475	17	172.2	2283	77.1	5784.0	146.7	2848.0
2287	chr11	77382071	77390205	13	172.0	2287	135.3	2142.0	207.4	1562.0
2288	chr14	72819779	72826655	11	172.0	2288	69.5	6830.0	115.1	4321.0
2291	chr1	184003287	184009177	1	171.6	2291	131.5	2230.0	193.3	1803.0
2292	chr4	108077101	108085149	5	171.6	2292	115.6	2790.0	176.8	2091.0
2295	chr15	80741270	80746282	16	171.6	2295	100.9	3581.0	174.4	2142.0
2296	chr16	10810855	10817389	17	171.6	2296	161.0	1567.0	120.4	3992.0
2297	chr19	40678517	40685701	21	171.6	2297	55.5	9290.0	66.0	9803.0
2298	chr19	53403637	53410103	21	171.4	2298				
2299	chr17	63400034	63407648	18	171.4	2299	109.5	3073.0	185.0	1932.0
2301	chr13	43764884	43770820	14	171.4	2301	37.9	13723.0	38.3	16191.0
2303	chr8	22783082	22788816	10	171.4	2303	262.4	585.0	351.9	548.0
2304	chr6	41118038	41122260	7	171.4	2304	102.2	3491.0	155.3	2572.0
2305	chr1	155027143	155031643	1	171.4	2305	215.3	879.0	146.7	2852.0
2307	chr2	128292528	128298158	2	171.2	2307	45.0	11796.0	141.2	3049.0
2309	chr10	19502934	19508802	9	171.2	2309	216.3	867.0	220.9	1391.0
2311	chr15	36437603	36443271	16	171.2	2311	499.1	126.0	398.2	413.0
2312	chr10	96179545	96184245	9	170.9	2312	311.0	399.0	296.0	793.0
2315	chr11	76478039	76481677	13	170.9	2315	268.1	557.0	137.3	3183.0
2316	chr7	73605499	73609603	8	170.9	2316	396.9	214.0	502.4	231.0
2317	chr9	31278559	31281919	12	170.9	2317	133.6	2178.0	161.0	2438.0
2318	chr7	142351408	142357328	8	170.9	2318	243.4	680.0	368.4	501.0
2319	chr7	47109093	47114765	8	170.9	2319				
2320	chr2	170203174	170208174	2	170.9	2320	168.4	1437.0	240.2	1202.0
2325	chrX	167145125	167149171	3	170.5	2325	76.2	5887.0	116.3	4231.0
2326	chr4	137876859	137884019	5	170.5	2326	59.7	8485.0	70.6	9041.0
2327	chr15	62186460	62193030	16	170.5	2327	50.1	10529.0	113.6	4411.0
2329	chr3	126690144	126695114	4	170.5	2329	192.5	1103.0	247.4	1142.0
2332	chr15	53111538	53116200	16	170.3	2332	197.5	1033.0	264.2	1003.0
2333	chr8	34754537	34760871	10	170.1	2333				
2334	chr11	21097136	21105170	13	170.1	2334			108.8	4758.0
2336	chr3	60570480	60579916	4	169.9	2336			47.6	13780.0
2339	chr19	47906880	47911856	21	169.7	2339	96.1	3914.0	33.7	17716.0
2341	chr17	28254670	28259750	18	169.7	2341	105.6	3288.0	133.1	3348.0
2342	chr10	117937387	117941853	9	169.7	2342	104.3	3355.0	131.8	3423.0
2344	chr5	62749198	62756910	6	169.7	2344	111.0	3001.0	274.2	938.0
2345	chr5	9084409	9091455	6	169.7	2345	126.7	2381.0	139.9	3090.0
2348	chr7	114290544	114294322	8	169.4	2348	154.8	1686.0	155.5	2563.0
2349	chr9	69032056	69037626	12	169.4	2349	163.4	1522.0	191.0	1841.0
2352	chr13	52918208	52925494	14	169.2	2352	44.4	11928.0	110.8	4601.0
2353	chr13	91089248	91095272	14	169.2	2353	113.1	2894.0	129.9	3515.0
2355	chr12	73776913	73781929	15	169.2	2355	128.8	2306.0	97.8	5632.0
2357	chr1	80609471	80617389	1	169.0	2357	63.7	7784.0	93.8	6028.0
2358	chr2	32161920	32169708	2	169.0	2358	198.1	1024.0	200.5	1675.0
2359	chr4	101252911	101256911	5	169.0	2359	131.5	2232.0	125.1	3759.0
2360	chr5	117155316	117162596	6	169.0	2360	37.5	13897.0	40.9	15534.0
2361	chr8	122936849	122942353	10	169.0	2361	124.2	2468.0	145.5	2899.0
2364	chr11	54971028	54976930	13	168.8	2364	175.7	1321.0	136.8	3202.0
2365	chr9	68968984	68974624	12	168.8	2365				
2366	chr1	191191642	191195630	1	168.6	2366	44.0	12069.0	59.1	11107.0
2367	chr2	128386576	128395762	2	168.6	2367	78.3	5646.0	200.7	1672.0
2368	chr4	116005532	116011966	5	168.6	2368	198.1	1023.0	337.8	606.0
2370	chr7	123106934	123110938	8	168.6	2370			28.9	19490.0
2371	chr8	119810427	119815789	10	168.6	2371	226.2	777.0	318.9	674.0
2373	chr16	43707523	43712267	17	168.6	2373	143.0	1937.0	187.1	1893.0
2376	chr13	55428855	55434481	14	168.4	2376	218.4	847.0	204.3	1615.0
2377	chr6	119383929	119389911	7	168.4	2377	93.6	4099.0	119.7	4027.0
2380	chr2	158730886	158737486	2	168.1	2380	166.5	1469.0	186.6	1904.0
2382	chr5	53542297	53548421	6	168.1	2382	34.3	14823.0	49.3	13361.0
2383	chr5	72633165	72639025	6	168.1	2383	129.0	2297.0	226.3	1336.0
2384	chr15	81030583	81036641	16	168.1	2384	196.7	1053.0	27.5	20019.0
2389	chr2	151957181	151961645	2	167.9	2389	54.2	9590.0	99.3	5507.0
2393	chr17	73159958	73165122	18	167.7	2393	149.5	1789.0	240.5	1199.0
2394	chr5	114679342	114685260	6	167.5	2394	173.2	1365.0	167.9	2260.0
2396	chr10	130335665	130342775	9	167.5	2396	137.8	2072.0	412.2	381.0
2398	chr19	12539012	12544590	21	167.5	2398	154.1	1694.0	208.2	1549.0
2400	chr10	28692280	28698852	9	167.3	2400	33.9	14947.0	150.5	2724.0
2402	chr6	97276098	97280078	7	167.3	2402			107.2	4862.0
2403	chr5	147048186	147053972	6	167.3	2403	138.9	2041.0	181.9	1987.0
2404	chr3	37154629	37161779	4	167.1	2404			102.1	5284.0
2408	chr15	67288446	67293572	16	167.1	2408	170.3	1400.0	207.0	1568.0
2409	chr6	41224898	41228394	7	166.9	2409	119.8	2630.0	154.3	2598.0
2411	chr8	114972020	114977344	10	166.9	2411	304.3	416.0	195.5	1760.0
2413	chr8	10990748	10996856	10	166.6	2413				
2414	chrX	167129972	167137604	3	166.6	2414	39.8	13179.0	101.7	5301.0
2416	chr7	64047530	64051908	8	166.6	2416	190.6	1135.0	205.1	1600.0
2418	chr2	91081246	91084890	2	166.6	2418	246.1	663.0	338.8	601.0
2419	chr2	102942045	102949953	2	166.4	2419	34.6	14763.0	28.2	19731.0
2420	chr8	114878715	114883523	10	166.4	2420	266.2	564.0	234.5	1261.0
2421	chr13	67107312	67109942	14	166.4	2421	98.0	3789.0	126.3	3706.0
2426	chr9	44578286	44583860	12	166.2	2426	154.1	1697.0	199.6	1693.0
2427	chr2	31104943	31111149	2	166.2	2427	126.1	2410.0	573.8	188.0
2428	chr9	32755948	32763940	12	166.2	2428	44.0	12081.0	117.3	4159.0
2429	chr3	97294032	97299064	4	166.2	2429	66.2	7378.0	156.2	2546.0
2430	chr6	145272353	145277063	7	166.2	2430	84.8	4894.0	111.5	4548.0
2433	chr9	66612712	66618820	12	166.0	2433	161.5	1557.0	224.0	1359.0
2435	chr12	17505445	17511527	15	166.0	2435	133.4	2183.0	165.8	2312.0
2436	chr15	67038685	67043277	16	166.0	2436	93.2	4134.0	26.8	20259.0
2442	chr5	111055695	111061129	6	165.8	2442	65.3	7506.0	105.3	4989.0
2447	chr9	13440642	13447452	12	165.6	2447	120.4	2605.0	128.5	3581.0
2448	chr15	36343148	36349326	16	165.6	2448	341.8	315.0	370.1	494.0
2450	chr3	100500879	100504651	4	165.3	2450	197.1	1043.0	241.2	1192.0
2451	chr6	8645634	8650610	7	165.3	2451	99.3	3707.0	140.0	3083.0
2452	chr14	54059027	54066767	11	165.3	2452	137.4	2085.0	201.0	1664.0
2455	chr6	140558629	140562623	7	165.1	2455	130.5	2254.0	144.3	2944.0
2456	chr10	80029212	80036498	9	165.1	2456	135.9	2128.0	130.1	3512.0
2461	chr6	99278838	99285302	7	164.9	2461	84.6	4919.0	112.7	4466.0
2462	chr10	40475314	40481166	9	164.9	2462	181.4	1242.0	231.6	1284.0
2463	chr12	91666206	91671156	15	164.9	2463			72.3	8759.0
2464	chr12	108764549	108767299	15	164.9	2464	130.1	2261.0	181.9	1989.0
2466	chr19	29414741	29420811	21	164.7	2466	126.5	2387.0	139.9	3088.0
2468	chr3	93503666	93509366	4	164.7	2468	268.1	555.0	228.7	1310.0
2469	chr5	65003046	65007998	6	164.7	2469	139.7	2019.0	177.6	2075.0
2470	chr4	108316493	108320667	5	164.7	2470	193.9	1085.0	236.4	1245.0
2473	chr19	9063387	9068417	21	164.5	2473	307.0	405.0	240.4	1201.0
2479	chr4	150554891	150560699	5	164.5	2479	166.3	1477.0	231.1	1288.0
2480	chr1	53762007	53767835	1	164.5	2480			52.9	12464.0
2482	chr3	152927825	152932135	4	164.3	2482	167.3	1456.0	238.6	1216.0
2483	chr4	59294676	59302630	5	164.3	2483	151.6	1746.0	165.6	2319.0
2487	chr15	64028574	64035578	16	164.3	2487	312.5	393.0	391.4	436.0
2490	chr13	113599584	113605054	14	164.1	2490	133.2	2186.0	131.1	3464.0
2493	chr6	54825020	54832482	7	164.1	2493	72.3	6418.0	183.3	1963.0
2494	chr1	128764855	128768393	1	164.1	2494	114.6	2833.0	187.3	1889.0
2495	chr1	87861366	87866908	1	163.8	2495	91.3	4307.0	131.1	3466.0
2498	chr11	75278870	75283836	13	163.6	2498	76.9	5802.0	177.1	2086.0
2504	chr7	64056637	64063713	8	163.6	2504	132.6	2205.0	145.3	2904.0
2511	chr15	64184270	64189772	16	163.4	2511	268.3	554.0	316.3	688.0
2513	chr5	136144359	136150541	6	163.4	2513	276.7	520.0	194.8	1772.0
2514	chr5	92487636	92493278	6	163.4	2514			140.0	3084.0
2515	chr4	136176435	136181837	5	163.4	2515	142.2	1960.0	176.1	2104.0
2520	chr10	98681874	98687556	9	163.2	2520	94.2	4048.0	200.5	1677.0
2521	chr11	107099689	107104867	13	163.2	2521	104.9	3320.0	123.0	3861.0
2522	chr12	26066985	26071991	15	163.2	2522	130.5	2257.0	204.6	1607.0
2525	chr4	95481607	95486595	5	163.0	2525			51.2	12883.0
2531	chr6	54758431	54762389	7	162.6	2531	370.1	254.0	463.2	286.0
2532	chr11	88428332	88432662	13	162.6	2532	160.2	1582.0	217.0	1436.0
2533	chr17	57288650	57293236	18	162.6	2533	292.8	449.0	313.0	705.0
2534	chr19	29235501	29242781	21	162.6	2534	136.5	2113.0	180.2	2026.0
2539	chr5	92372520	92376684	6	162.3	2539	163.8	1517.0	207.0	1570.0
2540	chr6	127261370	127267820	7	162.3	2540				
2544	chr12	76085453	76088915	15	162.1	2544	139.9	2008.0	159.3	2470.0
2545	chr6	65645728	65650108	7	162.1	2545	167.8	1447.0	221.1	1390.0
2547	chr1	61045544	61052382	1	162.1	2547	90.9	4341.0	78.3	7837.0
