id	chr_name	start	end	chromosome_id	tag_count_1um_k99a	id_1um_k99a	tag_count_no_peptide	id_no_peptide	tag_count_1um_pcc	id_1um_pcc
2021	chr15	9594854	9601672	16	180.4	2021	216.8	861.0	75.1	9077.0
2022	chr19	21711967	21715603	21	180.4	2022	126.7	2385.0	156.5	2740.0
2025	chr15	58162116	58168862	16	180.2	2025	168.4	1432.0	108.1	5226.0
2026	chr19	29233895	29242317	21	180.2	2026	136.5	2113.0	162.6	2534.0
2027	chr14	64431092	64436462	11	180.1	2027	153.7	1705.0	109.6	5101.0
2028	chrX	167197104	167207304	3	180.1	2028	132.6	2204.0	37.2	17311.0
2029	chr7	106525525	106531201	8	180.1	2029	127.8	2338.0	175.9	2201.0
2031	chr1	87826538	87831240	1	179.9	2031	128.2	2325.0	195.5	1861.0
2033	chr9	73067639	73075031	12	179.9	2033	83.4	5044.0	226.5	1439.0
2035	chr2	167955249	167963823	2	179.7	2035	776.6	25.0	244.8	1230.0
2036	chr4	135100276	135106556	5	179.7	2036	219.5	835.0	151.1	2903.0
2037	chr11	32484926	32494078	13	179.7	2037	131.3	2239.0	106.8	5334.0
2038	chr11	75333094	75340602	13	179.7	2038	151.4	1750.0	127.5	3920.0
2039	chr14	75832611	75836813	11	179.5	2039	145.6	1880.0	219.0	1535.0
2040	chr16	49787882	49794228	17	179.5	2040	129.2	2290.0	476.0	321.0
2041	chr6	146078971	146083739	7	179.5	2041	112.7	2911.0	152.6	2861.0
2043	chr6	134145817	134154251	7	179.5	2043	85.9	4801.0	98.2	6145.0
2045	chr7	125587084	125595536	8	179.2	2045	103.5	3416.0	281.6	945.0
2046	chr9	42104891	42113329	12	179.2	2046	175.7	1318.0	86.6	7461.0
2048	chr12	84761475	84768413	15	179.2	2048	299.3	432.0	483.1	310.0
2049	chr15	73134464	73141392	16	179.2	2049	120.6	2594.0	157.8	2697.0
2050	chr7	128389683	128396175	8	179.0	2050	88.2	4569.0	129.0	3853.0
2051	chr9	100456208	100463150	12	179.0	2051	165.7	1482.0	34.9	18055.0
2052	chr13	43265097	43273349	14	178.9	2052	128.4	2320.0	31.9	18981.0
2053	chr8	126696911	126704477	10	178.7	2053	78.5	5622.0	109.6	5106.0
2054	chr10	19490252	19496736	9	178.7	2054	137.4	2087.0	120.6	4333.0
2055	chr5	21409212	21414436	6	178.7	2055	155.6	1669.0	173.5	2249.0
2058	chr8	15029351	15035749	10	178.5	2058	200.4	1000.0	479.3	315.0
2062	chr17	50578485	50584907	18	178.2	2062	82.1	5170.0	115.4	4647.0
2067	chr8	4676523	4679343	10	177.8	2067	147.4	1839.0	210.8	1637.0
2068	chr11	115168288	115178526	13	177.8	2068	142.6	1948.0	218.3	1549.0
2070	chr3	52616204	52621180	4	177.8	2070	138.2	2059.0	80.7	8218.0
2071	chr1	35650643	35657357	1	177.8	2071	113.9	2865.0	65.9	10623.0
2073	chr16	49934234	49940094	17	177.8	2073	137.0	2099.0	346.2	635.0
2074	chr4	150539242	150547370	5	177.6	2074	122.5	2529.0	71.3	9689.0
2075	chr5	65003972	65011206	6	177.6	2075	139.7	2019.0	164.7	2469.0
2078	chr16	75852377	75860289	17	177.5	2078	73.3	6261.0	155.2	2776.0
2081	chr7	38092528	38098958	8	177.3	2081	136.1	2121.0	277.7	976.0
2082	chr11	4421689	4428065	13	177.3	2082	77.3	5770.0	88.9	7181.0
2083	chr14	56292851	56300431	11	177.3	2083	100.3	3632.0	230.8	1389.0
2085	chr1	61023607	61031787	1	177.3	2085	102.6	3465.0	158.5	2676.0
2086	chr11	75279664	75286196	13	177.1	2086	76.9	5802.0	163.6	2498.0
2088	chr19	14349589	14354635	21	177.1	2088	115.2	2812.0	105.1	5489.0
2089	chr4	59249522	59255080	5	177.1	2089	129.6	2276.0	541.9	230.0
2090	chr1	179553249	179561967	1	177.0	2090	90.7	4362.0	135.4	3515.0
2091	chr4	108076995	108085253	5	176.8	2091	115.6	2790.0	171.6	2292.0
2092	chr8	35626145	35635939	10	176.8	2092	120.0	2621.0	360.4	578.0
2093	chr16	49766891	49773933	17	176.8	2093	148.5	1807.0	373.8	539.0
2094	chr6	54734588	54741366	7	176.6	2094	138.4	2052.0	176.5	2183.0
2095	chr15	53265237	53269135	16	176.6	2095	136.5	2110.0	126.4	3979.0
2096	chr11	107388685	107396949	13	176.4	2096	206.3	960.0	181.1	2076.0
2099	chr2	72142299	72148929	2	176.4	2099	153.7	1708.0	152.6	2859.0
2101	chr15	27722887	27726897	16	176.3	2101	128.6	2315.0	155.4	2766.0
2102	chr15	100699969	100706829	16	176.3	2102	149.1	1793.0	88.1	7280.0
2104	chr4	136176866	136183402	5	176.1	2104	142.2	1960.0	163.4	2515.0
2105	chr5	98016240	98020396	6	176.1	2105	130.3	2258.0	192.3	1904.0
2106	chr11	98505495	98516081	13	176.1	2106	122.9	2516.0	53.8	13091.0
2107	chr15	77787643	77795259	16	176.1	2107	43.6	12169.0	100.3	5935.0
2111	chr1	106545300	106553278	1	175.9	2111	68.9	6919.0	161.9	2558.0
2112	chr1	88562085	88568941	1	175.9	2112	48.0	11073.0	145.1	3084.0
2113	chr3	95629809	95639435	4	175.8	2113	96.5	3890.0	106.6	5355.0
2114	chr15	78611642	78617754	16	175.8	2114	141.2	1983.0	110.7	5013.0
2115	chr17	72947327	72954207	18	175.8	2115	188.3	1160.0	153.5	2823.0
2118	chr1	106681903	106690087	1	175.4	2118	68.9	6920.0	115.4	4658.0
2120	chr14	21030538	21036244	11	175.4	2120	148.9	1799.0	141.5	3210.0
2121	chr15	60184964	60188978	16	175.4	2121	107.4	3169.0	188.2	1965.0
2122	chr12	3867740	3873886	15	175.2	2122	149.5	1788.0	203.7	1735.0
2128	chr1	106692586	106701224	1	175.1	2128	112.7	2909.0	45.0	15200.0
2129	chr6	72936058	72940638	7	175.1	2129	120.6	2598.0	147.0	3026.0
2130	chr14	27261277	27269437	11	175.1	2130	50.7	10369.0	116.9	4549.0
2132	chr11	64035347	64042857	13	174.9	2132	84.6	4913.0		
2136	chr17	83361175	83370675	18	174.7	2136	79.8	5459.0	100.3	5938.0
2138	chr13	38935646	38941630	14	174.6	2138	48.0	11049.0	118.8	4442.0
2139	chr2	60016778	60021942	2	174.6	2139	107.0	3200.0	94.5	6519.0
2141	chr9	116288707	116296691	12	174.4	2141	98.4	3758.0	124.0	4119.0
2142	chr15	80739192	80746078	16	174.4	2142	100.9	3581.0	171.6	2295.0
2144	chr5	124495066	124499094	6	174.0	2144	151.0	1758.0	111.1	4984.0
2145	chr7	102333783	102340683	8	174.0	2145	169.6	1408.0	105.7	5446.0
2149	chr16	94587027	94596083	17	173.9	2149	40.0	13119.0	152.6	2848.0
2152	chr1	164133374	164138318	1	173.9	2152	110.6	3027.0	216.2	1577.0
2153	chr2	35494401	35497795	2	173.9	2153	168.8	1423.0	197.0	1837.0
2154	chr3	95648543	95655489	4	173.7	2154	153.1	1714.0	1139.6	42.0
2156	chr7	25266364	25271438	8	173.7	2156	159.0	1604.0	180.0	2108.0
2157	chr9	106369655	106374467	12	173.7	2157	154.6	1688.0	192.3	1905.0
2158	chr10	96645184	96653248	9	173.7	2158	146.6	1857.0	37.5	17241.0
2159	chr16	57420322	57426122	17	173.7	2159	115.8	2782.0	104.4	5552.0
2160	chr18	32965510	32971974	20	173.7	2160	112.9	2903.0	172.7	2271.0
2163	chr4	101243800	101251738	5	173.5	2163	131.5	2232.0	161.9	2559.0
2165	chr13	30755449	30763733	14	173.4	2165	64.9	7547.0	843.3	99.0
2166	chr17	29522046	29525622	18	173.2	2166	129.6	2275.0	133.7	3587.0
2168	chr16	58496319	58503641	17	173.2	2168	152.7	1728.0	60.7	11655.0
2170	chr6	126807654	126813136	7	173.0	2170	139.3	2029.0	47.4	14619.0
2172	chr15	36779537	36787459	16	173.0	2172	137.8	2070.0	46.1	14895.0
2173	chr5	147336876	147342654	6	172.8	2173	140.3	2003.0	127.0	3950.0
2174	chr8	81555960	81563086	10	172.8	2174	83.1	5067.0	65.0	10810.0
2175	chr10	117824240	117833652	9	172.8	2175	80.2	5392.0	187.3	1980.0
2176	chr2	35411189	35417549	2	172.7	2176	146.4	1858.0	244.6	1232.0
2177	chr2	150574869	150581247	2	172.7	2177	149.7	1783.0	76.9	8805.0
2179	chr11	54565081	54574193	13	172.5	2179	128.2	2330.0	97.3	6242.0
2180	chr14	67046787	67056835	11	172.5	2180	43.6	12163.0	130.7	3735.0
2183	chr10	111155163	111160993	9	172.5	2183	108.9	3101.0	179.6	2117.0
2184	chr9	13559426	13568120	12	172.5	2184	121.9	2555.0	187.3	1983.0
2185	chr7	126353400	126360254	8	172.3	2185	121.0	2584.0	186.7	1998.0
2188	chr2	9687130	9692368	2	172.3	2188	118.5	2673.0	186.0	2010.0
2189	chr6	129606044	129611166	7	172.1	2189	116.7	2747.0	74.3	9222.0
2191	chr2	3655628	3660912	2	172.0	2191	123.6	2484.0	249.5	1188.0
2192	chr6	86545791	86553359	7	172.0	2192	157.9	1633.0	188.6	1954.0
2194	chr10	21251239	21259339	9	172.0	2194	117.9	2696.0	135.0	3536.0
2196	chr7	80762204	80770904	8	171.8	2196	35.2	14571.0	219.4	1530.0
2198	chr16	84701793	84707963	17	171.8	2198	99.5	3685.0	752.7	125.0
2203	chr15	59617743	59622375	16	171.5	2203	125.2	2433.0	148.1	2980.0
2204	chr12	73682864	73690928	15	171.3	2204	123.1	2507.0	177.0	2173.0
2206	chr8	114787641	114791989	10	171.1	2206	136.3	2116.0	65.2	10768.0
2208	chr1	82972266	82977752	1	170.8	2208	83.4	5054.0	98.8	6085.0
2213	chr3	101056538	101061488	4	170.6	2213	168.6	1424.0	31.4	19161.0
2215	chr1	61134316	61140786	1	170.6	2215	99.3	3712.0	116.5	4585.0
2216	chr7	28938313	28947659	8	170.4	2216	135.9	2131.0	39.0	16837.0
2217	chr7	127184445	127191947	8	170.4	2217	119.2	2651.0	281.8	942.0
2223	chr4	59164181	59171087	5	169.7	2223	119.4	2642.0	98.8	6083.0
2225	chr10	62540623	62546931	9	169.7	2225	181.2	1246.0	227.6	1426.0
2226	chr4	119124835	119129857	5	169.7	2226	152.7	1726.0	211.9	1629.0
2227	chr4	8718986	8724816	5	169.7	2227	129.4	2281.0	124.2	4109.0
2229	chr2	68930274	68937310	2	169.7	2229	151.8	1745.0	54.3	13014.0
2231	chr5	105058247	105065991	6	169.4	2231	264.5	571.0	449.1	374.0
2233	chr6	70811514	70819494	7	169.4	2233	154.1	1698.0	98.6	6104.0
2234	chr6	140705617	140710121	7	169.4	2234	144.3	1907.0	144.3	3121.0
2236	chr14	73346497	73354207	11	169.4	2236	136.5	2109.0	53.8	13103.0
2237	chr16	31064497	31069389	17	169.4	2237	153.9	1704.0	264.4	1072.0
2239	chr1	34830483	34839107	1	169.2	2239	138.6	2047.0	223.3	1481.0
2242	chr9	121451943	121456993	12	168.9	2242	138.6	2048.0	123.6	4138.0
2244	chr11	118012258	118019432	13	168.7	2244	49.8	10579.0	40.5	16383.0
2247	chr13	30828892	30836458	14	168.5	2247	63.0	7877.0	858.2	95.0
2248	chr5	107197759	107204629	6	168.5	2248	141.2	1981.0	107.2	5301.0
2250	chr6	39256678	39262024	7	168.2	2250	165.2	1494.0	141.5	3215.0
2252	chr4	48072061	48081201	5	168.0	2252	100.5	3621.0		
2253	chr7	75698768	75705100	8	168.0	2253	182.6	1230.0	250.6	1178.0
2254	chr12	71930977	71935315	15	168.0	2254	159.0	1606.0	76.0	8926.0
2255	chr15	97340889	97347975	16	168.0	2255	86.9	4703.0	65.0	10784.0
2256	chr16	97996163	98000423	17	168.0	2256	112.5	2919.0	160.2	2608.0
2257	chr7	27540233	27545925	8	167.9	2257	135.1	2144.0	78.4	8592.0
2260	chr5	114679288	114685442	6	167.9	2260	173.2	1365.0	167.5	2394.0
2261	chr2	35419634	35426580	2	167.9	2261	161.3	1561.0	64.2	10982.0
2263	chr14	31413063	31419077	11	167.7	2263	176.1	1308.0	187.7	1970.0
2264	chr17	48424018	48429136	18	167.7	2264	134.0	2169.0	152.4	2863.0
2267	chr3	152949238	152954388	4	167.5	2267	43.6	12193.0	125.3	4039.0
2269	chr16	89832179	89839457	17	167.5	2269	138.2	2055.0	187.3	1978.0
2271	chr13	42099652	42104742	14	167.3	2271	142.8	1943.0	176.8	2177.0
2272	chr11	32125239	32131365	13	167.3	2272	160.6	1575.0	51.2	13696.0
2273	chr8	25065321	25072133	10	167.3	2273	124.4	2458.0	216.6	1570.0
2274	chr1	53823016	53827842	1	167.3	2274	116.7	2750.0	143.6	3136.0
2275	chr1	106645771	106652311	1	167.2	2275	189.7	1143.0	174.2	2238.0
2276	chr2	44922132	44927500	2	167.2	2276	55.3	9346.0	203.7	1732.0
2277	chr5	3458258	3464568	6	167.2	2277	101.2	3569.0	215.3	1589.0
2278	chr5	123016082	123023316	6	167.2	2278	102.6	3462.0	164.9	2460.0
2279	chr6	87151635	87154563	7	167.2	2279	119.0	2656.0	140.8	3244.0
2282	chr11	106760495	106767707	13	167.2	2282	108.9	3098.0	110.7	5017.0
2283	chr1	191954157	191958839	1	167.2	2283	140.5	1993.0	158.0	2694.0
2284	chr6	143749986	143752842	7	167.0	2284	101.6	3541.0	122.7	4185.0
2285	chr14	47510401	47519071	11	167.0	2285	103.0	3435.0	90.4	6994.0
2286	chr14	31680945	31688179	11	167.0	2286	162.5	1539.0	70.0	9888.0
2288	chr5	124951746	124957330	6	167.0	2288	139.1	2032.0	93.7	6636.0
2290	chr3	20106363	20115289	4	167.0	2290	110.8	3014.0	188.0	1968.0
2291	chr4	95192594	95197526	5	167.0	2291	147.6	1826.0	156.5	2735.0
2293	chr5	65916331	65923233	6	166.8	2293	133.2	2191.0	139.7	3285.0
2295	chr14	47392033	47396531	11	166.8	2295	129.2	2287.0	114.8	4690.0
2297	chr16	23268360	23273538	17	166.8	2297	194.1	1083.0	324.5	723.0
2298	chr11	11654676	11659994	13	166.7	2298	145.8	1874.0	154.6	2795.0
2301	chr7	58675656	58683192	8	166.5	2301	97.4	3837.0	104.9	5518.0
2302	chr10	59905966	59912640	9	166.5	2302	346.8	306.0	213.8	1604.0
2303	chr3	52876869	52883187	4	166.5	2303	63.2	7861.0	208.6	1662.0
2306	chr4	155174099	155180019	5	166.1	2306	141.8	1970.0	94.5	6518.0
2309	chr3	115688639	115695499	4	166.0	2309	56.8	9036.0	141.5	3217.0
2310	chr1	53882560	53890784	1	165.8	2310	34.3	14833.0	45.9	14990.0
2312	chr12	17505937	17512537	15	165.8	2312	133.4	2183.0	166.0	2435.0
2314	chr17	28415274	28423266	18	165.8	2314	102.0	3503.0	38.5	16932.0
2317	chr17	50155335	50161507	18	165.6	2317	131.3	2237.0	237.5	1297.0
2318	chr12	100880193	100884543	15	165.6	2318	137.6	2082.0	330.7	698.0
2319	chr4	59294026	59302212	5	165.6	2319	151.6	1746.0	164.3	2483.0
2321	chr2	19298373	19303137	2	165.4	2321	140.5	1994.0	90.9	6956.0
2329	chr9	122230384	122236510	12	165.3	2329	128.0	2334.0	333.5	679.0
2330	chr15	81510030	81516184	16	165.1	2330	138.9	2040.0	135.4	3502.0
2331	chr11	114872414	114877880	13	165.1	2331	150.8	1761.0	91.3	6896.0
2332	chr1	92127753	92133325	1	164.9	2332	169.2	1414.0	158.9	2661.0
2333	chr15	66726936	66733574	16	164.9	2333	165.2	1489.0	142.1	3189.0
2336	chr15	77848409	77857249	16	164.9	2336	59.1	8571.0	81.4	8105.0
2337	chr18	56755011	56757623	20	164.9	2337	123.1	2506.0	120.1	4351.0
2338	chr9	75431650	75437578	12	164.9	2338	134.0	2166.0	187.3	1982.0
2340	chr7	114298324	114306366	8	164.9	2340	98.4	3775.0	84.4	7717.0
2342	chr5	73262047	73267955	6	164.8	2342	121.7	2557.0	56.6	12528.0
2343	chr6	37462173	37466221	7	164.8	2343	133.4	2182.0	144.7	3105.0
2344	chr11	60030218	60035410	13	164.8	2344	139.3	2028.0	125.7	4015.0
2345	chr13	24660504	24669300	14	164.6	2345	84.6	4911.0	159.1	2649.0
2346	chr13	36800108	36808866	14	164.4	2346	79.8	5454.0	146.8	3033.0
2347	chr15	9561845	9568937	16	164.4	2347	138.2	2056.0	581.5	198.0
2348	chr15	6523070	6528150	16	164.4	2348	131.7	2229.0	245.2	1227.0
2350	chr8	119421424	119426456	10	164.4	2350	132.8	2198.0	159.3	2644.0
2351	chr7	25272564	25279060	8	164.4	2351	136.1	2125.0	205.0	1713.0
2352	chr6	38844310	38850698	7	164.4	2352	69.9	6780.0	121.0	4299.0
2357	chr6	86470217	86474215	7	164.1	2357	127.5	2344.0	188.2	1964.0
2359	chr6	120079705	120086435	7	164.1	2359	131.9	2223.0	268.0	1043.0
2364	chr1	39279411	39282893	1	163.9	2364	180.7	1252.0	113.7	4786.0
2365	chr16	64939626	64944402	17	163.9	2365	111.2	2982.0	95.6	6394.0
2367	chr9	15547170	15553798	12	163.7	2367	97.0	3859.0	135.4	3500.0
2368	chr10	66950841	66956733	9	163.7	2368	149.7	1779.0	153.5	2819.0
2370	chr4	95159560	95163320	5	163.6	2370	147.4	1840.0	160.2	2614.0
2371	chr15	78575072	78582750	16	163.6	2371	64.3	7665.0	101.6	5800.0
2372	chr7	122937244	122942138	8	163.6	2372	137.0	2095.0	123.6	4143.0
2373	chr10	57752251	57759517	9	163.6	2373	87.7	4601.0	99.5	6026.0
2375	chr2	155977519	155981427	2	163.6	2375	139.9	2017.0	148.6	2970.0
2376	chr1	63998140	64003752	1	163.6	2376	121.7	2561.0	177.8	2157.0
2378	chr3	83788313	83792565	4	163.4	2378	106.0	3269.0	95.6	6406.0
2379	chr4	132943891	132948997	5	163.4	2379	153.9	1701.0	124.7	4082.0
2380	chr7	119855360	119863046	8	163.4	2380	197.1	1045.0	197.9	1823.0
2384	chr15	85980128	85984486	16	163.2	2384	128.0	2333.0	153.7	2808.0
2385	chr15	36301618	36306366	16	163.2	2385	139.5	2024.0	117.8	4500.0
2386	chr12	82187058	82193458	15	163.2	2386	95.5	3956.0	155.2	2774.0
2389	chr9	80076416	80084346	12	163.2	2389	133.2	2189.0	140.2	3273.0
2393	chr2	165980316	165984976	2	163.2	2393	139.3	2031.0	204.1	1722.0
2394	chr7	75490415	75497511	8	163.2	2394	71.2	6593.0	82.7	7954.0
2399	chr11	117959363	117967195	13	162.9	2399	78.7	5573.0	295.0	865.0
2400	chr15	27603148	27611668	16	162.9	2400	554.1	93.0		
2401	chr12	99404833	99409437	15	162.9	2401	121.3	2576.0	147.9	2995.0
2403	chr5	139164085	139169105	6	162.9	2403	134.7	2152.0	128.7	3873.0
2404	chr4	33269372	33276782	5	162.9	2404	129.0	2295.0	196.8	1841.0
2407	chrX	159673824	159681752	3	162.7	2407	50.3	10483.0	200.4	1781.0
2408	chr6	70822190	70827992	7	162.4	2408	253.0	627.0	174.4	2230.0
2409	chr7	141574174	141581812	8	162.4	2409	123.4	2500.0	155.2	2777.0
2411	chr14	45085866	45095052	11	162.4	2411	106.4	3233.0		
2412	chr18	89204000	89212586	20	162.4	2412	41.7	12683.0	41.3	16158.0
2413	chr12	82243401	82248565	15	162.2	2413	139.9	2011.0	174.4	2233.0
2414	chr19	45056683	45060123	21	162.2	2414	125.0	2434.0	154.6	2799.0
2416	chr3	69201306	69206920	4	162.2	2416	127.5	2348.0	155.2	2778.0
2417	chr12	51885424	51890350	15	162.2	2417	119.2	2652.0	154.8	2790.0
2419	chr9	62364588	62371126	12	162.0	2419	138.0	2065.0	180.0	2105.0
2420	chr10	19961446	19967590	9	162.0	2420	184.3	1211.0	256.6	1131.0
2422	chr14	10450619	10455695	11	162.0	2422	93.8	4091.0	157.6	2710.0
2426	chr15	77819785	77826135	16	161.8	2426	630.8	56.0	276.7	987.0
2427	chr18	89238398	89243638	20	161.8	2427	71.8	6483.0	88.3	7256.0
2428	chr13	101708939	101717891	14	161.7	2428	143.9	1917.0	133.7	3585.0
2430	chr10	60378997	60384331	9	161.5	2430	152.5	1731.0	552.0	220.0
2431	chr4	126107891	126114125	5	161.5	2431	154.1	1696.0	129.6	3820.0
2433	chr5	54097669	54104185	6	161.3	2433	70.8	6656.0	89.8	7104.0
2434	chr12	102447783	102452975	15	161.3	2434	146.4	1862.0	120.6	4329.0
2436	chr3	51551626	51556116	4	161.2	2436	318.7	378.0	378.1	528.0
2437	chr6	145190988	145196304	7	161.0	2437	115.6	2792.0	65.7	10673.0
2438	chr9	31278424	31282068	12	161.0	2438	133.6	2178.0	170.9	2317.0
2440	chr13	45846603	45855729	14	161.0	2440	63.7	7765.0	867.0	90.0
2442	chr13	48976175	48983167	14	160.8	2442	143.2	1933.0	126.8	3955.0
2443	chr14	74916256	74923316	11	160.8	2443	95.1	3976.0	145.1	3090.0
2446	chr5	105494733	105501923	6	160.8	2446	67.4	7158.0	218.3	1551.0
2447	chr7	80624978	80630374	8	160.8	2447	123.4	2501.0	97.3	6238.0
2450	chr3	95756529	95762173	4	160.5	2450	114.8	2822.0	82.0	8035.0
2451	chr9	66893783	66900187	12	160.5	2451	49.8	10574.0	157.6	2708.0
2452	chr10	128635307	128639113	9	160.5	2452	175.5	1327.0	126.2	3993.0
2454	chr1	180361157	180367865	1	160.3	2454	334.5	331.0	371.4	547.0
2457	chr12	86821141	86826769	15	160.0	2457	113.1	2892.0	179.3	2119.0
2458	chr6	98604620	98609910	7	160.0	2458	124.8	2442.0	72.3	9537.0
2466	chr14	79545018	79553758	11	159.4	2466	39.0	13410.0	277.7	978.0
2470	chr12	76084994	76089386	15	159.3	2470	139.9	2008.0	162.1	2544.0
2472	chr17	28521259	28526559	18	159.1	2472	149.9	1776.0	133.7	3588.0
2473	chr17	56020487	56026941	18	159.1	2473	157.5	1642.0	135.0	3527.0
2475	chr12	69445238	69449696	15	159.1	2475	121.9	2551.0	207.1	1686.0
2476	chr5	125404410	125407912	6	159.1	2476	111.6	2965.0	144.9	3099.0
2477	chr1	160005279	160009013	1	158.9	2477	143.7	1926.0	152.9	2846.0
2479	chr7	72312224	72317482	8	158.9	2479	125.2	2432.0	139.3	3308.0
2482	chr11	76491402	76497464	13	158.7	2482	112.0	2938.0	114.1	4749.0
2483	chr12	54565193	54569403	15	158.7	2483	84.2	4953.0	130.5	3756.0
2487	chr12	73653585	73663139	15	158.6	2487	48.0	11043.0	261.2	1101.0
2488	chr9	114736874	114746050	12	158.6	2488	53.8	9685.0	103.3	5653.0
2489	chr6	140678814	140686588	7	158.6	2489			82.5	7984.0
2490	chr6	124374098	124378270	7	158.6	2490	117.7	2703.0	130.0	3791.0
2491	chr6	108501125	108508539	7	158.6	2491	102.0	3508.0	113.9	4768.0
2494	chr10	78082461	78088047	9	158.4	2494	123.6	2490.0	83.3	7864.0
2501	chr11	94693541	94700239	13	157.9	2501	108.7	3108.0	131.1	3715.0
2502	chr12	100885295	100892007	15	157.9	2502	205.2	967.0	330.7	698.0
2503	chr2	11543901	11549917	2	157.9	2503	84.6	4921.0	134.6	3557.0
2504	chr9	121313124	121318052	12	157.9	2504	159.2	1602.0	159.8	2623.0
2505	chr5	113536692	113541344	6	157.7	2505	140.5	1996.0	139.7	3287.0
2506	chr8	111546267	111553833	10	157.7	2506	62.8	7949.0	99.0	6071.0
2507	chr12	16188310	16193884	15	157.7	2507	121.0	2583.0	80.1	8311.0
2508	chr14	14630978	14634850	11	157.7	2508	128.0	2332.0	147.9	2992.0
2509	chr17	88579008	88584312	18	157.7	2509	120.4	2601.0	80.3	8277.0
2512	chr19	6869212	6873772	21	157.5	2512	126.9	2373.0	122.7	4186.0
2516	chr11	57663139	57669809	13	157.4	2516	38.7	13498.0	54.3	13012.0
2519	chr6	39283386	39289440	7	157.2	2519	143.9	1912.0	94.7	6496.0
2521	chr12	73630474	73637322	15	157.2	2521	111.4	2972.0	227.8	1423.0
2522	chr13	58064071	58068531	14	157.2	2522	71.4	6544.0	67.2	10376.0
2523	chr17	12778219	12784209	18	157.2	2523	146.6	1855.0	70.6	9769.0
2524	chr14	118177026	118183322	11	157.0	2524	86.7	4713.0	95.4	6416.0
2525	chr10	41593993	41597577	9	157.0	2525	114.3	2845.0	130.9	3719.0
2526	chr11	115638236	115644474	13	157.0	2526	124.8	2446.0	242.6	1247.0
2527	chr12	40378428	40383850	15	157.0	2527	115.2	2809.0	185.4	2015.0
2529	chr1	52649767	52655015	1	157.0	2529	122.3	2532.0	122.5	4204.0
2531	chr2	68379021	68384135	2	156.9	2531	117.9	2695.0	111.1	4985.0
2535	chr11	108212502	108217490	13	156.7	2535	124.4	2461.0	151.6	2894.0
2537	chr6	127580695	127585443	7	156.5	2537	102.8	3452.0	108.1	5241.0
2538	chr14	50823336	50828172	11	156.5	2538	144.3	1908.0	58.6	12096.0
2541	chrX	167177019	167183915	3	156.3	2541	115.8	2779.0	148.8	2960.0
2543	chr3	100816231	100821465	4	156.3	2543	100.3	3638.0	91.5	6881.0
2544	chr6	31181769	31188841	7	156.2	2544	49.6	10662.0	120.8	4312.0
2546	chr3	97294540	97299502	4	156.2	2546	66.2	7378.0	166.2	2429.0
2547	chr2	127924717	127931709	2	156.0	2547	55.9	9216.0	101.6	5814.0
2548	chr6	119504411	119510319	7	156.0	2548	76.9	5825.0	61.4	11548.0
2553	chr6	127470321	127477423	7	155.8	2553	147.9	1824.0	143.8	3135.0
2554	chr6	127991963	127996401	7	155.8	2554	52.4	10012.0	71.5	9657.0
2556	chr19	32404041	32410481	21	155.8	2556	125.4	2430.0	39.2	16744.0
2562	chr7	101633456	101638978	8	155.5	2562	118.1	2686.0	98.0	6167.0
2563	chr7	114290642	114294926	8	155.5	2563	154.8	1686.0	169.4	2348.0
2564	chr10	96568331	96572983	9	155.5	2564	160.4	1579.0	143.4	3143.0
2565	chr13	95709941	95716221	14	155.5	2565	115.4	2796.0	112.6	4849.0
2567	chr2	172398604	172403164	2	155.5	2567	147.2	1841.0	572.0	205.0
2568	chr13	41456096	41463410	14	155.3	2568	65.6	7454.0	157.8	2698.0
2571	chr12	84522297	84528983	15	155.3	2571	124.4	2463.0	56.4	12536.0
2572	chr6	41117157	41121499	7	155.3	2572	102.2	3491.0	171.4	2304.0
2574	chr2	26549111	26554089	2	155.1	2574	133.4	2179.0	174.0	2240.0
2576	chr16	3892797	3897231	17	155.1	2576	102.2	3484.0	115.6	4623.0
2578	chr6	113648478	113655988	7	155.0	2578	382.8	236.0	404.5	466.0
2579	chr10	21191027	21196765	9	155.0	2579	73.9	6172.0	52.7	13341.0
2580	chr11	52074514	52081030	13	155.0	2580	136.1	2122.0	149.2	2950.0
2581	chr15	6600035	6605217	16	155.0	2581	168.4	1433.0	1462.5	20.0
2582	chr18	62187733	62192759	20	155.0	2582	141.6	1975.0	78.2	8606.0
2583	chr13	95683614	95690936	14	154.8	2583	112.9	2902.0	115.2	4662.0
2584	chr16	64872746	64875154	17	154.8	2584	105.6	3287.0	156.1	2751.0
2585	chr15	64162562	64168534	16	154.8	2585	82.3	5149.0	42.8	15710.0
2586	chr12	107360299	107364329	15	154.8	2586	119.0	2660.0	104.2	5583.0
2590	chr13	13528754	13534398	14	154.6	2590	138.9	2038.0	120.6	4319.0
2592	chr3	137609982	137612032	4	154.5	2592	111.6	2968.0	91.3	6900.0
2598	chr6	41224833	41228525	7	154.3	2598	119.8	2630.0	166.9	2409.0
2599	chr15	27754446	27761532	16	154.3	2599	54.9	9423.0		
2600	chr17	88401458	88405554	18	154.3	2600	135.1	2146.0	141.9	3197.0
2602	chr17	32050556	32056410	18	154.1	2602	103.7	3393.0	70.0	9880.0
2603	chr6	120190198	120196582	7	154.1	2603	169.8	1404.0	291.7	887.0
2604	chr10	39454908	39461712	9	154.1	2604	351.0	292.0	180.6	2086.0
