id	chr_name	start	end	chromosome_id	tag_count_14_06_11	id_14_06_11	tag_count_13_11_20	id_13_11_20	tag_count_13_11_25	id_13_11_25
14917	chr17	30335360	30337414	18	129.8	14917	108.3	8136.0	70.8	9761.0
14918	chr17	50330759	50332581	18	129.8	14918	87.9	11582.0	66.3	10808.0
14921	chr18	38025027	38026639	20	129.8	14921	30.9	27058.0	32.1	21670.0
14922	chr19	14562468	14564578	21	129.8	14922			22.6	26543.0
14924	chr19	53432362	53435156	21	129.8	14924	78.4	13453.0	71.3	9652.0
14926	chr1	34004834	34006230	1	128.8	14926	75.3	13992.0	68.8	10127.0
14927	chr1	58859850	58861818	1	128.8	14927	94.1	10346.0	31.6	21695.0
14930	chr1	138298177	138300599	1	128.8	14930	143.3	4338.0	93.4	5720.0
14931	chr1	152253266	152254712	1	128.8	14931	71.1	14862.0		
14932	chr2	22785850	22788728	2	128.8	14932	196.1	1961.0	46.2	16169.0
14933	chr2	25162725	25164679	2	128.8	14933	72.7	14536.0	67.8	10350.0
14934	chr2	31726178	31727966	2	128.8	14934	83.1	12373.0	85.8	6860.0
14936	chr2	158165810	158167826	2	128.8	14936	402.2	264.0	86.3	6785.0
14937	chr2	174564567	174566543	2	128.8	14937			61.2	11885.0
14938	chr3	65585677	65587423	4	128.8	14938	57.5	18035.0	37.1	19438.0
14940	chr3	94851575	94853743	4	128.8	14940	79.0	13236.0		
14942	chr4	8805260	8806942	5	128.8	14942	193.0	2045.0	182.2	1062.0
14943	chr4	32423295	32426319	5	128.8	14943	49.2	20321.0	95.4	5461.0
14944	chr4	126682233	126684299	5	128.8	14944	26.7	28872.0		
14948	chr4	145220144	145222366	5	128.8	14948	137.5	4760.0	102.4	4671.0
14949	chr4	150964062	150965344	5	128.8	14949	53.3	19151.0	51.2	14547.0
14951	chr5	121106493	121108757	6	128.8	14951	118.2	6808.0	107.9	4139.0
14952	chr5	124444803	124445951	6	128.8	14952	61.2	17145.0	19.1	28686.0
14954	chr6	48710354	48713476	7	128.8	14954	59.1	17656.0	67.8	10378.0
14955	chr6	89256051	89259111	7	128.8	14955	52.8	19312.0	69.3	10051.0
14957	chr7	29022666	29026094	8	128.8	14957	65.9	16065.0	97.9	5137.0
14959	chr8	22723222	22725362	10	128.8	14959			68.8	10173.0
14960	chr8	120751321	120753305	10	128.8	14960	73.2	14466.0	66.3	10749.0
14961	chr8	128594166	128596190	10	128.8	14961	123.4	6174.0	93.9	5686.0
14962	chr9	42673207	42674593	12	128.8	14962	80.0	13063.0	65.3	10996.0
14963	chr9	62353774	62355470	12	128.8	14963	46.0	21339.0		
14964	chr9	73047135	73049677	12	128.8	14964	209.2	1639.0	161.6	1491.0
14966	chr10	12929599	12931563	9	128.8	14966	73.2	14478.0	60.7	12073.0
14967	chr10	21200162	21201756	9	128.8	14967	45.0	21706.0	35.1	20303.0
14968	chr10	37235227	37237563	9	128.8	14968	133.9	5097.0	117.5	3402.0
14970	chr10	84515479	84518275	9	128.8	14970	92.0	10766.0	49.2	15216.0
14972	chr10	117109871	117113257	9	128.8	14972	29.3	27701.0	21.6	27065.0
14973	chr11	46324939	46328957	13	128.8	14973	81.6	12753.0	80.3	7822.0
14974	chr11	53850478	53853540	13	128.8	14974	97.3	9870.0	70.8	9718.0
14975	chr11	77360117	77363477	13	128.8	14975	97.3	9874.0	27.1	24012.0
14976	chr11	79789785	79790957	13	128.8	14976	54.9	18750.0	52.2	14331.0
14978	chr11	94253061	94254659	13	128.8	14978	83.7	12331.0	66.3	10770.0
14979	chr11	113611638	113612706	13	128.8	14979	49.7	20245.0	54.2	13774.0
14981	chr12	12273310	12276040	15	128.8	14981			49.2	15233.0
14982	chr12	113146129	113147953	15	128.8	14982	73.2	14494.0	90.3	6199.0
14983	chr13	52099124	52100770	14	128.8	14983	65.9	16100.0	65.3	11023.0
14984	chr13	60479835	60482101	14	128.8	14984	62.2	16962.0	53.2	14077.0
14986	chr14	25718054	25719976	11	128.8	14986	88.9	11353.0	73.3	9203.0
14987	chr14	70962323	70964589	11	128.8	14987	87.9	11568.0	86.8	6749.0
14988	chr14	122463123	122464155	11	128.8	14988	86.3	11853.0	31.6	21848.0
14989	chr15	81129855	81132825	16	128.8	14989	17.8	34824.0	83.3	7333.0
14990	chr15	102115208	102117896	16	128.8	14990	48.1	20742.0	43.7	17177.0
14991	chr16	10723499	10725949	17	128.8	14991	106.7	8408.0	120.5	3210.0
14992	chr16	43689491	43691881	17	128.8	14992	121.8	6382.0	115.4	3554.0
14993	chr16	91592311	91594483	17	128.8	14993	51.2	19819.0	44.2	17014.0
14997	chr17	32243232	32248268	18	128.8	14997	25.1	29865.0	10.0	37896.0
15001	chr17	84156003	84157751	18	128.8	15001	100.4	9408.0	48.7	15464.0
15002	chr17	87601619	87603107	18	128.8	15002	30.9	27054.0	26.6	24311.0
15003	chr18	13786637	13788127	20	128.8	15003	95.2	10250.0	81.3	7699.0
15005	chr18	39475459	39478819	20	128.8	15005	42.4	22685.0	28.1	23589.0
15006	chr18	46091970	46093866	20	128.8	15006	85.8	11968.0	67.8	10438.0
15007	chr18	65690313	65692095	20	128.8	15007	84.7	12166.0	64.8	11170.0
15009	chr18	75477961	75479855	20	128.8	15009	72.7	14647.0	40.7	18210.0
15010	chr19	32959897	32961427	21	128.8	15010	104.1	8845.0	54.2	13812.0
15011	chr19	57994255	57996449	21	128.8	15011	64.3	16484.0	20.6	27833.0
15012	chrX	12251802	12253328	3	128.8	15012	35.6	25147.0	33.1	21243.0
15013	chrX	142382200	142385394	3	128.8	15013	7.84	48746.0	13.1	34183.0
15015	chrX	167049381	167051801	3	128.8	15015	55.4	18670.0	47.2	16004.0
15017	chr1	54852130	54855064	1	127.9	15017	56.0	18407.0	89.8	6216.0
15018	chr1	60984768	60987762	1	127.9	15018	106.7	8329.0	30.6	22136.0
15019	chr1	92058928	92060850	1	127.9	15019	95.2	10165.0	72.8	9231.0
15021	chr1	155054335	155057363	1	127.9	15021	71.1	14863.0	60.7	12003.0
15022	chr2	52310058	52311624	2	127.9	15022	104.1	8771.0	108.9	4043.0
15024	chr2	156974268	156975970	2	127.9	15024	40.8	23064.0	40.2	18238.0
15025	chr2	157138105	157140047	2	127.9	15025	427.3	212.0	100.9	4804.0
15027	chr3	52029252	52030494	4	127.9	15027	56.0	18424.0	48.2	15515.0
15028	chr3	52330058	52332836	4	127.9	15028	13.1	38890.0	74.8	8845.0
15029	chr3	69040343	69042421	4	127.9	15029	199.2	1863.0	35.6	20027.0
15032	chr3	109360940	109363262	4	127.9	15032	111.9	7611.0	92.9	5813.0
15033	chr3	143013961	143015797	4	127.9	15033	50.2	20012.0	37.1	19444.0
15034	chr4	9422119	9423973	5	127.9	15034	87.9	11500.0	103.4	4559.0
15036	chr4	121207470	121209926	5	127.9	15036	54.4	18857.0		
15037	chr4	128593543	128595203	5	127.9	15037	122.4	6282.0	84.3	7105.0
15038	chr4	132514756	132516382	5	127.9	15038	67.5	15670.0	54.7	13554.0
15042	chr5	91813874	91815360	6	127.9	15042	66.9	15796.0	57.7	12771.0
15043	chr5	107282002	107283920	6	127.9	15043	75.8	13912.0	95.9	5397.0
15045	chr5	140502137	140503789	6	127.9	15045	107.7	8174.0	70.3	9821.0
15046	chr5	148594244	148596820	6	127.9	15046	57.0	18174.0	75.8	8639.0
15048	chr6	22329334	22332218	7	127.9	15048	34.5	25400.0	11.5	35263.0
15049	chr6	51173009	51174749	7	127.9	15049	19.3	33379.0		
15052	chr6	143750620	143752162	7	127.9	15052	98.8	9602.0	80.8	7727.0
15053	chr6	146480599	146482465	7	127.9	15053	175.2	2662.0	119.0	3295.0
15057	chr7	127180093	127181875	8	127.9	15057	71.6	14788.0	54.2	13738.0
15059	chr8	90908636	90909518	10	127.9	15059	105.6	8570.0	42.7	17446.0
15061	chr8	116720671	116722175	10	127.9	15061	100.9	9311.0	66.8	10617.0
15062	chr9	20544694	20546100	12	127.9	15062	23.0	31003.0	28.1	23486.0
15064	chr9	66905658	66908324	12	127.9	15064	74.3	14259.0	44.2	16951.0
15065	chr9	94945337	94947449	12	127.9	15065	80.0	13067.0	87.3	6655.0
15066	chr9	110994380	110995260	12	127.9	15066	28.2	28182.0		
15068	chr10	82353697	82354737	9	127.9	15068	60.1	17424.0	58.2	12677.0
15069	chr10	128438649	128439941	9	127.9	15069	57.5	18090.0	47.2	15935.0
15070	chr10	130330415	130331519	9	127.9	15070	26.1	29264.0		
15071	chr11	64046473	64048869	13	127.9	15071	117.1	6964.0	139.5	2184.0
15072	chr11	72945676	72947294	13	127.9	15072	88.4	11439.0	78.8	8092.0
15073	chr11	87421762	87423424	13	127.9	15073	24.6	30109.0	30.6	22264.0
15074	chr11	87709648	87710892	13	127.9	15074	74.3	14273.0	38.6	18913.0
15076	chr11	106972039	106973877	13	127.9	15076	98.3	9717.0	93.4	5770.0
15078	chr12	16131892	16134868	15	127.9	15078	194.5	2003.0	208.3	735.0
15080	chr12	25437777	25440087	15	127.9	15080	48.1	20721.0	16.6	30669.0
15081	chr12	110757287	110760239	15	127.9	15081	25.6	29530.0	34.6	20572.0
15082	chr13	28556224	28557836	14	127.9	15082	56.0	18508.0	26.1	24520.0
15083	chr13	40461596	40463308	14	127.9	15083	71.6	14827.0	56.2	13214.0
15084	chr13	49014819	49016551	14	127.9	15084	50.2	20102.0	40.2	18341.0
15087	chr13	95764696	95766200	14	127.9	15087	51.2	19800.0	48.7	15427.0
15088	chr13	102898682	102900572	14	127.9	15088	63.3	16711.0	51.7	14474.0
15089	chr14	15769072	15770864	11	127.9	15089	67.5	15734.0	64.8	11144.0
15090	chr14	21537138	21539818	11	127.9	15090	83.7	12339.0	32.1	21638.0
15092	chr14	67060961	67062969	11	127.9	15092	144.9	4265.0	24.6	25373.0
15095	chr15	12229324	12231372	16	127.9	15095	54.9	18778.0		
15096	chr15	58164299	58166679	16	127.9	15096	56.5	18378.0	36.6	19753.0
15098	chr15	100122007	100124495	16	127.9	15098	86.3	11856.0	94.4	5646.0
15100	chr16	4673610	4675030	17	127.9	15100	298.1	635.0	95.9	5435.0
15101	chr16	22118839	22120281	17	127.9	15101	87.9	11576.0	68.3	10330.0
15102	chr16	31209325	31211075	17	127.9	15102	73.2	14511.0	66.3	10797.0
15105	chr16	94646045	94648109	17	127.9	15105				
15106	chr17	31265326	31267312	18	127.9	15106			28.6	23335.0
15107	chr17	31304405	31306513	18	127.9	15107	61.2	17212.0	44.7	16840.0
15108	chr17	50180891	50184493	18	127.9	15108	77.9	13534.0	10.0	37910.0
15109	chr17	73868901	73870205	18	127.9	15109	151.7	3827.0	70.8	9765.0
15110	chr17	83973088	83974118	18	127.9	15110	63.3	16739.0	55.7	13374.0
15111	chr17	83985572	83987264	18	127.9	15111	46.5	21237.0	52.7	14221.0
15115	chr19	10694340	10697098	21	127.9	15115	34.0	25704.0	47.7	15836.0
15116	chr19	36383597	36385805	21	127.9	15116	94.1	10426.0	107.4	4233.0
15117	chr19	41483222	41484732	21	127.9	15117	61.7	17105.0	49.7	15125.0
15118	chr19	55687785	55690285	21	127.9	15118	93.6	10518.0		
15121	chrX	168639395	168640413	3	127.9	15121	28.2	28303.0	24.1	25727.0
15123	chr1	54834430	54837526	1	126.9	15123	41.3	22856.0	71.3	9559.0
15124	chr1	82818803	82820499	1	126.9	15124	108.8	8007.0	79.3	7949.0
15125	chr1	171938224	171940894	1	126.9	15125	99.9	9418.0	104.9	4386.0
15126	chr1	179168424	179170386	1	126.9	15126	62.2	16879.0	91.4	6006.0
15127	chr2	30463521	30464897	2	126.9	15127	96.7	9914.0	87.8	6525.0
15128	chr2	38354272	38357280	2	126.9	15128	29.8	27315.0		
15129	chr2	73548002	73549750	2	126.9	15129	8.89	45537.0	51.7	14384.0
15134	chr3	135200508	135201590	4	126.9	15134	77.4	13562.0	75.8	8629.0
15137	chr3	146327435	146328847	4	126.9	15137	85.8	11896.0	58.7	12520.0
15140	chr4	137601271	137604657	5	126.9	15140	49.2	20324.0	17.6	29742.0
15142	chr5	123470714	123471890	6	126.9	15142	51.8	19595.0	51.7	14413.0
15143	chr5	142038380	142040522	6	126.9	15143	92.6	10653.0		
15145	chr6	30616447	30618507	7	126.9	15145	38.2	24035.0	12.5	34303.0
15146	chr6	39333370	39335614	7	126.9	15146	87.3	11619.0	49.7	15026.0
15148	chr6	129048174	129050262	7	126.9	15148	82.6	12532.0	24.1	25539.0
15150	chr7	24643944	24646520	8	126.9	15150	120.3	6526.0	131.0	2600.0
15151	chr7	72313408	72316318	8	126.9	15151	99.9	9449.0	84.8	7036.0
15153	chr7	130631368	130632616	8	126.9	15153	69.0	15331.0	66.8	10613.0
15154	chr8	3672169	3672967	10	126.9	15154	71.6	14789.0	43.2	17275.0
15156	chr8	69121412	69122660	10	126.9	15156	63.3	16665.0	59.7	12302.0
15159	chr9	32930782	32932944	12	126.9	15159	239.5	1168.0	307.2	215.0
15160	chr9	46141839	46145223	12	126.9	15160	7.32	49462.0	12.5	34371.0
15163	chr10	12841281	12843149	9	126.9	15163	113.0	7516.0	81.3	7667.0
15164	chr10	20881731	20883059	9	126.9	15164	94.1	10388.0	63.2	11484.0
15165	chr10	21053991	21055845	9	126.9	15165	49.7	20230.0	54.2	13752.0
15167	chr10	67694404	67697868	9	126.9	15167	83.7	12320.0	16.1	31097.0
15168	chr10	81247965	81249977	9	126.9	15168	138.6	4704.0	119.0	3306.0
15171	chr10	117397607	117398997	9	126.9	15171	87.3	11643.0	80.3	7818.0
15172	chr11	6405287	6407485	13	126.9	15172	46.5	21175.0	34.6	20537.0
15173	chr11	63913863	63915877	13	126.9	15173	43.9	22047.0	22.6	26442.0
15174	chr11	75540542	75542236	13	126.9	15174	73.2	14489.0	96.9	5283.0
15177	chr11	117664984	117668478	13	126.9	15177	11.0	42110.0	45.7	16452.0
15179	chr11	121655276	121656174	13	126.9	15179	97.3	9876.0	66.3	10778.0
15180	chr12	36135357	36137727	15	126.9	15180	111.4	7705.0	89.3	6342.0
15181	chr12	84764906	84767878	15	126.9	15181			293.1	261.0
15182	chr12	91183406	91184874	15	126.9	15182	42.4	22644.0		
15183	chr12	99543893	99545505	15	126.9	15183	82.1	12648.0	91.4	6044.0
15184	chr12	101074850	101076454	15	126.9	15184	72.7	14623.0	32.1	21625.0
15186	chr13	117194844	117197464	14	126.9	15186	47.1	21050.0	30.1	22545.0
15188	chr14	57771555	57773699	11	126.9	15188	83.7	12341.0	63.2	11496.0
15191	chr15	25856739	25860703	16	126.9	15191	18.8	33966.0	9.54	38857.0
15194	chr15	79734336	79736728	16	126.9	15194	26.7	29052.0		
15195	chr15	98510324	98512096	16	126.9	15195	177.8	2583.0	56.2	13234.0
15196	chr15	98927365	98929051	16	126.9	15196	70.1	15173.0	30.6	22322.0
15197	chr15	101179801	101181823	16	126.9	15197	64.3	16467.0	60.2	12234.0
15198	chr15	102980809	102982357	16	126.9	15198	39.7	23535.0	13.6	33468.0
15200	chr16	33707225	33709057	17	126.9	15200	72.2	14722.0	68.3	10333.0
15201	chr16	52133047	52134151	17	126.9	15201	51.2	19818.0	47.2	15979.0
15202	chr16	57433614	57436140	17	126.9	15202	54.9	18792.0	51.7	14490.0
15203	chr16	78264628	78265816	17	126.9	15203	85.8	11960.0	64.8	11157.0
15204	chr17	25247114	25249390	18	126.9	15204	85.2	12069.0	60.7	12119.0
15205	chr17	47909274	47910514	18	126.9	15205	71.1	14964.0	16.1	31271.0
15206	chr17	62818189	62819539	18	126.9	15206	60.7	17336.0	70.8	9762.0
15207	chr18	67307498	67309662	20	126.9	15207	49.7	20285.0		
15209	chr18	81046447	81048115	20	126.9	15209	59.6	17610.0	49.7	15118.0
15210	chr19	5822834	5825328	21	126.9	15210	78.4	13451.0	15.6	31637.0
15211	chr19	21623224	21624980	21	126.9	15211	58.6	17861.0	45.2	16684.0
15212	chr19	34845887	34847255	21	126.9	15212	59.6	17613.0	66.3	10819.0
15214	chr19	47440840	47442634	21	126.9	15214	45.0	21776.0	72.8	9335.0
15221	chr1	58195056	58195806	1	126.0	15221	37.1	24365.0	44.7	16698.0
15222	chr1	58741588	58743782	1	126.0	15222	65.4	16141.0	35.1	20213.0
15223	chr1	85837704	85841298	1	126.0	15223	100.4	9342.0	22.1	26574.0
15224	chr1	189795342	189797562	1	126.0	15224	80.0	13007.0	102.9	4614.0
15227	chr2	71046825	71049565	2	126.0	15227	108.8	8012.0	86.3	6777.0
15228	chr2	73539963	73541211	2	126.0	15228	50.7	19846.0		
15230	chr2	104176713	104178327	2	126.0	15230	102.0	9106.0	122.5	3063.0
15232	chr2	166646690	166648256	2	126.0	15232	61.7	17010.0	82.3	7444.0
15233	chr2	168573947	168575761	2	126.0	15233	76.4	13790.0	9.03	39163.0
15234	chr3	10204834	10206186	4	126.0	15234	69.0	15305.0	57.7	12759.0
15235	chr3	95540770	95542722	4	126.0	15235	65.9	16037.0	59.2	12375.0
15236	chr4	20031929	20034347	5	126.0	15236	26.7	28858.0	13.1	33669.0
15237	chr4	32374170	32377134	5	126.0	15237	54.4	18851.0	42.7	17397.0
15239	chr4	53276587	53278667	5	126.0	15239	59.1	17640.0	45.7	16373.0
15242	chr4	127235485	127236949	5	126.0	15242	47.1	20972.0	26.1	24380.0
15245	chr4	133599248	133600696	5	126.0	15245	48.1	20654.0	13.6	33131.0
15249	chr5	34465821	34467769	6	126.0	15249	77.9	13483.0	80.8	7714.0
15250	chr5	105061726	105063546	6	126.0	15250	119.8	6579.0		
15251	chr5	109689877	109691889	6	126.0	15251	81.1	12822.0	58.2	12649.0
15253	chr6	29826979	29829547	7	126.0	15253	93.6	10459.0	31.6	21754.0
15254	chr6	47780596	47782580	7	126.0	15254	58.6	17781.0	34.6	20478.0
15255	chr6	71962167	71963541	7	126.0	15255	109.3	7959.0	77.8	8239.0
15256	chr6	97352154	97354246	7	126.0	15256	99.9	9444.0	85.8	6880.0
15257	chr6	97429241	97431811	7	126.0	15257	59.6	17531.0	53.7	13862.0
15258	chr6	113653176	113655386	7	126.0	15258	103.0	8956.0	71.8	9486.0
15260	chr7	30331237	30333699	8	126.0	15260	86.8	11717.0		
15262	chr7	44405498	44406380	8	126.0	15262	47.6	20837.0		
15263	chr7	68204677	68206711	8	126.0	15263	105.1	8635.0	91.9	5960.0
15266	chr7	141481136	141482516	8	126.0	15266	102.0	9127.0	62.7	11568.0
15268	chr8	22713659	22716121	10	126.0	15268	110.9	7761.0	26.6	24193.0
15269	chr8	25542532	25544258	10	126.0	15269	36.6	24630.0	37.1	19482.0
15271	chr8	104238911	104240613	10	126.0	15271	88.4	11428.0	84.3	7116.0
15272	chr8	106973101	106976235	10	126.0	15272	74.8	14135.0	38.1	19101.0
15273	chr8	124240482	124243236	10	126.0	15273	63.3	16669.0	82.3	7477.0
15274	chr8	124255045	124257497	10	126.0	15274	85.2	12027.0	62.2	11674.0
15275	chr8	125522857	125524641	10	126.0	15275	85.2	12028.0	95.9	5414.0
15277	chr9	40995863	40998093	12	126.0	15277	60.1	17414.0		
15278	chr9	56074784	56077404	12	126.0	15278	73.7	14360.0	91.9	5970.0
15279	chr9	88478839	88481377	12	126.0	15279	65.9	16074.0	46.2	16253.0
15280	chr9	121007324	121011014	12	126.0	15280	40.8	23116.0	55.7	13315.0
15281	chr10	18069516	18071470	9	126.0	15281			61.2	11940.0
15282	chr10	41472209	41474517	9	126.0	15282	255.7	976.0		
15283	chr10	44443401	44445075	9	126.0	15283	100.4	9381.0	279.1	304.0
15284	chr10	70118610	70121074	9	126.0	15284	67.5	15712.0	71.8	9506.0
15285	chr10	84646296	84647788	9	126.0	15285	70.6	15036.0	40.2	18309.0
15286	chr10	127470545	127472361	9	126.0	15286	78.4	13409.0	87.8	6574.0
15288	chr11	32557428	32559338	13	126.0	15288	355.6	391.0	71.3	9612.0
15289	chr11	46446533	46449875	13	126.0	15289	84.7	12138.0	68.8	10190.0
15291	chr11	86924240	86925498	13	126.0	15291	64.8	16335.0	56.7	13082.0
15293	chr11	100691693	100693271	13	126.0	15293	49.2	20396.0	45.2	16633.0
15295	chr12	24632715	24634457	15	126.0	15295	97.3	9878.0	83.8	7208.0
15296	chr12	25430273	25432047	15	126.0	15296	117.1	6967.0	69.8	9974.0
15297	chr12	72762242	72764722	15	126.0	15297	95.2	10226.0	56.7	13088.0
15298	chr12	88408437	88409321	15	126.0	15298			56.7	13092.0
15299	chr12	108653100	108655666	15	126.0	15299	53.3	19218.0	53.2	14073.0
15301	chr13	55404967	55406219	14	126.0	15301	75.3	14067.0	53.7	13916.0
15303	chr13	61803706	61804828	14	126.0	15303	79.0	13302.0	70.8	9731.0
15305	chr13	107830148	107831876	14	126.0	15305	63.8	16580.0	45.7	16468.0
15306	chr13	114188356	114190604	14	126.0	15306	118.7	6767.0	137.5	2279.0
15307	chr14	69860937	69862195	11	126.0	15307	58.6	17847.0	12.0	34929.0
15308	chr14	77870781	77872237	11	126.0	15308	270.4	832.0	36.6	19746.0
15309	chr15	27640393	27642463	16	126.0	15309	52.3	19518.0	36.1	19945.0
15310	chr15	64204962	64207912	16	126.0	15310	100.9	9332.0	71.8	9539.0
15311	chr15	74666623	74668539	16	126.0	15311	70.6	15065.0	30.1	22560.0
15314	chr16	32515962	32517056	17	126.0	15314	60.1	17463.0		
15316	chr16	76532207	76533595	17	126.0	15316	47.6	20904.0	45.2	16672.0
15320	chr17	73940988	73942908	18	126.0	15320	81.6	12786.0	78.3	8202.0
15325	chrX	77545577	77548759	3	126.0	15325			100.4	4900.0
15326	chrX	93288000	93290384	3	126.0	15326	9.94	44137.0		
15328	chr1	36959990	36962304	1	125.0	15328	46.5	21082.0		
15330	chr1	127347831	127349765	1	125.0	15330	256.8	957.0	227.4	565.0
15331	chr1	151073929	151075263	1	125.0	15331	97.3	9816.0	81.8	7536.0
15333	chr1	165827548	165829666	1	125.0	15333	123.9	6084.0	128.5	2736.0
15334	chr2	29678061	29680953	2	125.0	15334	58.0	17873.0	11.5	35110.0
15335	chr2	32833826	32835530	2	125.0	15335	46.5	21094.0	27.1	23876.0
15337	chr2	122672857	122674503	2	125.0	15337	65.4	16160.0	48.2	15510.0
15338	chr2	152778467	152780951	2	125.0	15338	57.5	18027.0	76.3	8528.0
15339	chr2	167080991	167082367	2	125.0	15339	102.5	9018.0	78.3	8127.0
15342	chr3	50905424	50906886	4	125.0	15342	85.2	11992.0	78.8	8053.0
15343	chr3	59701662	59704640	4	125.0	15343	52.3	19415.0	73.3	9135.0
15344	chr3	75573099	75575385	4	125.0	15344	67.5	15662.0	63.2	11430.0
15345	chr3	84337017	84338039	4	125.0	15345	74.3	14213.0	55.2	13415.0
15346	chr3	100816670	100818806	4	125.0	15346	155.3	3573.0	129.5	2670.0
15347	chr3	101236040	101239080	4	125.0	15347	74.3	14216.0	108.4	4088.0
15348	chr4	3874948	3876114	5	125.0	15348	56.0	18436.0	35.1	20242.0
15349	chr4	7454000	7455804	5	125.0	15349	73.7	14327.0	13.1	33666.0
15350	chr4	8802291	8804235	5	125.0	15350	193.0	2045.0	182.2	1062.0
15353	chr4	117447464	117449800	5	125.0	15353	77.9	13480.0	95.9	5393.0
15354	chr4	136095415	136097271	5	125.0	15354	66.4	15905.0	58.7	12525.0
15357	chr5	33038848	33040314	6	125.0	15357	48.6	20500.0	34.6	20465.0
15358	chr5	37055674	37057676	6	125.0	15358	330.0	483.0	80.8	7716.0
15359	chr5	65790273	65792307	6	125.0	15359	72.2	14676.0	44.2	16911.0
15360	chr5	77459930	77461164	6	125.0	15360	45.5	21497.0		
15361	chr5	107352963	107355365	6	125.0	15361	72.2	14678.0	108.4	4093.0
15365	chr5	143653590	143655602	6	125.0	15365	89.4	11227.0		
15366	chr5	147339530	147342160	6	125.0	15366	106.7	8349.0	14.6	32160.0
15367	chr6	65563718	65565524	7	125.0	15367	84.7	12112.0	54.7	13569.0
15368	chr6	83267526	83268538	7	125.0	15368	65.4	16187.0	14.6	32182.0
15369	chr6	88522599	88523711	7	125.0	15369	51.8	19602.0	34.1	20722.0
15370	chr6	134699656	134701598	7	125.0	15370	76.9	13697.0	39.2	18672.0
15371	chr7	16982292	16983832	8	125.0	15371	70.6	15012.0	47.7	15727.0
15373	chr7	74495210	74497602	8	125.0	15373	125.5	5935.0	121.5	3127.0
15374	chr7	90041561	90043063	8	125.0	15374	78.4	13385.0	46.7	16063.0
15378	chr8	70729451	70731059	10	125.0	15378	48.6	20534.0	44.2	16939.0
15379	chr8	88200426	88201438	10	125.0	15379	69.0	15338.0	68.8	10175.0
15381	chr9	41136796	41139530	12	125.0	15381	39.7	23474.0	11.5	35360.0
15382	chr9	45121395	45122501	12	125.0	15382	71.1	14919.0	48.2	15570.0
15383	chr9	45145853	45147057	12	125.0	15383	40.3	23280.0	28.1	23491.0
15384	chr9	62260867	62262379	12	125.0	15384	76.4	13842.0	91.9	5971.0
15385	chr9	72286725	72289507	12	125.0	15385	71.6	14801.0	79.3	7992.0
15386	chr10	21234602	21237316	9	125.0	15386	77.9	13508.0	58.7	12555.0
15387	chr10	24823169	24824481	9	125.0	15387	84.7	12133.0	73.8	9079.0
15388	chr10	95312794	95314712	9	125.0	15388	64.3	16443.0	60.7	12080.0
15389	chr10	95894289	95895563	9	125.0	15389	65.4	16206.0		
15390	chr10	108092706	108093820	9	125.0	15390	69.0	15352.0	43.7	17140.0
15391	chr10	111213891	111217063	9	125.0	15391	97.8	9785.0	9.03	39389.0
15392	chr10	127225440	127226932	9	125.0	15392	76.4	13848.0		
15394	chr11	98366244	98368516	13	125.0	15394	89.9	11157.0	102.4	4686.0
15398	chr11	121550908	121552814	13	125.0	15398	129.2	5574.0	77.3	8363.0
15399	chr12	12579758	12581426	15	125.0	15399	43.9	22056.0	66.3	10779.0
15400	chr12	31947349	31949399	15	125.0	15400	47.1	21037.0		
15401	chr12	69863302	69865082	15	125.0	15401	46.0	21388.0	59.2	12438.0
15403	chr12	108794582	108796460	15	125.0	15403	96.2	10054.0	55.2	13487.0
15404	chr12	109073126	109075072	15	125.0	15404	23.5	30752.0	41.2	17968.0
15405	chr13	24374398	24376954	14	125.0	15405	114.0	7379.0	77.8	8286.0
15406	chr13	91430054	91431524	14	125.0	15406	34.5	25489.0	20.6	27752.0
15407	chr13	97789378	97790598	14	125.0	15407	68.0	15610.0	51.7	14473.0
15412	chr16	24091378	24093620	17	125.0	15412	91.5	10883.0	58.7	12603.0
15413	chr16	34120767	34122197	17	125.0	15413	61.2	17203.0	57.7	12853.0
15414	chr16	57555832	57558950	17	125.0	15414	279.3	758.0		
15415	chr16	78545810	78547822	17	125.0	15415	112.4	7594.0	79.3	8025.0
15416	chr16	92926952	92928790	17	125.0	15416	96.2	10074.0	87.3	6678.0
15417	chr17	10232212	10233576	18	125.0	15417	38.2	24143.0	40.2	18373.0
15419	chr17	26594516	26596644	18	125.0	15419	68.5	15515.0	27.6	23828.0
15420	chr17	26752361	26754191	18	125.0	15420	77.4	13653.0	58.2	12723.0
15422	chr17	30026861	30028747	18	125.0	15422	53.9	19102.0	76.8	8495.0
15423	chr17	31830419	31832277	18	125.0	15423	285.5	711.0	18.1	29606.0
15424	chr17	50415032	50416550	18	125.0	15424			39.7	18573.0
15426	chr19	34196379	34200225	21	125.0	15426	167.3	2988.0	304.7	225.0
15429	chr1	88708171	88710061	1	124.1	15429	135.4	4934.0	98.9	4995.0
15430	chr1	135631276	135633060	1	124.1	15430	94.7	10257.0	76.3	8515.0
15431	chr1	164898677	164899739	1	124.1	15431	79.5	13125.0	59.7	12265.0
15432	chr1	167339760	167341206	1	124.1	15432	70.1	15091.0	37.1	19417.0
15433	chr1	171561376	171563248	1	124.1	15433	36.1	24748.0	14.1	32531.0
15434	chr1	180312600	180315218	1	124.1	15434	124.5	6036.0	126.0	2875.0
